,date,thumbsUpCount,comment,score,review score
175,2021-06-10,0,필요한 사항들 불편 없이 사용하고 있어요,4,-5.0
176,2021-06-09,1,어떻게 오래간만에 들어가도 오류 뜨는지 제대로 못 만들 거면 첨부터 만들지를 말던가,4,-5.2
177,2021-06-09,0,신속하고 편리합니다,5,4.0
178,2021-06-08,2,금융사 어플 중 최악이에요  사소한 카드 결제일 변경을 하려고 해도 결제일 변경에 따른 사용기한 뜨지도 않고 번거롭기는 카드사 중 최고네요 칼뱅 이벤트로 한번 사용해보려고 했는데 어플 불편해서 못쓰겠어요 ,1,0.0
179,2021-06-05,1,에러가 너무너무 많아요,1,1.0
180,2021-06-05,5,단말기 등록을 했는데도 미지정 pc에 접속됐다는 알람이 항상 떠서 보니 모델명이 공백이더라고요 등록해 지하고 재등록해도 모델명이 입력되지 않네요 이것 때문에 접속하면 미지정 pc 알람이 계속 뜨네요 어쩔 수 없이 추가 인증만 설정하고 사용 중인데 고쳐주세요,2,-1.5
181,2021-06-03,2,고객 탈퇴 유도 앱인 듯 지점 줄이고 혜택 줄여나가도 씨티은행 10년 넘게 썼지만 더 이상은 못쓰겠다 유선문의는 카카오톡 자동응답챗으로 넘겨버리고 채팅 문의는 같은 내용만 반복해서 붙여넣기 해버리고 앱도 쓰레긴데 고객 응대마저 답이 없다 계좌 곧 해지한다 정말,1,-3.0
182,2021-06-02,1,카드회사 중에 최악,1,-5.0
183,2021-06-01,1,진짜 쓰레기를 만들어놨네 버튼이 안 눌러지고 느려서 한 시간째 이체 증액하는 거 먹통 무방문 서비스 좋아하시네 1시간이면 은행 갔다 오는 게 빠르겠다 씨티은행 망하려고 발악을 하는구나 아주,1,-10.0
184,2021-05-30,0,로그인 후에 이체하는 곳에서 계속 멈춤이 있네요 전화통 하니 본인은 잘 된다 하는데 왜 저는 안되는 걸까요 여기 다른 분들 글 보니 이체가 안된다는 글이 많은데 조속히 해결 바랍니다,1,0.4
185,2021-05-29,1,씨티은행 영업 중단할 계획이 구체적으로 앞당겼나 봐요 세상에 이 체액 한도 증액하는데 타은행 인증서 등록은 왜 필요하나요 씨티은행끼리 이체할 때 공동 인증으로 하는데 그렇다 치고 계속 입력 오류라고 한 시간 동안 뺑뺑이 돌리고 있네요 언제 되나 싶어서 앱과 싸우다가 제가 두 손들고 항복합니다 다른 메뉴 들어가기도 힘들고 다른 은행 앱 참조해서 다시 만드는 게 좋겠어요 사용자 불만이 이만저만 아닌데 오류 문의하면 전화하라고 하고 전화받는 오류 내용에 대한 수정은 왜 안 하시나요 고객 인내심 테스트 앱으로 아주 세계 최고입니다 이쪽으로 사업 번성하세요,1,-10.5
186,2021-05-28,1,업데이트 이후 사용할 수 없음 테스트도 안 하냐,1,1.0
187,2021-05-27,1,로그인도 잘 안되고 겨우 로그인 되어도 계좌이체 확인 버튼이 동작하지 않아요 답답합니다,1,-6.0
188,2021-05-26,1,업데이트 이후 화면 터치 자체가 잘 안 먹고 엄청 버벅임,1,-4.0
189,2021-05-26,1,가짜 어플 가짜 어플로 인해 본인이 심각한 피해를 입고 있어요,1,-3.0
190,2021-05-26,1,화면이 잘 안 열려요 로그인도 되다 안되다 렉도 전보다 엄청 심해졌어요,1,-7.0
191,2021-05-26,1,며칠째 계속 장애라고 돼질 않네요,1,2.0
192,2021-05-25,2,진짜 인생 살면서 어플 평가 그것도 부정적인 것은 처음 써요  일시적 오류가 한 달 이상 가네요 심각한 듯 요 백화점 할인 때문에 만들긴 했는데 유지는 어려울 것 같아요  혜택을 늘리고 어플을 더 잘 만드셔야 될 것 같아요 ,1,-1.0
193,2021-05-25,1,진짜 업데이트 이후 너무 불편합니다 터 지도 안 먹이로 원활한 거래를 몇 주 째 못하는지 너무 답답하네요 하루빨리 개선 부탁드려요,1,-10.5
194,2021-05-25,0,문제 해결에 도움 주셔서 감사합니다 잘 쓰고 있습니다,5,9.0
195,2021-05-25,1,일시적 장애는 매일인가요 최악의 앱,1,-8.0
196,2021-05-24,1,어플 때문에 신용카드 없애고 싶음; 너무 렉 심하고 느려서 스트레스받아요 알 수 없는 이유로 작업 종료되었다고 꺼지고 처음부터 다시 입력해야 되고,2,-7.0
197,2021-05-23,1,휴대폰 인증부터 계속 오류 남 반응속도는 왜 이리 느린지,1,2.7
198,2021-05-23,16,별 한 개도 아깝지만 별 한 개 안 주면 리뷰를 할 수 없게 되어있으니 송금을 할 수 없게 만들어 놨군요 고객이 넘치는 모양이군요 고객 탈퇴를 위한 앱인 듯 마지막 이체하시겠습니까에서 화면이 터치가 안되고 멈춰있는 현상이 종일 계속  일시적인 현상이 아닌 듯,1,-5.5
199,2021-05-21,2,왜 이렇게 보기 불편하게 만들었죠 결제 내역 전체 조회하는데 도대체 클릭을 몇 번을 해야 하는 거야 다른 카드들은 얼마나 쓰기 편하게 만들었는데 진짜 수준 떨어지네요 이것 때문에 카드 없앨까 고민 중이에요,1,-6.4
200,2021-05-18,6,일시적 장애 일시적이란 짧은 한때의 것 일시적인 현상 근데 하루 종일 로그인이 어려워서야 쓰겠어요 진짜 금융 관련 이상한 어플 많은데 오늘부터 시티 모바일에게 1등 드립니다 무슨 업데이트를 했길래 이지경을 만들었냐고요,1,-5.0
201,2021-05-18,0,사용하기 편리하고 가편하다는 생각입니다 너무 편하네요,5,9.0
202,2021-05-16,3,뭐 하는 겁니까  앱 들어가서 이메일 문의하려는데 다시 인증하라고 하고 그러면서 앱 다시로긴 하라는데 지문으로 해놔서 비번 교체하려고 했더니 인증을 도대체 몇 번을 하라는 거야 인증할 때마다 맨 처음으로 돌아오는데 왜 개 불편하지 시티 해지해버려,1,-4.6
203,2021-05-14,1,카드 등록부터 안 됨,1,-1.0
204,2021-05-14,1,모바일 진행도 안되고 해서 14일 콜센터로 2번 전화했다 전화 준다고 해서 기다리는데 답이 없다 쓰레기 어플에 콜센터 직원들 관리도 엉망진창이다,1,-6.7
205,2021-05-13,3,타은행 어플에 비해서 반응이 매우 느림 카드 혜택 관련해서 찾아보기가 힘듦 직관성이 떨어지고 여러 단계를 거쳐야 겨우 볼 수 있으면 다른 리뷰 봤는데 이것도 전화하라고 답변 남기시겠죠 글에 다 써놨는데 왜 전화하라고 하실까요,1,-2.2
206,2021-05-13,1,로그인이 정말 안돼요 ,1,-2.0
207,2021-05-12,0,U 알뜰 모바일 사용자인데 인증번호가 안 받아지네요 사용하고 싶어도 불편해서 사용 못 하겠네요 개선 좀 부탁드립니다,3,-5.8
208,2021-05-12,0,별 한 개도 아까움 이렇게 에러 많고 느린 어플 첨 봄 이게 어떻게 제1금융권 은행 어플인지 신기함,1,-5.7
209,2021-05-12,0,모바일앱 오류 나서 1566 1000에 전화하니까 계속 연결 안 되고 어떻게 하라는 겁니까,1,-1.7
210,2021-05-11,0,요새 왜 이러나 요 답변 도성의 없음 연락 달라고 하고 끝 송금도 안되고 어쩌라는 건지,1,1.3
211,2021-05-10,0,어제부터 로그인이 안 되면서 일시적인 접속 오류 205번이 계속 떠서 고객센터 문의 결과 삭제하고 다시 설치하라 하여서 그렇게 했습니다 재설치 후 로그인은 되는데 어플 화면에 계좌가 모두 보이지 않고 밑으로 내려지지도 않아 계좌 상세보기가 되지도 않습니다 한국에서 사업 정리하신다더니 개발자분들도 다 이직하셨나 봅니다 남겨진 고객들 생각해 주시기 바랍니다,1,-4.4
212,2021-05-08,8,빠른결제창즘 메인에 오픈해주시지 카드 결제하려면 메뉴 눌러서 들어가는 게 정말 옛날 방식 아닌가요 기본적인 거 같은데 하루에도 다섯 번씩은 켜야 하는 사업자인데 사용하고 싶어도 불편해서 손이 안 가요 저 원래 평가 리뷰 안다는 사람인데  메인에 누르면 카드 바코드 사용할 수 있게만 만들어주세요 ,1,4.0
213,2021-05-07,14,별 한 개도 아깝네요 은행 업무하는 건데 너무 막 만든 거 아닌 가요 어제오늘 계속하는데 다른 기계에서 로그인 되어있다고 하고 겨우 한 단계 넘어가니 어제는 심지어 타자 자판이 안뜸 다음 단계로 넘어갈 수가 없음 만들지 말라는 건가 봄 재 설치해도 안 됨 겁나 느림 돈거래하는 어플이 이 정도면 말 다 했죠 정보 빠져나가는 건 우습겠네요,1,1.4
214,2021-05-06,0,업그레이드하래서 업그레이드했더니 에러 자주 뜨고 이젠 완전히 먹통 됐네요  사용도 못 하고 이송해 누가 대체해주나요,2,-1.0
215,2021-05-06,0,스냅샷 기능으로 펀드 수익률을 매일 간편하게 확인했었는데 왜 없어졌죠,2,2.7
216,2021-05-06,0,핸드폰으로 인증번호를 보냈다고 하지만 오지 않으면 답답합니다,1,-4.0
217,2021-05-05,0,터치해도 반응 없는 곳이 많습니다 계좌개설하려다가 답답해서 껐네요,1,-4.0
218,2021-05-05,0,앱 리뉴얼된 이후로 바이오 로그인이 너무 안되고 로그인 오류가 너무 많이 뜹니다 로그인했어도 계좌조회가 안되는 경우도 다반사 너무 답답한 이용자는 이곳에라도 하소연합니다 제발 고쳐주세요,1,-19.5
219,2021-05-04,0,왜 로그인이 안 되나요 자꾸 201에러 뜨고 아예 들어가지 못하고 있습니다 거의 한 일주일을 그냥 에러가 뜨게 두는 이유가 뭐죠,1,-13.3
220,2021-05-04,2,기존에 지문으로 잘 쓰고 있던걸 업데이트 후에 아이디 찾아서 다시 등록하고 로그인한 후 신분증을 찾아 다시 지문등록을 하게 만들어 놨네요 은행이 필요로 해서 업데이트를 하면서 고객에게 불편을 떠넘기다니 정말 최악입니다 별 한 개도 아깝네요,1,-13.5
221,2021-05-04,1,몇 주 째 로그인이 안 됩니다 혹시나 싶어 아이디 찾기 비밀번호 찾기를 들어가서 은행 고객  신용카드 고객 모두 제대로 입력해도 오류가 나고요 인증서 로그인마저도 계속 오류가 나서 아예 들어가지를 못합니다 인증서 재발급을 하려 해도 아이디가 어쨌다나 오류가 납니다 은행 어플인데 로그인 오류가 말이 되나요,1,-5.0
222,2021-05-04,0,인증서 없이 송금이 가능해서 좋아요,4,3.0
223,2021-05-04,4,시티 시스템 장애 불량 콘텐츠입니다,5,-3.0
224,2021-05-02,0,이벤트 때문에 바로 카드 신청했는데 발급이 오래 걸려서 수령하니 이벤트 끝남 해지,1,0.0
225,2021-05-02,4,업데이트하고 나서부터 로그인 접속도 느리고 레벨업 통장의 원화를 외화통장으로 보내려는데 통화 코드가 틀리다고 오류 남 외화통장 연결한 상태 문제 해결을 하려 해도 매뉴얼을 찾을 수 없음,1,-4.0
226,2021-05-02,0,친구와 영상통화 중에 시티 모바일로 결제시도하면 아이에 진행이 안 되고 영상통화를 종료해도 어플을 강제 종료하거나 휴대폰을 재부팅하지 않으면 결제가 진행이 안 됩니다 잘 쓰고 있었는데 업데이트 이후로 계속 문제가 발생해서 좀 번거롭고 귀찮네요 빠른 수정 바랍니다,3,-9.0
227,2021-05-01,0,사용이 편하고 유용합니다 ,5,6.0
228,2021-05-01,16,업데이트 이후 최악 이전에는 이런 경우가 전혀 없었으나 업데이트 이후에는 로그인 시 에러가 무진장 많음 아니 무슨 일반 게임 앱도 아니고 신속 정확이 생명인 은행 앱이 뭔 에러가 이렇게 많아서야 다운그레이드 할 수 있게끔 알려주세요 이대로는 도저히 사용할 수가 없음 설마 한국에서 철수한다고 전혀 신경도 안 쓰는지 개발자가 누군지 정말 한심하다 정말 최악 별 하나도 아깝다,1,-32.0
229,2021-05-01,0,이체 시키려고 할 때마다 오류가 뜹니다 지금은 금액 오류가 계속돼서 이체를 할 수 없어요 30년 이용했는데 이상한 은행입니다,1,-10.0
230,2021-04-30,0,기간 지정 후 결재 내역을 검색하면 사용 합산 금액이 뜨지 않고 메뉴도 참 불편하기 그지없음 외국계 회사라 사고방식이 다른지,2,-2.5
231,2021-04-28,0,요즘 왜 이러나 요 로그인을 여러 번 받네요 에러 좀 해결해주세요,1,1.1
232,2021-04-28,1,다 등록했는데 반복적으로 오류라고 뜨고 뭐가 오류인지도 없이 진행이 더 이상 안되고 앱이 닫히네요 어떻게 하란 건지 업그레이드된 거 맞나요 ★전원 종료하고 다시 해도 오류 팝업창이 계속 뜹니다 빠른 조치해주세요 너무 불편해요,1,2.3
233,2021-04-27,1,갑자기 로그아웃되면서 고객님의 휴대폰은 통신사 본인확인이 불가합니다 이건 뭔가요 영업점 없앨 거면 모바일 인터넷이라도 제대로 해놓던가 앱 지우고 통장 해지하고 다른 은행 갑니다,1,-1.0
234,2021-04-26,0,왜 계속 휴대폰 인증이 안되는 거죠 아무리 눌러도 인증번호가 오질 않아요,1,-0.6
235,2021-04-24,0,205 일시적 통신장애라고 계속 나옵니다 들어가지도 못하고 있어요 원인 해결 좀 해주세요 답답합니다 4일 동안 이용 못하고 있어요,1,-0.5
236,2021-04-24,0,하나의 앱에서 뱅킹과 카드까지 돼서 좋아요 해외서 사용해보니 빠르고 괜찮네요,5,5.0
237,2021-04-23,0,인증번호 입력해야 하는데 인증번호 문자 전송이 안됩니다 ,1,-1.0
238,2021-04-23,0,모바일 인증했는데 계좌이체 시 다시 하라고 하고 몇 번째 하고 있는데 타은행 보다 힘드네요,1,-2.5
239,2021-04-23,0,멀쩡히 잘 되던 게 왜 쓰레기 어플이 됐나요 관리자 바뀌었어요,1,0.5
240,2021-04-22,0,공인인증서 로그인하는데 왜 10자리 넣으라고 나오나요  이거 때문에 인증서 비밀번호 바꿔야 되는 건지 정말 어이없게 업데이트했네요,1,-1.7
241,2021-04-21,0,아 놔 앱 카드가 안 되니 결국 실크 받아써야 하는구먼,1,-1.0
242,2021-04-21,0,이용 중인 상태에서 뒤로 가면 모든 메뉴가 초기화면 또는 금융 서비스로 넘어지는지 메뉴 찾아 삼만 리네요,1,0.0
243,2021-04-20,12,정말 기가 찬 은행 앱을 통해서 정보 수정이 가능한 건 상식인데 내가 하지도 않은 정보가 변경되어 있음 전화해서 물어보니까 결제하다가 바뀠을거다라는 말만 함 개인 정보 유출인지 해킹당한 건지 알 수가 없네 철수한다더니 이렇게 관리하는 건지,1,0.0
244,2021-04-19,0,인터페이스 하며 속도 하며 은행 앱이 이렇게도 만들어지네요,1,0.0
245,2021-04-18,0,제가 써본 은행 앱 중 최악인 거 같네요 엄청 튕기고 인증을 했는데 또 인증하라고 하고 벌써 5번째,1,20.0
246,2021-04-17,0,뭐 살다 살다 이런 뭐 같은 어플은 처음 접해봄 성질나서 그냥 제거,1,0.0
247,2021-04-17,0,업데이트 후에 초기화되더니 가입 때 인증 문자가 3일째 안 옴 내 돈 묶여있다 전화도 안 받고 꼭 내가 이거 풀어서 다 빼고 해지한다,1,-0.5
248,2021-04-16,0,이전 버전에서 간편 비밀번호를 사용해 왔는데 최신 버전에서 간편 비밀번호 사용을 위해 안드로이드 80을 요구하는데 폰이 안드로이드 70까지만 지원을 해서 이전 버전으로 돌아가고 싶은데 방법이 없나요,4,4.5
249,2021-04-16,0,갤럭시 폴드 2 신분증 촬영 화면 카메라 반전되어서 도저히 촬영이 안됩니다,1,1.5
250,2021-04-14,0,편리하고 좋네요 고맙습니다 ,5,6.0
251,2021-04-14,0,공동 인증서도 안되고 모바일 인증 34번 해도 다음 안 넘어가지네요 지점도 몇 개 없는데 무방문 체크카드 하나 재발급 받는데 1시간이 넘게 걸리다니,1,1.2
252,2021-04-14,0,많이 쓰는 메뉴 계좌이체 현황 이런 거는 찾기 힘들게 만들어 놓고 쓰지 않는 메뉴만 잘 찾을 수 있도록 배치한 듯 날이 갈수록 쓰기 불편해지네요,1,-4.0
253,2021-04-13,7,업그레이드가 개판이다 1바이오 인증을 다시 해야 하는데 인증 오류만 뜬다 2계좌 거래내역을 보려면 4번이나 클릭해서 들어가야 보인다 3이벤트는 무조건 첫 화면에 뜨면서 계좌조회를 찾아가기 어렵다 4 만들어놓은 것을 보니까 한심하다,1,-10.5
254,2021-04-12,0,공인인증서 로그인도 안 되고 재발급해서 비밀번호 설정 후 사용하려는데 일치하지 않다고 계속 뜨네요 도대체 어떻게 사용하라는 거죠,1,-3.5
255,2021-04-12,29,업데이트 이후 최악의 사용성을 보여줍니다 시티뱅크 앱의 장점이었던 로그인 없이 빠르게 거래내역 확인 가능하던 간편한 스냅샷 기능은 삭제되었고 거래내역 확인하는 절차가 오히려 더욱 번거롭게 되었습니다 또한 앱 이곳저곳에 애니메이션 효과를 팍팍 넣어서 느려서 못쓰겠습니다 심지어 이 효과들 때문에 잘 꺼지지도 않아요 진짜 최악입니다 은행 지점들 축소되었을 때도 계속 씨티은행으로 주 거래를 했었지만 너무나도 불편해진 앱 사용성 때문에 곧 다른 은행으로 갈아타야겠어요,1,-7.0
256,2021-04-12,1,엠이 제대로 열리지 않아요 꼭 다시 재시작해야 됩니다,1,-1.5
257,2021-04-12,0,로그인해도 계속 에러가 뜹니다 시티 모바일 만 에러가 계속 납니다 저는 6자리 숫자 로그인하는데,1,6.0
258,2021-04-12,0,앱 사용 중에 중복 로그인 됐다는 메시지가 뜨며 로그아웃 됩니다 다른 기기에 로그인한 적이 없는데 왜 이러는 건가요,1,0.3
259,2021-04-12,0,아이디로 로그인 후 본인인증 시 인증번호 메시지가 왜 안 들어올까요 갤 A21s 헬로모바일입니다,4,-0.3
260,2021-04-12,13,아 진짜 지금 어떤 시대인데 앱 어플 하나 못만드냐시티은행 지점이 많아 점포가 많아 지난번에도 은행 앱 중에서 가장 시원찮더니만 업데이트하니깐 오류 계속 뜨고 대체 IT 부서는 머 하는 건지 내가 은행을 바꿔야지 갑갑해서 원,1,-2.0
261,2021-04-09,0,저가 전화하면 친절하게 설명을 해 줍니다,5,3.0
262,2021-04-08,0,새로이 홈페이지 먹찌 다용,5,0.0
263,2021-04-08,0,조금 더 편하게 사용했으면 좋겠네요,5,-0.8
264,2021-04-08,0,간단히 필요한 정보를 확인할 수 있어 편합니다,5,1.5
265,2021-04-08,0,인증번호가 왜 이렇게 안 올까요,1,-0.3
266,2021-04-08,17,해외에서 사용 중입니다 앱 업그레이드 후 속도가 엄청 빨라졌어요 아직 많은 기능을 다 써보신 않았지만 계좌 거래내역 확인 시 타행 앱보다 단계가 복잡하네요 그리고 해외라 지문 인증 안되는 것도 불편해요 좀 더 개선한다면 좋은 앱이 될 것 같습니다,4,7.0
267,2021-04-07,0,자꾸 로그인하면 앱이 꺼집니다 계속 반복이에요 열려야 쓰죠,1,0.0
268,2021-04-07,2,한 달 사이에 오류가 몇 번 나는 건지 맨 처음에는 갤럭시 업데이트 오류인 줄 알았는데 그게 아니고 그냥 이 어플 자체 문제네요 오류 때문에 여러 번 삭제하고 다운로드하는 것도 지겹네요,1,-16.0
269,2021-04-06,1,업데이트하더니 결제한 내역도 바로바로 이용대금에 안 합쳐지고 한참이 지나서야 이용대금에 합산이 되니 카드값 결제할 때 헷갈려서 짜증 납니다,2,-5.0
270,2021-04-06,0,업데이트하고 로그인되여 있는데 선결제나 쿠폰 클릭하면 또 로그인하라고 자꾸 그래서 짜증 나요,1,-8.0
271,2021-04-06,0,은행에 가서 먼저 계좌를 만들어야 하나요,3,0.0
272,2021-04-05,0,앱 리뉴얼 후 본인 인증에 자꾸 오류가 뜹니다,1,-6.0
273,2021-04-05,31,에러가 너무 많네요 공동 인증서 로그인해도 다시 로그인하라고 하거나 계좌조회도 뜨질 않고 겨우 조회하려고 하면 다시 로그인 화면으로 돌아가거나 바이오 인증을 등록하려고 하면 휴대폰 인증에서부터 오류가 나고 앱의 처리 속도도 느리고 간편 비밀번호 등록하려고 입력하면 처음으로 돌아가버리고 제가 돌아버릴 것 같네요 글로벌 씨티 은행 앱 맞나요 지난 앱보다 훨씬 안 좋습니다 업그레이드가 아니라 옆그레이드 다운그레이드입니다 씨티은행 한국 철수하나요,1,-9.4
274,2021-04-05,0,은행 앱이 오류가 이렇게 많다면 은행 신뢰도가 떨어지겠지요,1,-4.5
275,2021-04-05,0,설치는 어렵게 됐는데 사용 중에 자주 에러 나와 삭제 와 설치를 반복하네요 무슨 문제일까요,5,-14.0
276,2021-04-04,0,왜 갑자기 인증서가 없어짐,1,-1.2
277,2021-04-03,0,대출금 일부 상환을 하려고 하는데 완료가 안되었는데 더 이상 진행되지 않은 채 완료되었다고 나오나요 출금이 되지 않은 상태로 종료가 되네요,2,-4.5
278,2021-04-02,0,앱 접속이 안되네요 왜 이런가요,1,-0.7
279,2021-04-01,0,업데이트 후 오히려 오류가 잦고 계좌이체 내역과 카드 결제 내역이 그때그때 오지 않네요 예전이 디자인도 더 낫고 보기도 편하고 오류도 적었던 듯하여 아쉽네요,3,-4.2
280,2021-04-01,0,앞으로 사용법을 해야겠습니다,5,0.0
281,2021-04-01,0,잘 사용하고 있어요,5,2.0
282,2021-03-31,2,일단 글씨가 눈에 확 들어와 너무 좋네요 내가 보유하고 있는 카드도 이미지로 나와 카드 선결제 및 미납금액 상환하려면 어디인지 맨날 헷갈렸는데 카드만 클릭하면 바로 보이고 너무 편해졌네요 완전 굿,5,16.0
283,2021-03-31,0,어플 때문에 너무 짜증 났는데 리뉴얼 되니 나아졌네요 후 그리고 카드 예쁘게 만들어주세요,5,-7.0
284,2021-03-31,0,다른 금융 앱보다 편합니다,5,0.0
285,2021-03-31,0,카드만 이용하는 고객은 로그인을 못하게 해 놓았네요 인증서 등록 생체 등록 모두 계좌 입력이 필수인데 계좌가 없습니다 이전 앱에서 잘 사용했는데 사용을 못 하겠네요,2,-1.0
286,2021-03-31,0,기존 사용하던 앱 대비 훨씬 세련되어졌고 느낌으로는 이전보다도 더 빨라진 것 같습니다 애니메이션은 안 넣는 게 더 나았을 듯,5,4.0
287,2021-03-31,14,New 시티 모바일 앱 출시를 축하합니다 화면도 보기 훨씬 편하고 쿠폰과 카드 포인트를 첫 화면에서 바로 확인 가능해서 너무 좋습니다 또 글로벌 뱅크답게 환율 자료도 업그레이드되어 좋습니다 초기 오류가 좀 있었지만 이제 불편함이 없는 것 같네요 앞으로도 고객 입장에서 쭉 개선해서 함께하는 시티 모바일이 되었으면 하는 바람입니다,5,14.7
288,2021-03-31,0,새로 업데이트 후 로그인 시 다른 오류 없이 정상적으로 로그인이 되고 한눈에 볼 수 있게 잘 업데이트된 거 같습니다 간편 로그인하는 것도 맘에 들고 좋네요,5,7.0
289,2021-03-31,0,도대체 로그인하고 먹통이 돼서 계속 강제 종료해도 안되는데 뭐가 문제인가요 데이터 캐시 다 지워서 시간 들여 인증들도 다시 했는데도 반복됨하,1,-5.5
290,2021-03-31,0,전 버전보다 구동이 빨라져서 좋아요,5,4.0
291,2021-03-31,1,업그레이드 전의 시티 모바일은 카드 및 대출 특히 마이너스 대출 등 여러 가지로 불편한 점이 많았는데 업그레이드된 시티 모바일은 사용하기 편리해졌다고 다른 사람들한테 추천할 수 있을 만큼 잘 만들어졌네요,5,11.2
292,2021-03-31,0,새로운 디자인 명확하고 좋습니다,5,4.5
293,2021-03-31,0,업데이트되고 나서 더 좋아진 건 하나도 못 느끼겠고 가독성 심각하게 불편해졌고요 일단 전체적으로 너무 느려졌어요 뭔가 조치를 취해주세요,1,-5.0
294,2021-03-31,0,예전에 비해 화면이 심플하고 단순해서 좋아요 통장사본 저장도 되니 편리하네요,4,13.0
295,2021-03-31,0,메뉴 검색이 잘 되어서 편리합니다 홈버튼 있으면 좋겠습니다,5,4.5
296,2021-03-31,0,쓰레기 같은 앱이네요 이렇게 느리고 광고성 있는 브랜드 금융사 앱 처음 봄,1,-6.0
297,2021-03-30,0,4월 1일에 대금을 내는데 이전 달 이용대금명세서만 보여주면 어떡합니까 예 이전 달 30만 사용 이번 달 결제 예정 금액이 45만인데 메인카드에서 들어가는 명세서는 30만 원만 접근 가능함 그리고 메인에서 보이는 결제 예정 금액이랑 아마 5월 1일 청구 예정금액인 듯 실제 내가 내야 할 결제일 임박한즉 예시에서 45만 원이 달라요 아 그냥 이전 버전으로 복구해줘요 이번 달 내가 얼마 내는지 한눈에 알아야 할 거 아녜요 내일모레가 결제일인데 메뉴 눌러서 4월 명세서를 찾고 찾아야겠어요,2,3.0
298,2021-03-30,1,첫 화면 깔끔하고 카드 예금 함께 보여줘서 좋아요 Otp 없이 이체도 편하네요 하지만 하위 메뉴는 전단계로 이동도 안되고 불편해요,4,0.0
299,2021-03-30,0,시티 모바일 세련된 화면 좋아요,3,2.0
300,2021-03-30,0,앱이 계속 멈춥니다,1,0.0
301,2021-03-30,0,개인적으로 펀드를 가입하고 있는데 가입 상품의 정보나 한눈에 모든 계좌 정보를 확인할 수 있어서 좋은 것 같아요,5,5.0
302,2021-03-29,0,화면이 깔끔해지고 찾기가 편해져 사용하기 편리합니다,5,9.0
303,2021-03-29,0,디자인 깔끔하고 쓰기 편리함,5,6.0
304,2021-03-29,0,앱 업데이트 후 구 공인인증서 로그인하려니 뜬금없이 10자 이상 입력하라네요 타행으로 설정한 8자 잘 쓰고 있는데,3,4.0
305,2021-03-29,1,아주 훌륭한 금융 서비스입니다 특히 로그인할 때 지문인식률이 타사 보다 매우 훌륭하며 이체 방식 조회 등이 타사 대비 아주 효율적입니다 이건 업데이트로 UI가 많이 개선되었습니다,5,23.2
306,2021-03-29,0,이번 3월 업데이트 이후 오류와 성능 저하가 심하네요 빠른 조치 부탁드릴게요,3,-4.5
307,2021-03-29,0,사용하기 엄청 편해졌어요 굿입니다 화면도 매우 고급 지고 부드러운 느낌이라 정말 좋습니다,5,17.0
308,2021-03-29,1,시티 모바일앱 업데이트 후 시인 성향 상이 되었어요 이용하기 편하고 매우 만족합니다 계속 발전하기를 바랍니다,5,10.3
309,2021-03-29,0,업데이트되고 좋아졌어요 빨라진 속도와 한눈에 내 계좌 및 필요한 정보들을 볼 수 있어 좋네요 ,5,8.0
310,2021-03-29,0,처음엔 어색했는데 필요한 것만 사용하기 좋게 바뀌었네요,5,1.0
311,2021-03-29,0,잔액 모으기 누르면 타행계좌 등록 팝업이 뜨고 확인 눌러도 진행이 안됩니다,4,-1.0
312,2021-03-29,0,빨라지고 메인화면이 심플해졌네요 좋아요,5,7.0
313,2021-03-29,0,새로 로그인해서 쿠폰 쓰려 하는데 계좌들 잔액이 다 보여서 민망하네요 본인 화면 구성을 원하는 메뉴로 설정할 수 있게 하던가 아님 금액은 안 보이게 해줬으면 좋겠습니다,2,-0.3
314,2021-03-28,1,앱 잘 쓰고 있는데 최근 앱 업데이트 이후 스냅샷 기능이 안 보이더라고요 사라진 건가요,5,-1.7
315,2021-03-28,0,새로 어플을 깔았어요 휴대폰 인증번호가 오지 않네요 신구 어플 모두 요,4,0.0
316,2021-03-28,0,앱 업데이트 후 스마트 간편결제 등록이 안됩니다 인증번호 요청을 몇 번이나 해도 발송을 안 해주는데 어떻게 카드 등록을 하나요 업데이트 전엔 잘 이용했었는데 업데이트 후 더 사용하기 힘들어졌습니다 기존 앱 삭제 후 최신 버전 다운로드하고 폰 다시 재부팅 해서도 해보고 몋번이나 했는지 모릅니다 오류 수정 빨리해주시면 좋겠습니다,2,-4.0
317,2021-03-28,0,사용 중인 카드를 구분하기 쉽게 이미지가 있어 좋네요 개인적으로 자주 이용하는 이용명세서와 즉시 결제를 바로 선택할 수 있게 변경된 것도 좋아요,4,9.5
318,2021-03-28,0,업데이트 이후로 로그인이 안 돼서 앱 삭제 후 재설치 했더니 이젠 아예 앱이 실행도 안되네요 대체 왜 이러는 건가요,1,-6.2
319,2021-03-27,3,카드가 이미지랑 카드 뒷자리도 나와서 편해요,5,3.0
320,2021-03-27,0,앱이 안 열려 짜증 폭발입니다 도대체 뭐가 문제입니까 새로 깔고 지웠다 다시 하고 해도 접속이 안되네요 뭔 은행일 보려고 들어가려는데 열리지가 않으니 어쩌란 겁니까 빨리 좀 고치세요,1,-5.8
321,2021-03-26,0,앱 안 좋습니다 오류가 많아요,2,-6.0
322,2021-03-26,0,많이 빨라졌네요 좋아요,5,5.0
