,date,thumbsUpCount,comment,score,review score
363,2021-06-22,1,우리은행 인터넷 뱅킹은 쓰레기 수준,1,-5.0
364,2021-06-21,1,리뷰는 잘 안 쓰는 사람인데 이렇게 불편한 앱은 처음이라 리뷰 남깁니다 회사 때문에 어쩔 수 없이 쓰는데 otp 발급에서 구토 나오겠네요 20대인 저도 이렇게 힘든데 연세 있으신 분들은 어휴 퍽이나 잘 쓰겠군요,1,-13.0
365,2021-06-21,20,예전 업데이트 후 푸시 알림이 안 옴 캐시나 데이터 삭제 삭제 후 재설치  알림 재신청 등 모든 걸 다해봤는데 안 옴 물론 폰 설정 내 어플 알림은 켜둔 상태임 신한 어플이랑 같이 쓰는데 편의성이나 호환성에서 큰 차이가 남,1,-14.0
366,2021-06-21,0,우와 뱅크 샐러드가 계좌 금액 표기가 더 정확함 빨리 튀어야 할 듯;;;;,1,2.25
367,2021-06-21,0,앱 이따위로 만들 거면 하지 마 그냥,1,-4.0
368,2021-06-19,2,우리 아이 계좌조회를 하려니까 계속 해당기관이 페이지를 바꿨다고 나와요 잠시 후 다시 하라는데 그게 몇 시간째에요 어쩌라는 건데요,1,-2.5
369,2021-06-18,0,편리하게 잘 사용하고 있습니다,5,5.0
370,2021-06-18,1,왜 회원가입이 안될까요 필수 항목 쓸 거 다 썼는데 화면이 안 넘어가는 사례는 뭔지,2,1.4
371,2021-06-17,9,누가 개발했는지 짜증 남 이체하려고 계좌번호 넣고 실행하면 앱이 멈춰버림 한 번이 아니라 자주 발생 어떻게 쓰라는 건지 공동 인증서 등록하려고 해도 멈춰버림,3,-6.800000000000001
372,2021-06-16,0,  네 알겠습니다 ᆢ,5,1.0
373,2021-06-16,31,진짜 뭐 하나 하려면 진행과 정전에 필요한 걸 안내해주면 좋겠어요 하다가 이체한도 설정하라고 해서 다시 하고 이체 한도 설정하다가 otp 발급받으래서 다시 하고 이체한도 받아서 하다가 인증서 등록 하라하고 이게 뭔 어플 같지도 않는 어플 이래서 나이 드신 분들은 쓰겠습니까 이러니 답답해서 은행 가시지 안전한 거 좋습니다 하지만 이것보다 친절하게 만들 수는 없는 겁니까 직원분들이 아무것도 없는 상태에서 한번 어플 써보고 보완해 주셨으면 합니다,1,3.5
374,2021-06-16,12,지문 및 OTP를 어플 설치할 때마다 등록하게 하는 게 말이 된다고 생각하는 건가요 당장 미래에셋 어플 보고 배우는 건 어떨지요 시스템이 이렇게나 뒤떨어지는지 이제 곧 카카오랑 토스한테도 밀리겠네요 개선하세요,1,2.0
375,2021-06-16,0,사용할 수 없는 특수문자 복잡한 거 다 입력했더니 들어가지도 못하네 간편하게 만들자 좀,1,1.0
376,2021-06-16,0,안드로이드폰서도 안면 생체인 증 가능하도록 지원해주세요 google Pixel 4 Pixel 4 XL 아이폰과 같은 안면인식 보안입니다,1,0.5
377,2021-06-15,1,그냥 사용하지 말라는 건가,1,-1.0
378,2021-06-15,0,88888ź0000804 z87bbs 흥 000xßßźs 므 7800,5,0.0
379,2021-06-14,3,뭐가 돼야 하지 인증서 발급받을 로고 하는데 본인 폰 번호 확인이 안됨 내 폰 번호 입력하려고 하는데 입력이 안되고 생뚱맞은 폰 번호만 입력되어있음 중국산 어플이냐,1,-1.0
380,2021-06-14,28,이렇게 불편한 앱은 처음입니다 너무 불편해서 피드백 남기고자 처음으로 이렇게 리뷰도 작성해봅니다 차라리 5년 전에 쓰던 앱이 나은 거 같습니다 로그인 비밀번호 815자리 설정하라고 해서 했더니 막상 로그인할 때 비번 10자리 넘어간다고 오류라고 뜨고 카카오뱅크 기업은행 등 쓰고 있지만 개선이 필요할 것 같습니다,1,-12.2
381,2021-06-14,1,갑자기 안되네 간단하게 만들지 농협은 편하던데 안 쓸 수도 업고,1,2.0
382,2021-06-14,1,별 빵개는 왜 안되는 건지 기존 어플에서 타행 기관 공인증이 나서 OTP 등록해서 잘 쓰던걸 새어 프로 만들면서 가져오면 안 됨 하나하나 다 다시 등록하게 하고 기존에 없던 생채 정보도 추가를 해야 되면 로그인은 되게 끔하고 등록할 수 있게 하던지 아예 로그인도 안 되는데 뭔 수로 등록하라고 기존 어플은 왜 다 만료시켜서 몇 시간을 날리게 하는 거진 화가 나서 참을 수가 없게 만드는 어플이네,1,-4.1
383,2021-06-12,1,어플 때문에 다른 은행 가고 싶어요,1,0.0
384,2021-06-12,1,계좌이체 시 전액 송금 부분 좀 빼주십시오 굳이 이게 있어야 하는 시오 보통 키보드 뒤로 가기 버튼 자주 누르는데 그 부분에 전액 송금 이 있더군요 실수로 지인한테 송금해서 다행이지 진짜 큰일 날뻔했습니다 물론 제 실수지만 이거는 좀 아닌 것 같네요,1,6.5
385,2021-06-11,0,업데이트 시간이 엄청 걸립니다 그래서 업데이트를 안 하고 기존 것으로 사용하려고 해도 업데이트 메시지 창이 지워지지 않고 참 고란 합니다,4,1.5
386,2021-06-11,0,1 카카오 헤어숍 앱 일반 신용카드 결제하기 버튼 누름 2 Danal 시스템으로 연결됨  우리카드 선택 3 우리 WON 카드 결제 와 우리 페이 결제 두 개의 선택지 생성 우리 WON 카드 앱으로 우리 페이 전체 기능 이용 가능이라고 메시지 있음 우리 WON 카드 결제하기 버튼 누름 4 Google Play를 띄우면서 우리 WON 카드 제거 열기 선택지 생성  열기 누름 문제사항  결제 페이지로 연동이 되지 않고 우리카드 앱 최초 연결 페이지로 연결됨 우리 페이 앱은 종료 예정으로 우리 WON 카드 앱만으로도 모든 기능이 이용하다 안내되던데 결제를 위해서 우리 페이 앱을 별도로 설치해야 하는지요 고객센터 상담원은 본인은 우리 페이 앱이 설치되어 있어서 그런지 문제없이 바로 결제 페이지로 넘어간다고만 하는데 아니면 우리 WON 카드 앱에서 별도로 설정해야 하는 게 또 있는지요 참고로 우리카드 앱 內의 우리 페이 메뉴 안에 카드 등록해놓은 상태입니다 너무 불편함 최악의 카드 앱,1,-8.9
387,2021-06-10,0,신한 칼뱅 앱에 비해서 거지 같아요 느리고 인증도 까다롭고,1,-4.0
388,2021-06-10,0,즈 75lk0ibt ⁰ job,5,0.0
389,2021-06-09,1,별 하나도 아까운 거지 같은 은행,1,-6.5
390,2021-06-09,3,1점도 아깝네요 농협에서 발급한 공동 인증서를 농협과 신한 국민은행에서 잘 사용 중인데 우리은행만 타 기관 인증서 등록할 때 폐기된 인증서라고 떠요 아주 짜증 납니다 우리은행 서비스 아주 형편없네요,1,-19.0
391,2021-06-09,2,아예 로그인이 자꾸 안돼요 우리은행이 주거래은행인데 계속 안돼서 속 터져죽겠네요 얼른 고쳐주세요,1,-3.0
392,2021-06-09,3,금융 공인인증서 클라우드 연결이 안 대서 짜증 나서 뒤지겠네요 칼뱅처럼 편하게 못 만드나요 제가 장담합니다 이대로라면 kb 우리 신한 모두 칼뱅에 먹힐 거고 그중 우리가 가장 빠를 겁니다 왜 구인 증서는 사용도 안 되게 만든 건가요,1,0.7000000000000002
393,2021-06-08,11,업데이트 후 지문인식 안됨 생체인 증 해지 후 다시 등록하려 해도 해지 시 또 지문인식하라고 나옴 지문인식이 안돼서 생체인 증 해지하고 다시 등록하려는데 도대체 어떻게 해지 하란 말인가 가장 최악의 은행 앱,1,-13.45
394,2021-06-08,1,어플 너무 불편합니다 신한은행 어플이 사용하기 편해요 참고 부탁드립니다,1,-2.0
395,2021-06-08,0,앱 열 때마다 업데이트 불편,1,-4.0
396,2021-06-08,0,계좌 순서 변경이 안됩니다 해결 부탁드립니다,5,-1.5
397,2021-06-07,0,당신네들 어플이 제일 최악입니다 인증도 안되고 문자 인증 응답도 없고,1,-6.0
398,2021-06-07,0,앱 셀룰러 뜨고 왜 갑자기 안되죠,1,0.15
399,2021-06-07,6,제로 페이 결제하기만 누르면 왜 앱이 강제 종료되는지 업데이트 문제인가 싶어 해당 앱과 v3까지 모두 업데이트했는데도 안됨 결제해야 하는데 결제도 못하고 화나네 핸드폰 껐다 키는 거 당연해봤고 백그라운드도 다 끄고 앱 강제 중지까지 안 해본 게 없습니다 에러코드 뜨면 당연히 에러코드 기재했겠죠 아무 알림 없이 강제 종료되는데 에러코드를 남겨달라니 로그 보면 파악 안됩니까,1,-14.15
400,2021-06-07,0,제발 앱에 투자 좀 해라 거지 같은 국민은행보다 악질임,1,0.0
401,2021-06-06,3,우리은행 비밀번호를 계속 바꾸라고 강조를 하다 보니 까먹어서 3번을 실수로 쳐서 정지를 먹었어요 그래서 대면으로 서류 가져가서 해결한 줄 알았지만 안되네요 조금 고쳐주셨으면 좋겠습니다,1,-2.0
402,2021-06-06,0,사용하기 매우 불편함,1,-6.0
403,2021-06-06,0,오늘 전혀 안되고 계속 에러 나요,1,1.5
404,2021-06-06,5,지문인식이 매번 되었다 안 되었다 다른 어플은 잘 되는 거 보면 확인 좀 해주세요 지문 5번 오류 나면 모든 과정을 처음부터 시작해야 한다는 것도 문제네요 이거 피드백은 되는 거예요,1,-2.5
405,2021-06-05,0,인증서 등록도 안되고 해지도 안되고 우리은행 진짜 구리다;;;;,1,-8.0
406,2021-06-05,0, 기기기 나 더  니킥,1,1.5
407,2021-06-05,2,지문 추가 등록해서 인증정보 채 갱신은 이해하는데 굳이 생체인 증정 보를 번거롭게 비활성화  활성화해야 갱신되게 만드신 이유가 있나요 갱신 버튼 하나 만들어놓으면 되는 게 아닌가 생각이 드네요,1,-0.5
408,2021-06-04,0,어플이 쓰레기입니다,1,-5.0
409,2021-06-04,0,비번 3번 틀렸다고 계정 잠그고 본사까지 찾아가라는 건 뭐임,1,-1.0
410,2021-06-04,7,좋습니다 은행 어플들이 다 그런 것 같은데 좀 무겁고 데이터 사용량이 조금 많은 것 같아요 조금 가볍게 최적화하면 더 좋을 것 같습니다,5,11.75
411,2021-06-03,0,최악 간편 비밀번호 로그인 안 됨,1,2.0
412,2021-06-03,0,아니 우리카드 쓰는 김에 우리은행 계좌 하나 만들려고 다운로드했는데 회원가입하려면 계좌 있어야 한다 하고 계좌 만들려니까 신분증인 증 다하고 나니 인증서가 타행 거라 안된다 하고 타행 인증서 인증하라 해서 하니까 쓸 수 있는 보안카드 없다고 안되고 뭐 어쩌라는 건지 다 안 된대 이렇게 어처구니없는 어플 처음 봄 온갖 방법으로 다해본다고 인증번호만 10개씩 받고 계좌는 만들지도 못함 진짜 짜증 남 이럴 거면 비대면 입출금 상품 왜 만듦,3,-6.825
413,2021-06-03,0,업데이트가 안 됨 흑,1,-1.0
414,2021-06-02,1,기기 바꾼 후 생체인 증 엄청 불친절한 앱 엄청 불편한 앱,1,0.0
415,2021-06-02,0,휴 내가 대출 때문에 우리은행 쓰는데 대출만 갚으면 바로 지운다 느리고 멈추고 쓰면서 열받은 적이 한두 번이 아니네,1,0.0
416,2021-06-02,0,노트 20울트라입니다 다운 이 안되고 계속 대기 중 왜 이럴까요,3,1.2999999999999998
417,2021-06-02,0,진짜 개불 편함 로그인도 제대로 안되고 비밀번호 재설정도 너무 복잡함 신한 최고,1,-7.0
418,2021-06-01,24,은행 어플이 가장 중요하게 생각해야 하는 것  앱 켰을 때 로그인이 얼마나 빨리 되냐 원뱅킹  번거롭게 공동 인증서 비밀번호 쳐야 함 번호나 지문 등으로 간편하게 인증이 필요해짐 간편 인증 신청  다른 은행은 안 그러는데 갑자기 otp가 필요하다고 함  otp 신청 며칠 걸림  지움 ,1,9.1
419,2021-06-01,0,잘 사용하고 있습니다 ,5,2.0
420,2021-06-01,1,타행 otp 등록 중 마지막 공인인증서 비번 누르면 창이 안 넘어갑니다 몇십 번 시도했는데 안되네요,1,-0.8
421,2021-06-01,10,갤s 9인데 지문으로 로그인 후 계좌 나오는 첫 화면에서 다운됩니다 화면 맨 아래 작업관리자 취소 아래 버튼이 나오고 아무 작동 안 해요 삭제 후 재설치하기를 2번 이상했어요 조속한 조치 부탁드려요,3,-7.5
422,2021-06-01,4,앱이 계속 1시간 넘게 대기 중이네요 다른 은행들은 바로 접속이 되는데 왜 우리은행만 이러는지 아주 불편해요 전에 쓰던 앱이 뭐가 문제였는지 모르겠지만 전에 쓰던 게 더 간편했는데  열리면 기본만 넣어놓고 다른 은행으로 넘겨놓을 생각입니다,1,-2.5999999999999996
423,2021-06-01,0,짜증 나서 못 해먹게 네,1,4.0
424,2021-06-01,0,우리은행 심심하면 업데이트하라는데 업데이트가 돼야지요 바쁜 사람 숨넘어 가겠어요 타 은행은 이러지 않는데 유독 우리은행만 업데이트를 자주 하라 하는데 개선 좀 하세요,1,4.5
425,2021-05-31,0,일시적인 오류가 발생하였습니다 금융거래를 진행 중이셨다면 반드시 거래 결과를 확인해주시기 바랍니다 1002 왜 자꾸 이렇게 뜨나요 어플 몇 번씩 다시 지우고 해도 그렇네요,1,-3.3
426,2021-05-31,4,잘 되다가 어느 순간부터 갑자기 무한 로딩 걸려서 모바일로 은행 업무를 하나도 못하고 있습니다 지웠다 깔아도 안되고 갑자기 왜 이런 지 인터넷 뒤져도 안 나오고 이거 원 아 기종은 노트 20입니다,2,-1.65
427,2021-05-31,0,희대의 쓰레기 어플이 아닌가 주거래 은행 바꾸고 싶을 정도 ,1,-5.0
428,2021-05-31,0,앱이 자꾸 꺼지지만 귀여움,4,0.0
429,2021-05-31,0,계좌 정보 누르면 튕겨요,1,-2.0
430,2021-05-31,5,갤럭시 폴드 2사용자입니다 갑자기 528부터 우리은행 관련 어플 모두 실행 중 오류메시지가 발생합니다 재 설치 진해봤는데 증상이 같습니다 531수정 후 안정화됐습니다 빠른 대응 감사합니다,5,4.0
431,2021-05-31,0,너무너무너무너무 느리다,1,-16.0
432,2021-05-31,0,자주 꺼지고 갑자기 멈추고 최근 들어 문제가 좀 많이 발생하네요 새로 깔았다가 다시 실행해도 마찬가지입니다 개발 외주사를 좀 더 다양화해야 할 것 같습니다,1,3.25
433,2021-05-30,0,로그인이 안 됩니다,1,-1.0
434,2021-05-30,0,최악이다 월급 때문에 쓴다 한 번하고 다른 거 하려면 앱 끄고 다시 해야 된다 로그인 이체 인증방법 모든 게 불편하다 근대 개선도 되지 않아 우리은행 자체에 신뢰성이 떨어진다,1,-12.0
435,2021-05-30,0,최악 중의 최악이네요 계속 멈추고 뭘 그렇게 다시 하라는 지시도를 해도 해도 안되네요 그냥 삭제했습니다 계좌이체도 못하고 은행 개설한 거 후회되네요,1,-15.95
436,2021-05-29,1,1 느려요 2 로그인하면 화면 어두워진 상태로 있는데 팝업 때문에 그런 거 같아요 3 줄곧 우리은행만 썼고 어플도 계속 사용 중인데 어플 사용하는데 스트레스 안 받은 버전이 없네요,1,-6.0
437,2021-05-29,0,업데이트할 때마다 로그인 정보 사라짐,1,-0.7
438,2021-05-28,0,별 한 개도 아깝습니다 우리은행은 그냥 어플 없애세요 창구에 걸어가서 하는 게 더 빠르겠습니다,1,0.0
439,2021-05-28,1,이전에는 이런 현상이 없었으나 업데이트 후 자꾸 앱이 꺼져서 다시 설치해도 오작동하고 꺼져요,1,-4.5
440,2021-05-28,1,며칠 전부터 실행이 안돼요,1,-1.0
441,2021-05-28,1,계좌이체 시 너무 불편함 보안카드가 꼭 있어야 됨 농협이나 제일은 안 그르던데 다른 곳에 비해 시대에 뒤떨어짐,1,-7.0
442,2021-05-28,1,무슨 일이죠 왜 실행이 계속 안되지,1,0.3
443,2021-05-28,1,회원가입하다 30분 넘게 걸렸습니다 머리가 지끈지끈 아파지고 속이 울렁거리는데 병원에야 하나요,1,2.0
444,2021-05-27,1,계좌를 처음 개설하면서 겪게 된 문제는 계좌만 개설하고 끝나는 줄 알았는데 체크카드를 만들라고 하는 부분서부터 문제가 생겼다 네이버 페이 우리 체크를 만들려고 하다가 오류가 발생해서 되돌아갈 수도 없고 앱을 종료해야만 했다 이후 로그인을 하려니 점입가경 다 구공인 인증서는 타행 인증 등록을 하려는데 인증센터로 가면 미등록 계좌라 진행이 안된다 어떻게 개설했는지 기억이 안 난다 억지로 어떻게든 했디 때문에 기억해내라고 한다면 우리은행은 앱을 켜지 않고 모바일에서 계좌개설까지 진행하는 모든 인터페이스 알고리즘을 외우고 있는지 궁금하다,1,-9.7
445,2021-05-27,2,타행 금융 인증서 등록하라 해서 하면 계속 연결정보 저장에 실패하여 자동 연결 및 세션 유지가 되지 않는다고만 뜹니다 도통 해결방안도 없고 어찌 쓰라는 건지,1,-3.5
446,2021-05-27,1,앱이 안 열려요 우리은행 우리카드 앱이 안 열립니다 정말 먹통이다가 의견 보내기 이런 게 뜹니다,1,1.0
447,2021-05-27,1,아니 이거 진심이에요 지금 갤럭시서 먹통 된 거 같은데 일부 기종 그렇다고 개발자랑 집에 와서 고쳐준다는데 진심인가요 업데이트를 해줘야 하는 거 아네에요 주거래은행을 바꿔야 할 문제 아닌가요 이쯤 되면 아니 앱 문제인데 왜 제 폰을 직접 개발자회 사서 와서 고쳐준단 건가 여 매우 수상하네요 근데 이거 아님 길이 없다고 하니 세상에 머 이런 경우가 있죠,1,-2.7
448,2021-05-27,1,별 점 주기도 아깝네요 앱이 실행이 안되잖아요,1,-1.5
449,2021-05-27,1,정작 필요할 때 작동되지 않으면 당혹스럽고 화가 나죠 딱 지금이 그렇네요,1,-1.1
450,2021-05-27,0,점점 좋게 바뀌는 듯,5,3.0
451,2021-05-27,23,모바일뱅킹 526일부터 접속 장애 고객센터 문의 결과 531일 업데이트 때까지 기다리라는 황당한 답변 갤럭시폰에서 발생 현상이라는데 대상자가 한둘이 아닐 텐데 한심하네요 무책임의 극치를 봅니다 주거래은행 옮겨야 할지 심각하게 고민 중 ¿¿¿,1,-7.6
452,2021-05-27,1,왜 계속 접속 불가인가요 개선 안 하나요,1,-0.7
453,2021-05-27,1,자주 랙걸리고 복잡합니다 전보다 간소화된 게 없어요 빅 테크 따라가야 되는데 앱이 이렇게 불편해서야 경쟁력이 있나요,1,-8.0
454,2021-05-27,0,The best thing about 2 55g qvwf5 wDDz,4,0.0
455,2021-05-27,1,아니 원뱅킹이랑 우리은행 어플 며칠째 계속 무한 로딩 중인데 안 고치나요 본인들이 한번 들어가 보시면 다 알 텐데,1,2.5
456,2021-05-27,1,우리은행 앱 정말 개선 좀 하세요 시간 내서 타은행으로 바꿍션 다신 사용 안 합니다 이렇게 오류가 나면 급한 계좌이체 어떡합니까,1,0.5
457,2021-05-26,1,저도 전혀 사용을 못 해서 그나마 토스에서 계좌 이체하고 있습니다 빠른 해결 방안을 모색해 주세요 안드로이드 사용자입니다,1,-2.25
458,2021-05-26,29,갤럭시노트 9 SMN960N 사용 중입니다 우리 WON 뱅킹 어플 사용 중에 앱 정지 상태 및 오류가 자주 발생합니다 다른 계좌에서 우리은행 계좌로 한 번에 모으기 실행 후 앱이 정지되었고 앱 종료도 안됐습니다 앱 제거 후 다시 설치해도 동일 증상이 반복되어서 불편합니다 확인 후 오류 수정해주세요,1,-8.0
459,2021-05-26,3,실행이 안돼요 월급날인데 어제부터 안되던데 공지도 없고,1,-2.0
460,2021-05-26,1,요즘에는 앱을 열어서 이벤트를 닫고 나면 잔액은 보이지만 화면 작동이 안 되는 경우가 가끔 그리고 자주 발생하여 다른 은행으로 들어가서 일을 보는 경우가 많습니다,2,1.0
461,2021-05-26,1,건의할게 있어요 제로 페이 실행 단계가 너무 많아서 사용이 많이 불편합니다 한방에 지문인식 후 사용할 수 있는 한 칸짜리 위젯을 만들어주세요 페이코 위젯 참고해주세요,5,-5.5
462,2021-05-26,1,며칠째 첫 로딩 화면에서 넘어가지 못하고 앱 응답 없음 창만 나옵니다 삭제 후 재설치를 해도 동일 현상 일어납니다 갤노트 20입니다,1,-4.4
463,2021-05-26,29,잘 사용하는데 휴대폰에서 지문정보 하나 더 추가했더니 인증방법 변경하라고 나오고 해당 메뉴 가면 인능서 등록하라고 해서 등록하려고 하면 에러 나고 계속 원위치라서 로그인을 할 수가 없음 타금융기관은행 카드 증권 앱은 동일 상황이 간단히 되는데 우리은행 앱 사용자 편의성도 떨어지고 너무 불편함,1,-7.5
464,2021-05-26,1,로그인이 이렇게나 어려워서야 삼성 서비스 제휴 종료라면서 계속 오류 나네요,1,1.5
465,2021-05-26,1,아니 앱 키면 아래 분들처럼 무한 로딩 걸려요;;;금융거래도 해야 하는데 이게 며칠째 이러는 거예요 진짜 빨리 좀 고 져주세요 다른 은행은 잘 되는데 왜 여기만 안되는 거예요,1,-3.55
466,2021-05-26,13,며칠째 어플 실행이 안돼요 무한 로딩 위에 저와 같은 문제로 문의 남기신 분들 답글에 고객센터로 문의하라고 답글이 달려 있던데 전 오늘 이미 고객센터에 문의했지만 해결도 안 해줘 언제 해결된다 확실한 답도 없어 뭐 어쩌라는 거죠,1,-9.0
467,2021-05-25,1,은행 앱이 열리지 않아 업무를 보지 못하고  우리은행으로 제로 페이 했는데 우리은행으로 인증서 만들고 제로 페이 한 게 이렇게 후회가 될 줄여라 사람의 리뷰 작성에 동일한 문제가 있는데 무슨 문제인지 모르겠다는 은행 측 답글에 황당합니다 은행 직원분들은 앱 사용 안 하나 봐요,1,-9.8
468,2021-05-25,1,삼성폰 사용자 5월 말까지 안 되어 pc 인터넷뱅킹 사용 하라 고객센터에서 안내받음 당황했습니다 무한 로딩,1,-5.0
469,2021-05-25,1,구분도 안되는 앱들 뭐 이렇게 많이 만들어서 새로 등록하게 하는 건지 똑같이 후지구먼,1,-2.0
470,2021-05-25,1,가독성이 떨어지고 너무 느려요 클릭해도 움직이질 않음,1,-4.5
471,2021-05-25,2,로딩 화면에서 작동이 안 됨 기본 테스트도 안 해보고 업데이트합니까 갤럭시 노트 20 울트라,1,1.0
472,2021-05-25,0,참 편리하고 좋습니다,4,7.5
473,2021-05-25,1,작동 안 되네요; 안된지 며칠이 지나도 업데이트를 안 하는 게 이해가 안 되네요,1,2.0
474,2021-05-24,0,리뉴얼 되기 전 메뉴가 더 편해요 통장 한꺼번에 보지도 못하고,2,3.5
475,2021-05-24,1,와우 이거 개발자 대단하시네요 정말 천재이신듯 정말 최고인듯합니다 다시 한번 감동이네요,1,12.5
476,2021-05-24,1,로딩만 뜨고 안되니 급한 입금도 안 되고 이 피해는 누가 보상하냐 고객들은 보안 불안해서 누가 사용하겠냐고 객 신고 전화통화도 밀려서 안되고 신뢰하기 힘듦,1,-2.0
477,2021-05-24,3,왜 자꾸 업데이트하고 바뀌나요 쓰는 사람이 편해야 하는 거 아닌가요 하릴없습니까,1,3.6
478,2021-05-24,1,계좌이체는 어디서 하는 건지 너무 어려워서 사용하기 힘들네요 설명도 없고 도대체 어쩌라고요,1,0.5
479,2021-05-23,1,울화통이 터집니다 욕은 안 하겠습니다 다시는 쓰지 않을 거예요,1,-3.5
480,2021-05-23,0,어플을 누르면 첫 화면에서 넘어가질 않습니다 다시 설치해도 그러네요,2,-0.4
481,2021-05-23,15,밑에 솔솔 랄라 님과 같은 현상인 거 같습니다 어플 누르면 파란 첫 화면에서 로딩 애니메이션도 작동하지 않은 채 켜져 있다가 뱅킹이 응답하지 않는 단 메시지와 앱 닫기  대기  의견 보내기 선택 팝업이 뜨고 대기선택 멈춤 의견 보내기 선택 검은 화면 뜨며 멈춤 원터치 알림은 되는데 원뱅킹이랑 카드는 둘 다 안됩니다,1,-0.5
482,2021-05-23,1,요즘 어플 실행할 때마다 오류 떠서 짜증 나네요 웬만한 뱅킹은 그냥 다른 은행 걸러 쓰는 중,1,-7.0
483,2021-05-22,10,로딩만 무한 대기 중 전혀 실행이 안되네요 노트 20 울트라 사용 중 우리은행에서 신한은행으로 갈아탈 렵니다 이 어플이 거지 같아서요 물론 주 거래도 갈아 탈고요 신한 쏠 이 천 배는 잘 만든 은행 어플이네요,1,-1.5
484,2021-05-22,1,진짜 하다가 암 걸림 절대 받지 마세요,1,-2.0
485,2021-05-22,0,로그인하면 계좌 한 페이지에 나오는 게 안되던데요 이거는 다시 탭 눌러야 하나요 업데이트되니 상당히 별로입니다,2,-2.35
486,2021-05-22,1,무슨 인증하는데 안되는 게 왜 이렇게 많아요 다 안되네 별 1개도 아깝다,1,-3.95
487,2021-05-22,1,어플 지문 인증 오류 남 와이파이 연결 시에는 지문인증 정상 작동 LTE 연결 시 무조건 오류 오늘 급할 거래 건이 있었는데 너무 난감했음 이거 심각한 문제라 보임,1,-8.0
488,2021-05-21,1,어떻게 다른 앱도 아니고 은행 앱이 아예 켜지지도 않고 먹통이 되는 일이 가능하죠 급하게 뱅킹을 해야 되는 사람은 어쩌라고요 게다가 제일 심한 건 이게 며칠째 안 고쳐지고 있다는 겁니다 정말 짜증 나네요,1,-10.2
489,2021-05-21,0,사용이 매우 편리함,5,6.0
490,2021-05-21,0,피씨 버전 로그인이 안 되네요,1,-1.0
491,2021-05-21,1,일시적인 오류 거 발생했습니다 거래 중이었다면 거래 종료 확인해주세요 1002 이 알람이 계속 뜹니다 확인 안 눌러지고 먹통 돼서 앱을 쓸 수가 없어요 주거래 은행인데 사용 못 하면 어쩌라고 앱 삭제하고 다시 깔았는데 똑같다고요,1,-3.25
492,2021-05-20,14,오늘 갑자기 로그인하려니까 지문 바꾼 거 하나 없고 생체 인증 바뀐 것도 없는데 삼성 지문 어쩌고저쩌고 오류메시지 뜨고 공인인증서 로그인은 타 기관이라 등록해야 된다고 뜨고 OTP 인증은 더럽게 오래 걸리고 덕분에 타 기관 등록하고 생체인 증 해지해서 이체하려 하는데 내역 다 적고 마지막으로 OTP 인증까지 했는데 또 이체가 안돼서 다시 생체인 증 가입해서 이체했네요 와 지금 진짜 너무 화나는데 어플 개발자 당장 해고하셨으면 좋겠고요 진짜 은행 어플 중에 가장 쓰레기 같다고 생각함 우리은행 어플 땜에 망하겠네,1,-22.0
493,2021-05-20,0,유난히 우리은행만 수시로 업데이트 다른 앱을 삭제해야 만이 사용할 수 있고 이런 앱 첨 봤어요 너무 번거롭네요,1,-8.0
494,2021-05-20,4,아니 지문인증 로그인하려면 터치하라는데 터치도 안되고 다른 방법으로 로그인하려고 하니 생체인 증 등록을 해지하라 하고 그러려면 다시 지문인증 화면 뜨고 어쩌라는 거죠 도대체  정말 다른 은행 앱에 비하면 최악이네요,1,-5.6
495,2021-05-20,0,다른 은행 하는 것 좀 배우세요 쓰기 편해야 자주 사용하잖아요,2,3.5
496,2021-05-20,0,제로 페이 모바일 선물 등록하려고 하는데 계속 에러가 뜨네요 왜 이러는 건가요,3,3.3
497,2021-05-20,0,자동 연결 정보가 존재하지 않습니다 패턴으로 로그인하면 위 문구가 나오고 접속이 안되네요 왜 그런가요,1,-1.7
498,2021-05-20,14,앱 평가 잘 안 하는데 개선하라고 한마디 함 개인적으로 귀찮기도 하고 지문이 흐린 편이라 몇 년 전에 급한 업무에 폰 못 열어서 난감한 적이 있어 폰 안 잠그고 쓰는 게 습관인데 홍채 서비스 종료되고 우리은행 지문 사용 땜에 잠금 쓰고 있음 진심 개귀찮 근데 지문인식 더럽게 안돼서 이체 못한 게 한두 번이 아님 지난번에 개선하고 좀 괜찮더니 새벽시간은 거의 잘 안된다고 봐야 됨 지문 말고 다른 생체 인식 기능을 하던지 사회생활 시작하면서부터 20년 가까이 우리은행 메인으로 거래하는데 요즘같이 이체하다 화난 적은 최근이 처음임 습관도 됐고 옮기는 거 귀찮아서도 그냥 쓸려고 하는데 필요할 때 이체를 못하면 어쩔 수 없지 않나,2,-8.5
499,2021-05-19,0,메인화면을 전체 계좌로 설정할 수 있게 부탁드립니다 너무 불편해요,2,-6.5
500,2021-05-19,0,저도 우리은행이 메인인 게 후회하게 하는 앱이에요  신 국 은행 앱은 엄청 편리한 데 빠른 시일 내에 메인 계좌 다 변경해야 할 듯합니다,1,9.0
