,date,thumbsUpCount,comment,score,review score
1853,2021-04-18,0,쓰기 편해요 업데이트도 주기적으로 해주셔서 감사합니다,5,3.0
1854,2021-04-18,0,항상 믿고 이용하는 앱이라 에러도 적고 이용하기 편합니다,5,0.0
1855,2021-04-18,0,로그인도 쉽고 이체도 보안카드 쉽게 가능합니다,5,1.0
1856,2021-04-18,0,사용하기 편하고 주기적인 업데이트가 최고입니다,5,8.0
1857,2021-04-18,0,10년 넘게 쓰고 있는데 편리하고 좋아요 이벤트도 많고 혜택도 많아서 체크카드 쓰면서 매월 기프티콘도 받고 있어요,5,11.0
1858,2021-04-18,0,편하고 알아보기 쉽고 사용자가 이용하기 쉬운 앱,5,9.0
1859,2021-04-18,0,전에 쓰던 앱보다 더 간편하고 깔끔해진 것 같아요 갤럭시로 접속하면 가끔 잘 안 들어가질 때가 있지만 폰을 재시작하면 다시 잘 돼요,5,4.5
1860,2021-04-18,0,잘 이용하고 있어요,5,2.0
1861,2021-04-18,0,기능들이 잘 편성돼있고 쓰기도 편함,5,5.0
1862,2021-04-18,0,사용하기 편리합니다,5,3.0
1863,2021-04-18,0,농협 주거래 은행이라서 사용하는데 다른 은행도 볼 수 있고 적금도 관리되고 좋으오,5,0.0
1864,2021-04-18,0,너무 편리하고 좋아요,4,9.0
1865,2021-04-18,0,꼴뱅이나 넷뱅보다 쉽게 접근되어 많이 사용하고 있죠 인증서 발급기간이 보이기 때문에 그때그때 재인증 해서 은행 가지 않고 연장이 되니까 편해요 솔직히 은행에 직접 가지 않아 좋답니다,5,7.0
1866,2021-04-18,0,업데이트된 후로 여러 은행 앱 중에서도 단연 사용하기 편리하네요 다양한 로그인 방식 지원하고 이체나 거래내역 조회 모두 쉽고 직관적이에요 NH 뱅킹 추천합니다,5,12.5
1867,2021-04-18,0,색도 좋고 편해졌네요,5,3.0
1868,2021-04-18,0,농협 이번에 처음 이용하는데 헤매지 않고 편안하게 스마트뱅킹 이용하고 있습니다,5,1.2
1869,2021-04-18,0,점점 발전되는 농협 인터넷뱅킹이 될 수 있기를 바랍니다,5,-0.44999999999999996
1870,2021-04-18,0,아주 편리한 로그인 방식과 이체도 편해서 애용하고 있습니다,5,9.0
1871,2021-04-18,0,오랫동안 NH뱁킹을 사용하고 있는 사용자입니다 처음에는 조금 불편한 점도 있었지만 지금은 갈수록 업데이트되어 사용하기 편리합니다,5,3.7
1872,2021-04-18,0,NH 스마트 뱅킹 편리하고 좋습니다,5,7.0
1873,2021-04-18,0,컴퓨터를 켜서 이체나 확인일 때 다소 불편 한 점도 있었지만 이제 열어서 바로바로 보내고 확인 가능함 좋아요,5,1.4000000000000004
1874,2021-04-18,0,자산관리도 아용할 수 있고 모든 기능이 있어서 편리해요 좋습니다,5,6.0
1875,2021-04-18,0,사용하기 편리해요 자기 계좌 잔액을 볼 수도 있고 이체도 하고 좋습니다,5,6.0
1876,2021-04-18,0,타은행 어플에 비해 사용이 간단하고 메뉴를 쉽게 찾을 수 있어 좋습니다 보안 문제에 좀 더 신경 써주세요,5,5.875
1877,2021-04-18,0,타사 모바일앱들보다 관리도 편하고 이용방법이 간단해서 좋음,5,6.0
1878,2021-04-18,0,항상 사용자 중심의 서비스에 감사드립니다,5,3.0
1879,2021-04-18,0,쉽고 간단하게 일처리 하기 좋아요,5,9.0
1880,2021-04-18,0,쉽고 편리하게 되어있어서 앱을 자주 이용해요,4,8.0
1881,2021-04-18,0,예전엔 오티 피일 일이 보고 진행했었는데 편리하게 모바일에 저장되어서 보안카드 찾는 수고 덜어서 좋아요 진화는 진행中인가 봅니다,4,8.3
1882,2021-04-18,0,타은행 어플보다 계좌 설정이 편리하고 색부터 눈이 편안합니다,5,6.0
1883,2021-04-18,0,아주 편리해요 잘 사용하고 있습니다,5,8.0
1884,2021-04-18,0,전체적으로 조회 이체 등 아주 편리합니다 보안카드 따위 없어도 돼요 농협 최고의 용,5,11.0
1885,2021-04-18,0,농협뿐만 아니라 타은행 계좌도 편리하게 관리할 수 있고 계좌이체도 너무 보기 쉽게 되어 있어서 정말 편하고 좋습니다,5,15.5
1886,2021-04-18,0,쉽게 알아볼 수 있게 배치되었어요,5,1.5
1887,2021-04-18,0,사용하기 편리한 앱 구조네요 로그인도 간편해서 좋아요,5,9.0
1888,2021-04-18,0,여태 잘 썼지만 지금은 켜지지도 않음,2,1.0
1889,2021-04-18,0,항상 안정되게 사용해요,5,2.0
1890,2021-04-18,0,믿고 찾는 NH 뱅킹 나의 자산관리,5,1.0
1891,2021-04-18,0,어플 디자인이 좀 옛날 스타일인 거 같아요 색상이나 폰트 변화 좀 있었으면 좋겠어요,4,0.75
1892,2021-04-18,0,사용하기 편하고 보는 것도 쉽게 잘 되어있어서 잘 사용하고 있습니다,5,8.0
1893,2021-04-18,0,전 계좌 관리가 편리합니다,5,3.0
1894,2021-04-18,0,즉시이체나 뱅킹 시 이체 영수증에 계좌번호가 나오지 않는데 이체 계좌번호와 이체 일은 명시가 되고 갤러리에 저장되어 인쇄가 되었으면 합니다 영수증 처리하기 위해 감사합니다,4,4.0
1895,2021-04-18,0,쓰기 편해요 로그인 자주 해야 하는 게 좀 귀찮아요,4,-1.0
1896,2021-04-18,0,어렵지 않고 무난하게 사용하고 있네요,4,1.0
1897,2021-04-18,0,화면구성이 크게 되어있어 시원시원해 보이나 전체 메뉴를 누르면 보이는 상품몰이나 이체메뉴 등이 하단이 아니고 상단 또는 우측에 바로 보이는 게 더 눈에 들어올 거 같은 아쉬움입니다,4,-0.5
1898,2021-04-18,0,사용하기 편리합니다 웹사이트보다 훨씬 많이 사용하고 있어요,5,7.0
1899,2021-04-18,0,농협 스마트뱅킹 어플로 간단하게 조회 이체를 할 수 있어서 좋아요,5,6.0
1900,2021-04-18,0,다양한 혜택 이벤트가 있어서 좋아요 소액 이체 시 보안카드가 없어도 이체 가능했으면 좋겠어요,4,3.5
1901,2021-04-18,0,큰 글씨로 이 눈이 편안합니다,5,3.0
1902,2021-04-18,0,농협 뱅킹 간편 비밀번호로 간단히 로그인하고 손쉽게 사용할 수 있어서 너무 좋아요,5,12.0
1903,2021-04-18,0,다른 앱보다 쓰기 편해요 저의 맨 처음 스마트뱅킹 시작이 농협이었네요,4,0.0
1904,2021-04-18,0,조회 및 이체가 편리하네요,4,3.0
1905,2021-04-18,0,편리함 그 말로 끝,5,3.0
1906,2021-04-18,0,아주 편리하게 잘 사용하고 있습니다,5,8.0
1907,2021-04-18,0,항상 잘 사용하고 있어요,5,2.0
1908,2021-04-18,0,좋아요 깔끔하고 오류 없고,5,9.0
1909,2021-04-18,0,이체가 편리하고 좋네요,5,6.0
1910,2021-04-18,0,Kitkat444의 호환성과 보안에 신경 써주셔요 앱 좋아요,5,3.0
1911,2021-04-18,0,우리나라 대표은행 농협 좋아요,5,0.0
1912,2021-04-18,0,타는 해보다는 훨씬 직관적임,5,4.0
1913,2021-04-18,0,사용하기 편리한데 특히 큰 글 서비스가 있어서 좋아요,5,7.2
1914,2021-04-18,0,잘 쓰고 있습니다 단 타은행은 비대면 관련 신분증 인식이 다 되는데 농협만 신분증 인증을 통과 못합니다 고쳐주세요,5,0.0
1915,2021-04-18,2,스마트뱅킹 서비스 이용하려고 앱 설치했는데 구성이 쉽고 편리하게 되어있어서 좋아요 은행에 직접 가지 않고 비대면으로 할 수 있어서 좋고 이용하려는 서비스도 한눈에 잘 찾을 수 있어요 좋아요,5,18.0
1916,2021-04-18,2,늘 애용하는 어플입니다 긴 인증서를 선택해야 하는 어려움이 없이 간편 비밀번호로 들어갈 수 있는 점이 일단 좋았고 자주 사용하는 계좌를 굳이 등록하지 않아도 최근에 이체한 계좌번호가 남아있어 쉽게 이체가 가능한 점도 좋았습니다 다른 농협 관련 어플도 깔려있지만 주로 NH 뱅크를 사용하고 있습니다,5,5.0
1917,2021-04-18,0,일단 기계치다 보니 조금만 복 잡시러도 포기하는데요 로그인하면 눈에 띄는 게 알아보기 쉽게 정리가 잘 되었다고 해야 하나 찾기가 쉽게 되어있어요 글씨도 작지 아 나서 좋고요,5,7.0
1918,2021-04-18,0,마이 데이터 기능이 특히 마음에 듭니다 한눈에 내 금융자산을 볼 수 있으니 가계부 쓰기에도 좋네요,5,6.2
1919,2021-04-18,0,사용 간편하고 편리해요,5,6.0
1920,2021-04-18,0,은행 안 가고 편리합니다,5,2.0
1921,2021-04-18,0,최근에 성인 되고 계좌를 사용하게 되는 일들이 많이 생겼는데 어려운 것이 잘 이용하고 있습니다,5,4.0
1922,2021-04-18,0,앱 사용하니 편해 요원하는 메뉴 찾기가 수월해요,5,6.0
1923,2021-04-18,0,진짜 사이트 어디야,1,2.0
1924,2021-04-18,0,전보다 여러모로 사용하기 편해졌어요,5,3.0
1925,2021-04-18,13,1 편리하고 직관적인 메뉴 메인화면이 깔끔하고 상단에 크게 잔액을 보거나 보지 않게 바로 설정 가능해서 정말 편리합니다 자주 이용하는 메인 계좌를 설정할 수 있어서 좋습니다 전반적으로 메뉴 찾기가 쉽고 직관적입니다 2 다양하고 간편한 로그인 방식 기존 공인인증서뿐 아니라 지문 간편 비밀번호 중 복수 선택할 수 있어서 좋습니다 저는 간편 비밀번호를 사용하는데 앱 열고 5초 이내에 번호를 입력하고 바로 빠르게 로그인이 가능해서 편합니다 3 오픈뱅킹의 유용함 오픈뱅킹 서비스에 가입해 쓰고 있는데 타 은행권까지 나의 총 계좌 잔액을 볼 수 있는 건 물론이고 입출금 계좌와 예적금 계좌를 분리해놓아 좋습니다 급할 때 농협 스마트뱅킹 앱에서 다른 은행 거래도 가능해서 저는 주로 농협 앱을 사용합니다 4 빠른 반응속도 저는 10개의 은행 앱을 깔아서 사용하고 있는데요 그중 농협이 가장 사용빈도가 높습니다 타 은행 앱에 비해 처리 속도도 빠르고 편리하기 때문입니다,5,57.0
1926,2021-04-18,7,일단은 하얀색과 초록색의 대비가 눈을 편안하게 해준다 또한 이용하고자 하는 메뉴가 한눈에 쉽게 보이고 또 많은 단계를 거치지 않고 간단한 방법으로 찾아들어갈 수 있다 NH 스마트뱅킹은 내가 사용하는 그 어느 뱅킹보다 스마트하고 고객의 취향을 저격한 듯 간단명료한 장점이 있다,5,10.5
1927,2021-04-18,0,편리하고 오류는 적습니다,4,0.0
1928,2021-04-18,1,인터페이스 사용이 쉽고 편리해요 보안카드 사용 중이라 지문 로그인하고 보안카드번호를 넣어야 이체가 가능한데 타어 풀이 지문인증으로만도 가능한 거에 비해 절차는 까다롭지만 그만큼 보안에 더 신경 쓰고 있다는 느낌 주거래은행이 농협이라 좋아요,5,11.5
1929,2021-04-18,0,다양한 연령대와 사용자층을 고려하여 범용적인 스타일로 사용이 가능한 어플입니다,4,1.0
1930,2021-04-18,0,은행 안 가도 되니 편리해요,5,3.0
1931,2021-04-18,1,공과금 중에 교통 범칙금을 바로 확인할 수 있어서 좋습니다 가끔씩 검색해서 있는지 없는지 확인하고 범칙금 지로 잃어버려도 낼 수 있어서 좋음,4,5.0
1932,2021-04-18,0,지문으로 로그인하는 것보다는 덜 편하지만 보안을 위해서 보안 로그인하는 정도는 감수할 정도라고 생각하는 바입니다,5,0.8999999999999999
1933,2021-04-18,0,신속 편리한 NH 스마트뱅킹 정말 좋아요,5,10.0
1934,2021-04-18,0,어르신들도 사용하기 편하며 sns에 와의 연동성도 편함,5,3.0
1935,2021-04-18,0,간단 비번으로 돼서 편해졌어요,5,6.0
1936,2021-04-18,0,정말 편리하게 사용하고 있습니다,5,6.0
1937,2021-04-18,0,새로운 디자인과 사용방법이 쉬워서 좋습니다,5,7.5
1938,2021-04-18,0,쓰기 편리하고 좋아요,5,6.0
1939,2021-04-18,0,예전부터 쓰다 보니 그냥 쓰는데 점점 편해지고 있어서 좋아요,5,7.5
1940,2021-04-18,0,로그인이 쉽고 이체가 편하고 잔액조회도 보기 편해서 좋아요 한가지 아쉬운 점이 장기적으로 농협꺼을 많이 사용하는데 수수료가 매번 나가는 게 아쉬워요 그거 빼고는 아주 좋아요,4,20.0
1941,2021-04-18,0,앱 로그인 방식이나 즉시이체 자동이체 서비스를 쉽고 편리하게 사용할 수 있어서 평상시에 유용하게 쓰고 있습니다 메뉴명이 나 글자 또한 쉽게 알아볼 수 있게 되어 있습니다 ,5,6.0
1942,2021-04-18,0,로그인 방식이 다양합니다 근데 자동이체 해지는 어떻게 해야 할지 모르겠네요,4,-0.8
1943,2021-04-18,0,메뉴 정렬이 깔끔해서 사용하기에 전혀 불편함이 없다,5,-2.5
1944,2021-04-18,0,오랫동안 잘 사용하고 있습니다,5,2.0
1945,2021-04-18,0,사용하기 편리해졌어요,5,3.0
1946,2021-04-17,0,같이의 가치 채움 순수자본 민족은행 농협,5,0.0
1947,2021-04-17,0,노령층입니다 불편 없이 잘 써 유,5,6.0
1948,2021-04-17,0,디자인 예쁘고 편해서 좋네요,5,6.0
1949,2021-04-17,0,항상 편리하게 잘 쓰고 있습니다,5,6.0
1950,2021-04-17,0,전보다 편리해진 거 같아요,3,3.0
1951,2021-04-17,0,가독성도 괜찮고 편리합니다,5,3.0
1952,2021-04-17,0,빠르고 쉽게 은행서비스를 이용할 수 있어 용이합니다,5,5.5
1953,2021-04-17,0,짱입니다 우리 것이 좋은 것이여,5,4.0
1954,2021-04-17,0,넘넘 편해요 NH 최고,5,11.0
1955,2021-04-17,0,계좌조회가 간편하고 이체가 편리합니다,5,6.0
1956,2021-04-17,0,사용하기 편하고 한눈에 들어와 좋습니다,5,8.0
1957,2021-04-17,0,로그인했을 때 계좌번호와 잔액과 모바일 ATM을 바로 이용할 수 있어서 편리합니다 부모님도 이용할 수 있게 큰 글씨로 전환되는 점도 좋은 아이디어입니다,4,5.0
1958,2021-04-17,0,계속 사용하는 앱이라 편합니다,5,2.0
1959,2021-04-17,0,사용하기 편하고 깔끔해서 자주 이용합니다,5,8.0
1960,2021-04-17,0,사용자 편의를 고려한 메뉴 배치가 만족스럽습니다,5,3.0
1961,2021-04-17,0,그전보다 많이 편리하게 발전되고 있는 거 같아요,3,6.0
1962,2021-04-17,0,주거래은행인데 앱이 깔끔해서 잘 쓰고 있어요,5,6.0
1963,2021-04-17,0,고객의 피드백에 귀 기울이면서 발전하는 거 같아요,5,0.0
1964,2021-04-17,0,늘 이용하던 서비스라 편하고 좋습니다,5,6.0
1965,2021-04-17,0,다른 앱보다 간소화돼있어서 사용하기 편리하고 쉽게 할 수 있어요,5,5.5
1966,2021-04-17,0,자녀 주식계좌 만들었습니다 아이와 함께 열심히 공부해서 꾸준히 해보려고요 은행에서 자세히 설명해주셔서 가입하기 어렵지 않았어요 메뉴도 사용하기 편리하고 심플해서 더 만족입니다 증권 어플도 농협증권으로 했습니다 주위 친구들에게도 많이 추천했어요 앞으로도 고객 위해 파이팅 해주세요,5,17.5
1967,2021-04-17,0,태어날 때부터 썼던 어플,5,0.0
1968,2021-04-17,0,누구나 사용하기 편하게 잘 만들었네요 별 다섯 개 드립니다,5,9.0
1969,2021-04-17,0,간편 비밀번호로 빠르게 접속할 수 있고 이체 조회도 복잡하지 않아서 좋아요,4,9.0
1970,2021-04-17,0,보기 편하고 사용도 쉬워요,5,3.0
1971,2021-04-17,0,사용하기 편리해요 줘 은행 앱,5,3.0
1972,2021-04-17,0,편하게 즉시 이용하기 좋네요,5,5.0
1973,2021-04-17,0,손쉽게 이체 가능한 게 편리해요,5,6.0
1974,2021-04-17,0,깔끔하고 글씨도 크고 무엇보다 사용하기 편리함,5,6.0
1975,2021-04-17,0,정말 잘 쓰고 있는 어플입니다,5,0.0
1976,2021-04-17,11,앱 로그인 방식이 편리하고 거래나 역 조회가 편리하고 사용자가 자주 사용하는 메뉴와 필요한 내용이 적절하게 배치되어있어 사용하기 편리합니다 메인화면에는 바로 거래나 역 확인과 이체가 편리하게 되어있네요 그리고 메인화면에서 큰 글 모드로 설정하여 큰 글씨로 이 볼 수 있어 어르신들에게 편리할 거 같아요,5,18.0
1977,2021-04-17,0,타은행에 비해 사용하기 간편하고 쉬움,5,6.0
1978,2021-04-17,0,농협을 자주 사용하지는 않지만 사용할 때마다 다른 은행 어플보다는 편리해서 항상 편하게 사용합니다,5,3.0
1979,2021-04-17,0,센스 있고 자주 편리하게 하고 있어요,5,6.0
1980,2021-04-17,0,원하는 거래가 빠르고 찾기 쉬운 매뉴얼로 빠르고 정확한 은행 업무가 가능합니다,5,3.95
1981,2021-04-17,0,인생 처음 계좌개설부터 지금까지 쭉 농협은행만 이용하고 있어요 스마트뱅킹 앱이 있어서 이체나 조회도 가능하고 항목별로 알아볼 수 있게 잘 정리해주셔서 편리하고 유용하게 사용하고 있습니다,5,10.2
1982,2021-04-17,0,편해요 기본적인 기능들이 보기 쉽게 정리되어 있어서 좋습니다 앱에서 렉 걸리거나 오류도 없음,5,10.5
1983,2021-04-17,0,사용하기 편리한 금융 서비스 참 좋습니다,5,7.5
1984,2021-04-17,0,사용하기가 편하네요,5,3.0
1985,2021-04-17,0,비대면 계좌 개설부터 버그가 걸리는데 무슨 이게 47점이나 하는 거지,1,-3.0
1986,2021-04-17,0,잘 사용하고 있습니다 자동이체 설정하는 곳에 간단한 설명을 첨부하는 게 좋겠습니다,4,0.5
1987,2021-04-17,0,사용이 편리하고 좋아요,5,6.0
1988,2021-04-17,0,로그인도 쉽고 이체하기 편리해서 너무 좋아요 계좌조회도 잘되고 앱 자체 색감도 편안해서 눈에 부담이 없네요 제일 자주 쓰는 앱이에요 강추합니다,5,8.0
1989,2021-04-17,0,한눈에 보기 좋고 예뻐요,5,2.0
1990,2021-04-17,0,늘 사용해서 익숙한 앱이에요 이체도 편하고 좋아요,5,3.0
1991,2021-04-17,0,쉽게 사용할 수 있고 버그도 적어요 잘 사용 중입니다,5,3.5
1992,2021-04-17,0,정말 편해요 오랫동안 쭉 쓰고 있습니다,5,7.2
1993,2021-04-17,0,사용하기 편리합니다,5,3.0
1994,2021-04-17,0,농협 어플은 편리하네요,5,3.0
1995,2021-04-17,9,모바일 ATM 기능과 농협 이외 다른 계좌를 조회하고 이체할 수 있는 기능은 정말 편리합니다 저 같은 경우 실제 오프라인에서도 농협이 가장 친절하다고 느끼고 접근성도 좋은데 모바일 서비스까지 가장 좋은 것 같아요 전 새벽에도 잘 이용하기 때문에 점검 시간에 걸려 이용할 때 살짝 불편을 겪어 아쉽지만 점검 시간을 통해서 개인 정보도 지키고 시스템 안정화도 시키니 그건 감수해야 하는 부분이지요 여하튼 스마트뱅킹 앱은 꼭 설치해야 해요,5,17.7
1996,2021-04-17,0,그냥 좋아요 근데 조금 더 조금 더 가벼워지면 좋겧구요 다른 은행들은 자회사 증권사랑 연계계좌 개설이 가능하던데 그것도 추가했으면 좋겠습니다,5,5.125
1997,2021-04-17,0,접근성도 편리하고 어렵지 않게 로그인할 수 있는 방식이 가장 편리합니다,5,10.0
1998,2021-04-17,0,사용하기 편리하고 메뉴 찾기가 쉬움 이체도 간편함,5,9.0
1999,2021-04-17,0,4개의 은행 앱을 사용하고 있는데 농협 뱅킹이 사용하기가 제일 편리하고 간단해서 좋아요,5,9.0
2000,2021-04-17,0,은행 안 가도 되고 아주 편함,5,6.0
2001,2021-04-17,0,쓰면서 불편한 점 느낀 적 없었어요 보기도 쉽고 찾기도 쉽고 이체도 간편하고 좋습니다,5,9.0
2002,2021-04-17,0,대체로 좋습니다 희망사항 입출금 내역에 메모할 수 있는 기능을 추가해주세요,4,2.5
2003,2021-04-17,0,좋은 하루 보내세요,5,0.0
2004,2021-04-17,0,보기 쉽게 버벅거리지 않고 잘 되어 있어요,5,0.5
2005,2021-04-17,0,이체와 조회가 편하고 안전해서 좋아요,5,8.0
2006,2021-04-17,0,농협 앱이 사용하기 제일 편합니다,5,0.0
2007,2021-04-17,0,간편한 로그인과 사용하기 편한 메뉴 구성 누구라도 편하게 사용할 수 있어요,5,7.0
2008,2021-04-17,0,예전에는 직관적으로 사용하기 불편한 느낌이 있어서 잘 사용 안 하다가 업그레이드되고 나니 접속하자마자 메인에 계좌 화면이 떠있어서 편리하게 사용 가능해지고 이전보다 직관성이 높아졌다는 느낌이 들었습니다,5,7.0
2009,2021-04-17,0,애용하는 어플입니다 한 어플로도 다양한 기능들을 갖고 있어서 여러 어플 설치 안 해도 돼서 좋아요,4,5.0
2010,2021-04-17,0,사용자 인터페이스가 마음에 듭니다,5,0.0
2011,2021-04-17,0,아주 편리한 뱅킹 앱입니다,5,6.0
2012,2021-04-17,0,내 폰 안에 은행  너무 잘 이용 중,5,4.0
2013,2021-04-17,0,잘 사용하고 있어요,5,2.0
2014,2021-04-17,0,편리하게 잘 사용하고 있습니다,5,5.0
2015,2021-04-17,0,3개 은행 쓰고 있는데 농협이 가장 편하고 좋은 거 같아요 그래서 자연스레 후 계좌은행도 농협으로 바뀌었네요,5,9.0
2016,2021-04-17,0,NH 스마트뱅킹 편리하고 좋아서 차애 하는 앱이에요 좋아요,5,9.0
2017,2021-04-17,0,사용하기 편리하고 좋아요,5,6.0
2018,2021-04-17,0,너무 펼 리 한 내 손안에 은행,5,2.0
2019,2021-04-17,0,10년째 편리하게 사용하고 있어요,5,3.0
2020,2021-04-17,0,항상 잘 쓰고 있어요,4,0.0
2021,2021-04-17,0,편리해요 잘 사용 중입니다,5,5.0
2022,2021-04-17,0,편리해서 자주 이용합니다 모바일 ATM 출금 기능을 자주 이용합니다,5,7.0
2023,2021-04-17,0,이체 편하고 속도 좋고,5,0.0
2024,2021-04-17,0,빠르게 통장 내역을 확인할 수 있어 좋네요,5,4.5
2025,2021-04-17,0,초보자도 사용하기 편해요,5,3.0
2026,2021-04-17,0,로그인 방식을 내 맘대로 설정하여 편한 방법을 선택하고 내 계좌 관리 자주 송금계좌관리 등을 설정하여 빠르게 일을 처리할 수 있다 조금 아쉬운 점이 있다면 올인 뱅크 및 스마트 알람 등 필요한 기능을 그때그때 따로 앱을 따로 다운로드해야 해서 하나의 통합 관리로 이루어졌으면 좋겠다,4,4.65
2027,2021-04-16,1,미사용 시 로그아웃 되는 점 및 사용하기에 큰 불편함은 없었습니다 근데 가족 중에 앱 인터넷 뱅킹을 하려고 하는데 계좌가 있는데도 알 수 없는 오류인지 모르겠지만 지점 방문을 방문하라고 해서 좀 불편한 건 있었어요,4,-9.9
2028,2021-04-16,29,사용자가 직접 테마를 선택하고 디자인할 수 있게 개선되었으면 좋겠습니다,3,-0.5
2029,2021-04-16,0,가장 많이 쓰는 은행 어플입니다 계좌 이체가 손쉽고 입출금 알림이 제일 많이 쓰네요,5,8.0
2030,2021-04-16,0,급여계좌로 농협을 선택해서 너무 잘 쓰고 있습니다 집 앞에 남 창원 농협도 있어서 농협 하나로 카드도 쓰고 있어요 감사해요,5,7.0
2031,2021-04-16,0,다른 은행보다 쉽고 간편하게 사용하기 좋은 앱이에요 또한 다양한 이벤트로 매일매일 접속하게 만드는 마법 같은 앱이에요 원래 농협 마니아인데 앱은 더 맘에 쏙 듭니다,5,8.5
2032,2021-04-16,0,은행 직접 가지 않고 편하게 사용하고 있습니다,5,1.0
2033,2021-04-16,0,지문인증 등록하면 바로 로그인되고 좋아요,5,3.0
2034,2021-04-16,0,이것만 사용하네요 편해요,5,3.0
2035,2021-04-16,0,업데이트될수록 쓰기가 더 편해지는 거 같아요,5,4.5
2036,2021-04-16,0,앱이 비교적 가볍고 가시성이 좋음,5,3.0
2037,2021-04-16,0,보안카드 없이 거래가 가능해 너무 쉽게 잘 쓰고 있어요,5,6.0
2038,2021-04-16,0,다른 은행보다 간편한 게 장점인 것 같아요,5,5.0
2039,2021-04-16,0,10년째 잘 쓰고 있습니다,5,0.0
2040,2021-04-16,0,깔끔 하도 계좌개설 기능이 생기면 좋겠어요,4,-1.5
2041,2021-04-16,0,사용이 편리하고 복잡하지 않고 간편해서 좋은 것 같아요,5,12.0
2042,2021-04-16,0,그전보다 편해졌어요,5,0.0
2043,2021-04-16,0,아주 편리하고 혜택 이벤트도 많네요,5,8.0
2044,2021-04-16,0,편하게 시스템이 잘되어 있어서 매일 들어가게 되네요  앱으로 펀드랑 저축까지 잘 이용하고 있습니다,5,6.0
2045,2021-04-16,0,농협 스마트뱅킹 깔끔하고 편리하네요,4,6.0
2046,2021-04-16,0,사용하기 너무 편하고 기능이 다양해요,5,6.0
2047,2021-04-16,0,아주 좋아요 쓰기 엄청 편해요,5,12.0
2048,2021-04-16,0,뱅킹 거래하기에 너무 좋아요 NH 최고,5,11.0
2049,2021-04-16,0,유저 편의성이 너무 좋아졌습니다,5,6.0
2050,2021-04-16,0,변화에 적응하려고 노력한 흔적을 볼 수 있어요 계속 응원합니다,4,-0.5
2051,2021-04-16,0,문자 인증 단계가 없었으면 좋겠어요,4,0.5
2052,2021-04-16,0,다양한 기능들이 있어서 사용하기 편리해요 다른 은행은 이용하지 않아요 오로지 농협만 이용합니다  오픈뱅킹 이후로 증권계 좌도 등록할 수 있어서 효율적으로 사용하고 있어요,5,4.0
2053,2021-04-16,0,간편하게 앱을 사용할 수 있어 시간도 절약되고 너무 좋습니다,5,9.0
2054,2021-04-16,0,사용이 간편하고 내 자산관리를 한눈에 알아볼 있어 편리해요,5,8.0
2055,2021-04-16,0,너무 편리하게 이용 중입니다,5,6.0
2056,2021-04-16,0,앱이 편리하게 사용하기 쉽게 되어있어요,5,4.5
2057,2021-04-16,0,편하고 너무 좋아요,5,9.0
2058,2021-04-16,0,급여계좌로 사용하고 있는 농협 스마트뱅킹 사용이 편하고 직관적 이서 잘 쓰고 있습니다 사용자 편의를 위해 더 많은 서비스 부탁드립니다,5,5.875
2059,2021-04-16,0,사용하기 편리해서 자주 이용합니다,5,5.0
2060,2021-04-16,0,즉시이체도 가능하고 공인인증서 발급 가능한 거 진짜 최고 ,5,12.0
2061,2021-04-16,0,와이파이에서 앱이 안 열려요 다른 금융앱은 잘 되는데 농협 것만 안되는 이유가 뭘까요 단 데이터 쓰면 항상 됨 해결해주세요,2,-3.5
2062,2021-04-16,0,점차 발전하는 느낌,4,0.0
2063,2021-04-16,0,타은행과 달리 사용하기 편해요 계좌이체도 쉽고 내 계좌도 바로 보는 게 더 편해졌어요,5,7.5
2064,2021-04-16,0,계좌가 다 안 나오네요,1,-1.5
2065,2021-04-16,0,특별한 불편함 없이 사용 중입니다,4,-3.0
2066,2021-04-16,0,찾아가야 하는 불편함 없이 편하게 잘 사용 중입니다 감사합니다,5,-3.0
2067,2021-04-16,0,사용하기에 편리하고 시인성이 좋네요,5,6.0
2068,2021-04-16,0,전 계좌조회와 대출 이체 서비스 등 여러모로 유용합니다,5,3.0
2069,2021-04-16,0,사용하기 쉽고 편리해요 ,5,6.0
2070,2021-04-16,0,잘 쓰고 있습니다 슈퍼 뱅킹이죠,3,0.0
2071,2021-04-16,1,많이 편해졌지만 메뉴 구성을 좀 더 사용자 친화적으로 계속 진화하면 더욱 인기가 많아질 것 같아요,5,8.75
2072,2021-04-16,0,사용하기 편리합니다,5,3.0
2073,2021-04-16,0,타은행과 연결되는 것도 편리하고 일일이 은행 다니면서 일보는 게 참 귀찮고 힘들었는데 앱 하나로 타은행 업무도 보고 참 편리하고 너무 좋아요,5,8.5
2074,2021-04-16,0,NH 스마트 편하고 좋아요,5,5.0
2075,2021-04-16,0,편리하고 정확함 앱 오류도 없어서 좋음,4,9.0
2076,2021-04-16,0,이 정도면 타은행 어플과 비교했을 때 편한 편이에요 잘 운영해주세요,5,-1.0
2077,2021-04-16,0,주거래은행이 농협이라 스마트뱅킹을 농협으로 시작해서 잘 몰랐는데 요 근래 다른 은행 스마트뱅킹을 사용해보니 농협 스마트뱅킹이 정말 보기 쉽고 사용자가 편하게 되어있더라고요 편하다 보니 계속 이용하게 되는 건 농협 스마트뱅킹이네요,5,7.4
2078,2021-04-16,0,편리하게 사용할 수 있습니다,5,3.0
