,userName,score,date,thumbsUpCount,comment
928,김복돌,3,2021-09-08,1,만보기 사용이 안 됩니다 해당 기기에서는 걸음수 측정을 할 수 없습니다 이렇게 나와요 기종은 갤럭시 on7임 왜 이런 거임
929,변영찬,1,2021-09-08,0,어떻게 검색창이 없는지요 휴면계좌 찾기로 유명한 앱으로 알고 있는데 아예 그건 사라짐 다른 거 하라는 데로 따라가다가 시간만 몇 시간 버렸네 어휴 지쳐
930,롤러가족원정대,4,2021-09-08,0,Opmothd
931,For ever,1,2021-09-08,0,신분증 운전면허증 인식도 못 하는 xxx 앱
932,박종설,4,2021-09-08,0,친구와 걷기를 같이하세요
933,김설아,4,2021-09-08,108,공지 없는 만보기 이벤트 미션 변경으로 크게 실망했습니다 이벤트를 통해 모든 사람에게 현금성 포인트 주는 게 기업 입장에서 부담될 수는 있지만 그렇다고 해서 미션을 공지도 없이 변경하고 업데이트하면 자동 적용되게 하는 게 어딨습니까 미션 걷기같이 하자고 지인들에게 적극적으로 홍보했는데 며칠도 안 지나서 이런 방식으로 미션 변경을 해버리면 같이 혜택 보자는 기존 유저 꼬임에 넘어온 다른 어플 쓰던 고객들을 어떻게 유지하실 생각이세요 하다못해 이 이벤트는 언제까지만 유지된다고 어디에 공지라도 해줬으면 이렇게 서운하지는 않았을 겁니다 카카오랑 다르게 토스는 만보기 위젯에서 바로 QR도 찍을 수 있다고 토스 엄청 쉽다고 이제 지인들이 기능 알아가고 써보려고 하고 있었는데 이 친구들이 이 어플 계속 쓸까요 금융 어플인데 신뢰를 잃었잖아요 어떻게 믿고 거래해요 정책 바뀐다고 바뀌었다고 공지도 없이 고객 혜택 변경을 해버리는데 진짜 답답하네요
934,정상원,5,2021-09-08,0,Good
935,정명준,5,2021-09-08,0,굿
936,배주아,4,2021-09-08,0,좋아요  d ゝ c_・
937,오내일,1,2021-09-08,1,기존에 모아둔 만보기 포인트는 증발했나요 기껏 천원 모아둬서 출금할 랬더니 없네요 유효기한도 한 달 남은 거 확인했었는데 아쉽네요 서비스 운영을 이런 식으로 하시나요
938,김효진,3,2021-09-08,1,토스를 쓰면서 특별한 사항은 없었는데 만보기가 가끔가다가 한 번씩 바뀌는데 잘 걷고 있는데 갑자기 바뀌어서 어제까지 해놓은 것들이 없어져서 놀랐어요
939,김설희,2,2021-09-08,1,만보기 돈 모아 놨는데 이번에 업데이트되더니 없어져 버림
940,joonseok Ko,1,2021-09-08,2,준다는 리 위드 더 안 주고 고객의 편의 따위보다는 본인들 원하는 상품정보만 가득한 요즘 시대를 잘 보여주는 전형적인 앱 돈스 링과 머가 다른지 알아볼 시간에 자기 할 일이나 하자
941,린린,1,2021-09-08,3,아니 이건 아니잖아요 저 매일 다 같이 5만 보씩 걸어서 모아뒀던 포인트 다 어떻게 했어요 왜 말도 안 하고 없어지죠 친구 추가만 안 된다고 몇 번 뜨더니 이거 뭐 하는 짓인가요 공지 똑바로 하세요
942,김동섭,1,2021-09-08,1,만보기 설정 왜 바꿈
943,프게연합,1,2021-09-08,1,이제 만보기도 5000포인트 모아야 손해 안 보고 출금이네 점점 서비스 맘에 안 드네요 초심으로 돌아가죠
944,ᄋᄋ,1,2021-09-08,0,아니 장난하나 토스 앱이 알아서 국민지원금 신청해준다고 해서 알림 등록하고 알림 떠서 토스 믿고 신청하기 눌러서 토스로 신청 완료 떠서 된 줄 알았는데 어제 농협에서 신청 완료 문자 안 왔으면 은행 사이트에서 다시 신청하라고 애초에 그 알림은 왜 안 뜨는데 떴으면 어제 다시 신청했지 지원금이야 담 주에 다시 신청하면 된다지만 왜 이렇게 번거롭게 만듦 오류 뜰 수도 있기는 한데 문자 안 왔으면 다시 신청해야 한다고 알림은 와야 할 거 아니야 내가 앱에서 확인하는 게 아니라
945,junsu kim,5,2021-09-08,0,아주 편한 게 서비스 제공해주셔서 잘 사용하고 있어요 감사합니다 오늘보다 더 나은 토스의 내일을 기대해봅니다 파이팅
946,조운주,2,2021-09-08,0,출금 계좌 잔액이 에러 나는데 왜 그런가요
947,판붕쿤,2,2021-09-08,1,토스를 이용해 국민지원금을 신청하였는데 카드사에서 문자가 날아왔음에도 불구하고 토스 앱에서는 아직 지원금 준비 중이라고 하네요 확인 부탁드립니다
948,지돌이,1,2021-09-08,0,뭐야 지웠는데 왜 자꾸 다시 깔려요 저 설치한 적 없음
949,박재현,5,2021-09-08,0,상당히 편리하게 구성되어 있습니다
950,한정기,4,2021-09-08,0,편리함 
951,람주니,1,2021-09-08,0,혹시 제 리뷰 쓴 거 지웠나요 다시 한번 질문합니다 또 지우면 토스 전화할게요 토스 증권 시간 외 거래 기능 키움이나 다른 곳은 있는데 해외증권이나 시간 외 거래 기능은 언제 넣나요 이거 없으면 옮기려고요
952,최솔희,1,2021-09-08,0,정말 어이가 없네요 지원금 신청하고 다 지나서 다시 신청하라는 알람 해봤자 이미 신청했어서 안심하고 있었는데 대체 뭐 하는 겁니까 토스 진짜 실망이네요
953,Name No,1,2021-09-08,0,앱 사용이 불편해서 안 쓸래요
954,쿜리나림,4,2021-09-08,0,글쎄요
955,우혜성,5,2021-09-08,0,굿
956,불멸의김상사,1,2021-09-07,1,악덕기업임 부동산 소액 투자 주선하고 평판 나빠지면 나 몰라라 손절함 토스 주선 물품 조심하세요
957,김향혜,5,2021-09-07,0,좋겠다 
958,Sunghun Jung,1,2021-09-07,0,토스로 결제하기로 결제할 경우에 돈만 빠져나가고 결제 처리가 안되는 경우가 있습니다 고객센터에 연락해도 자기들 잘못은 없으니 배 째라고 하는데 신용카드로는 그런 일이 없는데 토스로 결제해서 무려 현금을 바로 넣어주는데도 시스템도 부실하고 cs도 부실하네요 어디 무서워서 결제하겠습니까 선금 쏴주는데도 돈 먹는 결제 서비스라니
959,앞으로뒤태,5,2021-09-07,0,토스 증권에 시간 외 거래도 볼 수 있었으면 좋겠습니다
960,권상순,3,2021-09-07,2,비번 설정 없이 생체 인증으로 사용했는데 핸드폰에 지문 추가하니 비번으로 로그인해야 되네요 비번 몰라서 변경하려고 하니 계좌번호에 비번 이름 주민번호까지 넣어야 되고 다 했는데 전화기 인증에서 진행도 안되고 어쩌란 거죠
961,김핑구,1,2021-09-07,4,리뷰가 왜 삭제됐는지 모르겠네요  재난지원금 신청하래서 했더니  서비스 오류로 신청이 안됐다고요 그게 죄송하다고 하고 끝날 일인가요 근데 왜 들어가 보면 신청 완료라고 뜨는 거죠 일 안 하시나요
962,임금순,5,2021-09-07,0,굿
963,임상준,1,2021-09-07,0,95부터 재난지원금 확인된다고 낚시하더니 구라임 기껏 깔았더니 그냥 내 되는 요일 맞춰서 알림 보내준다네  이딴 식으로 낚냐
964,박성래,5,2021-09-07,0,너무 편하고 좋아요
965,박찬규,3,2021-09-07,0,96 국민지원금 신청했는데 오류 때문에 정상 처리가 안되었다고 알림 왔는데 신청 안된 건가요
966,산들바람,1,2021-09-07,0,야 정말로 그만 와라
967,신현승,5,2021-09-07,0,좋아요
968,타미,5,2021-09-07,113,브랜드 캐시백 되는 거 아이 되어 스 알리익스프레스 여기도 되게 해주세요   쿠팡도요
969,유재만,4,2021-09-07,0,다양한 혜택과 편의성에 너무 만족 중이었는데 그때는 별점을 안 남겨서 미안하게 생각하고요 속성한 게 하나 있네요 토스만 보기 프로 뚜벅이 반걸음 기준으로 30원이 쌓이는데 1000원 이상 모아야 출금이가 눈 하구 30원 모은 건 만료일이 31일 기준이더라고요 개선이 필요해 보이네요
970,최쥴리아,5,2021-09-07,0,굿이에요
971,ᄋᄋ,5,2021-09-07,0,갓가 앱
972,호로롱,3,2021-09-07,1,업데이트하고 나서 어플 누르면 켜지질 않고 다시 어플 크기로 축소되면서 화면 안 커지는 오류가 있습니다
973,동태찌개,5,2021-09-07,0,아직도 토스 안 쓰시는 분 계시나요 그렇다면 어서 다운로드하세요 토스를 다운로드하고 안 받고의 하루를 경험해보세요
974,향안,1,2021-09-07,0,국민지원금 카카오뱅크로 받을 수 있는데 괜히 이상한 안내해서 생전 안 쓰는 카드로 국민지원금 받아서 불편하게 만드네요
975,Minmo Kim,5,2021-09-07,22,빠르고 직관적인 앱 기존 은행 앱들도 배웠으면 합니다 계좌 복사하면 이체 뜨는 거 너무 편하네요 이체 수수료 무료도 좋고요 포인트도 좋고요
976,조상혁,3,2021-09-07,0,안내번호 0번 통화 이후 다시 안내 전화하니 통화가 자동 커트되는 이유는요
977,김아무개,5,2021-09-07,0,매우 친절합니다 좋은 앱이네요
978,순댕이,5,2021-09-07,0,좋아요
979,TaeYeop Lee,5,2021-09-07,0,좋음
980,토이 애니,1,2021-09-07,0,뭐가 된다는 거야 문자 인증받은 숫자 6자리 계속 실패 뜨는데 30분째 몇 번을 하는 건지 이러면서 무슨 국민지원금 지원하라는 거야
981,박성재,5,2021-09-07,0,사용하기 편리합니다
982,이현재,5,2021-09-07,0,신용등급 조회가 바로바로 돼서 좋네요
983,김영호,5,2021-09-07,0,베리굿
984,권충근,4,2021-09-07,0,아직 잘 모름
985,김민성,5,2021-09-07,0,편리해요
986,이치구,5,2021-09-07,0,매우 편리한 자산관리 및 신용등급 관리가 가능합니다
987,김형 영,3,2021-09-07,0,정말 좋아요
988,RDM mechguy,1,2021-09-07,0,보험 가입 유도
989,강태공,5,2021-09-07,0,Zz
990,퐁퐁,5,2021-09-07,0,재난지원금 알림 신청된 줄 알았는데 안됐다고 어이없음
991,이상민,5,2021-09-07,0,무료 송금 시행하고 나서부터 더욱 토스 이용이 편리해지고 심리적으로 만족하고 있어요
992,이준혁,4,2021-09-07,0,수수료 무제한 무료 개꿀 만보기도 있고 근데 퀴즈가 옛날처럼 많지도 않고 알람 설정 꼭 받아놔야 되는 거였네
993,dkdj e7,5,2021-09-06,0,그냥 최고 아이 러브 유 토스
994,윤성환,5,2021-09-06,0,좋아요
995,Glory Kim,5,2021-09-06,0,좋아요 좋아요
996,몽몽이,5,2021-09-06,0,여러 계좌를 한 번에 관리할 수 있어서 정말 정말 좋아요 토스 진짜 최고예요
997,최윤원,5,2021-09-06,0,아줍편하고좋아
998,권민혁,5,2021-09-06,0,송금 편하네요
999,정향,5,2021-09-06,0,금융 정보를 빨리 알 수 있는 토스 사용 좋은데요
1000,욱이,5,2021-09-06,0,수수료 평생 무료가 계속되면 좋겠어요
1001,상민,1,2021-09-06,2,제가 가지고 있는 은행 계좌랑 연결이 되지 않습니다 등록 가능한 계좌가 존재하지 않는다는 메시지만 계속 뜹니다 농협 주택청약이랑 케이뱅크 다 그러네요 연결이 되어 있는 계좌 도 잔액조회 및 금액 보기가 되지 않습니다
1002,Alex Kim,5,2021-09-06,1,너무 좋네요 특히 소비된 금액과 분석해주는 능력이 뛰어납니다 각 지역화폐와 카카오페이 네이버 페이 같은 자산도 추가해주세요
1003,안사욱,4,2021-09-06,0,새로운 느낌이 참 좋습니다
1004,윤머시깽이,5,2021-09-06,0,없으면 불편
1005,김성아,5,2021-09-06,0,좋아요
1006,성인모,5,2021-09-06,0,‍♀️‍‍
1007,무야호,5,2021-09-06,0,좋아요
1008,중완,5,2021-09-06,0,편리함에 잘 쓰고 있습니다
1009,ho young kwon,4,2021-09-06,0,돈 버는 앱 ;;
1010,eunha park,3,2021-09-06,63,토스 소비내역을 잘 활용해서 썼었는데 새로 업데이트된 후에는 전보다 불편한 점이 하나씩 나오네요 이전 버전은 카드 할부의 경우도 총 금액은 지출 내역에서 제외되고 1회차부터 지출금액으로 포함이 돼서 실제 매달 지출하게 되는 금액을 알 수 있는데 업데이트 이후에는 첫 결제했던 총 금액만 지출로 잡혀서 불편해졌어요 
1011,손경진,1,2021-09-06,0,결제를 했는데 카드엔 결제 내역이 안 뜨네요 카드 포인트 안 뜨게 하고 혹시 포인트 떼먹는 건가요 한두 번이 아니라서 의심스럽네요
1012,kita Mo,3,2021-09-06,53,다시 사용하려고 하는데 인증번호가 계속 안 와서 내일 다시 해봐야겠네요 메시지 차단도 해두지 않았고 통신사에 문의해봐도 문제가 없다고 하는데 왜 토스 인증 번호만 안 오는 건지
1013,수이청,5,2021-09-06,0,법인용 출시 부탁드립니다
1014,JongIk Back,5,2021-09-06,0,송금 수수료가 무료라니 별점 5개를 안 줄 수가 없네요
1015,해맑은청년,5,2021-09-06,0,편리하네요
1016,jinbong kim,5,2021-09-06,0,편리하네요
1017,채널,1,2021-09-06,3,잔액이 업데이트가 안되는 오류가 있습니다 잔액 많이 남은 줄 알고 돈 썼는데 알고 보니까 얼마 없는 거였어요;; 빨리 고쳐주세요
1018,송남권,5,2021-09-06,0,전화기 변경으로 인해 본인 폰이 아니라고 합니다 비밀번호도 기억이 안 나고요 어떻게 처리해야 될까요
1019,고석주,5,2021-09-06,0,편리하고 좋아요
1020,최용복,5,2021-09-06,0,너무 좋아요
1021,Edward Lee,1,2021-09-06,2,로그인 화면 좀 넣어주세요 최근에 핸드폰을 바꿨습니다 로그인을 하고 싶은데 또 가입하라고 뜨네요 제 이름 생년월일 입력하게 하지 말고 우측 상단에 바로 로그인하기 아이콘 한 개 좀 넣어주면 안 될까요
1022,김현진,5,2021-09-06,0,간편하고 편리한 앱 수수료까지 무료라 너무 유용하게 쓰고 있어요
1023,김선화,4,2021-09-06,0,만보기 친추기간좀 더 늘려줬으면 좋겠다 같이할 친구를 많이 추가 못해서 힘들다
1024,이우진,5,2021-09-06,0,한눈에 보기 편해요
1025,Fier Fire,2,2021-09-06,11,통신료 할인은 통신사나 대리점 가면 될 테고 보험료 절약은 보험사가 보면 될 테고 병원비 돌려받기는 병원 가보면 될 테지만 보상금 기타 할 임금 등 다른 돈은 나오는 금액만 나오고 어디에 신청해야 되는지는 안 나오네요;;
1026,로드민,5,2021-09-06,0,아주 좋아요
1027,이순옥,5,2021-09-06,0,쉽게 토스 앱을 사용할 수 있어서
1028,HWANGGI KANG,5,2021-09-06,0,긴박하니 아주 유용한 앱입니다가 추
1029,김종읍,4,2021-09-06,0,너무 편리해요 너무 감사해요
1030,정병주,5,2021-09-06,0,좋아요
1031,오승열,5,2021-09-06,0,사용하기 편함
1032,이상일,5,2021-09-06,0,그냥 너무 편해요
1033,박지선,5,2021-09-06,0,좋아요
1034,황장하,5,2021-09-06,0,좋아요
1035,용훈,3,2021-09-06,0,좋음
1036,홍정훈,5,2021-09-06,0,편리하게 사용하고 있어요 송금 수수료 없이 쉽고 빠르고
1037,애플트리,5,2021-09-06,1,여러 가지로 일상 속에 필요 부분들이 있어서 편하고 좋아요
1038,김규남,5,2021-09-06,0,Great
1039,한종덕,5,2021-09-06,0,회사 마인드 최고임 좋은 어플 감사
1040,김순양,5,2021-09-06,0,편함 100점입니다
1041,강명수,5,2021-09-06,0,굳
1042,권정숙,5,2021-09-06,0,좋아요
1043,임종각,5,2021-09-06,0,신용카드 결제 기준일 변경 부탁
1044,부리흔드는펭귄,5,2021-09-06,1,처음엔 별생각 없이 썼던 토스 갈수록 편의성과 활용성이 돋보여 점점 사용빈도가 늘어가게 됨
1045,손인숙,5,2021-09-06,1,은행 업무시간을 맞추기가 힘들었는데 토스로 간편하게 해결할 수 있어서 너무 좋아요☆☆
1046,ㅇㅁㄴ,1,2021-09-06,0,왜 정부 지원금으로 너희들이 인심 쓰는 양 광고하냐 뭔 자기들이 지원금 찾아주는 거처럼 광고하고 있네 국민 세금 가지고 
1047,김한규,1,2021-09-06,0,송금수수료 무료는 앱마다 다 돼요 토스 적립이 많아 이용한 건데 바뀌니 그냥 그래요 
1048,김정석,5,2021-09-06,0,좋은 정보
1049,전봉균,5,2021-09-06,0,빨라요
1050,정연희,5,2021-09-06,0,최고입니다
1051,김개똥,5,2021-09-06,1,신용카드 체크카드 주식 활용이 편해요 근데 앱이 좀 무거운듯합니다 큐얼 체크인 넘어갈 때나 주식 창 넘어갈 때 좀 느려요
1052,Chaerin Kim,5,2021-09-06,0,편하고 좋아요
1053,송지훈,5,2021-09-06,0,만족하며 잘 사용하고 있습니다 주식 차트 UI만 바뀌면 더 좋을 것 같습니다
1054,김지훈,5,2021-09-06,0,편하네요 잘 만든 거 인정
1055,2d세상,3,2021-09-06,0,신한은행 계좌를 연결하려고 하는데 등록된 계좌가 계속 없다고 뜨는데 해결 방법이 뭔가요
1056,이정호,5,2021-09-06,0,감사합니다
1057,임재택,4,2021-09-06,0,편리하고 너무 고마운 토스
1058,ddd dd,3,2021-09-06,1,뭐 국민지원금 대상자인지를 일요일에 알려준다고 하루 종일 기다렸는데 지금까지 안 알려주네요 확실하지도 않으면서 오늘 국민지원금 알림이 올 거예요 같은 문장 써놓고 사람 실망시키지 않으셨으면 함
1059,Daniel Shin,5,2021-09-06,0,좋아요
1060,고승우,1,2021-09-06,0,쓸데없는 공지가 너무 많네요
1061,오빠와 아저씨 사이,5,2021-09-05,0,굿입니다
1062,김성민,5,2021-09-05,0,안녕하세요
1063,hyunsoon kwon,5,2021-09-05,0,간편해서 좋아요
1064,황뿜뿜,5,2021-09-05,0,쓰기 편해서 너무 좋아요
1065,의리,5,2021-09-05,0,편하고 좋음
1066,eunjung un,5,2021-09-05,0,좋아요 편리해요
1067,홈행복,5,2021-09-05,0,굿
1068,Woo Young Yoo,4,2021-09-05,0,직관적이라 좋음
1069,팀유통기한,5,2021-09-05,0,굿굿굿
1070,시레이,5,2021-09-05,0,토스 잘 사용하고 있는 유저인데요 비상금 모으기 어디 갔나요 저만 안 뜨는 건지 없어진 건지 덕질자금 모으려고 시작하려 했는데 전체 가서 몇 번이나 찾아봐도 안 보이네요 어디 갓나요
1071,소여닝,5,2021-09-05,0,최고
1072,TV웃픈냥이집사,5,2021-09-05,0,하나로 세상 모든 것이 너무나 좋은 앱
1073,임인택,5,2021-09-05,0,감사드립니다 유용하게 토스 앱 잘 쓰고 있어요
1074,hy j,4,2021-09-05,0,좋아요
1075,Haiyong,5,2021-09-05,0,너무 편해요 좋은 앱 감사합니다 
1076,김학웅,5,2021-09-05,0,사용이 편리합니다
1077,최성준,3,2021-09-05,0,아니 인증번호가 안 와서 계좌 연결을 못하고 있어요 제발 좀
1078,박앨런,1,2021-09-05,32,생체인 증 먼 데 하지도 않던 거 텨 나오더니 아 짜증 나서 못하겠네 비밀번호를 설정한 적이 없는데 재설정은 진행도 안되고 통신사 선택하라 하더니 확 트인 창이 활성화도 안되고 무한 반복하네 1원씩 적금 하나 연동을 어찌하라는 건지
1079,이하늘땅,5,2021-09-05,0,너무 편리하고 정보도 좋고
1080,이으뜸,5,2021-09-05,0,모르는 걸 미리 알랴줌
1081,JP엔터프라이즈,5,2021-09-05,0,굿
1082,하동근,5,2021-09-05,0,아주 유용합니다
1083,발칸,5,2021-09-05,0,굿
1084,박용,5,2021-09-05,0,빠른 정보 확실한 정보
1085,강태풍,5,2021-09-05,0,굿입니다 이렇게 편하게 만들어주셔서 감사합니다
1086,GwangHo pistis70,5,2021-09-05,0,편리하게 잘 사용하고 있습니다 
1087,임상기,4,2021-09-05,0,좋아좋아
1088,강정용,5,2021-09-05,0,정말 편해요
1089,이인수,5,2021-09-05,0,정말 편리함
1090,SukWon Chun,5,2021-09-05,0,너무너무 편리합니다
1091,박구복,3,2021-09-05,0,괜찮아요
1092,김문범,5,2021-09-05,1,전부터 쭉 사용해왔는데 이만한 앱이 없어요 첨엔 월 5회 무료 송금부터 했는데 이제는 수수료 없이 송금할 수 있어서 너무 좋아요
1093,김예린,1,2021-09-05,0,이상해요 계좌 연결하려고 하는데 비밀번호를 맞게 쳤는데도 아니라고 뜨네요 
1094,Google 사용자,2,2021-09-05,0,토스 전 버전에서 비상금에 많이 놓아 낫 엇는데 엇뎃안하면 거래 안된다길래 업데이트해서 보니 비상금은 온 계좌에 가있고 안 보이고 뭡니까
1095,"시설-안전 정보공유,소방자격증 무료강의",5,2021-09-05,0,사용할수록 매력적임 써보면 빠져나올 수 없음
1096,쏠맨,5,2021-09-05,0,만보기 예금 이체 등 편합니다
1097,박남용,5,2021-09-05,0,유용한 고마운 마음이 오래가길 희망합니다
1098,송갑연,5,2021-09-05,0,Good
1099,혈안백사자,1,2021-09-05,4,생체 정보가 달라졌다고 비번 넣으라는데 기억이 안 나서 은행 계좌 이름 생년월일 만 번 앞자리 통신사까지 했는데 다음으로 넘어 가질 않아요 어떻게 처리하죠
1100,이성배,5,2021-09-05,0,좋아요
1101,김양심,5,2021-09-05,0,너무 편리하고 좋아요 비번 잊어먹어서 제거하고 다시 설치했어요
1102,최지은,5,2021-09-05,0,너무 좋음
1103,박정우,2,2021-09-05,0,앱이 갑자기 안 들어가지는데요
1104,솜롄유튜브,5,2021-09-05,0,너무 편해요
1105,인천소망교회,5,2021-09-05,0,잘 사용하고 있어요
1106,고석현,4,2021-09-05,0,그럭저럭 쓸만합니다
1107,맨탁송,5,2021-09-05,0,굿굿
1108,dongjin shin,5,2021-09-05,0,누가 만들었어 천재다
1109,배상호,5,2021-09-05,0,주식상장 가즈야
1110,양혜인,5,2021-09-05,0,좋아요
1111,이민석,5,2021-09-05,0,좋다 간편하다
1112,이성균,5,2021-09-05,0,좋이
1113,정석환,5,2021-09-05,0,좋아 좋아 상ᆢ하기가 좋아요
1114,야생사자,3,2021-09-05,1,주식하는데 외국인 기관 매수 매도 실시간인 것도 없고 너무 불편합니다 제공 좀 많이 해 주세요
1115,이지행,5,2021-09-05,0,최고입니다
1116,하노이,1,2021-09-05,1,국민 재난지원금 조회 하루 종일 안됨 이럴 거면 서비스한다고 왜 광고 질함 별 한 개도 아깝네
1117,누릉지TV,5,2021-09-05,0,토스 굿웃
1118,레몬향기,5,2021-09-05,0,만보에서 친구 추가 기능 돌려주심 앙대나요
1119,hun lee,5,2021-09-05,0,너무 편하고 좋네요
1120,황용,5,2021-09-05,0,빠름 
1121,도봉순,5,2021-09-05,0,좋음
1122,김예원,5,2021-09-05,2,버튼 3번이면 은행 업무 끝 갈려나간 개발진 분 들게 영광을
1123,겸손의 미덕,5,2021-09-05,0,편해요
1124,우복이,5,2021-09-05,1,토스는 최고입니다 자체적으로 뱅킹 서비스도 시작하면 난리 날 듯
1125,이윤창,5,2021-09-05,0,아쉽지만 쓸만해요
1126,JONG*YOUNG LIM,5,2021-09-05,0,좋아요 편리해 한눈에 볼 수 있어 감사합니다
1127,사람임,5,2021-09-05,0,소식이 알려주니 좋아요
1128,go Hu,5,2021-09-05,42,기능이 뛰어나고 직관적이면서도 가벼운 잘 만들어진 앱 기성 은행들 앱이 기능은 초라하면서도 쓸데없이 무겁고 보안 절차만 이중삼중 토스는 기능도 다양한데 앱이 가볍고 안정성도 뛰어남 잘 만들어진 앱 개발자들이 놀라움
1129,이머쟁이,4,2021-09-05,2,토스 소비 사항을 볼 때 달까지 나오는데 연으로 연소비나 연 소득을 볼 수 있는 기능이 있으면 더 편할 것 같아요 토스를 많이 사용하는 사용자로써 건의드립니다
1130,김기동,5,2021-09-05,0,조 하
1131,박혜정,5,2021-09-05,0,수수료 평생 무료
1132,JM L,4,2021-09-05,0,토스 출금이체 동의를 하여도 계속 동의를 물어서 이체 서비스를 이용할 수 없습니다
1133,신춘옥,5,2021-09-05,0,아주 유용하게 사용하고 있어요 토스를 알고 주식도 알고 돈도 많이 벌었어요
1134,성성시준,5,2021-09-05,0,굳
1135,김미옥,5,2021-09-05,0,유익합니다
1136,트수,5,2021-09-05,0,아주 편함
1137,전상미,5,2021-09-05,0,말이 필요 없습니다 최고예요 편리한 토스 최고입니다
1138,Y. Kane,5,2021-09-05,0,깔끔한 UI 편리한 기능들로 잘 쓰고 있습니다
1139,윤아팝,5,2021-09-05,0,좋아요
1140,서윤철,5,2021-09-05,0,쉽게 잘 사용할 수 있어 너무 좋아요
1141,김진근,1,2021-09-05,1,업데이트 안돼서 지우고 설치 중 근데 설치조차 안됨 갤s 20 5g임
1142,박정호,4,2021-09-05,0,좋아요
1143,손순자,5,2021-09-05,0,매우 만족스럽다는
1144,권영분,5,2021-09-05,0,
1145,heejun jin,5,2021-09-05,0,토스 업데이트 실화냐
1146,김성은,5,2021-09-05,0,너무너무 감사합니다 사랑합니다
1147,협객,5,2021-09-05,0,사용하기 편해 좋습니다
1148,김유빈,2,2021-09-05,2,하 토스 업데이트 이후로 너무너무너무너무너무 불편해졌어요 업데이트 전까지 정말 유용하게 잘 쓰고 있었는데 이젠 지우고 다른 앱을 찾아봐야 하나 고민되네요 진짜 불편해요 새로워진 것에 적응하는 것의 문제가 아니라 그냥 더 번거롭게 업데이트를 한 거 같아요 안타까워요 진짜 잘 쓰는 앱이었는데
1149,유경진,1,2021-09-05,0,숨은 보험금 찾기라고 홍보하면서 지금 올해 초부터 병원 다녔던 거 영수증 및 진료 내역서 모아놨는데 보험사에 보내기 귀찮기도 하고 해서 토스로 하려고 했는데 이미 찾아 갔다고 이상한 소리를 하네요
1150,남성유은빈,1,2021-09-04,0,수협이 없어요 
1151,차태호,5,2021-09-04,1,계좌에 돈 있는 거 업데이트가 좀 느립니다 최신 업데이트 수동으로 할 수 있게끔 버튼을 만들어주시면 감사하겠습니다
1152,마요네즈킹시_,1,2021-09-04,0,게 같은 앱
1153,박라라,1,2021-09-04,0,토스 계좌 연결 없이 쓰는데 비밀번호 찾기는 대체 어떡하나요
1154,이경림,3,2021-09-04,1,주식 창 보기 좋게 개선 부탁해요 점차 유저도 늘어나는데 타 앱에 비해 너무 단순해요
1155,오종현,5,2021-09-04,0,굿
1156,Exuberant Witness,3,2021-09-04,0,송금할 때 효과음이 너무 커요 끄지도 못하고 볼륨도 못줄이고요
1157,김성실,5,2021-09-04,0,정말 훌륭한 앱입니다
1158,김진용,5,2021-09-04,61,업데이트 후 메인화면 전체 계좌 잔 액 이 안 보임 클릭해서 보는 게 상당히 불편하고 업데이트한 화면구성이 더 좋은 거 같습니다 그리고 홈 화면 숨기기 기능에 전체 계좌 잔액 보이기 숨기기 기능이라도 있으면 편할 듯요 그리고 사용자 입장에서의 편의를 더 생각해주심이 갈수록 복잡하니
1159,빌헬름폰 라이샌더,3,2021-09-04,18,저는 내 소비 탭을 정말 잘 사용했던 사람입니다 그런데 내 소비 탭이 사라지고 그게 홈 탭으로 합쳐지고 달력 기능이 추가됐습니다 그 결과 소비 항목의 카테고리 설정 변경도 느리고 앱 구동 속도도 느리고 앱이 무거워졌습니다 예전처럼 내 소비 탭을 따로 분리해주세요
1160,김하나,3,2021-09-04,0,왜 다시 인증하라면서 계속 오류 나나요 어떻게 해결하나요 신분증 인식 단계에서 사진 찍으면 인식 다하고 그다음 넘어가지질 않아요
1161,돌고래,5,2021-09-04,0,굿
1162,박동우,5,2021-09-04,0,한 번에 금융내역을 확인할 수 있어 좋아요
1163,한상오,5,2021-09-04,0,정말 잘 쓰고 있습니다 홈 편집 기능 중에 대출금 얼마나 남았는지도 숨길 수 있으면 더 좋을 거 같아요
1164,임종구,5,2021-09-04,0,좋아요
1165,하윤식,5,2021-09-04,0,아주 만족합니다 한가지 희망사항은 하루 200만 원 한도인데 500만 원이나 최대한 많이 늘려주면 더 좋겠습니다
1166,정지용,5,2021-09-03,0,처음 접해보면서 많은 것을 배우며 이용할 거예요
1167,金正圭,4,2021-09-03,0,유안타증권 계좌 연동 되게 해주시면 안 될까요
1168,morning god,2,2021-09-03,0,업그레이드한 후 농협 비씨 국민은행 신용카드 정보가 사라졌어요 왜 그런가요
1169,똥규튜브,5,2021-09-03,0,편리하고 신뢰가 됩니다
1170,임영철,5,2021-09-03,0,편함
1171,hiro Mun,2,2021-09-03,0,업데이트된 후에 카드 보는 게 구석으로 들어가서 매우 불편함
1172,김경민,4,2021-09-03,0,증권 시간 외 거래 좀 하게 만들어주세요
1173,석정훈,5,2021-09-03,0,그리 그리
