,userName,score,date,thumbsUpCount,comment
2640,MJ Kwon,1,2021-01-09,1,1점도 아깝네요 간편 비밀번호 입력하라는데 사용할 수 없는 아이디입니다는 왜 나오는 건지 다 들 카카오뱅크 쓰세요 훨씬 편합니다
2641,항히스타민,1,2021-01-09,0,장난함
2642,김규식,1,2021-01-08,5,계좌 개설할 때 사진 인증 계속 재시도 떠서 영상통화 인증으로 넘어갔는데 너무 오래 걸려서 전단계로 돌아가서 사진 인증하려고 했더니 전단계로 가는 방법이 없네 앱을 만들다 말았나
2643,오민아,1,2021-01-08,0,안 열려요 돈 이체해야 되는데 먹통입니다 이거 어쩌죠
2644,Gini Kim,1,2021-01-08,19,갑자기 이체가 안됩니다 이체 누르면 빈 화면으로 만 나와요 앱 재설치하려고 해도 플레이스토어에서 검색하면 기업용만 나오고 개인용은 검색이 안돼요 다른 폰에선 검색되는데 제 폰에서만 검색 안돼요 급하게 이체할 일이 있는데 어떻게 책임 지실 거예요
2645,배윤재,1,2021-01-08,2,매크로 답변 지겹지도 않나 뭘 지웠다가 다시 깔아 너네 개발팀에 물어보라고요 와이파이 막았나 안 막았나 막았으면 풀어라 이렇게
2646,즐마채널,1,2021-01-07,15,이번 업데이트되면서 이체하는 게 너무 버벅거리고 늦네요 제 경우 하루에도 45건씩 이체하는데요 속 터져서 칼뱅으로 다 옮겨버릴까 심각하게 고민 중입니다 다운그레이드 안 되나요 너무하네요 갤럭시s8 씁니다
2647,성이름,1,2021-01-07,0,직장명에  가 들어가고 검색하면 목록에도 뜨는데 선택하면 가 지원하지 않는 특수문자라서 진행이 안되네요;
2648,남윤수복,1,2021-01-07,1,케이뱅크 실황 화면에서 멈춘 상태만 반복되고 오류메시지 뜨면서 사용 이 안됩니다 쓰지 말란 거죠
2649,챮챮,1,2021-01-07,8,로그인이 안 되는데요 실행시키면 케이 뜨고 멈 충입니다 전부터 느려서 미칠 것 같았는데 이젠 진짜 못쓰겠어요
2650,은세,5,2021-01-07,0,친구 추천으로 가입해서 친구랑 저 돈도 받았어요 감사해요 매일 이자 붙는 거도 좋고 참 괜찮은 앱 같아요 앞으로도 파이팅 
2651,댕구르,1,2021-01-07,0,설치 안됨
2652,김효원,1,2021-01-06,0,앱이 안 열려서 돈을 못 빼고 있어요 s20
2653,lili li,1,2021-01-06,0,지점이 없어서 너무 불편하고 전화로 항상 상담해야 하는데 최악임 이율 빼곤 좋은 게 하나도 없는 은행 고객이 너무 넘쳐나서 더 이상 가입해줄 사람은 필요 없는 걸로 밖에 안 보이는 태도임
2654,BS K.,5,2021-01-06,0,24시간 상담 대기가 있다 그러나 고객 기준점에서 보았을 때 불편한 점을 해결하지 못했다
2655,김영웅,3,2021-01-06,0,새벽이나 아침에는 알림이 안 오네요 앱 알림 설정에 에티켓 설정 체크 안 해도 안 오네요 한참 있다 오전 늦게 옵니다
2656,문경세재,3,2021-01-05,0,최근에 통장 개설한 적 없는데 통장 개설이 안 되나요
2657,김원주,1,2021-01-05,0,앱 누르면 접속이 안돼요 노트 20울트라입니다 k만 덩그러니 떠있고 그 뒤로 응답이 없음
2658,수박,1,2021-01-05,0,비번 기억이 나지 않아 변경하려면 보안센터에서 하라는데 아무리 찾아도 없네요
2659,유인규,1,2021-01-05,0,업데이트 후 너무 느려졌습니다  좀 많이 심해요
2660,Yirgacheffe H,1,2021-01-04,0,신분증 촬영하는 거 진짜 거지같이 만들어놨네
2661,쿠료이,1,2021-01-04,0,이체한도 조회는 어디서 하나요
2662,강영훈,5,2021-01-04,1,좋습니다 바뀐 UI 편하게 이용 중이네요
2663,동구릿,1,2021-01-03,4,가입하다가 튕겼는데 계좌를 개설한 경우 20일 이후에 만들 수 있다고 하네요;; 무슨 경우인지 모르겠네요 찾기 하면 계좌 없다고 하고 방법 좀 알려주세요
2664,5만원1분투자,5,2021-01-02,1,안녕하세요 새해 복 많이 받으세요 케이뱅크 입출금 계좌이체 아예 무료군요 앱도 깔끔하고 단순하고 인증서 등록도 노인들도 할 수준으로 만드셨어요 사용하기 너무 좋고 내 계좌 타행 송금 입출금 뜨는 거 공짜라 너무 좋아요 앱이 느린 게 흠이긴 한데 나머지가 좋아서 눈에 띄지도 않아요 리뷰 보니 스마트폰 사용 못 하는 분들이 별 1개 박고 신경질 내는 게 보이는데 마음이 아파요 인증서도 등록을 해야지 가져오기만 너무 감사해요 잘 쓸게요 새해 복 많이 받으시고 건강하세요 그리고 연결 느릴 땐 비행기 모드 한번 했다 재접속 하면 그나마 빨라짐 구형폰으로 느리다고 하얗다고 별 1개는 좀 신형 폰이라도 알뜰 요금제 써서 겨우 유튜브 볼 속도 면 당연 느려요 제가 그래요 무제한 속도 3
2665,min p,1,2021-01-02,1,앱 업데이트했는데 왜 성능이 나빠지나요 클립보드에 계좌 복사돼있으면 자동으로 은행과 계좌 선택되던 기능 왜 빼셨나요 가장 만족하던 기능이었고 차별화된 기능이었는데요 앱 화면도 조잡해지고 정말 구린 업데이트입니다 디자인도 엄청 구림
2666,박loe,1,2021-01-01,0,이전 ui가 깔끔하고 좋습니다 보기 불편하고 정신없습니다 나름 이쁘게 하려고 한 것 같은데 전혀 역효과입니다 칼뱅은 단순함을 유지하는데 제발 원래대로 돌아와 주세요 제발 반드시
2667,김환삼,1,2021-01-01,0,잘 안됨 문제가 좀 있음
