,userName,score,date,thumbsUpCount,comment
517,김재선,1,2021-07-30,0,어떡해 더 안되는 거지 비번 맞게 했는데 왜 틀리는데
518,Kh Kh,5,2021-07-30,0,좋어요
519,히나,1,2021-07-30,2,내 이름하고 주민번호 맞는데 아니라고 5번 하고 오류 남
520,young dock Lee,1,2021-07-30,2,대출 진행 한참 하다가 업데이트하라뇨 필요하면 처음에 하도록 해야죠
521,시너지,1,2021-07-30,0,느림
522,MS J,1,2021-07-29,3,최악의 뱅킹 앱 시중은행 대비 대출 금리 비싼 건 덤 기타 금융상품도 매력이 없음
523,김이호,5,2021-07-29,0,편함
524,이상연,1,2021-07-29,0,사용 정지 후 필요서류 제출 불편하여 이용하기 싫음
525,김현호,4,2021-07-29,0,편리해요
526,고호석,5,2021-07-29,0,좋다
527,kate kim,4,2021-07-29,0,이체가 간편해서 좋아요
528,이도준,1,2021-07-29,1,비밀번호 까먹었는데 영상 통화라니 인증 좀 쉽게 바꿔주세요
529,이경수,1,2021-07-28,3,인증 실패가 왜 뜨는 건지
530,초릿대,1,2021-07-28,0,리뷰만 읽어봐도 판단이 서는데 이러려고 까톡까톡 개발했니 다음 포탈에 조선일보 기리기 앉힌 것은 또 뭐고
531,이수민,5,2021-07-28,56,다른 거 다 좋아요 정말 이거 사용하고 인생이 달라졌어요 진짜 진짜 강추 근데 학생들도 저축기능이나 저금통 사용하면 좋을 것 같아요  학생 계좌라 보니 따로 관리하기가 어려워서 입출금 계좌가 있어야 한다는데 미성년자는 입출금 계좌 만들기가 어려워서 
532,금손,1,2021-07-28,2,대출 3일 만에 안됩니다 일주일은 그냥 넘어갑니다
533,문원빈,4,2021-07-28,1,자주 쓰는 계좌 이제 전 시간 많을 때 미리 등록하려니 불편
534,라피,1,2021-07-28,3,왜 자꾸 광고 전화야 짜증 나네 카카오뱅크
535,권찬양,1,2021-07-28,6,폰 바꾸고 재어 로그인 하려는 대 신분증 인식 이름부터 전부 엉망으로 적히고 직접 수정해도 사진과 다르다고 가버리면 어떡하라는 건지 안 쓰고 말지
536,최장수,5,2021-07-28,1,사용하기가 편리합니다 한눈에 다 볼 수도 있고요
537,Kasmsal Dak,1,2021-07-28,0,다른 걸 떠나서 다운로드조차 안됨
538,이동욱,1,2021-07-28,2,별 한 개 주기도 아깝다
539,hot,1,2021-07-27,4,페미 뱅크였네요 조치도 상당히 페미스러워서 안 쓸랍니다
540,이승복,5,2021-07-27,0,간단 신속 정확
541,강현수,5,2021-07-27,0,사용이 정말 편리함
542,김정훈,4,2021-07-27,0,편하고 좋아요
543,임종원,5,2021-07-27,0,좋아요
544,거북이,1,2021-07-27,4,체크카드 사용한 후 사용 승인 카톡이 오지 않아 문의드립니다 이거 어떻게 된 건가요 며칠 전 만에도 승인 카톡이 왔는데 지금은 안 오는 오류입니다
545,유지원,1,2021-07-27,0,하
546,박상훈,5,2021-07-27,0,좋습니다
547,빠삐용,3,2021-07-27,0,잉 이거 처음 설치하고 지웠는데 다시 설치하려니까 다시 안 설치됨
548,이선화,5,2021-07-26,0,카카오뱅크 최고
549,국정원,1,2021-07-26,0,별 하나 주기도 아깝습니다
550,안태성,5,2021-07-26,0,좋아요
551,장두윤,5,2021-07-26,1,7ㅕ9ㅔ캐9ㅐ69ㅕㅐ7ㅕ삭5 ㅕ6혈 8ㅕ 야 6갸 88ㅐ795ㅐ4탁류 6
552,고영남,5,2021-07-26,1,이용이 편해요
553,서정인,2,2021-07-26,3,계좌 개설한 적이 없는데 최근에 개설했다면서 개설 못하게 하는 게 너무 어이없고 그것보다 내 이름 잘못된 게 없는데 실명확인 불가하다고 함 주민등록번호도 아니고 이름이 잘못됐다고 하면 누가 나 몰래 내 이름 개명한 것도 아니고 어떻게 하란 건지
554,피그미,5,2021-07-26,0,편리해요
555,Google 사용자,5,2021-07-26,1,신용 관리에 도움이 됨
556,DiskBraKe,4,2021-07-25,6,시간 지나면 재어 로그인하는 거 좀 더 편리하게 할 수 있을 것 같아요 그리고 세이프 박스 슬라이더로 조절하는 건 좋은데 취소 확인 키가 너무 작고 촌스러워요
557,추떡,5,2021-07-25,0,너무 좋아요
558,김용섭,5,2021-07-25,1,아주 편하게 쓰임
559,안안용광,2,2021-07-25,1,통장 잔고가 없네요 누가 내 통장 채워줄 사람 없나요
560,양파맛콜라,1,2021-07-24,0,왜 만 13세는 안 되나요
561,허남일,2,2021-07-24,0,tf
562,하리,5,2021-07-24,0,궀
563,권순호,5,2021-07-24,0,좋아좋아
564,이지혜,1,2021-07-24,0,안 쓰고 말지 신분증 두 번만 입력했다간 심장 마비 오겠네
565,황경욱,5,2021-07-24,12,최고 은행입니다 적금 및 신규 계좌에 메모 기능이 있으면 좋겠습니다 범용적으로 필요한지는 모르겠지만 계좌 관련한 세부 노트가 필요하기도 해서 요청드립니다
566,지훈,4,2021-07-23,3,다 좋은데 결제 내역 삭제하는 기능 좀 만들어주세요
567,비니비니,1,2021-07-23,0,업데이트 안됨
568,강상윤,5,2021-07-23,0,굿
569,정훈,5,2021-07-23,0,최고예요
570,김태형,4,2021-07-23,0,조회부터 모든 게 편리해서 좋네요
571,jdr,1,2021-07-23,5,여기가 그 페미 뱅큰가 뭔가 그건가요
572,으잉,3,2021-07-23,24,최근에 미니 카드를 개설했는데요 버스에서 사용이 안 돼요 2번 사용했는데 2번 다 잔액부족이란 말이 나왔는데 제 카드에는 5000원 이상의 잔액이 남아있었습니다 편의점이나 이런 곳에서는 사용이 되는 걸 확인하였는데 버스에서는 왜 사용이 안 될까요
573,백현,5,2021-07-23,0,쓰기 편해요
574,이영순영순,1,2021-07-23,0,업데이트 안됩니다
575,Google 사용자,5,2021-07-23,0,참 편리하고 좋네요
576,Google 사용자,1,2021-07-23,0,이름만 붙인 은행
577,전영기,5,2021-07-23,0,좋아요
578,김홍균,4,2021-07-23,0,열심히
579,최창문,5,2021-07-23,0,굿
580,이수현,1,2021-07-22,1,계좌 송금이 몇달째만되는거냐
581,civil civil,5,2021-07-22,0,좋아 편해요
582,엔토리,1,2021-07-22,2,업데이트를 해야 하면 앱 실행할 때 강제로 실행시킬 것이지 대출 연장하고 있는 중에 업데이트로 들어가게 해야겠어요
583,한메일절대사절,1,2021-07-22,1,X 같네요 지울려면 구글서 카카오뱅크 검색해서 지워야 함 앱 관리 쪽에선 삭제가 안 보임 지갑 하나 만드는데 머 그리 복잡한지 예금이자도 낮고
584,LUNCH BOX,2,2021-07-22,1,쿠팡에서 환불한 돈 빼가나요 내 7320원 언제 들어오죠
585,이유후,1,2021-07-21,8,칼에 찔렸는데 칼을 찌른 사람을 벌하지 않고 칼만 없애면 해결되는 줄 아시나요 
586,GUCCI Ral,3,2021-07-21,1,기기 변경해가지고 다시 로그인하려고 하는데 뭔 가입하지도 않던 SCI 회원가입하라고 하질 않나 자꾸 어디 사이트로 이동시켜가지고 뭐 해놓지도 않던 명의도용 어쩌고 겁나 번거롭게 만들고 진짜 왜 이렇게 번거롭게 한 것이죠
587,뿌엘,5,2021-07-21,2,앱을 참 쓸모 있게 잘 만들었네요
588,문성준,4,2021-07-21,3,카카오 뱅크 미니 카드 배송 오는 거 배송 현황 같은 거 업데이트해줬으면 좋겠어요 현황이 없으니까 어떻게 오는지 궁금해요
589,이경주,5,2021-07-21,1,아주 편리해요
590,John K,1,2021-07-21,9,마케팅 수신 동의 한 적 없는데 다 동의했다고 나옴 업데이트하면 무거워져서 가급적 안 하려는데 접속하려니까 루팅 한 기계라 하누
591,떠돌이,5,2021-07-21,0,좋아요
592,정철구,1,2021-07-21,0,스팸전화 좀 그만하소 나 카카오뱅크 쓰다가 범죄 연루돼서 판결 받은 사람이고 전화번호 바꿔가며 참 징그럽게도 전화하는군요 전화하지 마쇼
593,박명현,4,2021-07-21,0,굿
594,김프로,1,2021-07-21,1,1회 이체한도 1억으로 설정해놨는데 왜 한도가 100만 원이라고 떠서 안되는 거임 거지 같네 진짜
595,시크한텐시,5,2021-07-21,1,모든 면에서 편리함 26주 적금 2번째 추천
596,한승민,5,2021-07-20,1,너무 편해요
597,Haroh,1,2021-07-20,2,마케팅 동의 거부하려고 깔았어요
598,김현권,5,2021-07-20,1,간편합니다
599,하경선,5,2021-07-20,0,사용하기 편하고 좋아요
600,noname,1,2021-07-20,12,전세자금 대출 서류 제출한 지 2주가 되었는데 아직도 심사 중 영업일 35일 이내 결과가 나온다고 자신만만하게 써놨지만 담당자에게 서류 보완 전화도 5일이 한참 지나서 받고 이 전화도 상담원에게 기한이 지났는데 언제 결과가 나오냐 문의해서 겨우 전화받음 전화받은 그날 바로 보완하고 심사 결과를 지금까지 기다렸는데 아직도 심사 중 상담원은 긴급으로 남겨놓고 다음날 전화 주라고 담당자에게 전달하겠다 했으나 담당자는 연락 오지도 않고 기다리다 기다리다 또 고객센터 전화해서 상담원과 똑같은 얘기하고 또 기다리고 수차례 이 상태로 진행이 안됨 오늘 겨우 담당자랑 연락되었는데 기존 담당자가 퇴사했다는 말만 하고 심사 결과에 대한 답변은 정확히 언제 결과가 나온다 답변드리기 어렵다고 그러고 당장 다음 주 수요일이 잔금일인데 어쩌자는 건지
601,패드,1,2021-07-20,0,부모님 허락도 다 받았는데 만 14세 미만 사유 불가 너무 억울해요 하다못해 만 나이는 아니지만 14살인데
602,박수연,5,2021-07-20,0,
603,장성율,5,2021-07-20,0,편함
604,강우미식회,5,2021-07-20,0,카카오뱅크 최고
605,남궁현,1,2021-07-19,2,장난하는 것도 안이고 업데이트는 왜 하라는 거야 되지도 않으면서 시간만 흐르게
606,Dukju Jang,5,2021-07-19,2,사용 편리하고 정확해서 좋습니다
607,hui tack HONG,1,2021-07-19,12,폰 바꿔서 다시 재 입력하려고 하니 신분증 입력 오류로 계속 뜨고 5회 틀려서 정부 24시 들어가서 락 해제하라고 하는 게 말이 됨  신분증을 몇 번이나 잘 확인하고 해했는데 장난 하나 1짱 나네
608,박지훈,5,2021-07-19,0,오류
609,Day GooD,5,2021-07-19,1,편리성 우수
610,유제오,5,2021-07-19,1,편리하고 예뻐요
611,강나예,1,2021-07-19,17,아니 왜 계속 올바르게 번호들 다 눌렀는데 한 100 정도 해봤는데 계속 본인확인 똑바로 입력했는지 보라는데 24시간 고객 센테에 물어봐도 해결되지도 않고 요즘 카카오뱅크 왜 이래요
612,김영진김영진,5,2021-07-18,0,최고
613,변진우,1,2021-07-18,0,돈 받는데 왜 이 앱을 깔아야 하나요
614,우으이우잉,1,2021-07-18,3,왜 자꾸 통장을 만들 때마다 네트워크에 문제가 있다며 꺼지는 거죠
615,줴훈,1,2021-07-17,118,아니 카카오뱅크 계좌 안 쓸 거라 거래중지해놨는데 그럼 다른 사람이 중지해놓은 내 카카오뱅크 계좌로 이체하면 이체 안되는 게 맞는 거 아닙니까 상대방은 이체돼서 돈이 빠져나갔고 받으려 보니까 내 카카오뱅크 계좌가 중지계좌라 돈 들어온 건 없고 받으려면 거래중지를 해지해야 하는 것 같은데 해지하려면 필요서류 준비해서 제출해야 하고 그걸 또 영업일 3일 내에 평가해서 풀어준다고 하고 서류 제출은 또 무조건 사진 찍어야 하는 건데 pc 화면을 찍거나 스마트폰 어플 캡처가 불가능한 거면 서류를 직접 출력한 출력물을 사진 찍어서 올리라는 건데 집에 프린터가 없어 출력을 못합니다 pc 화면을 찍거나 스마트폰 캡처하는 걸 보안 문제로 불가능하다고 했으면 pdf 파일로 올릴 수 있게 해줘야 하는 것 아닙니까 건강보험 관리공단에서 민원신청해서 직접 다운로드한 파일인데 말이죠  시대가 어느 시댄데 꼭 출력한 다음 사진을 찍어서 올리나요 아니 애초부터 거래중지 계좌 면 상대방이 그 계좌로 이체하려고 하면 이체가 안되게 해야죠
616,천명희,2,2021-07-17,0,이 오늘  I도 등 z  can z 실제
617,김윤재,5,2021-07-17,0,굿
618,김성걸,5,2021-07-17,0,좋아요
619,Bet man,4,2021-07-15,1,나이 들었어도 사용하기 편해요
620,하지훈,1,2021-07-15,2,신분증을 찍었는데 계속 거래 제한 뜨고 아무것도 안돼요
621,유재상,5,2021-07-15,0,굿굿
622,공산덕,4,2021-07-15,2,편리한 은행 이체 수수료 없건 좋
623,이영흠,5,2021-07-15,0,그냥 태규입니다
624,루삥뽕꾸,3,2021-07-15,1,전화 좀 받아주세요
625,이수환,5,2021-07-15,1,사용하기 편리해요
626,이민재,5,2021-07-15,1,청소년이 쓰기에 매우 편함
627,남자초인,5,2021-07-14,0,굳 좋구나 편해
628,강해수,5,2021-07-14,1,빠릅니다
629,Hyung Chan Kim,1,2021-07-14,146,아니 프로그램도 인식하는데 문제없는 신분증을 왜 오류가 있다고 하는 겁니까 그리고 문제가 있으면 어떤 부분이 문제인지 알려줘야지 무작정 오류라고 문제만 보내면 어떻게 하라는 겁니까 그것도 세 번씩이나 뭐가 잘못된 건지 저보고 찾아내라는 겁니까 아주 진짜 쌍욕 나옵니다
630,이민중,5,2021-07-14,0,편리해요
631,김진만,5,2021-07-14,0,매우 만족
632,0애플파이0,1,2021-07-14,6,제실명이랑 주민등록번호를 맞게 쳤는데도 제 신상이랑 맞지 않는다고 계속 뜨네요 개설하려다가 짜증 나서 포기했어요
633,하민호,5,2021-07-13,0,아주 좋아요
634,wook jo,1,2021-07-13,3,10분 업데이트가 안됨 와이 파이로로 해보는데 똑같으면 서버 문제가 아닌지
635,류제락,5,2021-07-13,1,모든 생각과 고민을 함께 
636,유상수,5,2021-07-13,1,잘 펀하게 사용하고 있어요
637,김성훈,5,2021-07-13,0,사용하기 좋음
638,유브,1,2021-07-13,3,만 12세인데요 미니 카드를 만들려고 보니깐 만 14세부터네요 만 12세도 카드를 만들 수 있게 해주면 좋겠어요 웬만하면 별 3개 이상 다는데 좀 많이 별로네요;
639,JunSeo Hong,3,2021-07-12,1,모바일 티머니 서비스 좀 지원하게 해주세요 자동 충전하려고 하면 항상 타행에 이체하고 충전하는 불편한 점이 있습니다
640,정하은,1,2021-07-12,2,카카오뱅크 미니는 뭐 하라는 거임 토스 가입도 안되고 계좌 연결도 안됨 이럴 거면 차라리 다른 카드 쓰지
641,SeongMin Rhee,1,2021-07-12,2,신분증이 안 찍힘 좀 다른 방법으로 할 순 없나요
642,치치,1,2021-07-12,0,생일 지났는데도 안되네요
643,백창민,5,2021-07-12,1,편리하고 빠릅니다
644,박종무,5,2021-07-12,0,조아여
645,서성곤,5,2021-07-12,1,비대면으로 대출 이용 시 부담이 많이 줄었어요
646,신영훈,5,2021-07-12,0,냉우
647,기레기ᅳ언론 신뢰지수 세계 꼴치!!!,5,2021-07-12,0,굿
648,크앙크롱,1,2021-07-12,11,새로 받은 신분증은 아예 안 됨 주민번호는 수기 수 정도 안되는데 8을 계속 90으로 인식하고 제대로 찍어도 인식을 못 해서 계속 다시 하라고 뜸 그냥 안 씀
649,황스티브,1,2021-07-12,12,아니 업데이트 필요하다고 구글 플레이 뜰 거면 대출 신청 전에 미리 뜨세요 다 입력하고 뒤늦게 뜨니 첨부터 하잖아요 넘버 1 카카오가 왜 이러죠
650,지나,5,2021-07-12,1,잘 사용하고 있어요
651,흑자,1,2021-07-12,2,3만 원 넣었는데 2만 원밖에 안 들어오네요
652,김민정,4,2021-07-12,1,50대 후반인데요 사용하기 쉬어서 잘 사용하고 있습니다 카카오뱅크 최고
653,최원,5,2021-07-12,0,좋습니다
654,DUBEEDUBEE DU,1,2021-07-12,4,딱히 리뷰를 남길 것도 없네요 제가 하고 싶은 말들이 이미 다 리뷰에 오리와 있으니 신분증 자동 촬영 기능보다 차라리 제가 직접 찍는 게 더 잘 찍을 것 같네요
655,김제원,5,2021-07-12,0,사용하기 편리해요
656,Hyun-Soo Lee,1,2021-07-12,15,신분증 인식 개발자 사형시켜라 신분증 인식도 안되고 제 맘대로 찍는 자동 촬영 때문에 더 안되고 대체 무한 반복 인증은 뭔지 개발자 사형시켜라
657,Prince Yun,1,2021-07-11,1,연체도 없는데 만기 연장 시 금리 두 배 사채업자 같음
658,김진호,1,2021-07-11,1,업데이트하라는데 안돼요
659,김진환,2,2021-07-11,2,미니를 2개 사용할 수 있으면 좋겠어요
660,Joseph Y. Hwang,5,2021-07-11,0,Good
661,윤호준,5,2021-07-10,0,이거 평점 대출 안되는 신용 불량자들이 낮춰놓은 듯
662,김상훈,1,2021-07-10,0,한도조회 중 업데이트는 모여
663,정어리,1,2021-07-10,278,신분증 인식시키기 끔찍하게도 어렵습니다 그렇다고 인식을 무한정할 수 없는 게 5번 인식에 실패하면 신분증 인증 시도 횟수를 초기화해야 한다는군요 그것도 정부 어플에서 하라는데 가이드는 당연히 없습니다 뭐 ars도 대답이 노 답 방문하려 해도 지사가 없어 뭐 큰돈 주물러대시느라 좀 작은 돈은 돈도 아닙니까
664,김다함,2,2021-07-10,1,신용대출 진행하는데 업데이트하라고 하는데 업데이트는 이미 되어있고 다시 들어가면 업데이트하라고 하고 무한 루프네요
665,감동.j.c k,1,2021-07-10,0,업데이트가 잘 안돼요 무엇이 문제일까요 옥류 중입니다 답답합니다
666,CEO Kwon,5,2021-07-09,0,굿
667,최정돈,1,2021-07-09,6,대출조회하는데 업데이트하라 해서 함 그런데 또 업데이트하라고 함 무한 반복
668,Yoon,3,2021-07-09,1,계속 첨 본인인증 화면으로 돌아가서 면허증 다섯 번 찍다 포기할 뻔
669,kwangjae lee,5,2021-07-09,1,아주 편리하게 언제든 쓸 수 있어 좋네요
670,David Cho,5,2021-07-09,0,편의성 값
671,박달숙,4,2021-07-09,2,최신 버전인데 자꾸 업데이트하라 노
672,김광호,5,2021-07-09,0,좋아요
673,saeromi shin,1,2021-07-09,2,대출조회 계속 오류뜸
674,임경록,1,2021-07-09,1,최신 앱인데 자꾸 업데이트하라는 건 왜구래요
675,ixon park,3,2021-07-09,20,대출한도 조회 서비스 진행 중 업데이트 버전을 설치하라고 해서 확인해보니 최신 버전이에요 그래서 더 이상 진행을 못 하고 있어요
676,윤은영,5,2021-07-09,1,편하고 좋아요
677,김치영,4,2021-07-09,0,좋아요
678,누룽지누룽지,5,2021-07-08,0,굿
679,전성공의8단계,5,2021-07-08,2,편리성과 휴대성
680,Taehong Park,1,2021-07-08,40,도대체 어떻게 앱을 만들었길래 폰 변경하고 신분증 인식이 안되죠 20번 넘게 시도해도 계속 인식 안된다는 메시지만 나오고 공공 인증서 같은 다른 방식의 인증은 지원도 안 하고 원래 신분증 사진은 얼굴 인식이 잘 안되도록 만들지 않나요
681,김미혜,5,2021-07-08,3,신용대출 조회 중인데 업데이트하라고 하는데 업데이트는 할 게 없고 난감하네요
682,배울,5,2021-07-08,0,굿
683,박지우belly dancer,5,2021-07-08,0,좋아요
684,황효준,5,2021-07-08,0,좋아요
685,BG Lee,2,2021-07-08,39,계좌를 만들 때 실명 정보를 적는 창이 나왔어요 시키는 대로 실명과 주민등록번호를 적었는데 자꾸만 틀렸다면서 실패가 누적이 되네요 혹시 몰라 제 민증도 들고 하나하나 천천히 찍어봤는데도 똑같습니다 남은 기회가 2번뿐인데 어떡하라는 거죠
686,고용주,5,2021-07-08,0,좋아요
687,ByungYun So,1,2021-07-08,2,왜 이벤트 알림 설정하지도 않았는데 푸시 알림이 오는 거죠 삭제할게요
688,신진아,5,2021-07-08,23,입출금 통장 적금 저금통 세이프 박스 등등 편하게 개설하고 해지도 쉬워서 좋아요
689,송충식,3,2021-07-08,0,난로 다닌 느
690,퉁구리,5,2021-07-08,1,카카오뱅크가 제일 편하고 기능 많고 최고
691,고영기,5,2021-07-07,0,A 키 작은
692,김광만,5,2021-07-07,0,감사합니다
693,Hg jang,1,2021-07-07,0,혁신 타령하며 왜 카카오한테 은행 할 수 있게 혜택을 줬나 모르겠다 그렇다고 서민들 은행 문턱이 낮아진 것도 아니고 이자가 싸지도 않고
694,김정완,5,2021-07-07,18,다른 은행 카드는 카드 비번으로 ATM 출금하는데 카카오뱅크 카드는 계좌 비번으로 출금 많이 불편을 겪었음 카드 분실 지에 발급도 해보고 카드 비번 변경도 몇 번 하고 깡통계좌 가지고 고생 많이 했음 고생 불만이 많았는데 해지 직전 고객센터 전화 상담원 통해 이유를 알았음 참고 이용하기 참 편리함
695,맹진맹지,1,2021-07-07,1, 별 하나도 아까움 
696,초사이언,1,2021-07-07,0,아니 무슨 업데이트가 안돼
697,Seunghwa Cho,5,2021-07-07,23,빠르고 UX가 편함 다른 은행 앱을 써보면 카카오뱅크 앱이 얼마나 잘 만든 앱인지 알 수 있음
698,윤상준,5,2021-07-07,31,탈퇴 시 사전 작업으로 모든 카드 해지 전 계좌 해지 세이프 박스 및 저금통 포함 등록된 OTP 해지가 필요하며 각 해지 메뉴는 내 카드 내 계좌 메뉴에서 제일 아래에 해지 메뉴가 쥐꼬리만하게 있습니다 사전 작업 완료 후 설정한 제일 아래에 회원 탈퇴 메뉴가 쥐꼬리만 하게 있으니 해당 버튼 클릭하여 탈퇴가 가능합니다
699,지혜보리,5,2021-07-07,0,륱렅텋탓챳샤챠
700,시냇물,1,2021-07-07,2,뭘 자꾸 기다리라고 하는 겁니까 신분증 확인될 때까지요 진짜 열받네요 카카오뱅크 이래서 싫어합니다
701,스스,1,2021-07-06,1,페미 아웃
702,전종문,5,2021-07-06,4,편하고 좋아요
703,홍정호,5,2021-07-06,0,최고
704,루니제이,5,2021-07-06,4,모바일 뱅킹 앱 중에는 ui ux 모두 최상위
705,휴먼,5,2021-07-06,1,편리하고 좋아요
706,공한배,5,2021-07-06,0,진리지 카톡은
707,조성민,5,2021-07-06,0,좋음
708,김태현,5,2021-07-06,0,굿
709,동동,3,2021-07-06,16,잘 쓰다가 새로 모임통장 개설하려고 하는데 입출금 통장부터 만들어야 한다고 해서 만드는데 제가 후면 카메라가 고장 나서 불가능하게 되어 상담직원분 연결했는데 사각 박스 부분을 길게 누르면 전면 카메라로 변경되니 그렇게 찍으라고 하셨습니다 근데 사각 박스 부분을 정말 아무리 눌러도 변경이 안됩니다 되지도 않을 서비스를 도대체 왜 만드신 건지 알 수가 없네요 제발 서비스 점검 좀 제대로 해주세요 만들어 놓으면 뭐 합니까 써지 지도 않는 서비스
710,미,1,2021-07-06,5,쓰레기 같은 앱 신분증 인식 죽어도 못하고 겨우 됐나 싶었더니 이름이랑 정보 제대로 적었는데 이름이 올바르지 않습니다 이난리  내 이름을 왜 네가 틀리다 그러냐 왜 내 존재 자체를 없다 하는데
711,박지용,5,2021-07-05,0,짱
712,유근열,5,2021-07-05,0,좋아요
713,김지완,5,2021-07-05,0,좋아요 편리해요 안전해요
714,이형민,5,2021-07-05,0,매우 유용합니다
715,Olim limyanghun,5,2021-07-05,0,편해 편해
716,전지연,4,2021-07-05,0,쓰기 편하다
717,한삼변 ᅮ다음 리그ᄀᄌᄋ,1,2021-07-04,1,저기요 메갈 들 이
718,윤지현,1,2021-07-03,6,신분증 정보를 계속 다르게 인식해서 민중으로 교체하니 그 이후론 아예 신분증 자체를 인식을 못 하네요 대체 몇 분째 이것만 잡고 있는지;;
719,젠틀박,1,2021-07-03,0,무슨 이게 뱅크
720,장혜련,5,2021-07-03,1,간단 해외송금도 간단 저렴해요
721,Brian Amstrong,5,2021-07-03,12,나이 30후반부터 어느덧 40 넘어서 카카오뱅크만 이용하는데 수수료 혜택이 제일 맘에 들고요 단순하면서 편한 인터페이스가 일단 잘 돼있는 것 같네요 3년 넘게 사용하면서 실사용 후기 이제야 남기네요 타은행 어플 사용하려면 너무 복잡 계속 쓰게 만드는 편의성에 중독된 거 같네요 앞으로도 잘 부탁드립니다
722,sy Kim,5,2021-07-03,0,사용하기 편해요
723,붕붕,1,2021-07-03,0,쓰레기 앱
724,권경연,5,2021-07-02,1,언제 어디서나 간단하게 이용 편리합니다
725,강민수,1,2021-07-02,0,다운로드가 안돼요
726,유창호,5,2021-07-02,0,굳
727,다영,4,2021-07-02,1,잘 사용하고 있습니다 하지만 청소년도 저금통 기능을 쓸 수 있었으면 좋겠네요
728,남승곤,5,2021-07-02,0,잘 섭습니다
729,이종원,5,2021-07-02,0,굿
730,수행,5,2021-07-02,0,편해요
731,Bohyun kim,4,2021-07-02,2,은행이 시간 너무 빨리 닫아 별 4점
732,김병수,1,2021-07-01,0,gooooooooo
733,소채파파,5,2021-07-01,0,좋아요
734,섹이,1,2021-07-01,0,개구짐
735,임정호,5,2021-07-01,0,좋아요
736,Donghyun Kim,5,2021-07-01,0,너무 편해요
737,더블드래곤,5,2021-07-01,0,간편하다
738,정종록,4,2021-07-01,0,편해요
739,이영자,5,2021-07-01,0,편리해요
740,김태운,1,2021-06-30,4,미니 카드 카카오페이 비번 틀리지도 않았는데 3회 이상 틀렸다고 뜨네 미니 서비스는 관리도 안 하나 민증 나오고 계좌 풀리자마자 서비스 해지하고 다시는 쳐다도 안 본다 칵퉤
741,김규민,5,2021-06-30,1,카카오뱅크 위젯에 3×1 있으면 좋겠습니다
742,정덕원,5,2021-06-30,2,은행보다 편해요 알기 쉽게 해놓아서 좋아요
743,dalkom_t_b,5,2021-06-30,40,카카오뱅크를 처음 이용하는 데 있어서 어플 디자인도 편안하고 ATM을 이용하는 데 있어서 수수료 없이 개인적인 농협 국민 신협 등 여러 타사 은행 ATM 기계를 이용하는 데 있어서 불편함 없이 입출금이 된다는 게 편안하다고 평가됩니다 그리고 알림이 많이 오지 않고 정확하게 사용된 금액만 확인되어 알람으로 알려주는 것이 심플하게 이용할 수 있어서 좋습니다 그러나 단점을 말하자면 토스와는 다르게 배달음식을 시켜 먹을 때 카카오페이를 연동하지 않는 이상 배달 어플을 이용하는 데 범 거로 움이 있습니다 그러나 자산관리를 할 때는 유용하게 사용되고 신용점수도 알아볼 수 있어서 이용하는 데 불편함이 없습니다 물론 다른 분들은 의견이 다르겠지만 저의 대한 평가입니다 감사합니다
744,DW Jayce,1,2021-06-30,3,1등 하라고 1점 드리고 갑니다 페미 자르고 승승장구하세요
745,고유정,5,2021-06-30,0,좋아요
746,김진범,5,2021-06-30,0,굿
747,제로스,4,2021-06-30,5,복잡한 메뉴관리가 조금 아쉽고 첨에 부각했던 온라인 뱅크의 수수료 장점은 옛날 말이 된 거 같음
748,박종열,5,2021-06-30,0,좋네요
749,Kingdom Kjy,5,2021-06-30,1,간편하고 좋아요
750,이진,2,2021-06-30,3,적금 메뉴 누르니까 화면이 멈추네요 수정 부탁드립니다
751,Sohyun Cho,4,2021-06-30,0,신분증 인식이 오래 걸렸어요
752,박규진,5,2021-06-29,0,좋음
753,정은아,5,2021-06-29,1,사용하기 너무 편하고 좋아요
754,이지연,5,2021-06-29,0,편하고 빠르네요
755,주범준,5,2021-06-29,0,너무나 편리해요
756,윤정근,1,2021-06-29,4,만 통 기한연기 때 금리를 너무 개념 없이 올려서 별 한 개
757,byung Su son,1,2021-06-29,0,업데이트가 안 됨
758,Jay Jo,5,2021-06-28,3,금리는 좀 아쉽지만 사건 이체 기능이 너무 편해서 카카오뱅크 씁니다 진짜 신의 한 수인 기능이라 생각합니다 체크카드 혜택도 좀 늘려주세요
759,이승원,5,2021-06-28,1,편리하게 잘 사용하고 있습니다
760,낭만크루,5,2021-06-28,0,편리합니다
761,김동희,5,2021-06-28,0,좋음
762,남이강원,1,2021-06-28,0,0각 각   9hoxohozxhoo i
763,양호현,5,2021-06-28,0,그냥 좋아요 설명이 필요하나요
764,보겸,5,2021-06-28,1,다른 은행보다 간편하고 좋아요
765,몽실몽실,5,2021-06-28,0,편리함
766,송강똥강아지,1,2021-06-28,0,말을 아낄게요;;
767,밍크체리,5,2021-06-27,0,굿
768,침대위스타,2,2021-06-27,2,얼마 썼는지 보통 앱 알림 표시가 나왔는데 최근에 알림 표시가 안 뜹니다
769,봄이애비,5,2021-06-27,0,좋아요
770,Nano Device,1,2021-06-27,1,아니 무슨 점검을 밥 먹듯이 하네 주말에 이러면 직장인들은 어떡하라고
771,양영철,5,2021-06-26,0,좋네
