,userName,score,date,thumbsUpCount,comment
471,gg young,1,2021-07-13,7,이거 비대면 실명인증하다가 골로 가게 생겼음 20회 시도해도 계속 안 되고  까만 종이 뒤에 대고 이방 저방 옮겨 다니면서 여권 신분증 바꿔가면서 해도 될 기미가 안 보이네  그냥 이럴 거면 첨부터 은행을 가지 칼뱅은 새까만 밤에 빛반사되든 말든 잘만 되던데 합할 때마다 계속 번호 인증해야 되고 하하 하하 내 시간 청년수당 받자마자 계좌고 카드고 신한은 다 해지한다
472,우엥,1,2021-07-13,0,암 걸릴 것 같음 답답 그 자체
473,LimDaeHo Lim,1,2021-07-13,1,노트 8 쓰고 있는데 이거 도대체가 접속이 안됩니다 이체 제때 시키지도 못하고 뭐 이런 쓰레기 같은 앱이 다 있습니까 개발자 당장 오류 수정하세요
474,dongil shin,1,2021-07-13,0,업데이트 이후 실행하면 인증서 로그인 후 앱이 종료되네요
475,할리코박죽과마후라의뽕,5,2021-07-13,0,굿굿
476,라임펀드오졌고레몬사탕지렸고,1,2021-07-13,0,와 진짜 너무 느려
477,김광욱,3,2021-07-13,1,신한 플러스 첫 화면은 개선이 아니라 개악인 것 같네요 어플 화면이나 메뉴가 날이 갈수록 난해해지고 있습니다
478,민태정,2,2021-07-13,1,업데이트란 성능 향상일 텐데 818로 하면 실행 자체가 안되네요 확인도 안 하고 업로드 하는 너무 피해가 크고 무책임 한심하네요
479,푸푸풍,1,2021-07-13,12,왜 신한 플러스 인터페이스를 바꿉니까 너무 불편해요 업데이트 전이 훨씬 직관적이고 이용하기 편했는데 투자 메뉴를 2번 이상 눌러야 찾아 들어갈 수 있고 그마저도 어디 있는지 헤매야 하고 제발 전 버전으로 롤백 해주세요
480,최종운,1,2021-07-13,1,쏠 접속이 안돼요
481,joey lim,1,2021-07-13,2,업데이트 이후에 겁나느려져서 속 터지는데 진짜 앱 뭐 같이 만들어놨네
482,멋진하루,4,2021-07-12,0,편리하네요
483,최혜선,3,2021-07-12,1,아놔 왜 자꾸 앱이 닫혀요 청약 가입하는데 몇 번을 다시 여는지 짜증 나서 포기
484,로방,3,2021-07-12,12,잘 쓰고 있는 바로 이체 서비스가 주말에 점검하고부터 쓸 수가 없네요 오류인 거 같은데 상담사 연결해서 문의를 넣어도 상담사들도 모르고 있고 신한은행 어플 쓰는 이유가 진짜 바로 이체 서비스 때문에 쓰는 건데 빨리 어떻게 좀 해주세요
485,김윤욱,5,2021-07-12,0,아주 펼 리 합니다
486,Kiseog Yang,4,2021-07-12,0,편합니다 수고하시고요
487,전경엽,1,2021-07-11,0,괜히 점수가 낮은 게 아니네
488,손진무,1,2021-07-10,0,더 불편해짐
489,inae Oh,1,2021-07-10,38,내 인생 최악의 어플  얼마 전까지만 이체가 잘 되다가 갑자기 폰뱅킹이 등록 안되어 있다고 이체가 안되는 건 무슨 상황이죠 체크 카드 발급해도 1주일이 넘어도 안와  계좌이체도 안돼 강제 적금인가 기가 찬다 기본이 안되는 뱅킹 어플 신한 은행이 주거래 은행이 아니라 참 다행일 뿐입니다
490,이하얀,1,2021-07-10,1,제로 페이 때 문어 처음 사용해보는데 진짜 느리고 사용하기 불편하네요 결제 한번 하려면 5분은 걸립니다 와이파이는 안 먹히기 일쑤고 데이터 켜야 돼요
491,홍성호,1,2021-07-10,0,없던 혈압도 생김 타은행 이랑 비교 시
492,Olivia_G,5,2021-07-10,0,은행 어플 중에 가장 좋아요
493,[[[ 짱퀴벌레감별사 ]]],1,2021-07-10,0,한번 거래할 때마다 기본 10번은 다운 쓰레기 같은 어플 인내의 한계에 봉착하여 그냥 지워버림
494,초코레타,1,2021-07-10,4,접속 자체가 안 됩니다 폰을 껐다 켜도 어플을 지웠다 깔아도 똑같습니다 폰만 가지고 다니면서 결제하는데 은행 어플 접속이 안 되니 정말 난감합니다 보니까 밑에 평가들도 많이 남겨주셨는데 은행 공지도 없고 
495,울라,1,2021-07-10,1,업데이트하더니 로그인 풀리고 로그인을 할 수가 없게 만들어놨네요
496,뚜미쑤미,1,2021-07-10,0,빨리 고치세요
497,June Kim,1,2021-07-10,0,업데이트하고 로그인 등록해 놓은 거 다 날려서 다시 등록시키고 요즘 은행 어플 왜 이러냐 하나같이 짜증 나게 하고
498,애교쮸,1,2021-07-10,3,업데이트 이후 로그인 안 돼요 폰 부셔도 됨
499,서시작하다,1,2021-07-10,1,오류에 오류 대단하다 고객이 대출 파는 돼지로 보는 신한 갈아타라
500,Asdf00,1,2021-07-10,1,안되잖아
501,조민경,1,2021-07-10,0,무선 통신상의 일시적인 문제로 처음부터 다시 시작해주세요 오류는 몇 년 전에도 있지 않았나요 결제를 못합니다 지금
502,이정헌,1,2021-07-09,0,업데이트했더니 어플이 용량 잡아먹는 데이터 찌꺼기가 됐네 코로나 확진자 1300따리 찍는데 마스크 쓰고 통장 들고 은행 찾아오란 얘긴가
503,연제광,1,2021-07-09,0,핸드폰 본인인증 4회 신분증 본인인증 3회 실패 수십 회 화상 통화 인증 2회 실패 삭제
504,김정혜,1,2021-07-09,12,느려도 느려도 너무 느리다 이럴 거면 뱅크랑 서비스랑 구분하던지 하이브리드 앱도 모바일웹도 이보다는 안 느릴듯하다 제대로 된 개발 설계분석이나 데이터 분산 능력 없이 남들 다 하니까 급급하게 인공지능이니 욕심부려서 뱅킹도 넣고 싶고 월렛도 넣고 싶고 자산도 분석도 다 넣을래 하면 이렇게 된다고 개발자가 일부러 이렇게 만든 건가 싶다 뱅킹에서 자산 탭으로 넘어가면 자산 목록이 제대로 불러와진 적이 없다 늘 로딩 중이다 맨 끝까지 콘텐츠를 읽고 내렸다가 올라와도 로딩 중이다 난 와이파이 안 쓴다 남자친구도 같은 현상이라고 함 둘 다 개발자이며 노트 78 갤탭 같은 현상
505,mon boong,1,2021-07-08,0,퍽 하면 무한 로딩 1점 이하가 없는 구글에 감사해라
506,TaeKyoung Yun,4,2021-07-08,26,마이링크 서비스는 좋습니다 다만 QR코드 인식이 조금 안 좋습니다 또한 QR코드 링크 이체 시 신한 솔로만 이체하지 않고 타은행으로도 이체가 가능하면 좋겠습니다 신한은행 이용자만 가능하게 한 부분은 불편합니다
507,안성진,4,2021-07-08,0,입금 시 알리에 금액 가리는 기능이 왜 없죠 어떻게 해야 금액을 숨기나요
508,안코디,3,2021-07-08,2,계좌 새로 개설하려 설치 옛날 계좌 기록이 있어 그 계좌 비번 넣어야 진행됨 비번 잊음 비번 잊은 경우 새로 설정할 수 있다 함 신분증 인증하고 났더니 기존 비번을 넣어야 변경 가능하다 함  요약 기존 비번 모르면 바꾸라면서 기존 비번 요구 결국 은행가야 함
509,황준진,1,2021-07-07,1,앱이 7월 들어 쓰레기가 됐는데 개선안 하시나요 개선안 할 거면 갈아타버리게요 도저히 못 쓰는 지경이 됐는데 뭐 아무 대응이 없네
510,ᄏᄏᄏ,1,2021-07-07,0,할 수 있는 게 없음
511,bu ma,1,2021-07-07,0,카드 등록하려는데 비번 입력 창안 떠서 가입 못함
512,한누리,2,2021-07-06,1,지문 재등록 과정이 너무 번거로움
513,min j,1,2021-07-06,0,왜 열리지가 안 누
514,Sangsik Lee,1,2021-07-06,10,어플 새로 설치 후 전화번호가 등록된 번호와 다르니 영상통화 인증하라고 나오고 인증하면 번호가 같다고 나오고 지금 몇 번째인지 어플 설치하면 인증이 왜 이리 많은지 보안도 중요 하지민 로그인하기가 이렇게 어려우면 어떡합니까 사용자 입장에서 어플을 제작한 건지요
515,조재화,5,2021-07-06,0,너무 편해요ᆢ
516,jh y,1,2021-07-06,0,타행 인증서 등록 40분 만에 했네요 너무 편해요
517,박치언,1,2021-07-06,0,왜 이렇게 느려 욕 나오네 갤 20인데 다른 앱이랑 너무 비교됨
518,김준,1,2021-07-05,0,개인 정보 빼먹으려는 개수작
519,이설,1,2021-07-05,0,비대면 인증하려고 하는데 자꾸 원장 오류가 떠요
520,Charles Leclerc,1,2021-07-05,0,와 개 느려 속 터져 죽음
521,권민정,1,2021-07-05,0,갑자기 왜 접속이 안 되는 거죠
522,전용성,5,2021-07-04,0,eee
523,배소윤,1,2021-07-04,1,졸려요 그리고 타 카페 했는데 캐시 안 줘요
524,Dong Hyun Seo,1,2021-07-04,1,써보면 알아요
525,이규호,1,2021-07-04,2,계속 로그인할 때 렉 걸림 로그인이 안되네요 삭제하고 다시 깔아보고 안되면 삭제
526,핫핑크HotPink,1,2021-07-03,2,아니 인증번호 입력하고 오니까 앱이 꺼져있네요  무한 반복이네요 이 과정이
527,k c,1,2021-07-03,1,어플 관리 안 하냐 신한은행이면 1금융권인데 어플 관리는 1인 개발 어플보다 느려터졌냐
528,장영진,1,2021-07-03,1,요 근래 너무 느려짐 계좌이체 한번 하려면 다섯 번 넘게 강제 종료하고 시도해야 함 왜 그런 건지 이해가 안 됨
529,임가연,5,2021-07-03,1,500캐시 잘 먹고 갑니다
530,이승규,1,2021-07-03,1,어플 개 쓰레기네 개발자 머 하는 거냐 재부팅 몇 번 하는 거야 도대체
531,최영근,1,2021-07-03,1,핸드폰 바꾸면 사용하기 어렵네요
532,SSS,1,2021-07-01,47,금융권 역대 최악의 앱 1 맨 처음 이용하려면 직접 전화를 걸어서 인증번호를 입력해야 되는데 전화하고 돌아오면 앱이 꺼져있어서 이용할 수가 없다 2 더럽게 느리다 청약통장을 신한으로 만들어준 부모가 원망스러움 그나마 주거래은행이 아니라 다행 앱 때문에라도 평생 신한에 다른 계좌는 안 만들 것임
533,ॱヘॱ _,1,2021-07-01,0,개구리
534,윤진영,5,2021-07-01,0,굿
535,이경찬,4,2021-06-30,0,스페인
536,test test,1,2021-06-30,17,며칠 전부터 너무 느려요 로딩 길고 통신망 연결이 안 된다느니 이체 한번 하기도 힘들고 아무래도 업데이트하고 나서부터 그런 거 같은데 이 문제 좀 해결해주세요 어플 때문에 은행 갈아타야 하나 고민 중이에요
537,법륜,1,2021-06-30,3,불편하고 리워드를 위해 깔았는데 정보 팔 위 500원은 값싸네요 노고 안 하고 지울래요
538,토키토무이치로,1,2021-06-30,0,그 G 같다
539,김하룬,1,2021-06-30,0,설치가 안 되는데요 무한 로딩
540,Kichang Seo,1,2021-06-30,0,갤럭시탭 s2 사용하는데 어플이 자꾸 죽어요
541,양민경,1,2021-06-30,0,안돼
542,김영권,5,2021-06-30,0,한눈에 쏙 들어와 좋아요
543,김지영,1,2021-06-28,0,무슨 권한이 필요한지 나오지도 않고 도대체 통장 개설하는데 앱 권한이 뭐가 필요하단 거죠 이미 권한 다 줬는데
544,재규어,5,2021-06-28,5,신한 쏠을 이용한지 5년 정도 된 것 같은데 사용하기 쉽게 돼있고 간단한 은행 업무도 쏠을 통해서 잘 쓰고 있습니다 간편 메뉴만 좀 더 보기 쉽게 해두면 좋을 것 같아요
545,박현아,1,2021-06-28,3, 자산에서 내 계좌 간 돈 이동한 것도 다 소비로 잡아요 아 웃겨라 주 계좌 다른 은행으로 바꾸고 정기예적금 넣었더니 전 재산보다 더 많은 돈 쓴 거 되어있고
546,jh han,1,2021-06-28,4,계좌번호 찾으려고 하는데 로그인하라고 하고 로그인하려고 하면 계좌번호 입력하라고 하면 뭐 어쩌라고
547,김상우,1,2021-06-28,0,공인인증서 왜 사라진 거죠
548,레이져,1,2021-06-28,0,OTP 진행할 때 자동 로그인돼서 피씨에서 튕기는 게 진심 개헬 뭔 생각으로 이렇게 만들었는지
549,크창,1,2021-06-28,0,아니 앱이 왜 안 열리냐고
550,치주,1,2021-06-28,30,다른 기기에서 로그인되었다며 계속 튕깁니다 해킹당한 건지 오류인 건지 약 일주일 전부터 이러는데 계좌 내역 좀 보려 하면 계속이래서 6번 정도 시도해야 조회가 되네요 이거 뭔가요
551,다다미,1,2021-06-27,0,아예 작동하질 않아요
552,J B,1,2021-06-26,0,다른 은행 어플보다 기능이나 더 어려워요
553,댕댕,1,2021-06-26,5,앱 상태가 진짜 어마어마하네요 엔간하면 별점 안 주거나 5점 주는데 뭐 백치가 먹히는 것도 아니고 그렇다고 로그인 창이 바로 뜨는 것도 아니고 올스타 투표하라고 홍보는 그렇게 하더니 하지 말란 거잖아
554,이용철,4,2021-06-26,0,굿
555,school bora,4,2021-06-26,1,앱 알림 푸시 묵음으로 해주세요 금융거래가 빈번한데 회의 때나 외부 미팅 때 소리가 나서 난감할 때가 한두 번이 아닙니다
556,정제선,5,2021-06-26,1,내가 바쁠 때 은행까지 가지 않고 편리해요
557,Solar,1,2021-06-25,0,kb금융지주는 지속적인 사용자 개선 요구로 어플이 좋아지는 게 체감이 되는데 신한이 이제 그 바통을 이어받아 개구린 핀테크 어플의 칭호를 이어받는 듯 로그인도 구려 계좌개설 과정도 구려 uiux도 구려 금융지주회사로서 한국에서 12위를 타퉈서 배짱 장사인 거임
558,이춘자,5,2021-06-25,0,항상 친절하게 해줘서 감사
559,김수경,1,2021-06-25,0,무슨 권한이 이렇게 많이 필요함 캘린더 권한은 왜 필요한 거지 이런 앱 너무 싫은데
560,김지안,1,2021-06-25,2,UI가 더럽고 자잘하고 별거 없는 이벤트들이 많아서 사람을 짜증 나게 만듦
561,황인재,1,2021-06-25,15,앱 업데이트 필요 지난번 업데이트 이후 모든 동작이 느려졌고 심지어 이체는 되지도 않음 주 거래라 어쩔 수 없이 사용하고 있는데 현재는 매우 상태 안 좋음
562,으아아아,1,2021-06-24,0,카드 하나 발급하자고 이 앱으로 이틀 동안 씨름했는데 절대 안 대주네요 이벤트 참가하려면 카드 발급하라는데 이렇게 어럽게 해놓을 거면 이벤트는 대체 왜 하는 건지 앞으로도 쓸 일 없겠네요
563,youtube no answer,1,2021-06-24,155,아이디 찾으려면 계좌번호를 적으라니 계좌번호를 찾으려면 로그인을 해야 한다니 로그인을 하려면 공인인증서를 등록해야 한다니 공인인증서를 만들려면 계좌번호가 필요하다니 계좌번호를 찾으려면 로그인을 하라니 휴면계좌 다시 찾으려다가 폰 집어던졌네요
564,색지,1,2021-06-24,1,계좌개설이 안돼서 오픈뱅킹으로 계좌 연결하려는데 신분증 인식이 계속 안됨
565,김명순,5,2021-06-24,0,신속 정확하게 믿음이 가며 금융권으로 최고라 생각해요
566,JK,1,2021-06-24,3,느리다 갑자기빠릿해서 주거래은행을 바꿨는데 다시 다른데 찾아봐야겠다
567,남김병문,4,2021-06-24,0,사용하기 편리하고 좋음
568,wonkil5654,1,2021-06-24,0,민증 면허 인식이 하나도 안되네요
569,HY Jung,5,2021-06-24,1,저는 리뷰 보고 걱정했는데 입출금 관련 알임도 잘 오고 로그인도 잘 됐네요 사용 시마다 바로 알림 와서 좋아요 감사합니다
570,유달영,1,2021-06-23,29,네트워크 오류로 접속이 안 된다는데 5시간째 접속이 안됩니다 설치 삭제 후 다시 재 설치했는데 동일하게 접속이 안 되네요 반복적으로 안되면 고객센터로 문의하라는데 어떡해 안 할까요
571,kimjaehyun100,1,2021-06-23,2,비번 재설정 하려고 하는데 대체 어떻게 하라는 건지 모르겠네요 전화해서 인증번호 누르고 어떻게 하라는 건가요
572,남자전병학,5,2021-06-23,0,좋아요
573,김선식,5,2021-06-23,0,사용하기에 넘편함니당
574,Sungchul Jun,3,2021-06-23,4,폰 변경 이후 재등록 과정이 복잡해요 다른 시중은행은 물론 지방은행 앱 보다 못한 듯
575,임지훈,1,2021-06-23,0,인증번호 안 뜨네요 알림 뜨는데 자꾸 번호 설정하라고 하고 스마트폰 설정 구글 계정 비밀번호 오류 뜨고 뭐죠 개선 부탁드립니다
576,신현수,1,2021-06-22,0,진짜 신한은행다운 앱이다 진짜  계좌 비밀번호를 입력하라는데 키보드는 보이지도 않고 느리긴 또 엄청 느려요 앱 덕분에 은행 갈아탑니다 잘 있어라
577,Kyungsook Kim,1,2021-06-22,0,해마다 올스타 투표하려고 가입을 시도하지만 신규 가입이 불가능할 정도로 계속 이거 해라 저거 해라 뺑뺑이를 돌림
578,솔솔,5,2021-06-22,0,너모 조와요
579,박선주,2,2021-06-22,24,이게 뭐 하는 거죠 통신 연결 빵빵 터지고 좋은데 통신 연결이 안 된다며 자꾸 튕기네요 이러면 어쩌자는 거죠 빠른 시일 안에 고쳐주시죠 껐다 켰는데도 이러면 어쩌라고요
580,하음,1,2021-06-22,0,접속 불통
581,뀨복긐,1,2021-06-22,18,갑자기 무선 연결이 안 된다고 접속이 안 되네요 빨리 이체해야 되는데 고쳐주세요 v3이랑 어플 다시 지웠다 깔아도 안 되네요 은행 어플에서 이렇게 오류가 계속 발생하면 어떻게 쓰라는 건가요
582,정한규,5,2021-06-22,0,굿입니다
583,천섭송,5,2021-06-22,0,편리해요
584,yerim Kang,1,2021-06-22,0,앱 구동이 안돼요
585,Sangjeong Jo,1,2021-06-21,174,아니 핸드폰을 바꿀 때마다 느끼는 건데 왜 이렇게 로그인하는 게 어렵습니까 1 로그인 시 ID PW 정상 입력하면 공동 인증서 작업이 필요하다고 함 폰에서 확인을 누르면 공동 인증서 등록을 하라고 나오고 취소를 누르면 로그인이 안 됨 아이디 비번 입력하는 선택지 자체가 전혀 쓸모없는 것 같은데 이럴 거면 아이디랑 비번 입력하는 건 의미가 없는데 그냥 앱에서 빼시죠 2 공동 인증서 로그인 시 모바일 otp 확인할 때 안 넘어가는 부분 있음 아니 신분증 확인에 계좌 확인 공동 인증서 확인에 OTP 카드까지 확인받을 거면서 제대로 체크가 안되는 이유는 뭡니까
586,Grace Kim,1,2021-06-21,0,결국엔 신한은행 공동 인증서 받아야 로그인 되는 방식인 것 같은데 진짜 욕 나옴
587,박민재,5,2021-06-19,0,원한 합니다 네 알겠습니다
588,심아름,1,2021-06-19,17,너무 심하게 느려졌어요 로딩 화면만 1분 7초 걸리고 패턴도 바로 못 그리고 20초 기다려야 그릴 수 있네요 왜 업데이트한 거죠
589,조관수,1,2021-06-18,0,렉이 너무 심함
590,김동윤,1,2021-06-18,0,뭐 하자는 건지
591,강재희,3,2021-06-18,0,얼마 전부터 아이디로 로그인하는 게 아예 안 먹혀요
592,송진균,5,2021-06-18,0,편한 세상
593,최병현,5,2021-06-18,0,very good
594,DONGJUN SUNG,3,2021-06-18,0,알림도 늦고 서비스 엉망진창 됨 포인트 팡팡 끝내요 무용지물이다
595,엄승호,5,2021-06-17,0,사용해보면 좋아요
596,D.Y. Moon,1,2021-06-16,4,MY 맞춤 메뉴 설정 아무리 변경해도 자동 초기화됩니다 빨리 수정해주세요
597,jh noname,1,2021-06-16,28,희망 급식 바우처 이용하려고 제로 페이 들어가면 그 순간 앱이 먹통이 되며 아무 메뉴도 실행이 안됨 이따위가 앱이라고
598,Polo,1,2021-06-16,0,이벤트 알림 설정해도 안 옴 14일 날 이벤트 하면 15일 날 뒤지다가 뒷북으로 알게 됨
599,지영은,5,2021-06-16,24,모바일 otp 원장 조회 중 오류 발생 땜에 여러 상담사님 이랑 통화했는데 조에랑 상담사님 답변도 빠르시고 다시 전화도 주시고 자세히 알려주시고 기분 안 좋았는데 이 상담사님 덕분에 해결됐습니다 진짜 감사합니다
600,권명희,4,2021-06-16,6,악성코드도 발견해주시고 유익하고 획기적입니다
601,토펭이에욥,5,2021-06-16,0,프로야구 올스타 땜에 깔았어요  굿굿
602,서지윤,2,2021-06-16,0,전자서명하려고 하면 계속 튕겨요 어쩌라는 건지
603,엘에스시,1,2021-06-16,35,맞춤 메뉴 사용자 설정도 안되고 했던 거 다시 또 하고 어디서 이런 거지 같은 걸 만들어서 개발자나 이걸 또 오더 준 기업이나 조만간 망하겠네 
604,_ Lee,1,2021-06-15,44,신한은행 신한카드 두 개다 쓰고 있지만 어플이 너무 무겁고 타은행 어플에 비해 복잡함 깔끔하게 렉 없게 개선이 필요함
605,kyu young kim,5,2021-06-15,0,땡큐
606,정벌 레,1,2021-06-15,0,올스타 투표 때문에 보안 어플 깔아야 함
607,강동국,5,2021-06-15,1,신한 뱅크 앱 좋네요
608,어린왕자,1,2021-06-15,0,입출금 표시가 안 나오고 정말 짜증 나네요
609,안영민,5,2021-06-15,0,은행 앱 중에서는 최고예요
610,김순란,1,2021-06-15,0,안내 문자 좋아요
611,미키,1,2021-06-15,0,버벅거려
612,"디아모,쪼꼬미,초롱이",2,2021-06-15,20,푸시 알림이 오다 안 오다 불편 12분 차이로 비슷한 시간대에 알림이 오면 한 개만 뜨네요 금액도 다르고 결재사 밴드도 다른데 대체 해결 방법은 없나요
613,힐링타임,5,2021-06-15,2,음전 은행 업무를 가끔 보는 입장으로써 오류 없이 잘 쓰고 있어요
614,김성준,5,2021-06-14,17,팝업 알림 뜰 때 조금 더 작고 깔끔하게 뜨면 좋을 거 같아요 너무 두껍게 알림이 뜨네요 이것만 업데이트로 바꿔주면 좋을 거 같아요
615,김종만,5,2021-06-14,0,설명 잔 들었어 오
616,b b,2,2021-06-14,0,아 정말 답답한 앱 왜 이렇게 느린지
617,치치,1,2021-06-14,2,정보 변경할 때 유선 인증하래서 유선 인증하면 앱 종료 무한 반복
618,노현우,1,2021-06-14,0,왜 전자서명을 누르면 꺼지나요
619,정찬우,1,2021-06-14,1,이체가 안돼 노 급해죽겠는데
620,누나죠댕,1,2021-06-14,7,인증이 안돼 세상에 금융앱인데 인증이 안돼서 로그인도 못해 대박  ars 인증하라 더니 불러주는 번호 입력하니까 잘못 눌러 대 문자 인증했더니 모바일 오티피 받으래 그러더니 영통 하재 대체 뭐 하는 거 불편해한 가지만 해라 좀;;;;;;
621,김선종,5,2021-06-14,0,입금하면 핸드폰으로 문자 오니까 편하고 좋아요
622,너무배고픈데먹을게없다,1,2021-06-14,0,무한 로딩
623,Andy Yi,1,2021-06-13,0,깔았더니 다른 앱들이 안돼서 그냥 지움 음 무슨 연금 상품 가입하고는 편하게 보려고 쏠 깔려고 했는데 뭐 때문인지는 몰라도 못 깜;;; 신한과 가까워지고 싶지만 멀어지네요
624,하승완,4,2021-06-12,0,카운트 연계 신한금융투자 cma 계좌가 연동되지 않습니다
625,이한솔,5,2021-06-12,0,좋습니 디
626,김성안,1,2021-06-12,62,적금 상품 가입하는 방법 바꿔서 난감하네요 설명 서류 다운로드해야 확인 버튼 활성화 되고 다른으로 넘어가는 대화면으로 보고 읽는 돼 다운까지 받아야 되나요 다운 안 받으면 가입도 못 하네요 다른 분들 어떤지 몰라도 저는 불편하네요 가입할 때마다 다운로드하고 폰에서 지우고 반복해냐 하니
627,서장현,1,2021-06-12,0,왜 이리 복잡한지
628,태평양고래,1,2021-06-11,1,로그인이 안 됨
629,Eunji Lee,1,2021-06-11,0,탈퇴를 하고 싶습니다 
630,이재우,1,2021-06-11,0,개 쓰레기네 인증서 복사도 안돼 비번도 에러나 도대체 이걸 쓰라고 만든 거냐
631,남순,1,2021-06-11,0,아 무슨 신분증 촬영을 200번을 시켜 그래도 인식을 못 해 등신같이
632,헤엉,5,2021-06-11,0,조금 느리지만 괜찮아요
633,ᄋᆞᄋ,1,2021-06-10,0,이건 위치정보 폰 사용 기록 주소록 등 시스템상에서 앱 권한이 상주하네 어찌 하나같이 국내 금융앱은 개 떠 같냐
634,백혜란,5,2021-06-10,0,좋아요
635,Soobin Park,2,2021-06-10,3,앱에서 비대면 서류 제출 등을 위해 진행 중 인증서 선택을 누르면 빈 화면에서 계속 그대로 멈춰있어요 공동 인증서는 이미 발급된 상태인데 목록도 안 뜨고요 금융상품 가입이나 변경 때문에 꼭 필요한데 빠른 수정 부탁드려요
636,박혜원,2,2021-06-10,0,입출금 후 타은행처럼 알림에 잔액 표시되게 해주세요 때마다 로그인하기 개불 편
637,고보람,1,2021-06-10,0,앱 자체가 느리다 최적화 진짜 필요하다 무슨 앱 하나 키는데 1분 이상 걸리냐 이상한 팝업 일주일간 차단할 수 있는 것도 필요해 보입니다
638,넬슨,1,2021-06-09,0,모바일 otp인 증 왜 안되는데
639,이수진,1,2021-06-09,11,MY 자산에서 증권사 정보가 과거 데이터가 나옴 업데이트 캐시 삭제 연동 해지 후 재연 동등할 수 있는 방법을 나 취해봐도 소용없네요 이러면 쓸 이유가 없죠 시간 낭비에 스트레스만 쌓이네
640,이동호,1,2021-06-08,15,와 정말 어쩌다 신한에서 청약통장 만들어서 해지할 수도 없고 인증서 등록하려니 OTP 등록하라고 하고 타 기관 OTP 등록하려니 로그인 또 시키고 로그인하면 접근 권한 없다고 하고 ARS 연결해서 얘기했더니 한두 번 문제 있던 게 아닌지 해보고 안되면 앱 깔아서 돌려 시도하라고 방법 가르쳐주는데 그마저도 안됨 내일 지점 가야겠네 최대한 이용하고 싶지 않음 별 하나 주기도 아깝다
641,윤윤,5,2021-06-08,0,좋아요
642,마시멜로우,1,2021-06-08,0,자꾸 뱅크 샐러드 확인하면 오류 나네요 연동 풀었다 다시 해도 그러고 왜 그러죠
643,이현태,5,2021-06-08,0,좋아요
644,김진기,1,2021-06-07,0,쓰레기를 만드셨네요
645,en R,1,2021-06-07,0,자꾸 초기화면으로 돌아감;
646,황충열,1,2021-06-07,0,충열 건설
647,맘야옹이,1,2021-06-07,0,아우 성질 건드리네 빙글빙글 돌기만 하네 이 정도면 앱 손봐야 할 듯
648,익명,1,2021-06-07,0,급여 클럽 들어가기만 하면 로딩 길어지는 거 월급봉투 뽑지 말라는 거죠
649,GOLD히힛,1,2021-06-07,1,안됑
650,커밋과붐붐파우,1,2021-06-07,0,접속 오류 뜨네요 일 안 하세요 저번엔 신한 펜이 판이더니 이번엔 쏠 이에요 신한 실망이에요
651,YG Min,1,2021-06-07,2,어플 진짜 개거 시기같이 만들어놨네 공인인증 등록해도 등록 안됐다고 무한 반복에다가 키패드 창흔 계속 아무런 창도 안 뜨는 데다가 하여간 쓰레기 같은 은행에 그앱 이지
652,조혀기,5,2021-06-06,0,너무 편하고 좋아요
653,김효진,5,2021-06-06,0,좋아요
654,워터멜론마카롱,1,2021-06-05,0,인증 오류가 빈번하네요
655,휴휴,3,2021-06-05,0,쿠폰 줄 거면 그냥 주지 무슨 부스터를 채우래 그냥 안 받고 말아야 되겠다
656,MyeongMin Kim,1,2021-06-05,0,제발 포인트 적립 확인하세요 푸시 좀 그만 보내세요 입출금 푸시 말고는 안 켜놨는데 왜 자꾸 옵니까 짜증 나게
657,Specman Lee,1,2021-06-05,1,아예 로그인이 안 되네 진짜 욕 나오는 어플 아니 무슨 후진국 은행 어플보다 못하냐 그냥 은행문 닫아라
658,최미선,5,2021-06-05,1,쉽고 편리합니다
659,김태현,1,2021-06-04,4,장난하냐 인증을 몇 번 해 진짜 공무원같이 만드네 신한은행 와 지문 내 등록만 몇 번째냐 완료됐는데 왜 자꾸 재등록해 아 씨 X 개 같네
660,황금충,1,2021-06-04,2,계좌이체하려는데 금액 입력하라 해놓고 자판 안 뜨는 건 뭔가요 다른 앱이나 지금 리뷰 올리는 거나 자판 다 잘 뜨는데 이거만 안되네요
661,Specialk 0,1,2021-06-04,1,로딩이 갑자기 왜 이렇게 길어졌어 오 로그인 자체가 어려워요 일하세요 진짜 
662,Joony,1,2021-06-04,1,집 계약 땜에 이체하려고 하는 데 로딩만 걸리고 켜지질 않네요 은행 어플인데 이런 것 좀 없게 해줘요
663,송윤영,1,2021-06-04,0,갑자기 신한 퀴즈 이벤트 자체가 안 들어가지던데 어떻게 된 건가요 나의 포인트 쿠폰 여기 들어가야 하는데 아예 안 들어가져서요
664,안을수,5,2021-06-03,0,좋아요
665,Youngbok Kang,5,2021-06-03,0,좋아요 
666,ZX 1,1,2021-06-03,2,욕 나오는 앱이네요 계속 전화 걸기만 나오고 숫자 입력하고 끊고 되돌아가기 하면 또 전화 걸기가 수없이 반복되는 너무나 짜증 나고 화나는 앱
667,김성민,5,2021-06-03,0,다용도로 다되고 송금자별분류도좋고 여러 확인기능들이 아주 좋아요
668,HJ K,1,2021-06-03,4,스피드 인증 등록 오류 개선하셔야겠어요 통화 후 초기화  10번을 해도 안 되네요 신한은행 20년 썼는데 처음으로 떠나고 싶네요
