,userName,score,date,thumbsUpCount,comment
6241,박상연,5,2021-03-11,0,앱 사용하기 쉽고 편리합니다
6242,장코비,5,2021-03-11,0,앱이 깔끔하고 가독성도 좋아 사용하기 편하네요 계속 업데이트 부탁드려요
6243,최진희,5,2021-03-11,0,오 칭찬해요 스타뱅킹  직업 특성상 업무적으로 여러 은행을 접하는데 개인 거래 은행은 국민 쓰게 되더라고요 스타뱅킹 어플이 제일 쓰기 편해요 가독성도 좋네요 무엇보다 버벅거림 없어요 성격 급한 제가 초창기부터 여태껏 쭉 사용하고 있어요 칭찬합니다
6244,김중길,5,2021-03-11,0,주 은행 변경 안 하고 사용하는 이유는 이런 거죠 만족합니다
6245,Kim김은미,5,2021-03-11,0,좋아요
6246,안송이,5,2021-03-11,18,주거래은행이라 자주 사용하는데 전엔 이벤트가 폰으로 연결 안 되더니 이젠 돼서 훨씬 편해요 이벤트가 더 많으면 좋겠습니다
6247,JINU LIM,5,2021-03-11,0,국민은행을 주 거래하며 오래 써오고 있습니다 로딩 속도나 간편 로그인 순서 변경 등 기능들이 편리하고 많이 유용해졌습니다 그리고 로딩 속도는 좀 더 빨라졌으면 하는 바람도 듭니다
6248,권정인,5,2021-03-11,0,편리하고 유용합니다
6249,y h,5,2021-03-11,0,국민은행 앱 잘 사용하고 있습니다 이체도 편리하고 만족합니다 
6250,HW P,5,2021-03-11,0,UI의 편리함 좋네요 
6251,최지영,5,2021-03-11,0,알림도 오고 계좌도 쉽게 확인할 수 있어서 편리합니다
6252,오원교,5,2021-03-11,0,급여계좌가 국민은행이라 어플 사용 중인데 편리하게 잘 쓰고 있어요
6253,조재현,5,2021-03-11,0,겁나 편하게 잘 만드심 아주 좋아요
6254,서정우,5,2021-03-11,0,사용하기 편리해요
6255,정혜선,5,2021-03-11,0,간편하고 좋아요
6256,유병철,5,2021-03-11,0,편리하고 깔끔해요
6257,김현철,5,2021-03-11,0,너무 쓰기 편하고 간편합니다 케이비 파이팅 오늘 결승전도 이기고 케이비 우승 가즈야
6258,신명진,5,2021-03-11,0,눈이 편안하게 찾는 항목을 손쉽게 검색할 수 있음 매뉴얼이 간편하고 쉬움
6259,신미희,5,2021-03-11,0,국민은행 앱은 최고 사용하기 제일 좋아요
6260,오늘도맑음,5,2021-03-11,0,사용하기 편하고요 몇 년 동안 지금까지 잘 쓰고 있네요 주거래은행
6261,최예준,5,2021-03-11,0,좋습니다
6262,굶주린들개,5,2021-03-11,0,군 장병에겐 브레이브걸스가 있다면 대한민국 국민에겐 kb 스타뱅킹 은행 업무의 시간을 효율적으로 사용하게 해주는 내가 제일 많이 이용하는 어플
6263,유병화,4,2021-03-11,0,예전보다 훨씬 쉽고 간단하게 사용할 수 있게 되어서 좋은 것 같아요 화면 자체가 Kb 은행 만의 콘셉트가 잘 물들어진 거 같아 화면 보는 순간 제 마음도 화사하게 느껴졌네요 잘 이용할게요
6264,본부돌,5,2021-03-11,0,비밀밀호 분실 시 초기화 등 비대면 기능 참 좋아요 그리고 앱 간 연동이 잘 돼있는 듯함
6265,김아름,5,2021-03-11,0,쉽고 편하고 빠르네요 굿굿
6266,구미경,5,2021-03-11,0,사용하기 편해요 보기 쉽게 이뤄져 있어요
6267,박가인,5,2021-03-11,0,유용하고 편리해요
6268,버억,5,2021-03-11,0,타은행 쓰다가 처음 국민은행으로 옮겼는데 정말 편리한 서비스가 많은 것 같아요 결국엔 국민은행 어플만 5개가 7개가 넘었네요
6269,chi yoonsun,5,2021-03-11,0,사용하기 편해서 자주 이용합니다
6270,이연수,5,2021-03-11,0,빠른 이체 등록해서 사용하니 여러 번 절차 없이 이체 가능 시스템 너무 좋아요
6271,Minmo Jeong,5,2021-03-11,0,사용하기 편해요
6272,lion lollol,5,2021-03-11,0,4개 은행사 앱을 쓰고 그중 개인적으로 w 은행사 앱이 가장 편하고 훌륭했었다 근데 이번에 국민은행과 s 은행의 안 쓰던 휴면계좌에서 돈을 찾을 일이 생겨 써봤는데 s 은행은 디자인만 신경 쓰지 이용은 너무 불편한데 스타뱅킹은 은행을 전혀 가지 않고 쉽고 편리하게 찾을 수 있었다 그리고 이용도 편리하고 방법을 잘 적어놔서 모르는 부분을 빨리 처리할 수 있었다 이벤트 때문에 좋은 말 쓰는 게 아니라 진짜 예전에 비해 아주 좋아진 것 같다 사용자 입장에서 별 다섯 개 준다
6273,최경화,5,2021-03-11,0,항상 편리하게 사용하고 있어요 여기에 익숙해져서 다른 은행 앱 쓸 때 어색하네요;;
6274,Google 사용자,5,2021-03-11,0,편하게 잘 사용하고 있어요
6275,빵언니,5,2021-03-11,0,오랫동안 사용해왔는데 쉽고 빠르고 좋아요 계속 쭉 이용 예정입니다
6276,오정열,5,2021-03-11,0,잫사용하고 있습니다
6277,계용욱,5,2021-03-11,0,빠르고 좋아요
6278,하수민,5,2021-03-11,0,아주 편리합니다 가장 자주 쓰는 어플이에요
6279,차선아,5,2021-03-11,0,쓰기 편하고 보기 좋아요 잘 이용하고 있습니다
6280,임유미,5,2021-03-11,0,좋아요
6281,장병하,5,2021-03-11,0,kb 스타뱅킹 사용 너무 편리하고 리브 메이트 어플로 포인트까지 덤으로 쌓으세요
6282,민우,5,2021-03-11,0,잘 쓰고 있습니다
6283,Mathew Lee,5,2021-03-11,0,입출금이나 송금 그리고 새로운 상품 가입도 편리하고 이벤트도 많고 좋네요 계속 좋아지고요
6284,Kyoung Mo Kim,4,2021-03-11,0,깨끗한 구성 편리한 사용방법 매일매일 잘 사용하고 있어요 들어가기 싶고 계좌 보기 전체 계좌 조회도 좋은 것 같아요
6285,이예슬,5,2021-03-11,0,사용하기 간편하고 좋은 정보가 많습니다 국민은행은 주 거래로 20년 넘게 사용 중입니다 타은행도 사용을 하고 있지만 국민은행이 사용방법이나 설명이 잘되어 있어서 편리합니다
6286,박지혜,5,2021-03-11,0,사용하기 편하고 좋아요
6287,미셸하비스타,5,2021-03-11,0,사용이 간편하고 필요한 항목이 눈에 잘 들어와요 중요한 공지 알림도 좋습니다
6288,신승욱,5,2021-03-11,0,타은행 계좌관리까지 정말 편리합니다 데스크톱 이용 시 절차가 너무 복잡한 반면 이 앱은 간단해서 이 앱만 쓸 것 같습니다
6289,하종구,4,2021-03-11,0,주거래 은행으로 사용 중인데 다른 곳 보다 편리하고 빠르며 굿입니다 굿이에요
6290,네스카페,5,2021-03-11,0,사용하기 쉽고 편리합니다 항상 애용하고 있어요
6291,이영숙,5,2021-03-11,0,은행을 가지 않고도 모든 걸 다 처리할 수 있어 너무 편해요
6292,조정아,5,2021-03-11,0,점점 좋아지네요
6293,샤랄라미나리,5,2021-03-11,0,너무나 잘 쓰고 있습니다 최근 타은행 계좌 보기도 가능해져서 더 편히 사용 중입니다
6294,킹버터플라이,5,2021-03-11,0,타 은행 앱을 사용하다 KB 스타뱅킹으로 갈아타니 잘 했다는 생각이 들어요 특히 지점은행 방문 시 미리 어플을 통해 대기표 뽑을 수 있어서 시간을 많이 아낄 수 있었습니다 타행 관리도 매우 편하고요 최고입니다
6295,Hyunjung Kim,5,2021-03-11,0,사용하기 편하고 좋네요
6296,임미선,3,2021-03-11,0,로딩 시간이 길어 보통 사용감
6297,김정태,5,2021-03-11,0,좋아요
6298,안미현,5,2021-03-11,0,빠른 이체 부분이 너무 편합니다 타사 은행으로 이용하다가 KB 스타뱅킹으로 정착했네요 저와 아이들 청약통장도 국민은행이랍니다 가끔 KB 스타 알림이랑 연동이 느릴 때도 있네요
6299,김선정,5,2021-03-11,0,편하고 좋아요
6300,sm C,5,2021-03-11,0,은행 앱 중에 가장 오류 없어요 전 몇 년째 만족하며 사용해요
6301,장정화,5,2021-03-11,0,앱 사용이 쉽고 편리해요 이벤트도 다양하고 여기저기 보고 참여하고 도움 되는 내용들이 정말 많네요
6302,장동일,5,2021-03-11,0,사용하기 편하고 잘 사용 중입니다 괜찮게 사용하고 있습니다
6303,신성호,5,2021-03-11,0,간편하게 접속해서 이체가 편해요
6304,김영삼,5,2021-03-11,0,쓰기 편하고 좋아요 업데이트하고 나서 안정적으로 잘 작동합니다
6305,심과장!,5,2021-03-11,0,좋아요
6306,김나예B,5,2021-03-11,0,신속 정확해서 너무 좋아요
6307,윤미진,5,2021-03-11,0,몇 년 전부터 쭉 사용해오고 있는데 특별시 불편한 점 없이 잘 사용하고 있어요 주거래은행이라 그런지 하루에도 몇 번씩 들어가곤 하는데 구성도 괜찮고 익숙해져서 쓰기 좋네요 계속 사용할 생각입니다
6308,Young Hee Cho,5,2021-03-11,0,주거래 은행이라서 자주 이용 중인데 이용하기 편하게 잘 되어있습니다 최근에는 몰랐던 기능을 하나 더 알게 됐는데 바로 지점 방문할 때 스타뱅킹에서 먼저 모바일 번호표를 발행할 수 있다는 거예요 기존에는 은행을 가서 무작정 기다리기만 했는데 지금은 모바일 번호표를 발행 덕분에 시간을 더 절약할 수 있어서 좋아요
6309,이재건,5,2021-03-11,0,타사에 비해 사용하기 쉽게 되어있어 어 좋아요
6310,HA J,5,2021-03-11,0,보기도 편하고 사용하기도 편한 데다가 타은행까지 같이 관리할 수 있어서 너무 좋아요 앱 이용하면서 한 번도 멈춘 적도 없고 몇 년 동안 계속 쭉 스타뱅킹만 사용하고 있어요
6311,오태선,5,2021-03-11,0,굿 편함
6312,윤현우,4,2021-03-11,0,모바일앱 애용하는데 편하고 좋아요 좀 더 많은 이벤트가 있으면 좋겠어요
6313,낫베,5,2021-03-11,0,모바일 인증서가 나오고부터는 너무 편하게 잘 쓰고 있습니다 기존엔 이체하기 불편했는데 지금은 계좌도 한눈에 딱 들어오고 좋네요
6314,일상생활가능,5,2021-03-11,0,간편하고 빨라서 굳
6315,이현화,5,2021-03-11,0,국민은행 스타뱅킹 거의 매일 이용하는데 너무 좋고 편리해요 타은행 거래도 가능해서 더 편한 것 같아요
6316,김민지,5,2021-03-11,0,잘 사용하고 있습니다
6317,아싸여행가outsider traveler,5,2021-03-11,0,스타뱅킹 쓰기 편해서 좋아요 기능도 많고 굿굿굿
6318,정종호,5,2021-03-11,0,사용하는데 전혀 불편함 없이 사용하고 있습니다
6319,이상진,5,2021-03-11,0,정말 잘 이용할 수 있어 너무 좋아요
6320,Jaewoo Jung,5,2021-03-11,0,빠른 처리와 쉬운 사용법 좋습니다
6321,bulls oneshot,5,2021-03-11,0,기능이 타은행에 비해 직관적이며 속도 또한 빠름 이체부터 공과금조 회 납부까지 금융업무는 KB국민은행 스타뱅킹 모바일로 편리하게 잘 사용하고 있음
6322,빈뚜,5,2021-03-11,0,국민은행 거래하는데 스타뱅킹 너무 편리하고 타은행 잔액조회 이체까지 돼서 너무 편해요
6323,Joon Ho Lim,5,2021-03-11,0,깔끔하고 직관적이어서 너무 편리해요 특히 오픈뱅킹 이후 은행 업무는 거의 국민은행 앱만 쓰네요
6324,정채우,5,2021-03-11,0,사용하기 편해요
6325,김윤서윤아맘,5,2021-03-11,0,사용하기 편해요
6326,강진호,5,2021-03-11,0,뱅킹하기에는 딱 좋아요
6327,Myoung Su Ha,5,2021-03-11,0,빠르게 접속도 잘되고 사용하기 너무 편해요
6328,최진규,5,2021-03-11,0,빠르고 쉬운 이체 주거래은행으로 강력 추천
6329,joo-hwan Rho,5,2021-03-11,0,앱이 사용하기 편리하고 빨라서 좋네요
6330,김정대,5,2021-03-11,0,20년째 kb국민은행을 이용하는 고객입니다 신용등급은 늘 골드스타를 받고 있고요 급여통장 및 각종 거래를 다 국민은행과 함께 합니다 숨 가쁘게 살아왔는데 커피 한 잔의 여유 가져야겠지요 
6331,한상국,5,2021-03-11,0,간편하고 좋아요
6332,양지나,4,2021-03-11,0,타은행도 연동 가능해서 편함 연결 잘 됨
6333,올빽만세,5,2021-03-11,0,이체부터 로그인까지 간편하게 되어있어서 좋습니다
6334,나무,5,2021-03-11,0,편리해요 이준기
6335,배진희,5,2021-03-11,0,간편해서 애용합니다
6336,로저마르쉬 Rosermarche TV,5,2021-03-11,0,스마트뱅킹 처음은 국민은행 스타뱅킹이었는데요 스마트뱅킹에 선생님과도 같이 많은 정보와 활용방법을 제공해주어서 늘 편하게 사용 중입니다
6337,장영근,5,2021-03-11,0,국민은행 어플 사용하는데 어려움 없이 잘 사용하고 있습니다
6338,슈마,5,2021-03-11,0,잘 쓰고 있어요
6339,김미애,5,2021-03-11,0,꾸준히 잘 사용하고 있습니다
6340,서다흰,5,2021-03-11,0,앱 업데이트 후 사용하기 훨씬 간편해졌네요 특히 송금 서비스를 하려면 반드시 필요한 어플입니다 은행을 방문하지 않아도 되는 편리함에 자주 이용하고 있습니다 통장 관리 또한 한눈에 볼 수 있어 적금 관리 및 상담 서비스 또한 어플로 할 수 있어 긴 통화 대기시간을 거치지 않아도 됩니다 매달 1일에 하는 이벤트도 잘 참여 중 이예요  국민 고객이라면 필수로 깔아야 하는 어플인듯합니다
6341,Seung-Beom Kim,5,2021-03-11,0,OTP 없이 이체 가능하고 빠른 이체 너무 편해요 자동이체 등록 변경 해지도 편해요 예금 등 금융상품 가입과 해지 가능도 가능합니다 앱 사용하면 대출 시 금리 인하도 해줘요 금융 관련 기사를 보내줘서 재테크에 도움이 답니다
6342,cha다경맘,5,2021-03-11,0,20대 때부터 주거래은행으로 쓰고 있는데 타 뱅킹보다 편리성 최고 인증서 로그인 외 지문 등등 다양한 구성 로그인 방법 그리고 한 번에 알아볼 수 있게 꾸며놓은 거 간편 이체 등 다양한 구성 간편하게 최곱니다
6343,한상근,5,2021-03-11,0,국민은행 스타뱅킹 자주 이용하는데 직관적이고 편리합니다 나날이 번창하세요
6344,권연준,5,2021-03-11,0,사용하기 편함
6345,이민용,5,2021-03-11,0,사용하기 좋고 편리하네요
6346,이강,5,2021-03-11,0,사용하기 편해요
6347,하이든든오빠,5,2021-03-11,0,아주 잘 쓰고 있어요 주거래은행이라 쓸 수밖에 없는데 딱히 불편한 점은 없네요
6348,mary r,5,2021-03-11,0,편리해요
6349,Mh Woo,5,2021-03-11,0,편리하게 사용하고 있어요 수수료도 무료라 잘 이용합니다
6350,정진희,5,2021-03-11,0,편리하게 잘 사용하고 있어요
6351,김민호,5,2021-03-11,0,사용하기 쉽고 편하게 되어있네요
6352,eunyoung lee,5,2021-03-11,0,잘 사용하고 있습니다 편하고 보기 쉬워요
6353,백소영,5,2021-03-11,0,거의 오류가 안 나서 좋음
6354,장예진,5,2021-03-11,0,너무 편리하고 좋아요 
6355,문은영,5,2021-03-11,0,깔끔하게 보이는 메뉴가 사용하기 좋습니다
6356,지니,5,2021-03-11,0,간편 로그인부터 간편 이체 및 타행이체 등 쉽게 사용 가능
6357,이가빈,4,2021-03-11,0,앱이 조금 불편하고 복잡해요 익숙해지면 나아질지 모르겠지만;;
6358,오정민,5,2021-03-11,0,사용하기 편리해요
6359,mh kim,5,2021-03-11,0,사용하기 편해요 모바일 인증서를 패턴방식으로 들어가는 것도 편하고 내 계좌가 예적금 대출 연금 등 한 화면에서 보여서 다 들여다보기 쉽게 되어있네요
6360,김주현,5,2021-03-11,0,은행을 가지 않아도 모바일로 편하고 이용하기 좋아요 수시로 입금하고 계좌이체 이용하고 있습니다
6361,서명석,5,2021-03-11,0,사용하기 편리해요
6362,김희정,5,2021-03-11,0,일단 핸드폰 하나로 안전하고 메뉴 구성도 쉽게 체계적으로 짜인 것 같아 일처리를 빨리해야 하는 육아 맘에게도 안성맞춤인 것 같아요 아기 보면서 불가피하게 금융업무를 처리해야 하는데 많은 도움이 됩니다
6363,박상언,5,2021-03-11,0,지금까지 써본 은행 앱 중에서 단연 최고입니다 깔끔하고 편리한 UI에 오류도 없고 사용도 편합니다
6364,사나보re,5,2021-03-11,0,항상 스타뱅킹 잘 이용하고 있습니다 모바일 인증서 참 편하네요
6365,오정숙,5,2021-03-11,0,오류 없이 깔끔하고 사용하기 쉽게 만들어졌어요
6366,Uncle Kook,5,2021-03-11,0,너무너무 잘 만들었어요 감사해요 복받으실 거예요
6367,심재희,5,2021-03-11,0,모바일로 간단하면서도 꼼꼼하게 사용 가능해 만족도 높음
6368,조정훈,5,2021-03-11,0,이체 및 조회와 타은행과 금융 정보 조회까지 모든 게 편리합니다
6369,이수재,5,2021-03-11,0,한눈에 보기 좋아 사용하기 편합니다
6370,정성희,5,2021-03-11,0,주 거래 앱인데 좋아요
6371,김윤선,5,2021-03-11,0,이 앱을 통해서 다른 은행들의 계좌까지 연동되어 한눈에 볼 수 있어 편하네요
6372,강태현,5,2021-03-11,0,편리함 그 자체 타행보다 사용하기 편리해요
6373,그냥그래,5,2021-03-11,0,ui가 보기 편하고 어르신들도 쉽게 접근할 수 있게 잘 만들었습니다 서버도 안정적으로 운영되는듯싶어 너무 마음에 듭니다
6374,Hak-yun Lee,5,2021-03-11,0,개선된 뒤 빨라지고 앱 사용이 용이해졌습니다
6375,양경숙,5,2021-03-11,0,패턴 인증을 사용하고 있는데 간편하고 너무 좋습니다 입출금 내역 도이체 기능도 간편해졌습니다
6376,조수훈,4,2021-03-11,0,좋아요
6377,더블린백돌이,5,2021-03-11,0,은행 업무를 모바일로 거의 다 할 수 있어서 편리하고 좋아요
6378,난쑨,5,2021-03-11,0,보기 깔끔하고 인증방법도 편리해서 아주 잘 사용 중입니다
6379,조태성,5,2021-03-11,0,기본적으로 타 어플보다 속도가 빠르고 쾌적하며 입출금이 원클릭이 가능하게 되는 점 너무 편리합니다 국민의 힘이 되는 국민은행 고맙습니다
6380,정윤선,5,2021-03-11,0,전에 홍채인증은 안되는 경우가 가끔 있어 불편했는데 패턴으로 바뀌고 나서 로그인도 빨라지고 사용하기 더 편해졌어요 국민은행 저의 주거래 은행으로 스타뱅킹 앱도 자주 사용하는데 군더더기 없이 사용하기에 아주 용이합니다
6381,DW J,5,2021-03-11,0,잘 이용하고 있습니다 
6382,Google 사용자,5,2021-03-11,0,사용이 편리합니다
6383,양하나,5,2021-03-11,0,자주 애용하는 앱입니다 전 계좌조회도 되고 굳이 은행 가지 않아도 적금이나 예금계좌도 만들 수 있고 이체도 되고 은행 대기도 기다릴 수 있어서 너무 좋아요
6384,spring bom,5,2021-03-11,0,어떤 은행 어플보다 가장 편리하고 깔끔하게 이용 가능합니다 너무 마음에 들어요
6385,한주연,5,2021-03-11,0,저 은행 다 조회되고 적금도 방문보다 이자율 좋아요
6386,김채영,5,2021-03-11,0,개선된 어플이 사용이 더 편해졌어요 자주 접속하는데 우선 너무 간편하게 접속이 돼서 좋네요
6387,안재은,5,2021-03-11,0,예금 적금 보험 퇴직연금 등 한 화면에서 한 번에 볼 수 있고 확인할 수 있어서 편하고 좋아요 편리해서 국민은행만 많이 쓰게 되네요
6388,summer woo,5,2021-03-11,0,로그인 속도도 빠르고 송금 시 빠른 이체 기능이 편리합니다 현재 사용 중인 은행 앱 중에서 가장 편리하게 이용하고 있어요
6389,이현규,5,2021-03-11,0,편리하고 좋습니다
6390,해싹,5,2021-03-11,0,설치는 은행 직원분 도움으로 했는데 인터넷뱅킹보다 opt도 필요 없고 휴대폰으로 사용하니 편리하네요
6391,손솔,4,2021-03-11,0,항상 잘 이용하고 있어요
6392,콱쥐박아뿔라,5,2021-03-11,0,앱 사용이 편리해요 지문인식으로 열다 보니 아이디랑 비밀번호 잊어버리네요
6393,송제승,5,2021-03-11,0,영업점 대기 순서를 미리 알 수 있어 너무 편해요
6394,김수현,5,2021-03-11,0,주거래 은행이라 항상 이용합니다 언제 어디서든 편리하게 이용 중입니다 앱 화면 보기도 편하고 디자인고 깔끔하니 국민은행이 있는 한 쭉 쓸 겁니다
6395,6tube mania,5,2021-03-11,0,항상 잘 사용하고 있습니다 이체 수수료 무료 혜택을 폭넓게 적용해주시면 감사하겠습니다
6396,올뭉이 TV,5,2021-03-11,0,인증 보안 안심하고 편리하게 선택해서 할 수 있는 점이 좋네요
6397,브리광팬,5,2021-03-11,0,남편 급여통장만 사용하다 보니 웬만한 건 집에서 피씨로만 사용했었어요 그러다 공인인증서 발급받아 어플 깔고 사용 중인데 너무 편해요 왜 진작 사용하지 않았는지 아직도 사용하지 않으신 분이 있다면 강추해요
6398,Seokjin Kim,5,2021-03-11,0,접근성 보안 시스템 시안성 모두 만족해요
6399,myoungsook lee,5,2021-03-11,0,편하고 좋아요 요즘 같은 비대면 시대에 딱 좋은 앱입니다 은행에 가지 않고 스마트폰으로 집에서 은행일 처리합니다 사용한 지는 오래됐는데 리뷰는 이제 남기네요 앞으로 더 나은 서비스 부탁드려요
6400,Somin Yin,5,2021-03-11,0,심플해서 보기도 좋고 이체도 편해서 잘 사용하고 있어요
6401,힐링스튜디오Healing studio,5,2021-03-11,0,색감도 좋고 보기 편하고 이용하기 쉬워요
6402,M쵸이,5,2021-03-11,0,접속도 쉽고 사용하기 쉽게 기능도 깔끔하게 구성되어 좋아요
6403,이병철,5,2021-03-11,0,다른 은행 앱보다 쉽고 이용하기 편해요
6404,Kwansoo Lim,5,2021-03-11,0,국민 어플만 한 게 없네요 
6405,이코딩,5,2021-03-11,0,간편 로그인으로 잘 사용하고 있어요
6406,김정수,5,2021-03-11,0,개선되고 나서 많이 편해져서 좋습니다
6407,manwoo heo,5,2021-03-11,0,업데이트되고 나서 더 좋아졌습니다 로그인도 빨라지고 좋네요
6408,김미숙,5,2021-03-11,0,좋아요 퇴직연금 때문에 시작했는데 실행도 빠르고 잘 정돈되어 보기 편합니다 매일매일 여는데 편리해요
6409,빼어날수,5,2021-03-11,0,깔끔하고 편한 어플입니다
6410,남정,4,2021-03-11,0,별 보기 너무 좋아요 불링 불링 해져요
6411,이정민,5,2021-03-11,0,믿음이 가요
6412,Muchim Doraji,5,2021-03-11,0,편리하고 좋습니다 역시 국민은행
6413,장지은,5,2021-03-11,0,앱 바뀌고 사용하기 편리해졌어요 주거래은행으로 이용한지 오래됐는데 앞으로도 쭉 쓰려고 합니다
6414,레인보우샤베트세아,5,2021-03-11,0,보기 편한 레이아웃 빠른 계좌이체 등 사용하기 편리합니다
6415,김은영,5,2021-03-11,0,젤로 편한 앱
6416,김종현,5,2021-03-11,0,주거래 은행 갈아타면서 편리하게 잘 사용하고 있습니다
6417,황정애,3,2021-03-11,0,아주 오래전부터 잘 사용하고 있습니다 간간이 새로운 페이지로 바뀌자 시면서 필요한 것도 더 들어가 있고 무엇보다 직접 은행에 나가지 않아도 적금은 다들 수 있어서 잘 사용하고 있어요
6418,김현미,5,2021-03-11,0,국민은행뿐 아니라 다른 금융들 업무도 같이 수수료 없이 볼 수 있게 되어있어서 정말 최고인듯합니다
6419,살려줘tv,5,2021-03-11,0,빠르고 간편함
6420,여전히아름다운지,5,2021-03-11,0,편리하게 잘 이용하고 있어요
6421,김미자,4,2021-03-11,0,시스템 연결에 따라 조금씩 차이가 이해되지 않은 부분이 있습니다
6422,김광현,5,2021-03-11,0,사용하기 쉬워요 참 좋아요
6423,이쭈,5,2021-03-11,0,타은행도 사용 중입니다 여기만큼 보기 편하고 간편하게 할 수 있는 곳도 없는 것 같아요 비교하여 사용하게 되면 역시 kb 스타뱅킹이 좋구나 알 수 있을 것입니다
6424,지윤아,5,2021-03-11,0,편합니다
6425,강현호,5,2021-03-11,0,송금할 때 타은행 앱보다 훨씬 편해요 다양한 정보와 상품들도 확인할 수 있어 좋아요
6426,Log TV,3,2021-03-11,0,이수민
6427,SOOJIN PARK,5,2021-03-11,0,사용하기 편해요
6428,최혜정,5,2021-03-11,0,빠르고 좋습니다
6429,김동현,5,2021-03-11,0,좋은 앱인 거 같아요
6430,주야지니맘,5,2021-03-11,0,편하고 좋아요 특히 대기표 미리 뽑는 건 바쁠 때 진짜 유용해요
6431,꼬앵이,5,2021-03-11,0,메뉴가 알아보기 쉽게 되어 있어요 이체도 생체 인식이나 간편 번호로 OTP 없이 가능하니 정말 편해요
6432,박도현,5,2021-03-11,0,역시 KB국민은행 금융 기술이 최고
6433,정성훈,5,2021-03-11,0,사용자 편의를 고려했고 오픈뱅킹 이용 시 타 금융기관을 kb금융 이용하듯 아주 편리합니다
6434,김경민,5,2021-03-11,0,편리하고 보기 쉬워요
6435,김혜림,5,2021-03-11,0,편리하고 좋아요
6436,곽하진,5,2021-03-11,0,OTP 없이 은행 업무 볼 수 있어서 엄청 편리하고 좋아요
6437,박선미,5,2021-03-11,0,항상 이용하는 어플 편리하고 바뀔 때마다 쓰기 좋아요
6438,이노옴아저씨,5,2021-03-11,0,아주 조와요 굿굿
6439,102,5,2021-03-11,0,수년 전부터 잘 이용하고 있습니다
6440,정민경,4,2021-03-11,0,앱으로 뱅킹 및 계좌관리 편리해요 모바일 번호표 발급하여 은행 업무처리도 수월하여 좋네요 오류 없이 만족하며 사용합니다
6441,박민혜,4,2021-03-11,0,문제없이 잘 사용하고 있습니다 작은 일들은 앱으로 처리하다 보니 너무 편해요
6442,Sweet S,5,2021-03-11,0,사용 편의를 높이려고 꾸준하게 업데이트되고 잘 쓰고 있어요
6443,하연정,5,2021-03-11,0,지문으로 바로 이용 가능하여 편리하고 좋네요
6444,juhee choi,5,2021-03-11,0,앱 구동도 빠르고 좋음
6445,유용성,5,2021-03-11,0,깔끔하여 사용하기 편리하고 오류 없이 잘 사용하고 있어요
6446,Google 사용자,5,2021-03-11,0,전보다는 좀 나아졌네요
6447,조광미,4,2021-03-11,0,상품 가입이나 전체적으로 편리하게 돼있다는 느낌이 들고 챗봇은 키워드를 여러 번 넣어야 되는 과정이 조금 불편했어요
6448,송근만,5,2021-03-11,0,타 앱과 다르게 다른 은행권도 잰고 확인 및 이체가 가능해 너무 편리합니다
6449,여깨리,5,2021-03-11,0,사용하기 편함 바로 이체 가능하고 보안도 좋아요
6450,kim김은하,5,2021-03-11,0,유용하게 잘 이용하고 있습니다
6451,김용훈,5,2021-03-11,0,1 대 1상담을 늦은 시간에도 할 수 있어서 바쁜 직장인에게 좋아요
6452,이리나,5,2021-03-11,0,편리한 앱이에요
6453,김현광,5,2021-03-11,0,빠른 진행 절차 간단한 인증
6454,박영아,5,2021-03-11,0,사용하기 편리하고 업그레이드될 때마다 더 편해져서 좋아요
6455,장효선,5,2021-03-11,0,국민은행 스타뱅킹 편하게 잘 사용하고 있어요
6456,이길수있다,5,2021-03-11,0,편리해요
6457,Iun Brick,5,2021-03-11,0,보안이 불안하다고 느껴서 사용을 하지 않았습니다 처음에는요 공인인증서가 만료되어서 등 떠밀린 격으로 사용하게 된 스타뱅킹 앱 생각보다 보안이 강력한 것 같아서 안심입니다 휴대폰으로 은행 업무를 편하게 볼 수 있는 건 덤이네요 앞으로도 보안에 더욱 신경 써주시길 바랍니다
6458,강레이,3,2021-03-11,0,앱 사용 중 다른 보안 프로그램 연동되는 것이 매우 불편 은행 자체 개선이 매우 필요 또한 신분증 촬영이 많은 시도를 해야 됨 어플이 다른 은행보다 불편한 것도 있음
6459,최완준,5,2021-03-11,0,편해요
6460,봉현주,5,2021-03-11,0,20년 넘게 첫 월급통장으로 만들 국민은행 지금까지 하나은행만 거래해서 vvip네요 쭉 국민은행과 평생 하렵니다 편하고 이모티콘도 귀여워서 한눈에 잘 들어와요
6461,배준호,5,2021-03-11,0,쓸만해요
6462,Sanghoon Park,5,2021-03-11,0,두세 개 은행 뱅킹을 사용하고 있는데 접근성이 가장 좋아요 화면 UI도 눈에 쉽게 들어오고 바쁜 현대인들에게 적합한 은행 어플이지 아닐까요
6463,이용욱,5,2021-03-11,0,스타뱅킹 앱 설치 후 사용했는데 간편하게 이용할 수 있어 좋아요
6464,이승현,5,2021-03-11,0,사용하기 편해요
6465,여혜란,5,2021-03-11,0,거리가 있어 은행거래가 불편함에 불구하고 스타뱅킹 앱으로 할 수 있는 거래가 다양해서 주거래은행으로 잘 쓰고 있습니다
6466,Ilhyeon Nam,5,2021-03-11,0,앱으로 간편하게 사용할 수 있어 잘 활용하고 있습니다
6467,nine six,5,2021-03-11,0,빠르다 편하다
