userName,score,date,thumbsUpCount,comment
맛나네똥마라탕,3,2019/01/27,3,관리비 ( 공과금) 자동납부 기능은 없나요? 카드로 자동납부서비스 기능을 찾아보고싶은데 납부 기능만 있고 자동납부 기능이 없네요 답변부탁드립니다.
Google 사용자,5,2019/01/26,1,Good application
김태준,5,2019/01/26,0,굳
이경옥,1,2019/01/26,0,카드만 사용하는사람은 많이 불편하세요 카드앱만 따로 해주세요
Google 사용자,4,2019/01/26,0,확인하기편해요~
Google 사용자,3,2019/01/25,0,1월20일부터 스마트알림이 안오네요 스마트알림이 반복해서 안올시on/off 하라해서 했는데 한번오고 또안오네요 요즘 스마트알림서비스가 바뀐뒤로 그런거 같애요
박법선,1,2019/01/25,0,업데이트하래서 하려는대 뭔 대기중이라며 업댓이 안된다구여
김영미,1,2019/01/25,1,업데이트 후에 오류뜨네요 그것도 모르고 삭제하고다시깔고를열번도더했어요 하루 다 망쳤어요오늘도 안되고 이번달 말까지 기다리라고 하니 정말 어이가 없네요
Google 사용자,1,2019/01/25,1,핸폰 용량도 없는데 자꾸 업데이트 하게 하면 그냥 씨티은행 안쓰고 다른은행 쓰는게 낫겠어요 / 다른 은행 어플들은 업데이트 그렇게 자주 안하던데....
컨텐츠뱅크- ContentsBank,1,2019/01/25,1,카드 선결제가 예전에는 가능했는데 지금은 아무리해도 안되네요. 그리고 너무 복잡한것 같고 그냥 씨티카드에 전화하는것이 정신건강에 좋을것 같네요.
박기완,3,2019/01/24,1,"다운로드가 안 되네요. 벌써 몇 번째 시도해도 안 되고, 기존 것도 사용도 안 되고 너무 불편합니다."
Hyeonil Choi,5,2019/01/24,4,좋습니다. 좋은 앱 개발 되시길~.
O o,3,2019/01/24,2,디자인은 세련되었으나 이체 OTP할때 정말안되
Google 사용자,4,2019/01/23,1,모바일 상에서 복사한 계좌를 자동으로 인식까지 하는 앱도 있는데 그렇게까진 못하더라도 최소한 계좌 복사-붙여넣기 정도는 되야하는건 하닌가요. 1위라고 해서 기대했는데 이체 첫 단계부터 당황했네요.
lee kaviyaza,1,2019/01/23,1,전에 이상없이 몇년동안 잘써왔는데 오늘 이체하려고 보니 은행명 계좌번호 입력후 확인버튼 누르면 다음 화면으로 전환이 되어야 하는데 화면이 전환 안되어 이용 자체를 할수가 없어요.완전삭제후 다시 설치해봐도 마찬가지.. 스트레스 엄청 받네요.리뷰보니 다른분도 이런 현상 있는거 같은데 원인 파악해서 빨리 조치 취해 주세요.
강석연,1,2019/01/23,0,"노트2 사용자인데, 이제 모바일로는 은행 업무를 볼 수 없게 된건가요?"
kiki ki,1,2019/01/23,4,"이체시 계좌번호까지 다 입력후, 확인을 누르면 다음화면으로 넘어가지를 않습니다! 어제 저녁 내내 속이 다 타들어갔습니다! 앱을 지웠다 깔기를 몇번을 해봤는데 결과는 같았습니다. 빨리 조치해주세요!"
KYUNGWON LEE,1,2019/01/22,0,수정해주세요. 스마트알림이 안되요. 에러가 뜨고 업데이트되기전에는 설정됐다고 나오는데 다시들어가면 안되어있고. 빠른 수정 부탁합니다.
까미,1,2019/01/22,1,업뎃하고부터인지 먼지 이체가안되는데요? 출금가능잔액있어서 인터넷결제다되고 자동이체도 되는데 직접이체가 안되네요?
Google 사용자,1,2019/01/22,0,업에이트 하라해서 하는데 업데이트가 안되고 있어요 ㅠㅠ
전풍규,3,2019/01/22,0,분발하길
Cholshik Won,3,2019/01/22,0,업데이틀를 반복해서 하라함
Google 사용자,1,2019/01/21,0,설치가 안됩니다 업데이트 하기위해반복하였으나 설치가 안됩니다
I am Groot그루트,2,2019/01/21,69,스마트 알람이 자꾸 안 오네요. 삭제하고 다시 깔아도 잠깐 오다가 다음 날 되면 안되고.. 계좌알림이랑 카드알림이랑 굳이 다르게 해놓은것도 이해가 안되고... 카드 알림에는 잔액표시가 그냥 자동으로 뜨는건지.. 설정이 어떻게 되는건지도 잘 모르겠구요. 여간 불편하네요. 업뎃전에는 스마트 알람 잘만왔었는데...
rich kim,4,2019/01/21,1,승인/사용내역조를 하면 개별건만 나오고 조회된 기간 합계는 안나오니까 불편하네요. 이것 좀 개선 좀 부탁드립니다
유현수,4,2019/01/21,0,감사합니다
이용모,5,2019/01/21,20,공인인증서 필요 없이 즉시이체가 가능해서 편리하네요
Google 사용자,3,2019/01/21,3,"업그레이드 후 스마트알림이 오긴하는데, 제가설정한 알림소리와 씨티은행마크만 뜹니다. 기존 계좌번호와 금액 , 입금자명 또는 출금자명이 표시되어야 할 부분에 하얗게만 되고 내용이 안뜹니다 그리고 알림도 너무 늦네요. 이전버전과 같은 환경에서 수신중입니다. 고객센타 통화후도 통화이전도 앱도 새로깔고 설정도 수없이 껏다 켰다 반복 설정 했습니다. 반복했으니 제핸드폰 버전이 낮아 문제라면 문제겠지만 재설정문제는 아닌듯하네요 . 갤럭시 s 4이고 안드로이드버전은 5.0.1 입니다. 하는일이 입출금이 실시간되어야합니다. 한번 살펴봐주세요"
JIHYUN JUNG,4,2019/01/21,0,스냅샷기능이 내카드내역및 잔액을 쉽게 조회해서 볼수 있어 좋아요 근데 업데이트 넘 자주하고 용량 크네요
Will Star,1,2019/01/21,0,통신상태가 원활하지 않습니다. 라는 오류 발생 됩니다.
Google 사용자,5,2019/01/20,2,생각보다 만족이요
tetris queen,4,2019/01/20,0,카카오페이랑 왜 연동이 안되는건가요? 연동되게 해주세요..
Yongchul Kim,3,2019/01/20,0,디지털 otp 신청하는데 신분증 촬영하고나서 계속 처리중 아이콘만 뜨고 진행이 안되네요
Jong hyun lee,5,2019/01/20,0,좋아요.~~
rini,1,2019/01/20,0,리뷰는 뭐 다운로드도 안되는구먼
정상화,1,2019/01/20,0,서비스 개편 되었다고 스마트 알람 설정 하라고 계속뜨는데 설정은 안되고.. 지워버리고싶음
Jinyoung Cho,1,2019/01/19,0,지문인식 에러
yoonjoo lee,3,2019/01/19,1,계좌이체할때 계좌번호 붙여넣기 좀 되게 해주세요 요새 이체 간편하게 하는게 대세인데 이런 기본적인 게 안되다니.. 씨티만 넘 불편하네요
Heo JaeHo,5,2019/01/19,1,안드로이드 버젼업 되면서 알람내용이 다 안나와서.. 문의 드렸는데.. 버젼업 했네요 감사합니다..
람파이,3,2019/01/19,0,업데이트 후 스마트 알림에 내용이 빈 공백으로 나오는데 조치가 안 되나요?
이창훈,1,2019/01/18,0,직원 다 자르셨습니까??전화상담도 채팅상담도 50분을 기다려도 사람이 안나타나네
Je Hyeonjong,5,2019/01/18,0,매우 좋습니다.
홍경숙,1,2019/01/18,0,업데이트하라고 해서 들어왔는데 안되네요.
SW Kim,3,2019/01/18,0,승인내역 조회 합계 금액좀 나오게 해주세요. 승인기간 정해서 조회하면 건별로 나오긴 하는데 합계가 없어서 불편합니다. 반영좀 부탁합니다.
Minwoo Oh,2,2019/01/18,0,다른 앱보다 모든면에서 안좋음
Storm,3,2019/01/18,1,"씨티은행을 주거래은행으로 몇년째 모바일앱을 사용하고 있습니다. 전에는 지문인식이 거의 지문을 접촉하자마자 이루어질 정도로 빨랐는데, 지금은 너무 느려졌습니다. 또한 비정상종료가 자주 발생하는듯 합니다. 씨티모바일앱 실행시 먼저 수행되는 보안앱과 충돌이 생기는것도 같구요 원인을 파악하여 예전처럼 쾌적하게 사용할 수 있도록 조치 부탁드립니다."
서은주,3,2019/01/18,0,홍채인식이 잘 안됨ㅜㅜ
Siche Kim,2,2019/01/17,0,내역보니 스마트 알림 업뎃한 모양인데업뎃하구나서 오히려 알림이 안옵니다 ㅡㅡ;;; 설정확인 세 번 해봤습니다.
Matthew Lee,5,2019/01/17,2,간편하게 정말 잘만들었어요
주아섭,5,2019/01/17,3,"카드 사용시 알림 지원이 안되어서 불편했었는데, dms비용 300원도 짜증났었고,,,, 근데 이번 업뎃 이후로 되니까 좋으네요."
Google 사용자,5,2019/01/17,20,"그 동안 KKEB은행 에서7월달에30만원을 인출 해갔더고해서 조금은 입.출금 하는걸 꺼려지르 했지만 다시 한 번 입.줄금을 다시 시행 해 보기로 마음 먹고 조금식 입.출금을 해 보려고 해요 그런데 다시 그런 일이 또 있을시 저는 그만 탈회 할 수도 있습니다.보안을 조금 더 강화가 되었으면 합니다,"
Andy Park,5,2019/01/17,11,시티은행 어쩌구 말 많아도 주거래은행인 나에겐 최고... 해외 사고 대처도 최고...
Google 사용자,5,2019/01/17,0,좋아요
Jeongtae Ahn,1,2019/01/17,1,카드 온라인 결제 때문에 어쩔 수 없이 씁니다. 오류 투성이어플!
Google 사용자,1,2019/01/17,6,어플설치하고 카드 신청했는데 발급조회가 안됨.어플 카드신청누르면 연결되는모바일 사이트에서 신청했는데 어플에서 조회도 안되고 사이트에서 조회도안됨. 조회하면 개인정보오류라하고.. 피싱어플인지 정상신청된건지 의심스러울정도..
Jung Il Shim,4,2019/01/17,0,조오오오스으으읍니이이이다
장종선,5,2019/01/17,0,너무 편리합니다.
Google 사용자,5,2019/01/17,0,아주 편해요.
서영배,5,2019/01/17,1,아주 편합니다.
Google 사용자,1,2019/01/17,0,2019 1 15 노트9 다운로드 안되는데ㅜㅜ
Google 사용자,5,2019/01/17,0,다 존데 디테일에 더 신경쓰세요
Seung Bum Suh,5,2019/01/17,0,사용편의성이 높습니다. 결재나 이체시 자주 사용합니다.
Seogju Kim,5,2019/01/17,2,간단하고 안전해요
Byungroc Jung,5,2019/01/16,6,편리함이 타의 추종을 불허🐥
Google 사용자,5,2019/01/16,0,좋아요~
이경희,5,2019/01/16,0,손안의 은행 너무 편리해서 6년째 이용중입니다.
최선봉,5,2019/01/16,0,안전하고 간편하고 좋습니다.
SUNGHWA LEE,2,2019/01/16,0,자꾸 종료됨
Jae Yun Jung,1,2019/01/16,0,업데이트후 스마트알람설정이안되요. 계좌입출금알람에서 계속 로딩이걸려요
도도새,5,2019/01/16,0,다 좋은데 바이오인식하고 로딩하는 시간이 좀 기네요
새해,3,2019/01/16,4,씨티모바일 다좋은데요. 계좌이체 내역 카카오톡 전송이 왜안되나요? 전엔 됐던걸로 아는데요..그거하나 불편하네요
Google 사용자,1,2019/01/16,0,신유 트로트
도봉산마초,5,2019/01/16,2,사용하기 좋아요.
Sangkyun B.,5,2019/01/16,3,편하고 빠르고 안정정임. 금융어플에 이이상 요구될 필요가 있을까?
구경남,5,2019/01/16,0,빠르고 편리합니다~^^
Man Hi Lee,5,2019/01/16,11,전세계에서 통하는 씨티 카드 인터넷 쇼핑도 편해요
kuho Son,5,2019/01/16,0,다른 회사보다 서비스가 다릅니다
이사,1,2019/01/16,0,인터페이스랑 앱 전환속도가 그닥 메뉴도 찾기힘들고 몇몇 서비스는 되게 중간 절차가 복잡함
김아키,1,2019/01/16,0,최악의은행앱
황상필,1,2019/01/16,0,갑짜기 업데이트했는데 안되요
Mun TaeHwan,5,2019/01/16,16,언제 어디서나 편리하게~ 이용하고 있습니다.
박희섭,5,2019/01/16,0,매우 편리하네요
하병주,2,2019/01/16,0,업데이트후에 계좌 거래내역조회가 안됨
김연정,5,2019/01/16,0,편하고 좋아요.
JIHUN LIM,5,2019/01/16,4,모든 금융정보를 한번에 강추합니다
tv뿌기베개,2,2019/01/16,0,항목찾기가 쉽지 않네요
wagak,1,2019/01/16,1,업데이트 이후 통신불량이라며 사용불가
이왕일,5,2019/01/16,0,아주좋아요
Google 사용자,4,2019/01/16,0,편리해요
초롱이사랑,4,2019/01/16,4,안드로이드 9.0에 대응 하는건가요? 로그인이 안되는 것은 아닌데 지문 인식 요구를 몇 번씩 합니다.
kibok 861,1,2019/01/16,0,파이 OS 홍채 지문인식 핀번호 오류떠서 계속중지됩니다.조속히 수정해주세요!
Jean,3,2019/01/16,0,안드로이드 9.0 안정화 시켜주세요.. ㅠㅠ
김준철,2,2019/01/15,0,잘 쓰고 있습니다. 어서 빨리 안드로이드 파이대응 버전 내주세요ㅠ 앱에 들어가지질 않네요 어서요
nam doohee,5,2019/01/15,0,좋다
jae ho Jung,1,2019/01/15,0,보안카드없이 이체하는 것은 불가능인가요?
김민규,1,2019/01/15,0,홍채인식 모드로 들어가면 바로 종료되어버림
강진규,5,2019/01/14,0,굿
김혜미,3,2019/01/14,0,전 스마트 알림 설정했는데 알림소리가 언제부터인가 안나네요 금지시간대 없고요 입출금알림소리는 어떻게 들리게 하나요 ㅠㅠㅠ
이성진,5,2019/01/14,4,스마트 알림이 가입이 안됩니다.
Kim Lena,3,2019/01/12,1,9003 에러 대체 언제고쳐지는지요 인터넷결제시 한번에 된 적이 단 한번도없음 100번은 시도해야 되는듯 배민에서 결제하다가 빡쳐서 리뷰쓰러옴... 제발좀고쳐주시오
임채영,3,2019/01/12,0,씨티 모바일 앱실행 자체가 안됩니다. 해결방법 좀 알려주세요
최재선,1,2019/01/10,1,"신용대출 2/4단계 진행중에 ""[JEXS0000000] 정의되지 않은 오류가 발생하였습니다."" 라고 팝업뜨고 진행이 안되요."
Magpul,3,2019/01/10,0,안드로이드 9.0 파이에서 스마트알림 서비스 가입을 하면 바로 튕깁니다. 빠른 해결 부탁드립니다
Google 사용자,3,2019/01/10,0,직접 접속시 에러가 잦음.
정동동이짱,1,2019/01/10,1,쇼핑몰에서 결제가 안됌.앱삭제하고 다시 설치해도 안됌.코드 9003.시티메가마일 쓰는데 지마켓.옥션 결제가 안되니 마일리지 적립에 어려움이 있음.이런 오류 생긴지 두달은 된거같은데 개선의 의지가 없어보임
JINKYUNG KIM,1,2019/01/10,4,바이오인증 홍채인식 화면은 뜨지도 않고 지문은 인식 안돼요. 간편스마트결제 오류도 계속 뜨고요. 재설치해도 같은 증상이에요. 전버전에서는 너무 만족스럽게 잘 쓰고 있었는데 업데이트하고나서 너무 불편해졌어요. 개선좀 빨리 해주세요.
Daein K,1,2019/01/09,0,미쳤네요. 스마트알림으로 입출금 알림 켜놓으니 알림으로 광고를 내보내? 이거 때문에 알림 다시 끕니다.
조필기,5,2019/01/07,0,이건너무제미있을갔에
[용프로덕션]용규쌤,4,2019/01/06,0,이유를 모르겠는데 앱실행이 안됩니다 지우고 다시 설치해도 안되네요 오류코드 9004라는데 도움주세요 답글주신대로 지우고 새로 깔았는데 안됩니다.
이상준,3,2019/01/05,0,바이오인증 로그인이 너무 느려요.저만 그런건가요?
Google 사용자,1,2019/01/05,0,이것도엡인가ㅡ누가만드는건가ㅡ결재가안되네
HW Jeong,1,2019/01/04,1,앱에서 비번 변경을 하고 변경된 비법을 로그인 하려면 오류 메세지 계속 뜸. 비번 변경은 3회 도대체 제대로 가동하는 앱인지 모르겠음. 총체적 부실 앱
PS4 BYOND,1,2019/01/03,0,영업점 다 없애고 계좌이체는 개같이 불편함. 핸드폰 바꿧더니 1시간 거리에있는 영업점에 안오면 계좌이체가 안된다더라 쓰레기 은행 망해라.
이성일,1,2019/01/02,0,오류가 너무 납니다.
김지홍,1,2019/01/02,0,아 구리다.....다른말할수없이 구리다
안정기,5,2018/12/31,2,스마트 간편결제 30분째 씨름 중이네요 계속 앱 정보를 확인할 쉬 없다는데 최신 어플 업데이트 완료인 상태 입니다 뭐가 문제인가요? 화나네요. 피드백 완전 빠르네요. 열일 하시는게 느껴지네요. 감사합니다 해결 했습니다.
조필형,1,2018/12/30,0,전혀 되지 않고 괴롭히는 시스템. 내가 설정한 비밀번호는 열리지 않고 무엇이든지 오류라고 하니 통장으로 발급을 원합니다.
Google 사용자,5,2018/12/29,0,좋아요
이창주,5,2018/12/27,1,최근에 로그인 방식도 편해지고 앱에 버벅거리던 버그도 개선 되었네요. 요즘 메인으로 서용하고 있습니다.
windy shin,1,2018/12/25,0,"앱실행오류가자꾸떠서,결제가안되네요..스마트결제오류때문에,앱제거후다시,깔았음에도,또다시,앱오류가생깁니다.왜자꾸이러는지,모르겠네요"
Taehee Lee,1,2018/12/21,1,금월 실적 확인 하는 항목을 추가해 주세요 지금은 사용내역 조회시 기간설정을 1일부터 오늘까지로 했을 때 합산금액확인이 안되거든요
Google 사용자,3,2018/12/21,0,자꾸 앱카드 결제시 튕김현상있어요 지웠다 다시 깔아도 앱카드 간편결제가 안되네요
Su Jeong Yoon,1,2018/12/19,2,다른 카드 앱에 비해 너무 구려요.. 뒤로가기하면 앱 종료하겠냐고 뜨는거 너무 짜증나네요. 이젠 지문인식도 안 되네요. 다른 어플 지문인식은 잘만 되는데.
Jedidiah,1,2018/12/18,0,삭제 후 재설치를 몇번이나 해도 9003 오류가 떠요ㅡㅡ
정수환,1,2018/12/16,1,분명 가입을 했는데 로그인도 안되고 심지어 고객정보도 계속 올바르지 않다고하고..
j y,1,2018/12/15,2,시티은행앱 지문인식 튕기고 안된지 오래됬는데 삭제후 재설치 하라하는데 여전히 안되요 노트9 파이베타에 대응하는 업뎃을 왜 안하시는지요..?
Google 사용자,5,2018/12/14,2,좋은 앱 잘 쓰고 있습니다. 만족합니다.
장은심,1,2018/12/14,1,구동에러가 계속 발생해요...
이진우,1,2018/12/13,1,9003 비정삭적인 머라고 실행이 안대네요
정소울,2,2018/12/11,0,오류남
박수경,3,2018/12/11,0,너무너무 복잡하게 만들어졌어요
김지은,1,2018/12/10,0,결제하려고 할때마다 뭐가 계속 안된다는건지 ㅜㅜ
Jonghak Jeon,1,2018/12/10,0,로그인이 계속 오류나면서 앱이 종료됩니다. Note9
Google 사용자,1,2018/12/10,0,오류가 왜이리 많아요
꼴라뽕했어,1,2018/12/10,2,"앱결제할때마다 오류메시지 뜨고 결재를 할수가 없네요 다시 설치했더니 또 지우고 다시 설치하라고 하고 대체 어느장단에 맞춰야하는건가요?,"
심형준,1,2018/12/10,0,다른 은행앱은 와이파이로 잘 만 되는데 유독 이 앱 만 통신이 원활하지 않다고 데이터 사용하라는건 앱을 그지같이 만들었기 때문인가? 통신업체에서 뭘 받아먹기 때문인가?
엄준식,1,2018/12/08,0,켜지지가 않아요....
용상미,1,2018/12/06,1,계속 비정상적으로 앱이진행된다고 간편결제도 안되고 맨날 다시깔아야하는 귀찮음 주카드인데 카드바꿀까할정도임
Google 사용자,5,2018/12/05,0,좋아요
Google 사용자,1,2018/12/04,1,사용자 인터페이스를 전혀 고려하지 않음. 최근에 만들어진 어플이 맞는지 의심됨. 기본적인 검색 기능도 없는건지...검색기능을 찾을수가 없음
파워쇼트KOO,3,2018/12/02,0,좋아요.
Eunjung Kim,5,2018/12/01,1,금융 어플 중에 제일 심플하고 편리하고 잘 만든 것 같아요.
moomin kang,3,2018/12/01,1,한달넘게 사용중인데 바이오인증이 된적이 한번도 없어요 ㅠㅠ 매번 비밀번호 입력해야해서 너무 불편합니다 결제할때도 앱이 로긴 안된 상태에서 결제를 진행하면 튕기구요... 간편결제 없으면 다른 카드로 결제하고 있습니다 업데이트가 시급해요...
chal baby,5,2018/11/30,3,와.. 정말 며칠 씨티모바일앱을 사용해봤는데요 기존 은행앱과는 퀄리티가 다릅니다. 일단 색감 자체가 편안하고 각 카테고리들이 보기 편하며 군더더기 없는게 장점입니다. 필요한 검색 기능도 보기 쉽고 딱 필요한 것만 가독성 있게 보기 편하게 디자인 되어 있어 스마트폰에 어려움 있는 분들도 알기 쉽게 사용할 수 있는 편리성을 갖추고 있습니다. 주위 회사지인들에게도 씨티 모바일 앱 권해주고 싶습니다.
내이름,5,2018/11/30,2,간결하고 편해서 이용하기 쉽네요 은행 어플 여럿 사용해봤는데 마음에 듭니다. 실용적인 기능들이 있어서 좋습니다.
이석민,5,2018/11/30,2,디자인이 깔끔하네요. 파란 배경이 눈을 편안하게 해주는 것 같아요. 혜택도 많고 여러모로 좋은 것 같아요~
Google 사용자,5,2018/11/30,2,기능이 꼭 필요한것만 메인에 있어서 사용하는데 편리함을 느꼈고 사용하면서 렉이걸리지 않아 너무 좋았어요.
이세영,5,2018/11/30,0,좋아요
김장섭,5,2018/11/30,1,다른 은행어플보다 로그인이 간편하고 속도도 빨라 사용하기가 편리합니다
Google 사용자,5,2018/11/29,1,은행앱중 가장 간편하고 심플하며 한눈에 싹 들어온다 좋아요^^
괴를러,1,2018/11/29,0,로그인 렉 걸리고 발암
aerim song,1,2018/11/28,0,쓰레기 오류심해요ㅜ 벌써 3번째 재설치 이어플땜에 씨티카드쓰기싫어짐
배정원,5,2018/11/28,4,#추천 다른 은행 과는 다르게 복잡한 절차가 없어서 좋은 것 같아요!! 이 은행 통해서 처음으로 스마트 보안카드 발급 받았는데요~ 보안카드 들고다니면 불안한 존재고 꼭 필요한 순간에만 없었는데요. 그런 불편함도 없어졌어요~~~ 기술화됨에 따라 불필요한 절차 없애고 꼭 필요한 절차만 있도록 해서 좋은것같아요!! 요즘 뉴스 보면 상담원도 점차 줄이고 지점도 줄이고 있다고 하잖아요! 근데 시티은행처럼 체계적이고 간편하게 있으면 걱정 없을 것 같아요!! 씨티 은행 주변에서 쓰는 사람이 많이 없는데 늘 홍보하고 다녀요 ㅎㅎ 모두들 씨티 은행 쓰고 상담원 연결에 빡치는 순간이 없길 바래요~~
이생각11,1,2018/11/28,0,기간내 승인내역 조회시 합계금액이 안 나옴. 이런 기본 기능도 없어서야...ㅠㅠ
홍창수,5,2018/11/27,1,필요한기능으로 단순하지만 편안하고 간편함
은찬77,5,2018/11/27,1,군더더기 없이 사용하기 편해요
남성근,1,2018/11/26,0,스마트간편결제 싹다 사라져 있네요. 뭔가요. 결제안되서 당황스럽네요. 자동업데이트되면 어플 초기화 되는건가요??
sub,5,2018/11/26,1,몇몇은행앱을 쓰지만 씨티모바일앱이 가장 직관적이고 필요한기능들만 잘 집어넣은것 같아요 요즘 은행앱들은 불필요한 기능들로 넘치다못해 여러파생앱들 때문에 혼란스럽기 까지하거든요 아울러 인터네뱅킹 신규가입같은것도 지점방문 필요없이 앱에서 신청가능하니 너무편리한것 같습니다 바이오인증 간편결제같은 트렌드도 놓치지않고 뭐하나 빠지는것없이 정말 알토란같이 잘 만들어진것 같네요 그동안 미뤄뒀던 아버지 계좌도 바로 인터넷 뱅킹 신청해 드렸네요^^
동글이,3,2018/11/25,0,바이오인증이 안되요ㅜㅜ 삭제했다가 재설치했는데도 안되네요 혹시나 해서 또 했더니 갑자기 되네요 그런데 로그인이 많이 느려요
추연설,1,2018/11/25,0,자꾸 이상한게 뜸
Bubble Bubble TV,4,2018/11/24,4,또 지문인싣 불가...s8사용자 삼성연동 짱남
Google 사용자,5,2018/11/23,2,사용하기 쉽고 편리하네요. 직관적이예요. 메뉴도 간결하고 복잡하지 않아 좋네요
김상윤,4,2018/11/23,2,지금까지 씨티모바일 앱보다 더 편리하고 유용한 앱은없었다!! 내게 필요한 정보 한눈에확인 할수있고 대박대출혜택까지!! 나만의 워너비 앱이에요! 모든분들에게 강츄강츄합니당!!♡
Google 사용자,3,2018/11/23,0,한도증액신청하는데 신분증촬영에서 계속 오류납니다 개선해주세요
Google 사용자,5,2018/11/23,0,공부강필용함
김성훈,5,2018/11/23,1,인증도 편하고 사용하기편하게 잘되어있습니다
Hanjun Kim,1,2018/11/22,1,앱보단 씨티카드를 권하고 싶지않다. 고객센터 상담원 연결이 거의 인터넷해지 수준으로 불가능하다.
Covy,5,2018/11/21,0,안드로이드버전 파이 대응되는 업데이트도 빠르게 부탁드립니다
Ag Kim,4,2018/11/20,1,항상 잘 써오고 있었고 여행가서도 활용도가 높았습니다. 귀국해서 이체한도를 상향하기위해 무방문신청서비스를 진행하려 했으나 신분증 촬영 단계에서 촬영안됨. 앱 종료. 팅김 등 문제가 계속해서 발생하네요. 차라리 업로드가 편하겠네요. 조치부탁드립니다. 기종은 샤오미 미 믹스2s입니다.
조영호,5,2018/11/20,0,최고
minji lee,4,2018/11/20,0,공인인증서나 아이디없이 핸드폰 인증하고 핀번호6자리 설정하면 바로 접속되요. 세계지점이 있는 은행인 만큼 나라 상관없이 해외폰도 앱 깔려요. 편리성 굿~^^
화신,5,2018/11/19,3,10년이상 씨티은행 VIP 고객으로써 평가해보겠습니다. 오랜기간 사용한 사람이 장점을 알고 있죠 우선 다른기관 모바일앱보다 심플합니다 타 앱은 여러가지 마케팅으로 인해 정신없고 복잡한데 씨티모바일앱은 필수 기능만으로 구성되어 있습니다. 그리고 화면 메뉴구성이 잘 짜여져 있어서 바로바로 필요한 메뉴를 선택할 수 있다는것이 최고장점인거 같습니다. 보안도 잘 적용되어 있어 안심하고 쓸수 있는 금융기관중 최고의 모바일앱입니다. 특히 로그인 없이 확인 할수 있는 기능은 정말 편리한 기능이라고 말할 수 있습니다.
내풀로,5,2018/11/19,1,간편하게 계좌 확인할 수 있어 좋아요
Seongkwon Chang,5,2018/11/19,1,예전 앱보다 더 사용하기 편리해졌어요
이수재,1,2018/11/17,0,은행모바일 앱중에 최악..오브.. 최악
K Soo,1,2018/11/16,0,자꾸 앱설치가 비정상적이라고 나와요. 몇번을 삭제하고 다시 설치해도 그럽니다. 어떻게해야하나요
정경태,5,2018/11/16,0,편리하게 잘 쓰고 있어요.~^^
Google 사용자,5,2018/11/16,0,좋아요
jh s,1,2018/11/16,0,쓰레기만들어서 잘논다 그냥 기존 카드앱냅두지 욕나온다
ho ho,5,2018/11/15,1,십년전부터 사용해오던 어플이라 안심하고 사용중입니다 깔끔하고 눈에 잘 들어오고 좋아요
송영미,5,2018/11/15,1,씨티모바일앱 너무 편리하고 좋아요. 시원한블루의 매력과 유용하게 쓸수있게 되어있어 매일 이용합니다..전 씨티만. 거래해요..모든게 한눈에 팍팍 보이네요. 감사해요
토이월드김팝콘,5,2018/11/14,1,씨티카드 이용자예요 간편하게 사용금액도 확인하고 유용한 정보도 얻고 잘쓰고 있어요 감사합니다
미친콩,1,2018/11/14,0,카드 등록을 하게 해줘야 뭘 하든가 하지
박병길,3,2018/11/14,0,더 써보고
띠리삐융,5,2018/11/14,2,와우.. 일단 기존 씨티모바일앱보다 안정적이어서 맘에 들고 지문인식 로그인이어서 접근성이 용이해서 자주 확인하고 지출내역 바로바로 확인할 수 있어 너무 좋습니다. 최고!!!
김도형,5,2018/11/14,0,쉽고 편리하게 업데이트 되었습니다! 좋아요. 아쉬은건 이전으로가 없어요.
Through Voice,5,2018/11/14,1,간편결제도 편해요 씨티앱 좋아용
Hee Jae Tae,5,2018/11/14,1,안드로이드의 경우 생체 로그인 기능이 있어서 편리해요!
Google 사용자,5,2018/11/14,3,"해외에 자주 갈일이 있어 씨티카드를 사용하고 있고, 잔액 확인 등을 자주해야 해서 앱 다운 받아서 사용중입니다. 개인적인 직업이나 성격상 핸드폰에 사진이나 정보같은게 많아 다른 작업들을 할때 앱이 버벅 거리는데, 씨티은행 앱은 언제어디서나 여태껏 문제없이 구동 되네요. 말그대로 심플하고 필요한 것만 있는 앱이라 그런거 같아요. 사용하기 편리해서 최고입니다."
Google 사용자,5,2018/11/14,0,깔끔한 디자인에 쉽게 접속해서 쉽게 입출금 및 카드사용실적등을 확인할 수 있어서 매우 편리합니다. 늘 보안문제를 염려해서 사용을 꺼렸었는데 막상 사용해보니 정말 편리합니다.
강한순,5,2018/11/14,1,사용자를 위한 편리함이 매우좋음
kiara kiara,5,2018/11/14,2,씨티가 이벤트도 많이하고 너무 좋아요!이래저래 다른카드 안들고 씨티꺼 위주로 쓰는중♡ 앞으로도 잘부탁합니당>_<
이이창석,5,2018/11/14,1,전에 씨티카드 사용할때 앱보다 많이 좋아졌네요 접근성 편리성이 좋아졌고 어플 오류가 많이 줄어든 것 같습니다.
강민규,5,2018/11/14,1,"씨티 모바일 최고입니다. 씨티 카드를 사용하는 입장에서 안정성, 어플의 활용도, 보안성 등 금융 어플중 최고 만족하는 어플입니다. 감사합니다."
신선한사람들,5,2018/11/14,0,씨티은행 취향저격 입니다~^^
dh seo,4,2018/11/14,0,보안때문일거라 생각하긴 하지만 계좌번호 복사 붙여넣기 가 안되는 점이 불편하네요
Hansol Park,5,2018/11/13,1,구동속도가 빠르고 인터페이스가 직관적이라 편하게 이용 가능합니다.
