userName,score,date,thumbsUpCount,comment
권인석,3,2021-04-21,0,V3 모바일 플러스 인터페이스 오류라고 뜨면서 실행이 안됩니다..
YONGJUN RYU,1,2021-04-21,6,잘 사용중이었는데 UI는 왜 갑자기 이상하게 바꾸셔서...에휴... 또 임원이 시켰나요? 위에서 찍어누른거라면 당근을 흔들어주세요🥕
시베리안호랭,1,2021-04-21,5,"업데이트 이전 화면을 처음에 뜨도록(전체계좌 버튼 안누르고도) 설정변경을 할수는 없을까요? 이게 내가 은행앱으로 업무를 보러 접속한건지, 쓸데없는 이벤트와 정보를 굳이 보러 접속한건지 모르겠음..."
OTAMOT오타모트,1,2021-04-20,1,계좌 개설한지 1주도 채 안됐는데 비밀번호 미등록계좌로 뜨네...이런 개같은 앱 개발 해놓으면 누가 쓰겠냐구요...잔액 확인 좀 합시다
Dae-yoon OK,2,2021-04-20,0,업데이트 후 골드계좌 조회가 안되네요
Google 사용자,1,2021-04-20,1,원래화면이 계좌 한눈에 다 볼 수있어서 좋았는데 왜 더 불편하게 만든겁니까? 예전 화면구성으로 돌릴 방법은 없나요?
까만봉다리,4,2021-04-20,0,알기 쉽게 조목조목 전달 게시상항등 맘에 들어요
Bom Lee,1,2021-04-20,6,홍채인식 서비스가 삼성이랑 해지됐네 어쩌구 하면서 한달째 로그인이 안됩니다... 다른 방법으로 로그인하려고 등록하면 마지막에는 홍채인식으로 로그인한 다음에 홍채인식 해지하고 나서 다른 방법을 등록하라는데 홍채인식 자체가 안들어가 지는데 어쩌라는 건지요
최현수,1,2021-04-20,4,아니 도대체 적응할만하면 인터페이스를 왜 계속 바꾸는거죠? 설정에서 선택하게 해주던가요. 바뀐메인과 옛날메인 중에 선택가능하게 바꿔주셨으면 합니다.
박승열,5,2021-04-20,0,좋음
Rose Mary,5,2021-04-20,2,사용이 무척 편리하고 좋습니다. 별점이 왜 낮은지 모르겠네..
제론리,1,2021-04-20,0,이게모죠 ㅎ; 삼금융도 이니고... 안되내요...
장안우,1,2021-04-19,0,왜 허구헌날 업데이트 뜨는건지
이주광,5,2021-04-19,0,굳입니다
jiwoong Choi,1,2021-04-19,0,계좌이체시 무조건 둘중한번은 튕김
오승욱,5,2021-04-19,0,매우 좋음
정재은,5,2021-04-19,4,주사용계좌와 자주사용하는 메뉴를 쉽게 이용할 수 있어 좋아요~
조명제,5,2021-04-19,1,갈수록 좋아지는거같네요^^
정혜진,5,2021-04-19,0,신속하고 편리합니다
허광일,4,2021-04-19,0,간편해지고있음
이건우,5,2021-04-19,0,사용이 편리하게 많이 개선되었네요^^
최열광,5,2021-04-19,3,많이 안 바뀐 듯한데 사용하다보면 너무 편리하게 바뀌었습니다.
박민기,5,2021-04-19,0,첫화면이 보기편하게 바뀌었네요.
Wondam Choi,5,2021-04-19,1,자주쓰는 메뉴가 있어서 편하고 좋았습니다
SONG-Tube,4,2021-04-19,3,업데이트이후인지 어제도 오늘도 그냥 로그인이 안됨. 업무를 볼수가없네. +재설치하니까 됨
INAE SUL,5,2021-04-19,0,바뀐 화면 괜찮아요~:)
이성수,3,2021-04-19,0,편리함
김중권,5,2021-04-19,4,초기화면에서 거래내역이 바로 확인되서 더 편해진것 같아요.
길준형,5,2021-04-19,4,매우 편리하게 되어 있네요. 처음 쓸때도 따라가보면 금방 익숙해지네요 Very good~~~
김서준,5,2021-04-19,0,좋아요
최재민,5,2021-04-19,0,내가 자주 사용하는 계좌가 바로 뜨니깐 좋네요ㅎ
Sangkuk Han,5,2021-04-19,0,한눈에 들어오는 구성이 좋습니다.
여인구,5,2021-04-19,1,직관적으로 바뀌어서 편해졌네요!
하나,5,2021-04-19,2,화면이 바뀌었네요..깔끔해요. 아직 어색하지만 금방 적응되겠죠.
L CK,5,2021-04-19,0,우리원뱅킹 빠르고 편리해요.
임경기,5,2021-04-18,0,조아요
GEO World,1,2021-04-18,0,해킹앱 인줄... 비대면 서비스 신분증 촬영하고 먹통되버림~
채홍율,5,2021-04-18,0,굿~
ᄒ_ᄒ,1,2021-04-16,0,이체해야되는데 어플 실행 안되네요 하얀 화면에서 넘어가지도 않아요
록시땅,1,2021-04-16,1,앱실행하면 화면이 하얗게 된 상태에서 멈춰서 넘어가질 않고 아무것도 안떠서 실행이 안되요!! 이체해야하는데 제대로 실행이 안되요!
한상빈,2,2021-04-16,0,접속안됨
투원빠더,1,2021-04-16,0,백신 앱 자꾸 떠서 불편
탐벌,1,2021-04-16,8,해지 서비스를 이용할때는 거의 작동오류다.. 고객센터에 연락해도 답없다.. 돌아오는답변은 매크로로 작성해서 나오는말뿐.. 그냥 지점가서 처리하는방법밖에는 없다고한다.. 이럴거면 해지서비스 만들지 말지..
FD JY,1,2021-04-16,2,전에쓰던 어플보다 퇴보했네요 너무 불편합니다 앱중에 퇴보한 업그레이드는 첨봅니다 21년 4월 현재 더불편합니다 이것때뮨에 은행옮기렵니다.
장재덕,1,2021-04-16,0,설치4시간경과 아직도안됨 보안카드안됨 오랟ㅚ서 그러나 🔥남 🌟이잘못 눌러서 또 🔥남
반타작,2,2021-04-16,1,3달전에는 해외송금 자주보내는이체 등록되어 주소 연락처 전화번호 우편번호저장돼고내가보내는주소내주소도로명우편전화이름매번매달 불편하게 내가 앱에들어가서 송금보내기조회하고나서 한땀한땀 적어야겠읍니까 요즘세상에 88년도아니고 왜 퇴보를하십니까 발전을해야지 보는는이 주소연락처등록이돼면 매번 다시쓰기를 안했음 합니다 본점에 불편함이 많은앱이라고 이야기하고싶네요
이정호,1,2021-04-16,1,계좌개설했는데 출금계죄 등록하라고 나오네요 지점을 가야하는지 전화상담으로 가능한지 궁금하네요 넘 복잡하게 만들었어요 다른은항은 안그런데 ..ㅠㅠ
이대훈,1,2021-04-15,0,이런 개 쓰레기같은 어플은 왜 만드나요 ?
쥬블리,5,2021-04-15,0,굿
가버렷,1,2021-04-15,2,어플 그지같이 만든 수준. 타기관 공인인증 등록할라 했더니 ARS로 전화번호부터 수정하라고 ㅈ2랄하네. 그 수정까지 또 번거롭고. 이따구니 간편결제들한테 다 털리지
Doh Park,1,2021-04-15,0,갑자기 결제내역 알림이 안 오네요
Ultra Youn,1,2021-04-14,2,지문인증 다른 은행어플은 잘만 되는데 금융인증서 재발급받고 시도해도 백만년 걸려서 뜨는 창은 연결이 안돼있다함. 어쩔땐 성공하고 어쩔땐 등록 안됐다고 금융인증서 등록해달라고 하고 아 뭐 금융인증서가 블루투스임??? --
자라진진,1,2021-04-14,1,이체 한번하는데 오류가 왜 이렇게 많나요.. 결국 이체 못했네요ㅎㅎ
CHANG SEON HA,1,2021-04-14,19,"정책에 따른 앱디자인인지 모르겠지만...아주 형편없습니다 타행에서 은행공동인증서, otp를 발행해서 원뱅킹 사용등록하려고하면 등록 안 되네요. otp등록 때는 인증서 요구하고...그래서 인증서 등록하려면 otp요구하고... 장난하는 것도 아니고...짜증나서 이용 안 하고 말렵니다"
신기선,5,2021-04-14,0,좋음
Evinka,3,2021-04-14,3,오픈뱅킹 등록하려니 이메일주소의 데이터 아팁이 유효하지 않다며 등록 안됨. Faq나 채팅 상담 항목에는 오픈뱅킹 항목도 없음
김창선,5,2021-04-14,0,좋아요
이삐,1,2021-04-13,0,자꾸 에러나서 닫히는디...
정형주,4,2021-04-13,0,좋아요
고은화,5,2021-04-13,0,편리하였어요
룰루랄라,5,2021-04-13,0,좋아
EL DH,1,2021-04-12,0,좀 적당히 안됐으면 글 안남기는데 2틀 연속 쓰던앱 지우고 설치하고 반복.. 지웠다가 다시 스토어에서 새로 받을래면 대기에서 무한대기만함.. 이렇게 불안전해서야 상용으로 쓰겠나요
Yejin Lee,1,2021-04-12,0,"자산관리 화면 업데이트 후, 투자한 모든 펀드 상품들에 대한 수익률 합산이 안나오네요. 모든 펀드 투자 비용 대비 수익금과 수익률 합산이 나오게 UI 변경 부탁드립니다."
안치욱,1,2021-04-12,0,갑자기 어느 날부터 로그인자제가 안되고 데이터상태를 확인하라고 뜹니다... 뱅킹이 로그인이 안되면... 어떻하나요;;
잉수아,1,2021-04-12,1,업뎃 후 처음 들어가봤는데 비번 안 바꾸고 싶은데 안 바꾸면 아예 사용 할 수 없게 불편하게 해놨네요 바꾸려고 타행인증서 등록할랬더니 저장된 인증서가 없대 얼척없네
냐냐코코,1,2021-04-12,1,지문인증 왜 안되나요ㅠ 너무 불편해요 웃긴 건 됐다 안됐다 지맘대로 인증함ㅋㅋ 주거래은행 바꿔야하나 고민중입니다 고쳐주세요
국깜TV,4,2021-04-12,1,다른건 다 좋은데 제로페이 누르면 화면이 계속 꺼지네요
Seung,3,2021-04-12,0,T011 에러가 계속 뜨는데 어떻게 해야하나요
myeanwang kim,1,2021-04-12,0,다신안씀
ᄌᄀᄆ,5,2021-04-12,0,좋아요!!!!!
jina lee,1,2021-04-12,15,21.4.12 am12시15분 계좌이체24시 아닌가요? 업무개시이전 이라고 뜨는데ㅡㅡ 우리은행어플 왜이렇게 안되는게 많아요? ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 와이파이쓰다가 데이터사용으로 변경하고 로그인하려면 지문인식이안되요ㅡㅡ 다시설정하라고 뜨고.공인인증서로 로그인은 되는데 왜 지문은 안되요?타은행은 생체인식 잘만되던데.오류수정해주세요.
김현우,1,2021-04-11,1,왜 이리 앱 열기가 안됩니까? 3일전부터 열기가 안되요. 타은행에 입금해야하는데 완전 먹통입니다
Y,1,2021-04-10,0,신분증 인증만 3번 실패함 쓰레기어플 타행어플 많이사용해봤지만 신분증인증이 이렇게나 제구실을 하지 못하는 어플은 처음봄
강바다,1,2021-04-10,0,업데이트가 진행되다 계속 실패함
권성훈,1,2021-04-10,1,앱 시작에 필요한 정보를 받아오지 못했습니다 위와 같은 오류로 인해 은행 업무를 보지 못하고 있습니다. 찾아보니까 몇 번 있었던 오류 같은데 빠른 해결이 불가능한 것인가요?
흔적,2,2021-04-10,0,계좌 이체가 안되는 경우가 있네요! 다른 은행 앱은 잘되는데... 왜 WON뱅킹만 안될까요?
알렉산더안데르센,1,2021-04-09,8,에러 자주나고 역대 최악의 금융앱임. 제발좀 테스트좀 하고 올리시길.. 그리고 삼성페이도 좀 벤치마킹 하시길.. 삼성페이는 에러한번도 안남
박지영,1,2021-04-09,34,"로그인할때마다 스트레스네요. 진짜 잘몰라서 그런건지 번호,패턴,생체인식 한번만 하면 되는거 아니었나요? 한달에 두세번 로긴하는데 지난번 설정한거 다 어디갔는지 다시 설정하라함..일회용임? 패턴, 지문 몇번 시도하다가 결국 신분증 다시 찍고 세가지 다시 설정함. 열라 빡침. 하나은행 이용하는데 첨부터 지문 등록하고 로긴 안된적 한번도 없음. 월급통장 만들래서 여태 유지했지만 퇴사했으니 손절할 예정입니다."
서우서우,1,2021-04-09,0,거지같네..이러니 은행이발전이없지.. 앱업데이트가있어도 사용은가능하게해야지 업데이트안하면 사용도못하게하면 급하게이체해야하는사람들은어쩌라거
김사랑,1,2021-04-09,0,무한다운로드로 설치가 안돼요
Mr. dexter,1,2021-04-09,0,지금 왜 안됨??? 죙일 일
이미란,3,2021-04-09,0,업데이트가 안되네요 계속 돌기만할뿐 어떻게 해야되나요?
wise Bee,1,2021-04-08,4,쓰레기 시스템 저녁에 비밀번호를 잊어버려서 재설정 하려고 앱의 설명대로 했더니 잊어버린 옛 비밀번호를 넣어야 번호를 변경할수 있게 되고 전화 고객센터는 비밀번호를 모르면 상담조차 못하게 바로 끊어짐 이 시스템 덕에 우리카드 해지 하기로 했습니다
황부찬,1,2021-04-08,1,"갑자기 otp폐지되었다고 나오고 조금있다가는 지문인증도 , 공인인증서도 없다고 나오는데 장난하는겁니까? 제때 송금이 안되서 손해본건 어떻게 책임지실겁니까?"
SKIM CHOI,5,2021-04-08,0,기본기능만 쓰지만 편합니다.
주홍빈,1,2021-04-08,0,아니 지금 왜 안되나요? 송금해야하는데 9시부터 계속안되는데 언제되나요?
김똥옹,3,2021-04-08,2,앱 시작에 필요한 데이타를 받아오지 못하고 있습니다. 네트워크 상태를 확인 후 다시 시도해주세요 T011 이라는데 접속이 아에 안되요 ㅜㅜㅜ 뭐가 문제일까용
Ethan Lee,2,2021-04-08,0,너무 느립니다
추리,1,2021-04-07,0,지문인증이 잘되다가 안되다가 널을 뛰네요.... 인증서만 몇번을 발급받는건지... 아쉽네요
Sohee Kim,1,2021-04-07,0,업데이트도 안되는 뭐같은 앱임. 느리고 오류 많음.
황선화,1,2021-04-07,0,실행이안되서 전원을껏다켜도안되고 삭제하고 다시깔려니깔아지지도않고 무슨 일처리를이렇게합니까
Nlos Artist,1,2021-04-07,0,와우 댓글을 지우셨군요?
Veedy En,1,2021-04-06,33,10년전부터 꾸준히 거지같은 앱. 예전에는 UI가 너무 거어지 같았는데 좀 나아졌나 싶더니 이젠 앱 안정성이 문제임 엄청 렉걸리고 버벅대고 느림. 그리고 캐시나 뭐가 충돌하는지 다른 은행앱들 (카카오 하나 농협 증권사앱) 멀쩡히 멀티로 돌아갈때 혼자서 버벅대다 렉 걸림. 완전 먹통이 돼서 몇번을 깔았다 지웠다 했는지 모름. 로그인해서 등록하는 과정도 Dog귀찮고 복잡. 인증에 인증을 거듭함. a인증받을려면 b인증받아야하고 b인증받을려면 c부터 다시해야함. 걍 미리 알려주라고 c부터하라고. 보안도 좀 의심됨. 아니 보안을 왜 내가하냐고 은행에서 해줘야지. 우리은행 It팀들 각성하세요 엘티이 - 와파 넘어갈때 이렇게까지 버벅대는 앱 우리은행뿐입니다. 그리고 와이파이꺼도 데이터 받으면서도 렉걸려요. 안정성 좀 개선하세요. 매번 폰을 껏켯해야합니까
LOVE T,1,2021-04-06,0,앱 대체 언제 들어갈 수 있나요? 며칠째 이체도 못하고 있습니다.
박순심,3,2021-04-06,0,대전시 7ㅂ444ㄱ
박건유,1,2021-04-06,0,에러가 너무 많습니다
정승현,1,2021-04-06,0,앱 시작에 필요한 정보를 받아오지 못 했다며 실행이 안 됩니다.
안소연,1,2021-04-06,0,오류가 왜이렇게 많이 나나요................
황희용,4,2021-04-06,0,다운받기잘해네요자주확인할수있어서좋아요
MY K,2,2021-04-05,0,비번이 4자리가 다 안 찍히네요 천천히 입력해도 3자리 입력하면 창이 넘어갑니다
Lillium ID,1,2021-04-05,0,로그인만 하면 잔액 보여주더니... 왜...
토끼돼지,1,2021-04-05,0,아니 삼성홍채 서비스 중단으로 다른거 설정하려하니까 홍채로 로그인후 설정 바꾸라는데 홍채가 안뜨는데 도대체 어찌하라는건지
도현TV,5,2021-04-05,0,조아조아 아주조아
YD KIM,1,2021-04-05,8,얼마전부터 네트워크 상태 확인하라며 앱이 안열립니다. 급하게 이체해야될때 당황스럽네요. 빨리 해결안되면 다른 은행 쓰겠습니다.
Claire Lee,1,2021-04-04,16,왜 웹이 클릭도 안되고 열리지도 않나요? 중요한 때 말썽이네요. 그동안 잘 썼는데요. 이유를 알려주세요. 해결책도알려주세요
김현정,5,2021-04-04,4,다른은행계좌까지 볼수있고 계좌이체도 간편히 쓸수있어서 너무편하네요 은행을 안가도 좋구요
JW C,1,2021-04-04,0,갑자기 지문인식이 안되서 삭제후 다시 받고있습니다. 무슨 제3금융권 앱도 아니고 이건 앱 개발자들 문제있는거 아닌가요?
계성진,1,2021-04-04,0,와 너무 느리고 최적화 발적화인거 아닙니까?...
최지선,5,2021-04-03,0,간편
Nahyeon Lee,1,2021-04-03,1,업데이트후에 오류코드가 떠서 앱사용이 안되요
믈빵을,5,2021-04-03,0,좋아요
조태영,3,2021-04-03,0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ조한결ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
강성호,1,2021-04-03,1,업데이트 하루쟁일 하고있네ㅜ 은행을 바꾸든지..ㅠ
박두식,5,2021-04-03,0,간편해서 좋아요.^-^
승리중,1,2021-04-03,3,불편함 처음 클릭시
민충식,5,2021-04-03,0,ㆍgood
강진우,1,2021-04-03,0,20년 넘게 사용해는데 사용 추천은 안함
최인헌,1,2021-04-03,0,앱관리 안합니까? 관리자 뭐하세요?
강병성,1,2021-04-03,1,아 개열받네ㅡㅡ 뭔 뱅킹이 맨날 오류고 이제는 접속도 안되네ㅡㅡ 아 개빡쳐 뭐 어쩌라공ᆢㄷ
유재일,4,2021-04-02,0,로그인 바꿔주
마린블루,1,2021-04-02,0,어제까지잘되던게 오늘은 접속조차안되네요 지우고 다시깔으려하니 버벅되더니 안되네요...ㅡㅡ
이용현,3,2021-04-02,0,처음들어가 어려움
Romin Shin,1,2021-04-02,0,불필요한 업그레이드 강요. 업그레이드 하지않더라도 앱 이용은 할수있게...
0 0,5,2021-04-02,0,너무 편하고 너무. 좋아요.
izabelle Park,1,2021-04-02,0,업데이트 후 앱 충돌 갤럭시노트 11 안드로이드쓰는데 오늘 업데이트 후 충돌로 앱 실행이 안되네요....
A L,5,2021-04-02,0,Works superb!
이충남,2,2021-04-02,0,너무 복잡해요
블루네온,1,2021-04-02,1,대체 오늘 하루종일 왜 접속이 안 되나요 한시간 정도 지나면 해결될거라더니 지금 몇시간째 안 되고있어요 빨리 좀 해결해줘요ㅡㅡ
홍수영,1,2021-04-02,0,지금 앱실행이 안됩니다 빠른복구해주세요
ᄒᄒᄒ,1,2021-04-02,3,앱시작에 필요한 정보를 받아오지 못했다며 어플 실행 안돼요 어제부터 그러더니 업데이트해도 실행이 안되네요 무엇을 어떻게 해야하죠? 주은행 우리 은행인데 당황스럽네요
김민철,5,2021-04-02,0,굿굿
SH S,1,2021-04-01,0,도대체 몇번이나 먹통이 되는건지.
심주연,1,2021-04-01,0,앱 실행이 안되요 오류코드 계속 뜨더니 이제 아예 실행이 안되네요 어쩌지
우승규,1,2021-04-01,0,V3연결 안된다 안되고 잘쓰던 금융인증 뭐안된다고 안되고 v3재설치 했더니 이젠 실행도 안되고 뭐하는거냐?
강연부,1,2021-04-01,0,어플때문에 은행 바꾸고 싶음
viajante 1004,1,2021-04-01,0,엉망진창....주거래 은행 바꾸고 싶다
악녀지니,4,2021-04-01,6,가끔 에러나는것 빼고는 타은행 어플과 비교했을때 보기나 사용하기 편리해요~그런데 이번 패턴로그인할때 패턴이 안보이게는 안되는건지요~~~
고영훈,1,2021-03-31,0,주거래가 우리은행인데 업데이트 문제가 너무 심하네...
oskar park,5,2021-03-31,0,좋구만 심플해졌어
go신기한연구소,1,2021-03-31,0,업데이트하면 몇십분째 대기중만 뜸
이지선,3,2021-03-31,0,"3월 30일에 업데이트 했는데도 앱 시작에 필요한 정보를 얻지 못한다는 메시지만 뜨고, 앱 실행이 안됩니다"
서경화,1,2021-03-31,0,앱 업데이트 클릭하고 반나절인데 아직도 대기중이이네요 도대체 앱을 사용하라는건지 말라는건지....월말이라 이거저거 체크해야하는데 어쩌라는건가요?
짜라두짜,1,2021-03-31,2,"최악 다른 은행들에 비해 ui,편의성 전부 딸림"
장우혁,1,2021-03-31,0,인증서 등록후 사용 잘하고있는데 갑자기 인증서가 없다며 등록하라는 것만 두번째네요.. 왜 이런현상이 일어나는거죠?
로스수크랄,1,2021-03-31,1,"오류 T011이 계속 뜹니다. 업데이트 한 적도, 앱을 건든 적도 없습니다 답변주시면 해결해보고 5점으로 수정해놓겠습니다"
이순구,1,2021-03-30,0,업데이트 하라고해서했더니원뱅킹만사라저버렸네새로접속도안되네사용도못하는우리은행이용하지말아야지
나주현,1,2021-03-30,1,신분증촬영기능이 아주 역대급으로 쓰레기같네요 통장만들려다 때려치우고 갑니다 똑바로들 일하세요
김은지,1,2021-03-30,0,별하나도 아싸워요 업데이트가 안됩니다 지금 급하게 돈 보내야 하는데 은행바꿔야 할거 같아요
Chongku Kim,1,2021-03-30,0,불편해요. 타 은행으로 바꿔야 할듯.
Kyunga Lee,1,2021-03-30,0,해외사는데 오류코드 403뜨고 갑자기 설치안되네요 왜그러죠?? 안되면큰일인데 ㅜㅜ
TriEdge The,1,2021-03-29,0,업데이트가 안되서 지웠다가 다시 깔려고했는데도 안되네요
정승권,2,2021-03-29,0,어플 실행이 안되오 ㆍㆍ
서동현,1,2021-03-29,0,업데이트종하지마
조성인,1,2021-03-29,0,갑자기 안됌 개 쓰레기어플
rara park,1,2021-03-29,13,우리은행을 주거래로 15년이상을쓰고있는데 다가서해지하고 바꿔버리고싶네요대체몇일안이나 어플이안들어가집니다 어플킬때마다 v3plus2.0 오류103 뜨고 상담원저나도하여서 설정에서 앱기록삭제및 다시지우고 다시깔고 공인인증서도 다시받고 ㅡㅡ 대체몇번씩해도 또그러네요 안드로이드시스템위드뷰및크롬도삭제후 다시업데이트 ..정말무한반복이에요 은행어플은수시로쓰는데 대체 몇일째해결해주지않죠? 타은행어플은 그러지않아요!!!! 지우고다시하고 이게머하는짓인지 오류건해결좀해주세요
이서백,5,2021-03-29,0,실행이 안됨 지우고 새로 깔아도 문제네
강홍례,1,2021-03-29,1,잘 썼었는데 핸드폰 초기화시키고 다시하니 로그인할때 영문 소문자가 안되고 계속 대문자만되서 쓰질 못하고있어요.삭제하고 다시 깔아도 똑같아요.ㅜㅜ 어떻해야하나요?
정용규,1,2021-03-29,0,업데이트 작작좀 하길
콩커피,3,2021-03-28,0,다른앱들은 잘만되는데 갑자기 인터넷 연결 상태 확인하라고 뜨면서 연결이 안되는데 어떻게 하죠??ㅠㅠ
LIMONG Han,1,2021-03-28,0,웹뷰 업데이트했는데도 이체안돼요
박성현,1,2021-03-28,0,앱안켜지잖아요 다른은행은다켜집니다 관리좀하세여;
Franz Liszt,4,2021-03-28,1,우리은행 홈페이지 가입이 안되어서 여기다가 문의 남깁니다. 우리won뱅킹 이용하면 제 구글 네이버 검색 기록도 다 우리은행이 이용할 수 있는 건가요? 아니면 우리won뱅킹 앱에서의 이용기록만 이용하는 건가요? 신문기사보니 디지털 로그 개편했다고 해서 문의 남깁니다.
미르니,1,2021-03-28,1,무슨 은행앱이 하루종일.실행이안되요 ㅡㅡ이거때문에.주거래은행바꿔야겟네요 너무불편합니다
Sujung Park,1,2021-03-27,0,자꾸 v3 mobile plus 2.0 상태가 아니라고 구글 스토어로 연결하는데 아무것도 안 뜹니다 ㅡㅡ 적금 가입하려 하는데 하나은행으로 가입해야겠어요
행복행복,1,2021-03-27,0,사용이 안됨 이게 21세기에 말이 된다고 생각하냐
J Amy,1,2021-03-26,0,"농협도 안쓰는 otp를 쓰고있는 우리은행... 역시 카카오뱅크만큼 디자인, 편의성, 사용성 따라올 은행은 없네요"
박상후,5,2021-03-26,0,ㅣ6799ㅣㅌㄴㄴ89ㅠㅛㅌ990ㄴㅈㄸ899ㄴ·76·63·5·76·76·‥분ㅂㄱㄴㅈㅂ갇각ㄴㅈㅂㄱㅋㄴㅂㅈㄱㄱ·ㄱ‥👸😱👻🤡
Han Kang,1,2021-03-26,1,(추가 : 검색 안 해 본 게 아닙니다. 개발자님.) 은행 홈페이지부터 이용자 입장에서 최대한 개선 좀 해 보세요. OTP 관련 메뉴 찾다가 완전 스트레스 받습니다.
김지은,1,2021-03-26,0,아예열리지않아여
황동준,1,2021-03-26,0,앱이 설치가 안되네요 오늘 접속자가 많은가???
박재선,1,2021-03-26,0,이런문자보내지좀말아요
darae jeong,1,2021-03-26,46,어플 실행안되요 최근업데이트 이후인듯요 아예 어플뉼러도 안열려요 모바일시대에 어플관리팀이없는건가요 제발... 수정좀여... 일주일안에 수정안되먄 주거래은행바꿀듯... 솔직히 오래거래한다고 혜택도없고... 답변잘보앗습니다. 말씀하신 어플들은 이미다 최신버전으로 업데이트 되어잇는데도 현증상이 걔속되면 어떻게 해야하죠?
이희민,5,2021-03-26,0,좋네요
송화연,1,2021-03-26,0,사용이안되요
가을비,5,2021-03-25,0,좋음
박박승호,1,2021-03-25,0,요몇일 왜 자꾸 지웠다 다시 깔아야되죠?
Minseok Park,1,2021-03-25,0,며칠 전부터 푸시알림이 오지 않고 있습니다. 확인 바랍니다
왕종훈,1,2021-03-24,0,앱 실행 안됨. 앱 실행에 필요한 정보를 불러오지 못했습니다 계속 뜸 엡뷰랑 크롬 업데이트 해도 안됨. 빨리 안고치나 주거래은행인데 이자식들아 일을 뭐 이따위로 하냐
최현진,1,2021-03-24,2,별하나도아까움. 우리은행거래를 끊어야지!! 로그인도 안댐. 잘쓰다가 다시등록하라나오고.. 짜증
배윤영,1,2021-03-24,1,왜이러죠정말?ㅠ 계속써야하는데 삭제후다시다운받아 한번이체하고나면 또 완전먹통되서 사용을못하고있어요 주거래은행이고 가게운영중이라 하루에도몇번씩이체를해야하는데 저만문제인가요???!!!
손경애,1,2021-03-24,0,왜자꾸안열리나요?? 다시 설치하고 깔면 잠시되고 또 안되요 오류확인해주세요
이미란,5,2021-03-24,0,만족하
이재화,5,2021-03-24,0,원조경
SANTI Kim,1,2021-03-24,36,어제부터 잘 쓰고있던 '지문으로 로그인'이 안되네요 공인인증서로만되고ㅜㅜ 금융인증서 있고 지문 패턴 비밀번호 다 등록해놧는데도 다 안되서 인증서로 로그인하니까 엄청 불편 (안내) 서버에서 오류반환 상태코드 400 해당 간편인증 키 데이터 등록안됨 뭔소리냐 잘 쓰던건데
반용빈,1,2021-03-24,0,은행 어플이 안열리는데요 ㅡㅡ;;
모카라떼,1,2021-03-24,1,금융클라우드연결되어있지않다고 금융인증서재발급하래서 인증다받고 했는데 계속 클라우드연결안되어있다고 인증서재발급하라고 계속떠요.몇번이나 인증서받아도 이러고 지금 아무것도안되는데 미치겠음.연락처도없는데 어디다 문의해요
Sehwan Bae,1,2021-03-24,0,갑자기 접속이 안됩니다. 개선바랍니다
신서영,1,2021-03-24,0,안열려요 어제부터....하루에도 몇번씩 들어가는 주거래 통장인데...바꿔야하나요?
DONGHYOUNG LEE,1,2021-03-24,0,앱 개발자 뽑아라 퀄리티 최하 앱이다ㆍ
panda kung fu,5,2021-03-24,1,우리은행 앱 문제가 아니었네요. 앱 잘쓰고 있습니다!!
파랑하늘,1,2021-03-24,0,앱이 열리지 않아요. ㅠㅠ
문영철,1,2021-03-24,7,이 앱은 심각한 문제가 있습니다.인증서가 만료되어 금융인증서 다시 깔아다가 다운되는 증상이 나타나서 하루종일(새벽 4시까지) 다시 깔고 실행해 보지만 계속 같은 증상ㅈ입니다ㅜㅜ 다른 것도 아니고 은행앱을 이렇게 만들다니 이런 은행을 여태 주거래은행으로 믿고 거래했나 막급한 후회가 듭니다ㅜㅜ
김서비,2,2021-03-23,0,왜자꾸 튕기는겁니까?
hoon J,5,2021-03-23,0,업데이트 되고나서 부터 앱이 실행이 안되네요 눌러도 반응도 없고 참....월급통장인데 이걸 어찌 써야 하는건지....
빈센조,1,2021-03-23,0,앱이 안열려요 다른 앱은 열리는데
김남일,1,2021-03-23,0,클릭해도 안열리는데 안정화작업좀하세요
곁에서잠들다,1,2021-03-23,0,왜.안눌리죠..짜증
김영집,1,2021-03-23,0,엡이 갑자기 안열려요 다시 깔아도 동일하고 답답하네요 다른엡은 전부 정상 동작하는데 우리은행만 왜 이럴까요 해결 좀 해주세요 갤럭시 S21입니다.
