,score,comment
1460,1,진짜 처음으로 어플에 리뷰 남겨봅니다 계속 본인 인증 지문을 하라고 하네요 로그인부터 시작해서 이체를 하려고 하는데 본인 인증 몇 번을 한지 모르겠습니다 몇 번을 해도 다음으로 넘어가지 않는 것은 덤이고요 관리 좀 해주세요
1469,4,계좌 만들려고 하는데 악성코드가 감지되었다고 일주일 넘게 뜨고 계좌 가입이 안돼요 해결 좀 해주세요
1470,1,앱 실행하면 계속 응답하지 않는다는 메시지만 뜨고 종료되어버립니다 빠른 조치 부탁드려요
1471,1,회원가입하는데 방금 들어와서 정보 적고 넘기면 장시간 사용 안 해서 로그아웃되었다고 했나 끊겼다 했나 계속 다시 시도해달래서 3번 반복해서 인증하고 사진 찍고 했어요 서버가 너무 불안정하네요 아니면 로직이나 성능 개선하셔야겠어요
1478,3,신분증 촬영만 5번은 한 것 같은데 재확인이 필요하다는 메시지만 뜹니다 확인해주세요
1489,1,앱 접속이 안됩니다 삭제 후 재설치를 해도 초기화면이 안 뜨고 화면이 하얀 채로 10분을 둬도 똑같습니다 해결 방법을 알려주시거나 조속한 대처 부탁드립니다
1500,1,전날 새 통장 가입 20영업일이 안되어서 가입을 끝마치지 못했는데 가입이 되었다며 다른 은행 통장도 못 만들게 됐고 기기 인증을 하라는 데 등록한 비번이 없는 데 어떻게 인증를하나여 빨리 처리 부탁드려요
1520,1,별 한 개도 아까워요 멀쩡히 2년 가까이 사용해오고 있었는데 일주일 가까이 되는 동안 접속 실행이 제대로 된 적이 삭제 후 재설치 했을 때 한번 빼고 없어요 갑자기 왜 이런 건가요 얼른 해결해주세요
1524,3,쓴 돈에 캐시백이 매일 들어오네요 그런데 요즘 부쩍 앱 실행이 로딩이 걸려 연결이 잘 안되는 상황이 생기는데 다른 앱들은 아무 이상이 없고요 너무 자주 그래요 이러면 이용하기 불안하고 꺼려지는데요 조속히 개선되었으면 합니다
1529,1,이거 앱 문제 심각하네요 로그인 하라 해서 하는데 섹션이 만료됐다고 뜨는데 다른 로그인하기 해도 똑같고 업데이트해도 똑같은데 뭘 업그레이드한 건지 모르겠네요 개선이 안 돼있는데 뭘 어떻게 하라는 건지
1534,2,개선 좀 해요 겁나 느리고 송금해야는데 3g보다 느려 5g 시대잖아요
1546,1,왜 계속 로그인이 안 되나요 빨리 처리 좀 부탁드립니다 타은행보다 메리트 있는 것 같아서 카드까지 발급하고 이용하는데 저번에도 로그인 안 돼서 다시 깔고 지금도 로그인이 안 되네요
1551,1,맨날 들어갈 때마다 바이오정보 변경 드립 치며 로그인 안 되는데 어플 관리 좀 해줘요 제발 좀 불안해서 쓰겠나 은행 어플인데
1555,1,거지 같은 앱 통 열리지가 않음 필요할 때 쓸 수 있어야 하는 은행 앱이 이 모양이라니
1574,1,계좌 개설 신분증 촬영 계속 오류 납니다 빛반사 뭐 이런 게 아니라 어플 문제니까 매크로성 답변하지 말고 개선 좀 해주세요
1591,1,신분증인 식후 회원가입 중에 예상치 못한 문제로 안된다고 다시로 그인 하면 다시 신분증 촬영 인식되고 확인 누르면 또 예상치 못한 문제로 처리 안됐다고 하고 해결 좀 부탁드려요
1593,3,안드로이드 사용하는데 벌써 두 번이나 어플이 실행이 안돼서 다시 까는 중입니다 케이뱅크 너무 좋아해서 계속 쓰는데 개선 부탁해요
1597,1,회원가입하려고 통장 개설하는데 신분증 사진을 몇 번을 찍어도 계속 알 수 없는 오류로 되지 않습니다 한번 확인해주세요
1619,1,계좌 생성 시 휴대전화 번호를 인식할 수 없다고 뜹니다 제 휴대폰이 해외 버전 휴대폰인데 이 때문에 그런지 확인 후 오류 수정 부탁드립니다 참고로 유심은 kt m 모바일 사용 중입니다 다른 타 은행 어플 다 됩니다
1621,1,제발 앱에 접속 좀 하게 해주세요 돈 입금시키고 접속 안 되면 돈 떼인 느낌인 거 같네요 업비트만 아니면 절대 쓸 수 없는 쓰레기 앱이네요
1635,2,이거 오이래요ㅕㅕㅕㅕㅕ 간편 인증 로그인해도 화면 안 넘어가고 업데이트해도 똑같아요 빨리 시정 부탁드립니다
1639,1,간편 로그인만 등록해놨더니 언제부턴가 로그인할 때마다 첫 화면이 바이오 인증임 그렇다고 다른 방법으로 로그인으로 간편 인증 누르면 현재 화면이 간편 인증이라고 안 넘어감 그래서 항상 다른 로그인 방법으로 넘어갔다가 간편 인증으로 넘어가서 접속했는데 뭐 솔직히 프로그램도 사람이 만드는 거고 보안이 중요한 만큼 사람들 엄청 갈려나갈 텐데 그 정도 불편함은 감수하고 썼습니다 근데 이제는 로그인조차 안 되네요 초창기부터 기대하고 사용했던 은행인데 몇 년이 지나도록 상품들도 그저 그런 수준 딱 6달만 더 사용해보겠습니다 그때까지 아무런 개선사항이 없다면 기존에 쓰던 은행으로 돌아갈 예정입니다
1647,1,갤럭시 s3 안드로이드 버전 444에서 앱 사용할 수 있도록 해주세요 기업용 앱은 실행되는데 개인 케이뱅크 앱은 실행이 안됩니다
1666,1,지문 로그인 창 안 뜨도록 선택할 수 있게 해주세요 지문 새로 따도 인식을 못 해서 비번 쳐야 하는데 번거롭고 짜증 나요
1669,3,바이오 인증수단이 자꾸 변경되었다고 뜹니다 로그인하려면 서너 번 번 켰다 껐다 해야 하는데 해결 좀 부탁드립니다 너무 불편해요
1671,1,24시간 운영하는 은행 그리고 끝 매장도 없는 100 인터넷뱅크의 서비스 응대와 기술 최적화 수준이 이 모양이면 존재가치가 없는 것 아닌가 통화 기다리는 데 20분을 기다렸고 3분 동안 통화하면서 자체 서버 불안정으로 앱이 강제 종료되었음 이의 제기 상담을 요구하였더니 매니저 급 직원으로부터 잘못된 것이 없다는 답을 들음 서비스 개선 및 기술 최적화에 대한 의지가 보이지 않음 타행과의 비교를 근거로 주장하니 타행을 사용하라는 식으로 방관함 도대체 고객의 혜택을 위해 무얼 고민하겠다는 것인지 궁금함 수년간 사용하면서 플래그십 아니면 이 앱과 뱅킹 서비스는 사용하기 참으로 최악임 사실을 바탕으로 적는 후기이니만큼 주관적이라는 잣대를 적용하지 말 것 이전에 작성된 수많은 후기들이 뒷받침함
1677,1,왜 자꾸 바이오 인증 바뀌었다고 재등록해도 제자리인가요 오류 좀 수정해주세요 들어가지질 않잖아요
1706,3,다른 은행은 되는데 케이뱅크만 악성코드 발견돼서 안되는데 검사를 아무리 해도 악성코드 없는데 이거 문제 있는 거 아닌가요 시스템 자체 오류 같은데 확인 부탁해요
1720,1,323 왜 앱 실행이 안 되나요 급해 죽겠는데 왜 먹통이죠 323 1시간 뒤 다시 깔고 사용했는데 또 들어가니 먹통이네요 이거 뭡니까 빨리 좀 해결해주세요 답답해 죽겠네요 개 짜증
1729,1,2차 비밀번호 6자리 인증해야 하는데 대체 무슨 방법으로 찾나요 ; 기억이 안 나는데 찾게라도 해줘야지 회원가입 중에는 찾을 수가 없습니다 이카는데 어떡하란 이야깁니까 리뷰 처음으로 남기는데 진짜 개판이네요
1743,1,신분증에 반사가 되지 않게 했는데 빛 반사 때문에 확실하지 않다고 나옵니다 제대로 개선해주세요
1749,1,계좌개설하는데 뭐시 이래 불편한 게 많은지 1 피씨로도 계좌개설 좀 할 수 있게 해주세요 어플로 개설할 수 없는 상황이면 계좌를 만들지도 못하네요 2 신분증 촬영 카메라를 양면 선택할 수 있게 안 되나요 바깥쪽 카메라가 고장 났는데 신분증 촬영이 그 방면으로 밖에 안돼서 촬영을 못 합니다 즉 신분증을 촬영하지 못해 계좌 개설을 못 하네요 문의했더니 카메라 고쳐서 해랍니다 3 신분증 촬영에 어려운 사람들을 위해 영상통화로 연결해서 어려움을 해결해 준다는 취지로 받아들여 전화했는데 해결도 안 해줄 거 왜 해준다고 해서 사람 설레게 하는지 카메라가 고장 났지만 셀카는 돼서 신분증을 인증해줄 수 있는데 왜 이건 안됩니까 한 사람이 말하는 거라 크게 영향력 있는 것은 아니겠지만 기분 더러워서 표현해야겠고 이 어플 은행 이용 안 할랍니다 그냥
1760,1,앱 실행도 안되고 상담원 연결도 안 되는데 빨리 처리해주세요
1762,1,앱 깔고 나서 폰이 주기적으로 하얀 화면과 동시에 1초 정도 튕기는듯한 현상이 발생하는데 다른 거랑 출동 나는지 확인해주세요
1776,1,아니 인증 다했는데 또 신분증 인증 필요하데서 또 했는데 직원 확인 후 된다면서 언제까지 기다리라는 거야
1796,1,케이뱅크 신규 가입 회원입니다 너무 속상해 올립니다 제가 특수상황인지 모르지만 1 컴 화면상 공동 인증서 로그인이 되지 않습니다 2필요한 회원가입 계좌 등록 신분증 모바일 OTP 등록을 다한 후에도 계좌 이체가 되질 않습니다 이틀 동안 이를 해결하려 해도 전혀 진척이 없습니다 이틀 동안 계좌 이체를 단 1원도 하지 못해 속 끓습니다 3컴퓨터로 이체 진행시 OTP 모바일 인증 시 스마트폰의 푸시 메시지가 안 뜹니다 이건 NH 뱅킹 앱에 들어가서 폰 우상단 세 줄 누르고 인증 등록 들어가서 OTP 발행 누르니 해결되더군요 참고로 공인인증서 범용 등록했고요 농협 이용합니다 내일 농협 문의해서 계좌이체 안 되면 전 거래 안 하려고요 다른 분들도 이글 보시고 심사숙고하시길
1811,1,이체하려고 앱 키니까 들어가지지도 않고 거래를 할 수 있게 해줘야지 급할 때 통장에서 돈을 못 찾게 만들었네
1817,1,군인이라 카메라가 막혀있어 민증 인증을 못해 계좌개설을 못합니다 카메라를 이용한 방법이 아닌 다른 방법도 있었으면 좋겠습니다
1821,1,다른 앱 확인이 필요해서 계좌번호 및 인증용 이동하고 돌아오면 먹통이 되고 종료 후 재실행하면 앱 자체 실행이 안됩니다 재설치해도 동일하고요
1822,1,갤럭시S8 쓰는데 k뱅크 로고만 보이고 접속이 안돼요 해결해주세요
1824,1,얼마 전 부모님 보이스피싱 사기에 통장이 임의로 만들어지고 이용됨 개설도 쉽고 비대면인 만큼 악용될 소지도 큼 은행 측에 경찰에 자료 제출 필요 자료 요청을 하였으나 그 내역조차도 피해자가 직접 조치해야 한다는 대답만 돌아옴 부디 이런 피해자가 더 없길 바랍니다
1831,1,가입도 중 현제 기기 인증하라고 나오는데 비일 번호 설 정도 한 적 없는데 인증번호 6자리 다르다고 나오고 계좌개설 중간저장 중이라고 하니 이거 뭐 사용이나 하겠어요 사용해본 적도 없지만 사용 안 하는 게 좋을 듯 금융 어플 중 최악이네요 별 1개도 아까움
1841,3,토스랑 카드 내역 열람 제휴 좀 하세요 여기서도 연동되고 저기서도 되는 게 쓰기 편해 자주 찾는 은행이지 결국 상품 팔아 돈 버는 거면서 왜 인색한가요 참고로 오픈뱅킹 케이뱅크로 쓰고 있음 다만 카드 지출 통합조회는 토스가 좋을 뿐인데
1848,2,제발 신분증 촬영에 대해 개선 좀 해주세요 가입 시에도 빛반사 및 홀로그램 반사 없어도 인식률 떨어지고 타은행 및 경쟁사는 그렇지 않던데요 신분증 촬영하는 프로그램만 교체해도 평점 올라갈 겁니다 내부적으로 해당 부분 인식하고 있겠지만 알고만 있으시면 안 돼요 신분증 촬영 때마다 고객센터로 연락해도 직원들도 도와주려고 하지만 형식적인 멘트뿐이고 도움받을 수는 없잖아요 반드시 개선이 필요합니다 장기적으로 생각하셔야 돼요
1857,2,잘 되던 카드 페이북 포함 사용 시 상단의 푸시 알림이 안 오는 오류 좀 수정해주세요 알림 설정은 그대로라 잘못된 게 없고 저번에 업데이트를 해봐도 똑같네요 어쩌다 한번 올 때도 있지만 거의 대부분 푸시 알림이 안 와요
1871,2,다 좋은데 금액 입력하는 부분이랑 계좌번호 입력하는 부분 터치 인식이 너무 안돼요 개선 좀 빨리 부탁드려요
1872,1,수수료 없고 1금융권이면 뭐 하나요 어플 작동도 안 되고 계속 첫 화면에서 무한 로딩 걸리고 정작 이체하거나 필요한 순간에 쓸 수가 없는데요 빨리 좀 고쳐주세요 케이뱅크 업데이트 백그라운드 앱 제거하고 실행해도 똑같아요
1888,1,신분증 재확인 왜 해야 하는지도 모르겠고 할 거면 빨리 좀 해주세요
1894,1,답변 좀 해주세요 앱 깔고 실행하면 요멘트뜨는데요k뱅크에서 전화를 걸고 관리하도록 허용하시겠습니까 뜨고 허용을 눌러도 넘어가질 않네요  지웠다 깔았다 10번째 합니다
1907,4,부탁드립니다만 접속 장애나 점검할 때는 좀 미리 알려주세요
1917,3,갑자기 앱 실행 시 케이뱅크 문구만 나오고 실행이 안돼서 아래 리뷰에 있는 것처럼 재설치 후 권한 허용 나오면 거부하고 어플 설정 가서 권한 설정 다 허용하니까 됩니다 케이뱅크 측에서는 오류 해결 빨리 부탁드립니다
1931,1,급하게 돈을 써야 하는데 플러스 박스에 돈 다 넣어놔서 토스로도 거래할 수도 없고 어플은 초기화면 K 로고에서 멈춰서 들어가지지도 않고 고객센터는 10분 넘게 걸어도 연결도 안 되고 이건 뭐 쓰라는 겁니까 말라는 겁니까 해결 당장 안되면 상황이 이렇다 공지라도 고객들한테 해줘야지 이래서 케이뱅크는 카카오뱅크한테 안되는 겁니다 답답하네요 정말
1943,2,이체해야 하는데 접속이 안됩니다 껐다 켰다 파일 정리 다해봤지만 한 시간째 접속 불가합니다 서버 관리가 필요해 보입니다
1948,1,대책 없는 앱 업비트 정신 있으면 이딴 은행하고만 연계하는 건 그만두는 게 좋겠다 지우고 다시 깔아도 똑같음 플레이스토어에서 바로 받아다 깔아 쓰는데 일괄로 기종이니 앱 버전이니 알려달라고 답변 다는 수준도 가관이고 실행이 안되는데 버전은 어떻게 알아먹겠니 내 폰이 뭐 특별히 독특한 기종도 아니고 s20 ultra 리뷰들 보면 고통받는 사람이 한둘이 아닌데 제정신이면 복붙 대답 못하지 이걸 쓰는 사람보다 그냥 케이뱅크 안 쓸 사람이 훨씬 많을 거란 걸 고려하면 지금 같은 나사 빠진 대응 그만해라 권한이 있건 없건 리뷰 관리하면서 월급 박고 있으면 일을 좀 해
1961,1,아 앱 접속이 안돼요 개선 필요합니다
1978,1,갤 10 소프트웨어 업데이트하니까 무한 로딩이 걸리네요 빨리 해결해주세요 인터넷으로 이용해보려고 하니까 스마트폰 앱으로 otp를 받으라네요 이렇게 할 거면 인터넷뱅킹 의미가 있나요
1992,1,무한 로딩 좀 빨리 해결해주세요 하; 그냥 접으세요 이게 어플입니까 어떻게 접속조차도 안됩니까
2018,1,이거 지금 왜 안되는지 확인 좀 빨리해주세요 어플이 안 켜져요
2040,1,첫 로딩 화면에서 안 넘어갑니다 아래 리뷰들 보니 앱 종료 삭제 후 재설치 이런 거 있던데 다 해봐도 안되네요 고객센터 전화하니 회선 초과로 안된다 하고 이래서 은행 업무 어떻게 할까 걱정돼서 못하겠네요 앱은 사용 불가 고객센터 통화 불가 어떡할까요 필요할 때 돈을 못 꺼내면 은행의 역할이 아닌 거 같은데요
2049,1,앱 실행 안됩니다 휴대 종료하고 다사해도 안돼요 빨리 해결 부탁요
2050,1,최악 삭제했다 다시 실행해도 묵묵부답 무한 로딩 그냥 초반 화면에 서버 상태 확인이나 로딩 표시만 해줘도 심각하지 않을 것
2089,1,아니 왜 한 번씩 접속 안됩니까 개선 좀 하십쇼
2097,2,왜 로딩 화면에서 안 넘어가나 요 며칠 전부터 렉 걸리던데 빠르게 처리 좀 해주세요
2102,1,무한 로딩  접속 불가 한두 명이 그런 게 아닌 것 같은데 그쪽에서 확인해줘야 하는 거 아닌가
2103,1,요새 왜 이렇게 느려졌죠 너무 심해요 심지어 지금은 아예 하얀 배경에 켜지지도 않음 삭제하고 다시 설치했는데요 그러네요 은행 어플이 이런 식으로 반복되면 심각한 것 같아요 당장 은행 업무 봐야 할 때 앱이 켜지지 않으니 너무 불편할 듯 최근 들어 렉이 심한듯합니다 개선 부탁드려요
2112,1,갑자기 첫 화면에서 무한 로딩 되고 안 넘어가요 뭐 다른 리뷰에서 보고 앱도 다 끄고 재설치했는데도 안 넘어가는데 다른 은행 이런 적 한 번도 없었던 것 같은데 이 정도면 앱이 잘 못된 거 아닌가요 조치 좀 취해주세요 이체 못하고 있잖아요;;
2141,3,지난주부터 앱 접속이 안됩니다 상단에 K뱅크 이미지만 나오고 먹통이 되네요 갤럭시S7입니다 얼렁 해결해주세요
2178,3,그 회원가입할 때 간편 비밀번호를 쳤는데 비밀번호 정보가 없다고 떠서 다시 설정을 눌렀는데 회원 가입 중에는 재설정이 안된다고 하네요 빠른 조치 부탁드립니다 그리고 매일로 보냈는데 도메인을 찾을 수 없다고 하네요
2187,4,탭에서도 공동 인증서로 사용할 수 있게 해주세요
2188,1,원래 리뷰 같은 거 잘 안 쓰는 사람인데 심각한 문제가 하나 생겨서 씁니다 이거 타행계좌 인증하는 거에서 계좌랑 은행명치고 1원 받고 그 카드사 뱅킹 앱 들어가서 거래내역 확인하고 다시 들어오면 비번 치는 창으로 화면 바뀌고 비번 6자리 다 치고 드가면 화면이 다시 이전 화면으로 돌아가네요 정리하자면 1 타행계좌 인증을 위한 은행 및 계좌 입력창에 들어간다 2 다 입력하고 1원을 받는다 3 그 1원 받은 카드사 뱅킹 앱 드가서 확인한다 4 다시 케이뱅크로 들어오니 비밀번호 6자리 입력창이 뜬다 5 다 입력하면 1번 화면으로 돌아가서 첨부터 인증 다시 받아야 된다 6 무한 반복 아니  무슨 1원 탈취범도 아니고 언제까지 1원만 계속 받습니까; 이러다가 1원으로 천 원은 모으겠네; 보시면 답글 부탁드립니다
2194,1,이거 가입하는데 시간 걸렸던 거 다른 리뷰 보면 알 거고 앱 설치하는데 대기 중만 한 시간째 이거 만든 직원 월급 꼬박꼬박 받아 가시죠 좋겠습니다 정말 업비트만 아니면 
2218,1,신분증 촬영을 하려 해도 촬영 버튼이 눌려야 촬영을 하지 초점 맞추기 전에는 눌리면서 초점 맞춘 뒤에는 뭐 어떻게 해도 버튼을 아무리 눌라도 사진이 안 찍히는데 어쩌라는 건지 아래 또 추가함 아직도 이거 안 고쳤네요 자동으로 촬영이 된다는데  뭐 찍히질 않는데 뭘 어쩌란 건지 인식률이 떨어지면 수정을 하던지 수정을 할 실력이 안되면 직접 찍은 사진이라도 올릴 수 있게 해주던지 아님 해당 화면에 촬영 버튼이라도 만들어주던지 무슨 자신감으로 저걸 저대로 방치하는 건지 이해불가 또 똑같은 답변 달릴 듯 어두운 배경에서 찍어라 빛반사 안 되게 해라 안 해봤겠어요 상주 개발자가 없어서 외주로만 돌리는 건지 그래서 이 모양 인지는 모르겠는데 도대체 언제까지 불편하게 간편 번호로만 이용해야 되는지 짜증 나 죽겠네 지문 하나 등록하는데 뭔 놈의 민증은 필요하고 귀찮아도 준비해서 찍으려 하면 찍히지도 않고 더는 리뷰 안 달으렵니다 수정하건 말건 맘대로 하세요
2219,1,KT 알뜰폰 쓰는데 번호랑 USIM 인식을 할 수 없다네요 다른 모든 어플은 잘만 되는데 왜 얘만 이러죠 2021년에 이게 말이 됩니까 업비트 때문에 깔았는데 왜 이딴 어플이 필요한 건지 업데이트 좀 하세요 개화 나네
2222,2,대출이자 갚으려고 웹을 열려는데 앱 실행이 안 딥니다 큰일입니다 이런 일은 없도록 해주세요
2240,1,업비트 사용하려고 케이뱅크 계좌 필요한 건데 본인인증 통신사 kt 알뜰폰 사용하는데 인증에서 하루 온종일 안되고 재요청 눌러도 소용없고 인증서로 인증할 랬더니 계속 영상통화해야 한 데서 25명 대기한 데서 23시간 기다도 11명 몇 시간 기다리다가 통화돼도 본인 명의 아닌 인증서라서 그런 거라고 완전 답답
2241,1,왜 전화되는 탭 사용자는 안 되나요 다른 금융권 다 깔아지는데 유일하게 못 까는 게 케이뱅크네요 이유가 없니까 이 앱 하나 다운로드하자고 폰을 새로 사야 되나요  해결해주세요 그리고 홈피 들어가 봐도 알 길이 없군요 금융 관련된 게 이렇게 허접해서야 업비트 때문에 어쩔 수 없이 써야 하지만 별 하나도 아깝습니다
2248,2,신분증 인증이 안돼서 담당자가 확인해야 한다고 떠요  처리 좀 해주세요
2257,1,이어서 계좌 만들기가 안돼요 하게 해주세요
2278,4,버그 제보할게요 전 이체를 하루에 최소 5건을 하는데요 몇백일 쓰다가 갑자기 3일 전부터 서버 통신이 너무 느려졌습니다 매 스텝마다 30초 이상 걸리니 짜증 나던 군요 설정  애플리케이션  케이뱅크  데이터 삭제하니까 재실행하니 바로 빨라졌습니다 다만 인증들을 다시 처음부터 해야 하기 때문에 좀 귀찮습니다 다른 분들도 참고하시고 개발자에게도 버그 수정 부탁드립니다
2280,1,휴대전화 번호를 인식할 수 없다고 메시지가 떠요 계좌는 웹에서 만들었는데 어플로는 계좌를 손댈 수가 없어요 유심을 재 장착하라 그러는데 kt 알뜰폰에서 유심을 구매해서 사용하는 건데 그게 문제가 되는 건가요 국내에서 구매한 건데 문제 해결 좀 해주세요
2294,4,세계 많은 지역이 송금 불가능하네요 다른 국가들도 해외송금했으면 좋겠네요
2296,1,이야 UI 느린 거는 말할 필요도 없고 지웠다가 다시 깔려는데 설치도 안되네요 은행 맞나요
2302,4,계좌번호 복사한 거 붙여넣기가 안되네요 굉장히 불편해요 저번에는 잘 사용했는데 업데이트 과정에서 기능이 빠진 것 같은데요 빨리 수정 부탁해요
2304,1,장난합니까 주거래은행 하려고 어플 깔고 전 재산 다 넣어뒀는데 어플 실행해서 페이지 오류 계속 뜨고 어플 개선 의지 하나도 없고 카카오뱅크처럼 ui 만들어서 프로그램화하려고 안 하고 그냥 웹 방식 쓰레기 만들어서 이게 발전이 있겠음
2308,1,어플이 열리지 않아요 s10 고요 거의 한 달 내리 이런데 개선 좀 해 주세요
2349,1,지점이 없어서 너무 불편하고 전화로 항상 상담해야 하는데 최악임 이율 빼곤 좋은 게 하나도 없는 은행 고객이 너무 넘쳐나서 더 이상 가입해줄 사람은 필요 없는 걸로 밖에 안 보이는 태도임
