,score,comment
1056,3,내 자산연구소에서 공인인증서로 나 계좌들을 연결했습니다 이후 공인인증서를 갱신했는데 자산 내역 업데이트가 멈추질 않네요 다른 메뉴들은 업데이트 중이라 선택이 안 되고요 업데이트를 중간에 멈추거나 연결을 끊게라도 해 줘야 어디 계좌 연결이 문제인지 파악할 텐데 아예 아무 메뉴도 건드릴 수 없는 상태가 지속되네요 확인 부탁드립니다
1070,1,기존에 있던 앱을 지우고 다시 받는 것도 번거롭고 사용자 편의성이 개선된 것도 잘 모르겠습니다
1071,1,자꾸 새로운 거 쓰라고 나오는 게 귀찮아서 받아보니 뭐가 시작부터 로그인하기도 힘들게 해줬네요 시작하기 누르고 힘들게 다했더니 카메라로 인증하라는 거 취소하니까 거기서 멈춰버리는데 얼굴인증은 아이폰도 아닌데 왜 해야 하는 건지 모르겠고 이렇게 힘들게 해야 하나 싶어지네요 핀테크 하고 싶은 건 알겠는데 어르신들 생각도 좀 하면서 만들면 좋겠네요 칼뱅이나 케뱅같은건 쓸 생각 없으니
1077,1,대체 새 버전을 왜 만든 건지 모르겠습니다 기존 어플도 세월아 네월아 느려터졌었는데 새 버전은 더하네요 다시 보니 구 버전은 선녀 같네요 인내심 시험하는 건가 싶어요 구 버전이라도 계속 쓸 수 있게 해주세요 1초 인증 10초 이체라 뜨는데 웃고 갑니다 하나은행은 손절하는 게 답인가 싶습니다
1082,1,하루 종일 어플에 들어가질 못하고 있어요 은행 어플 중에 정말 별로입니다 이용에 굉장한 불편함을 가지고 있습니다 신속한 개선이 필요합니다
1083,1,갑자기 얼굴인증 과정이 기본이 되도록 강제로 바뀐 이유가 뭔가요 바이오 어쩌고 안 쓰는데 카메라 권한이 왜 필요한 지도 모르겠고 권한이 없으니 기본적인 이체도 못하네요 요새 밖에서 마스크 벗지도 못하는데 이체 한 번 하려면 꼭꼭 집에서만 해야겠네요 지문인증만 있던 구 버전이 훨씬 편했고 신버전 어플의 메리트를 전혀 못 느끼고 있는 데다 불편하고 불쾌합니다
1085,1,간편 인증을 했는데 다시 해야 하게 만들었네요 간편 인증이 간편 인증이 아니네요 확인하고 수정해주세요 아우 불편
1087,1,공인인증서 없이 시작하는데 핸드폰 정보가 잘못되었다고 계속 에러 메시지가 뜹니다 통신사 번호 모두 확인하였습니다 조치 부탁드립니다  위 안내사항대로 삭제 후 재설치 하였으나 인증번호 요청 시 휴대폰 본인인증이 안된다고 합니다 처음에는 인증번호가 와서 입력했더니 에러가 났고 이제는 인증번호조차도 오기 전에 에러가 납니다 오늘 적금 만기일인데 빨리 조치해주세요
1103,1,이체할 때 왜 계좌번호 붙여넣기 기능이 없을까요 너무 불편해요 개선 좀 해주세요
1115,1,다 좋은데 이미 가입된 통장이 있지만 다른 통장으로 전환할 때 비대면으로 다시 만들어야 한다는 게 좀 그렇네요 버그 수정해주세요
1133,1,앱 기동 중 C1이라 뜨고 네트워크가 원활하지 않다며 끊깁니다 9999표시도 있고요 거의 대부분 댓글이 부정 적은데 이거 만든 강아지님은 징계했나요 머 이딴 걸 만들어서 접속도 못하게 하는지 이해가 안 되네요 하나카드 하나 멤버스는 잘 되는데 하나은행만 네트워크가 원활하지 않은 건 머죠 네트워크 책임자는 징계했나요 답변 담당자는 답변하지 마세요 그쪽 일도 아닌 일로 힘들 필요 없습니다 어차피 다시 볼일도 없어요
1135,1,최악이에요 앱 자체는 나쁘지 않은데 절차도 복잡하고 타자도 치기 힘들고 무엇보다도 상담사가 잘 되어있지 않아요 학생증 카드 재발급하려면 해당 은행점 가야 한다고 해서 왕복 6시간 걸려서 갔는데 알고 보니 홈페이지에서 간단하게 신청 가능하다네요 그래서 이 점 수정해달라고 부탁하니깐 그냥 몇 마디 하더니 이야기 빨리 끝내더군요 너무 불친절했고 이런 경험 다시는 하고 싶지 않아요
1145,1,인증서 내보내기 하면 죽네요 앱 최신 버전입니다 확인 제대로 해주세요
1151,3,어플 사용 후 종료할 때 뜨는 팝업창이 바로 사라지는 경우가 있어 하나금융 통합조회가 눌러지는 경우가 있는데요 종료 팝업창에 제한시간 5초를 걸어주시거나 완벽하게 뒤로 가기 버튼을 눌렀을 때 팝업창이 종료되도록 보완해주시면 좋겠습니다
