,score,comment
1141,2,업데이트하고 보기 더 불편해졌어요 예전에 모든 계좌 한눈에 다 보였을 때가 편해요 내 모든 계좌 한 번 더 눌러야 되고 팝업 형식으로 떠서 불편해요 특히 하단에 다른 은행 등록 계좌 설정 자꾸 떠서 불편합니다 고정된 것도 아니고 스크롤 움직일 때마다 생겼다 없어졌다 이체하기도 계좌 목록 스크롤 내리면 갑자기 팝업 화면이 커져서 정신없어요 글씨도 너무 작아서 잘 안 보여요 어르신들은 보기 불편하실 거 같아요 예전이 더 나았어요 개선 부탁드립니다
1142,1,하루 종일 기다렸는데 여전히 개선 안되고 로딩만 돌아가네요 이체하고 돈 정리해야 하는데 스트레스받네요
1168,3,로딩만 계속되고 들어가지지 않네요 스마트폰 문제 아닙니다 다른 은행 어플은 잘 됩니다 개선해주세요
1174,1,쓰레기 어플 멀쩡하게 잘 되는 어플을 왜 손대서 접속도 안되고 금융인도 못 보게 많이 드나요 안정성 개선이라 글 써 놨는데 더 불안정해졌네요 어플 개발자는 이따위로 일하고 월급 받아요 개발자는 뇌가 없는 거 아닙니까 고객이 원하는 건 빠른 업무처리라는 걸 뇌에 박아놔요
1186,1,갑자기 접속이 안돼요 이체해야 되는데 오류 빨리 수정해주세요
1188,1,가면 갈수록 앱이 무거워집니다 1월 25일 2시 20분쯤부터 갑자기 앱에서 로그아웃 되더니 다시 들어가지질 않네요 계속 기다리란 말만 무한 반복 이체해야 될 일이 있어서 급하게 들어갔는데 완전 꽝이네요 UI도 쓸 데 없는 게 점점 늘어나던데 앱 자체도 이렇게 무거워지면 어떡하나요 빠른 시정 부탁드립니다
1195,1,다른 분들 리뷰처럼 처음 화면에서 계속 로딩 화면만 나오고 접속이 되질 않습니다 우리은행 신한판 등 다른 금융 어플들은 다 잘 되는데 신한 쏠은 문제가 좀 있어 보여요 개선이 필요한 것 같네요 어플로 은행 관련된 일을 할 수가 없어요
1201,1,하 여태 잘 되다가 오늘 갑자기 먹통이네요 로그인도 30분 기다리라 하고 잔고 조회 좀 하려고 했더니 날짜 선택도 안되고 로딩도 느리고 답답해주겠네요 어떻게 처리 좀 해주세요
1203,1,갑자기 왜 튕겨요 입금돼도 쓰지도 못하고 아예 로그인으로 입장도 안 되는데 갑자기 왜 이럽니까 정비 중이면 귀띔 드로라도 해줘야죠 아 이 시기에 일일이 통장 확인하러 은행가야 됩니까
1210,1,빈번하게 접속이 안되더니 오늘은 오전부터 지금까지 아예 접속이 안되네요 업데이트를 해도 아무 소용 없어요 은행 업무 좀 보려고 하는데 아무것도 못하고 있어요 갤럭시 노트 기종입니다 문제 해결 좀 해주세요 너무 불편해요
1218,1,제발 제발 로그인 좀 되게 해주세요 앱만 눌렀다 하면 네트워크가 어쩌고 하는데 잘만 쓰고 있는 네트워크가 뭐가 문제인데요 심지어 와이파이도 안돼 이체할 곳이 산더미인데 몇 시간째 접속이 안되는 건지 그리고 업데이트가 필요하면 앱 접속할 때 업데이트하라고 창이나 띄워요
1233,1,왜 로딩이 계속 안 되는 거죠 동그라미만 돌잖아요 업데이트를 하든지 문제 해결이 필요해 보이네요
1243,2,서비스 접촉 장애가 발생했습니다 정기적 업데이트가 필요합니다
1250,1,로그인해서 빨리 처리해야 되는데 서 버터 졌나 봐요 하 빨리 좀 해결해주세요
1259,1,별 하나도 주기 싫네요 이런 뱅킹 앱 처음 봅니다 계속 접속 안됐다가 접속됐는데 첨엔 6037명 접속 중 대기시간 3분 이라더니 지나니까 다시 인증서 나오더니 또다시 25224명 접속 중 대기시간 20분 이게 뭐죠 웃음도 안 나오네요 왜 이렇게 개선이 된 건가요 신한 쓰지 말라는 건가요 당장 이체해야 하는데
1269,1,서버와의 통신이 원활하지 않다고 하면서 로그인 버튼도 반응이 없고 해서 포기하고 컴퓨터 인터넷뱅킹으로 해보려고 하는데 모바일 otp도 안되고 똑같이 서버 오류가 뜹니다 와이파이 lte 환경 모두에서 똑같은 반응입니다 이체 좀 하게 해주세요
1289,1,업데이트하고 나서부터 로딩이 너무 길어졌어요; 그리고 들어가지지도 않고 오류라고 자꾸 뜨네요 개선 좀 해주세요
1333,1,요즘 재설치하고 나서도 마찬가지지만 로딩에서 넘어가지를 않아요 은행 갈 시간이 부족해서 어플로 만 사용 중인데 빨리 오류수정 좀 해주세요
1342,1,로그인이 안 돼요  빨리 개선해주세요
1345,1,입금할 일 있어서 급한데 오늘 아침부터 접속이 계속 안되는데 왜 이러는 거죠 빨리 해결해주세요
1372,1,서버 오류가 하루 종일 나네요 이체해야 하는데 서버 점검 좀 해주세요
1374,2,신한은행만 사용하는데 왜 갑자기 로그인이 안 되나요 서버에 오류가 발생했다는 메시지만 뜨는데 어떻게 해결해야 하나요 은행 볼일은 솔에서 죄다 하는데 해결해주세요
1382,1,어제오늘 계속 어플에 들어가지질 않네요 한참 놔둬도 로딩 중이라고만 뜨는데 다른 후기를 보니 저만 그런 게 아닌 것 같네요 빠른 개선 부탁합니다
1391,1,좀 어플 들어가게 좀 해줘라 3일에 1일은 안 들어가지냐 시뱅
1400,1,서버에 오류가 발생했다고 뜨면서 사용할 수가 없습니다 지웠다 다시 다운로드해도 같은 현상이 나타납니다 빠른 조치 취해주세요
1423,3,사용 시 불편함이 있습니다 오류로 인한 어플 제거 후 다시 깔아도 오류가 그대로입니다 앱 사용에 관한 이멜 보내드렸습니다 확인해주세요
1425,1,서버에서 실행이 안된다고 떠요 어플 실행이 안됩니다 업데이트도 했는데 안 들어가죠요 기종은 갤 20입니다 UI도 많이 불편하고요 개선이 시급해 보입니다
1427,2,계속 오류 남 개선 안 되나 봄 오전부터 내내 접속을 못하고 있음 앱 삭제 후 재설치해도 계속 로딩 이거 뭔가요 신한은행
1438,1,어플 이따위로 만들고 참 서버 오류라고 접속이 안되네요 빨리 정정 부탁드립니다
1451,1,서버에 오류가 발생했다고 뜨면서 접속이 계속 안되네요 지웠다 다시 깔아야 하나요 업데이트는 다 되어있는데 빠른 해결 부탁드려요
1461,1,계속 서버 오류 난다고 하고 로그인 자체가 안돼요 해결해주세요
1464,1,서버 오류 나서 안 들어가죠요 빨리 수정해주세요 뱅킹 써야 돼요
1474,4,앱 서버 오류라고만 하고 접속 안돼요 빠른 개선 부탁드려요 은행 업무 봐야 되는데 못하고 있어요
1476,1,어플 사용 중에도 자꾸 데이터 통신 중 오류가 발생하였다고 뜨며 아무것도 할 수 없어 리뷰를 통해 문의를 남깁니다 로그인 인증번호 6자리 입력창에서 해당 문제가 생겨 앱 업데이트를 하였고 업데이트 이후로도 오류가 있어 아예 새로 다시 깔았습니다 휴대폰을 다시 등록하기 위해 인증번호를 요청했으나 전송되지 않더니 어플 재시작을 다시 해보니 서버에서 오류가 발생했단 창이 뜨며 아무것도 할 수 없는 상황입니다 주말까진 별 탈 없이 잘 사용할 수 있었던 걸로 기억해서 매우 당황스럽습니다 해당 문제 확인 및 빠른 개선 부탁드립니다
1486,1,앱을 다시 깔아도 서버에서 오류가 발생했다는 메시지만 나오고 안 들어가죠요 빠른 조치 부탁드립니다
1508,1,지금 계속 오류 납니다 서버 오류라는데 다른 사람도 오류 나는 거 보니 문제 있는 것 같네요 거래처 결제해줘야 하는데 빨리 처리 바랍니다
1512,3,앱을 실행했는데 로딩 화면만 계속 나오고 실행이 되지 않습니다 오류 해결해주세요
1513,1,현재 접속하려고 앱을 실행시키면 서버에서 오류가 발생하였습니다 메시지 문구가 나오면서 이용할 수 없습니다 빠른 조치 부탁드립니다
1515,1,서버 오류는 공지라도 해줘야 안 되나요 급하게 이체해야 하는데 되지도 않고
1525,1,아니 업데이트하고 로그인이 안 돼요 뭐지 에러 좀 해결해주세요
1526,3,금방 업데이트했는데 서버에 오류가 발생했다고 하네요  제거하고 재설치해도 오류요  빨리 개선 부탁할게요
1535,1,하 정말 1업데이트하고 한 번에 다량 이체가 안돼서 불편 이체하기가 너무 불편해졌고요 2오늘 앱을 실행 후 장시간 사용하지 않아 자동 로그아웃됐습니다 다시 실행하니 1시간째 오류로 실행 불가 폰을 껐다 키고 앱을 다시 깔아도 안됨 갤럭시노트 9입니다 같은 사무실 z 플립 쓰는 직원도 오류로 실행 불가라네요 빠른 해결해주세요
1539,1,잘 쓰고 있었는데 오늘 아침부터 첫 화면에서 로딩만 지우고 다시 깔아도 똑같은 현상이에요 언제쯤 제 계좌 확인할 수 있나요 은행 방문이 빠르려나 서버 오류 계속 나요 빠른 처리 좀 해줘요
1540,3,서버에 오류가 생겨서 안된다는데 접속이 안되네요 문제 해결 좀 해주세요 꼭 급할 때 이러네요;;
1542,1,이거 들어가자마자 서버 오류가 뜨는데 재설치해도 해결이 안 되네요 빨리 좀 해결해주세요
1550,1,서버 오류가 아침부터 지금까지 뜨는데 빠른 조치 부탁드립니다
1554,2,계속 오류창뜨고 넘어가질 않아요 빠른 처리 부탁드립니다
1560,1,업데이트를 어떻게 했길래 로그인하는 것부터 안되고 34번 설치해야 겨우 로그인 화면 뜨고 로그인 화면 들어가도 인증방법 다시 하려 하면 모바일 otp 화면에서 먹통 진짜 불편해서 쓰지를 못하겠네요 당장 급하게 조회해볼 게 있는데 하지도 못하니 답답하네요 빨리 개선해주세요
1572,2,서버에서 오류 발생했다는 메시지가 계속 떠서 삭제하고 설치했는데 계속 동일한 상황이 되네요 문제 해결 부탁드립니다
1574,1,서버 오류 계속 뜨네요 급하게 입금해야 하는데 빨리 개선 부탁드립니다
1608,3,서버 오류라고 뜨면서 앱 접속이 안됩니다 삭제 후 재설치해도 마찬가지이고 타 은행 앱은 잘 되는 걸 보면 핸드폰 문제는 아닌 것 같습니다 빠른 확인 부탁드립니다
1609,1,오늘 꼭 써야 하는데 계속 오류 나고 안 들어가지네요 껐다 켜보기도 하고 지웠다 다시 깔기도 했는데 황당 어떻게 좀 해주세요
1614,2,서버 오류가 자꾸 뜹니다 지우고 다시 깔아도 마찬가지고요 해결 좀 해주세요 이런 적이 없었는데 너무 편리하게 잘 쓰고 있었거든요 어서 빨리 해결해 주세요 서버에 무슨 일이 있나요
1632,1,로그인이 안 되고 자꾸 서버 이상이라고 뜨고 짜증 나네요 빨리 개선 좀 해주세요
1634,1,나만 그런 게 아닌가 보네요 어제까지도 잘 썼는데 서버 오류로 접속이 안된다네요 빨리 조치해주세요
1635,1,앱 실행 시 서버 오류 팝업 창이 열리며 실행이 되지 않습니다 해결해주세요
1650,1,잘 되다가 오늘 자꾸 서버 오류라 뜨네요 빨리 개선 부탁드려요
1675,1,서버 오류로 접속이 안돼요 업데이트해도 안됨 여기 말고 어디로 문의해야 빨리 해결됩니까 빨리 해결 좀 해주세요 급해요
1678,3,서버 오류로 접속 불가합니다 주거래은행인데 빠른 개선해주세요
1699,2,서버에서오류가발생히였습니다 라고계속뜨고  들어갈 수가 없네요 왜 그런 거죠 삭제하고 다시 어플 다운로드했는데도 그러네요 빠른 조치 부탁드려요
1702,1,자꾸 서버에 오류가 생겼다고 뜨기만 하고 접속이 안 되네요 해결해주세요
1709,1,서버에서 오류가 발생하였습니다 문구 뜨고 앱이 꺼져요 개선해주세요 지금 당장 써야 하는데
1726,1,온라인으론 정상적으로 사용이 되는데 모바일로는 계속 서비스 오류라 뜨네요;; 조치해주세요
1742,1,아 진짜 급한 이체가 있는데 서버 오류라고 앱 자체 실행이 안되네요 돈 많이 벌면서 가장 기본적인 이런 것 하나 개선안하고 머 하는 겁니까
1747,1,잘 쓰고 있다가 갑자기 어플 접속이 안 되네요 해결 좀 해주세요
1751,1,오류 나서 아예 켜지질 않네요 빠른 수정 부탁드려요
1768,1,현재 장애가 있는 거가 요 접속을 못합니다 오류 방생이라고 나와요 빠른 회견 부탁합니다
1772,1,서버 오류 있다며 로그인 안 됩니다 빨리 조치해주세요
1773,2,리뷰 보니까 주말 끼어 이틀째 계속 접속이 안되는 거 같은데 왜 이렇게 피드백이 느린지 지금 월급 시기일 텐데 급한 사람들 위해 빠른 피드백 부탁드려요 계속 무선 네트워크 오류라고만 뜨고 로그인 자체도 안되고 껐다 다시 켜봐도 그럽니다 메인화면에서 계속 넘어가지 않기도 해요 기종은 갤럭시 노트 20이고요
1776,1,업데이트 내용은 정성 개선 
1779,1,갤럭시 21에서 초기화면에서 오류 뜬내요 확인 좀 해주세요 서버 오류 뜸
1783,2,서버 오류라고 로그인이 안 되네요 해결해주세요 
1785,1,서버 오류 난다고 계속 떠요 들어가지지도 않고요 앱 삭제했다가 다시 깔고 핸드폰 꺼봐도 소용이 없네요 빨리 해결해주세요
1792,1,그동안 잘 들어가지다가 어제부터인가 앱을 눌러 실행하려 하면 서버에서 오류가 떠서 안 켜지는 문구가 계속 뜨는데 어떻게 해결해야 하나요 답답하네요 빠른 답장 부탁드려요
1795,1,계속 로딩 중이며 오류가 걸리는데 다시 업데이트해도 안됩니다 확인해주세요
1801,1,계속 서버 오류 메시지 이거 뭐 쓰겠어요 아랫글도 보니 계속 올라오는데 빠른 대응을 해줘야지
1805,3,서버에서 오류가 발생했답니다 연말정산 관련해서 통장 조회하려는데 한 번도 이런 적 없다가 급할 때 문제를 일으키네요  빠른 조치 부탁드립니다
1810,2,잘 사용하다가 지금 현재 서버에서 오류가 생겼다는 문구만 뜨고 다음 페이지로 넘어가지 않습니다 지금 당장 입금해줘야 되는데 갑자기 앱이 안되니 상당히 불편합니다 빠른 시간 내에 해결 좀 해주세요
1833,1,짜증 나네 진짜 내가 쓴 리뷰는 왜 지워진 거냐 장난하나  다른 금융 어플은 다 잘 되는데 신한만 로그인조차 안 된다 어이가 없네 진짜 급한 건 있는데 못하고 있고 제발 부탁인데 놀지 말고 어플 개선 좀 해라
1836,1,업데이트 후 계속 오류 나요  오류 확인해주세요
1848,1,실행하면 오류라고 자꾸 나와요 주 거래인데 이러면 어쩌라는 건가요 빠른 답변과 해결책 부탁드립니다
1868,1,예전 그대로 좀 놔뒀으면 좋겠어요 자꾸 업데이트해서 자꾸 적응해야 하니 쓸 때마다 피곤하고 귀찮고 쏠 알림이는 로그인 없이 볼 수 있어서 좋은데 솔에서 알림이 신청 옮기래서 옮겼더니 보려면 로그인하라고 하고 작년에 폰 바꾼 김에 쏠알리 이 다시 재설정했어요 그리고 오늘 중요한 은행 볼일 있는데 계속 서버 오류래요 업데이트해도 서버 오류래요 잦은 업데이트하다 더뎌 터진 거 같네요 쓸데없는 잦은 꾸미는 업데이트하지 말고 좀 기존 그대로 놔두면 안 돼요 은행처럼 중요한 기관에서 서버 오류라뇨 말이 돼요
1872,1,서버에서 오류가 발생하였다고 합니다 전원 다시 시작하고 어플 지웠다 다시 깔고 업데이트하고 무엇이 문젠가요 노트 10 기종 오류 해결 부탁요 바쁜데 송금도 안되고 어쩔
1891,1,서버 오류라고만 뜨고 앱이 아예 열리질 않습니다 빨리 개선 부탁합니다
1892,3,서버 오류라고 뜨면서 어플 시작이 안됩니다 아침에 입금확인된 거까지 봤는데 서버 점검 공지 없었어요 어플에 기능이 많던데 그냥 딱 입출금만 하는 간단 어플이 있었으면 좋겠어요
1896,1,로그인이 되지 않고 계속 서버 오류라고 뜨네요 확인 부탁드립니다
1905,1,갑자기 오류 발생으로 들어가지지 않네요 송금해줘야 하는데 이런 적 첨이라 당황스럽네요
1907,1,서버 오류 났다는데 해결 좀 해주세요
1908,1,서버에서 오류가 발생하였다고 하며 계속 안 들어가죠요 앱 삭제했다 재설치도 마찬가지 어플 사용해야 하는데 빠른 복구 부탁합니다
1912,1,계속 로딩만 되고 안 들어가지는데 어떻게 하라는 건지 후 빨리 개선해주세요 계좌이체를 못하고 있잖아요
1918,1,한두 번도 아니고 잊을만하면 이런 오류 발생하는 거 같은데 빠른 조치 좀 해줘요 공지로 어떻게 처리하는지라도 알려줘야 하는 거 아닌가요
1924,1,로그인이 안 되고 서버에서 오류라고만 뜨고 뱅뱅 돌기만 하네요  빨리 조치 좀 취해주세요
1925,1,서버에서 오류가 발생했다는 메시지 팝업이 계속 떠서 삭제 후 재설치했는데도 안 들어가집니다 오류 수정해주세요 불편하네요 필요할 때 못 보니
1942,3,현재 서버 오류라고 접속이 안돼요 업데이트하라 해서 업데이트했는데도 서버 오류라고 접속이 안됩니다 확인해주세요 
1953,1,아니 이거 왜 이러는지 모르겠어요 오늘 빨리 정산해야 하는데 안됩니다  무선통신 일시적인 문제 어쩌고  서버에서 오류가 발생되었다고 하고  알약 백신 다시 깔아도 이래요 빨리 해결해주세요  폰 기종 s20
1962,1,오류 좀 그만 뜨게 해주세요 서버 늘리시고요
1963,1,서버 오류래요 빨리 조치해주세요
1974,1,접속 자체가 불가능합니다 쓰지 말라는 건가요 은행이면 사람들이 급하게 돈 꺼낼 일도 많을 텐데 뭐 하는 건가요 월급날에 진짜 기분 좋네요 다른 분들도 주거래 바꿔야 할 듯 급하게 수술비 찾거나 하는데 앱 안되면 참 좋겠네요
1976,1,진짜 좀 심한 듯 계속 안 넘어감 서버에 오류가 발생했다고만 뜨기만 뜨고 지웠다 깔았다 5번은 했는데도 계속 그러네요 개선해주세요
1984,1,어플 구동시 서버에서 오류가 발생하였다는 오류메시지가 뜨면서 어플이 꺼집니다 갤럭시 s20 쓰고 있고 여태껏 문제없었는데 조속한 해결 부탁드립니다
2001,3,업데이트 관련 문자고 지 필요
2010,1,아 장난하나 빨리 투자해야 되는데 접속 안돼서 송금도 못하고 손해 보는 금액 책임질 거예요 예전에도 이런 일 있었으면 개선을 해야지 상담사는 20분 넘게 통화도 안 받고 재택근무라면서 집에서 노냐
2021,1,업데이트했는데 후에 계속 로딩만 되다 오류라고 메시지 나와요 다시 접속하니 무선통신 일시적인 오류라고 계속 뜨는데 빠른 처리해주세요 이체해야 하는데
2026,1,무선 통신상의 일시적인 문제로 처음 주어 다시 시작해주세요 이 말만 계속 뜨고 접속이 안되네요 다른 모든 앱은 다 잘 됩니다 이 앱만 이래요 지웠다가 깔아도 마찬가지입니다 진짜 너무 불안정해요
2030,1,무선 통신상의 일시적인 문제로 처음부터 다시 시작해주세요라고 뜨기만 하고 들어가지지가 않아요; 오늘 꼭 들어가야 하는데 미치겠네요
2039,1,정작 필요할 때 안됨
2054,1,지금 아침부터 계속 로고 로딩만 나오고 접속이 안 되네요 주식계좌 보고 있었는데 시간이 급한 상황에서 먹통이라니 요요 전부터 아침 9시만 되면 버벅 버벅 렉 걸리는 것도 답답했는데 성능 개선 좀 부탁드려요
2070,2,대출 신청해야 되는데 서버 오류 네트워크 오류 빨리 개선해주세요 아예 들어가지질 않네요
2077,3,시작 화면에서 계속해서 무선 통신상의 일시적인 문제로 처음부터 다시 시작해주세요라면 서 접속이 안되네요 와이파이 lte 5g 계속 바꿔봐도 접속이 안되는 걸 보니 제 무선통신 문제가 아닌 것으로 보입니다
2078,2,오늘 네트워크 연결이 안 되어 사용 못함 빨리 복구해주세요
2083,1,막상 필요할 때 문제가 발생함
2091,1,로그인 화면에서  무선 통신  Wi Fi 포함  상의 일시적인 문제로 처음부터 다시 시작해주세요  거래가 진행 중이었던 경우 반드시 처리 결과를 확인하시기 바랍니다   만 무한 반복되어 로그인을 할 수가 없습니다
2099,2,저도 앱 켜면 로딩만 되고 튕기네요 해결해주세요
2100,3,업데이트 이후 앱이 들어가지지 않습니다 와이파이가 연경되어있지도 않은데 무선통신 와이파이 연결성의 문제로 접석할 수 없다는 알림만 뜨네요 해결 부탁드립니다
2101,1,한두 번도 아니고 이거 외게 안돼요 계속 서버 오류 진짜 짜증 나네 이것 좀 해결 좀 해주세요 진짜 신경질 나서
2121,1,데이터를 이용해 앱에 접속하는데도 무선 통신상 이유로 연결 실패 팝업이 계속 뜨네요 앱이 열리질 않으니 아무것도 할 수 없어요 오류 수정 부탁드립니다
2122,2,아래와 같이 뜨면서 접속이 안됩니다 무선 통신상의 일시적인 문제로 처음부터 다시 시작해주세요 거래가 진행 중이었던 경우 반드시 처리 결과를 확인하시기 바랍니다
2150,3,업데이트 후에 또 루팅 감지가 뜹니다 삼성 갤럭시노트 10 홍콩판 SMN9750 사용하고 있습니다 이번에 OneUI 25로 업그레이드하고 나서 루팅 감지가 뜨네요 순정 펌웨어로 밀어봐도 동일합니다 확인 부탁드립니다
2156,3,마이 자산 불러올 때 주식 종목이 중복으로 잡혀요 한가지 종목이 있다면 그 종목이 중복으로 서너 개씩 잡혀서 실제 저의 자신이 어느 정도인지 가늠이 안됩니다 작년 11월쯤만 해도 한눈에 제 자산이 들어왔는데 어느 순간부터 안되네요 이 부분 인지하고 계신 건지 개선 일정이 있는지 문의드립니다
2160,1,사용에 아주 불편한 UI 도돌이표처럼 같은 걸 반복시키는 쓰레기 같은 구성 불필요한 프로그램을 반복해서 설치 시키고 목적과 다른 행동을 지속적으로 반복시킴
2170,1,보안 프로그램 v3 말고 다른 걸로 교체 부탁드립니다
2174,4,계좌이체할 때 보안 카트가 필요 없네요
2175,1,타행 인증서 등록이 자꾸 안돼요 왜 otp 비번이 다르다는 건지 모르겠어요 10번 중 9번 틀렸는데 어째 해야 하나요 은행 갈 시간 없습니다 해결해주세요
2178,1,이체 버튼 누르고 금액 입력하면 앱이 렉 걸려서 꺼지네요 자주 이런 현상이 발생해서 이체도 못합니다 개선 안 해주시나요
2183,1,접속이 안되고 화면 백지 현상이 지속되는데 해결 좀 부탁드리겠습니다
2199,1,일단 절대 안 오는 ars 때문에 진짜 열받습니다 안 오면 나가기라도 허용해줘야지 1분 동안 나가지도 못하고 진짜 쌍욕 나옵니다 신한은 청약만 하나 있고요 청약통장 좀 확인하려고 들어갔는데 타행 인증서 등록하려면 출금계좌 있어야 하고 출금계좌 만들려니 타행 인증서 등록하라고 하고 대체 뭘 어떻게 해야 합니까 어떻게 된 게 그냥 하나은행 타행 자산 확인에서 확인하는 게 더 편하네요
2203,2,며칠 전부터 자산관리 업데이트가 안되는데요 이거 문제 해결 부탁드립니다
2210,1,저는 잘 되다가 어느 날부터 갑자기 이체하려고 상대방 계좌번호 터치하려고 하는데 안됩니다 이 부분 개선해주세요
2216,1,노트 3는 계속 대기입니다 확인 부탁드립니다
2218,1,My 자산 업데이트가 계속 안되고 있습니다 해결 부탁드립니다
2223,1,제발 로그인 좀 하게 해줘
2230,1,아니 뭔 만 원 보내는 것도 보안카드 입력하라고 합니까 보안카드 안 들고 다니는데 새로 업데이트해주세요 업데이트를 편하게 해도 모자를 판에 불만만 나오게 하면 어떡하자는 겁니까 주 거래가 신한은행인데 이렇게 불편하면 은행을 바꾸던가 해야지
2232,4,이체할 때 메모난에 띄어쓰기가 있으면 띄어쓰기가 자동으로 제거됩니다 이로 인해서 자동 입금 등 카 서비스 연동이 실패하는데 수정 좀 해주세요
2237,1,안녕하세요 노트 20 ultra 사용자입니다 여러분들이 토로하신 대로 저도 인증단계에서 넘어가지가 않습니다 비밀번호라도 치면 좋은데 접속 후 무한 로딩 중 이네요 아래 글을 보면 해결되었다고 한 것 같은데 다시 한번 확인 부탁드립니다 그럼 새해 복 많이 받으세요
2238,2,이체 과정 리뉴얼된 거 불편합니다 전에는 한 화면에서 다 입력하고 한 번 더 확인하고 끝내는 간략한 느낌이었다면 금액 입력 페이지가 굳이 따로 있어야 하나 싶습니다 이체를 나름 하는 편인데 시간이 지나도 적응이 안 되고 번거로운 느낌입니다 이전 버전이 이체 시 편리했습니다 밑에 계좌 창 올라오는 것도 불편합니다 폰이 안 좋아서 느린 저는 창 올라오고 내려가는 것도 시간 걸려서 버벅거리고 계좌 입력 페이지도 로딩이 생겼습니다 전 버전이 보기에도 더 깔끔해 보이고 보통은 계좌 복사해서 붙여넣기 해서 쓰는 경우가 많아 계좌창 뜨는 게 불편하네요 이런 식으로 계속할 거면 설정으로 창이라도 안 올라오게 바꿀 수 있으면 좋겠습니다 화면을 더 많이 누르는 것 같고 번거로운 느낌입니다 엄마의 이체 부탁이 오면 전에는 까짓것 그냥 하는 기분이었는데 지금은 번거로움을 느끼다 보니 부탁받는 것도 싫어지네요 개선 부탁드립니다
