,score,comment
1179,3,입출금 통장을 해지하려고 하는데 증권 연결계좌라서 불가능하다고 하네요 상대방 증권사 뱅킹에서 은행 연결계좌를 삭제했기 때문에 우리은행 전산상에 등록된 것만 지워지면 될 것 같은데 이런 경우에도 비대면으로 해지 가능하도록 해주세요
1187,1,생체 인증 서비스를 사용할 수 없답니다 어제까지만 해도 됐는데 빠른 해결해주세요
1203,1,별 한 개도 아깝습니다 오류가 번번이 일어나고 로그인이 안 되는 등 필요한 순간에 먹통이 되는 일이 잦습니다 돈 문제는 확실히 관리해야 되는 거 아닌가요
1205,1,와 진짜 앱 더럽게 불편하게 만들었네요 진행도 가끔 먹통이고 신한 쏠좀 보고 벤치마킹 좀 하면 좋을 텐데
1210,1,앱을 구동하면 매번 열기로 넘어가서 다시 구동을 해야 하는 불편이 계속 초래됩니다 개선이 필요합니다
1242,1,우리은행 실망입니다 전세대출이 필요할 때는 전세대출도 안 되고 인터넷뱅킹도 안 되는 게 말이 안 되네요 다른 은행으로 갈아타렵니다
1245,1,아이고 내가 뭘 잘못한 줄 알고 이곳저곳 알지도 못하면서 전전긍긍 무슨 공고라도 해줘야 하는 거 아닙니까 개발자 메일도 안 받고 다 다시 해야 하나 오만 생각에 다시 한번 해보니 오후 8시쯤 되더군요 정말 실망이네요 뭔 설명을 해 줘야야죠
1248,1,앱이 갑자기 네트워크를 확인해 달라면서 접속 자체가 안되는데 와이파이도 모바일 네트워크도 잘 연결되어 있는 상태인데 계속 저래요 앱 지웠다가 다시 깔아도 그러는데 어플 상의 문제인 거 같은데 확인 좀 해주세요
1255,1,아침까지 잘 썼는데 지금 사용하려고 하니 앱 실행이 안되네요 업데이트하고 폰 껐다 켜보고 베이스로 돌고 있는 앱들 끄고 다시 해보고 어플 지웠다가 다시 깔아도 안됩니다 다른 은행 어플은 잘만 되는데 우리은행 것만 이러네요 앱 실행에 필요한 정보를 받아오지 못했다고 네트워크 상태를 확인하라는데 와이파이 네트워크 잘만 됩니다 급하게 써야 하는데 굉장히 불편하게 만드네요
1261,1,앱 안 켜집니다 자꾸 앱 시작에 필요한 정보를 가져오지 못했다면서 켜지지 않아요 당장 급하게 이체해야 되는데 멀리 은행까지 직접 가야 되잖아 이 날씨에 발 회사에서 월급통장으로 지정한 것만 아니었으면 쳐다도 안 볼 쓰레기 앱
1269,1,앱 시작에 필요한 정보를 불러올 수 없다고 오류가 발생합니다 오류코드 T011
1275,3,지금 이체해야 하는데 시작에 필요한 정보를 가져오지 못했다며 T011 뜹니다 아예 들어갈 수 없어요 와이파이 5g도 같은 증상이고 어플을 지웠다 깔아도 똑같아요 어떻게 좀 해주세요 노트 10입니다
1283,1,업데이트하면서 에러가 너무 잦아요 앱 시작에 필요한 정보를 가지고 오지 못했다고 wi fi나 4g 연결하라는데 다른 은행 및 인터넷 모두 됩니다 오류 확인 부탁드립니다
1285,3,지금 갑자기 필요한 정보를 가져올 수 없다는데 어떻게 된 거죠 지웠다가 다시 깔아도 똑같은데 조치 좀 부탁드립니다
1289,1,앱 시작에 필요한 정보를 불러오지 못했다고 네트워크 확인하라며 계속 뜹니다 와이파이 데이터 전혀 문제없는데 왜 계속 이런 거죠  이런 적 없었는데 어떻게 해결하나요;
1290,1,앱 시작에 필요한 정보를 받아오지 못했다며 앱이 열리지 않습니다 지우고 다시 깔아도 마찬가지입니다  다른 은행 앱은 정상인데
1301,2,앱 시작에 필요한 정보를 받아오지 못했습니다 하아 왜 그러는 걸까요 은행 어플이
1311,1,은행거래로 인터넷뱅킹을 쓰는데 갑자기 안 들어가지면 진짜 급할 때 또 이런 오류가 난다면 어떻게할껀가요은행 업무인 만큼 진짜 신경 써서 관리해줬으면 좋겠네요
1315,1,앱 오류 얼른 수정해주세요
1317,2,갑자기 앱 클릭하니까 앱 시작에 필요한 정보를 받아오지 못했다고 네트워크 상태를 다시 확인하라는데 데이터는 켜져 있어요 갑자기 이체를 해야 하는 상황에 이런 일이 생겨서 들어가지도 못하고 있습니다 어떻게 해야 할지 알려주세요
1324,1,아니 오류 빨리 해결해주세요
1334,1,관리자가 관리를 안 합니다 지금 T011이라는 오류로 접속이 안 되는데 빨리 해결 좀 해주세요 
1345,2,앱 시작에 필요한 정보를 받아오지 못한다고 계속 확인할 수가 없네요 코로나라 은행 가기도 힘든데 상담도 몇 번씩 키패드로 들어가야 상담원분이랑 상담되고 그런다고 해결도 안 되고 절이 싫으면 중이 떠나야겠네요
1349,1,앱 실행하면  앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 상태를 확인 후 다시 시도해주세요 T011 발생합니다
1353,1,1월 2일 토요일 오후 18시 40분 오류 T11 접속이 불능 상태입니다 저번에도 리뷰에도 불편사항 개선 해달라고 그리 건의했는데 급여통장으로 우리은행 주 거래인데 실망이 크네 요구 어플 이 더 잘 된 거 같은데 아 너무 실망입니다
1354,3,잘 쓰고 있었는데 갑자기 셀룰러 정보인가 뭐를 못 받았다면서 앱 실행이 안됩니다 재시도를 눌러도 진행이 안되고 결국 앱 종료해야 한다는 것뿐인데 얼른 처리 좀 해주세요
1357,1,앱 시작에 필요한 정보를 받아오지 못하고 있다네요 네트워크 Wi fi 셀룰러 상태 확인하라고 계속 뜨고 로그인을 할 수 없습니다
1358,1,빨리 복구해주세요 일 있는데 이거 뭡니까
1360,1,아니 셀룰러가 먼데요 안 되네요 빨리 해결해주세요
1362,1,앱 실행 시 오류 발생되어 사용 불가합니다 T011 에러 빨리 개선해주세요
1365,1,앱 실행에 필요한 정보를 받아오지 못했다고 나오는데 앱 자체의 오류인가요 삭제했다가 다시 설치했는데도 그러네요
1370,1,아니 자꾸 인증서를 못 봤는다고 오늘 오전에는 잘 되다가 왜 갑자기 안되는 거죠 빨리 대처가 필요합니다
1372,1,에러코드 T011 떠요 앱 시작에 필요한 정보를 받아오지 못했다고 떠서 삭제 후 재설치해도 안되네요 은행 어플이 이러면 어쩝니까 당장 이체해야 하는데 답답하네
1376,1,앱을 열었는데 앱 시작에 필요한 정보 받아오지 못했다고 오류메시지 자꾸 뜨네요 와이파이 데이터 껐다 켰다 반복해도 안되네요 업데이트를 자꾸 하면 뭐 하나요 사용자들 불편해하는데 개선 요구합니다
1379,1,이 뭐 앱 시작에 필요한 정보를 받아오지 못했습니다 안내 문구만 주야장천 뜨고 버그에 오류가 이렇게 많아서 무슨 은행 어플인가요 차라리 옛날 버전이나 그대로 유지하지 뭘 더 해보겠다고 나서서 멀쩡했던 어플 개같이 휘저어놓고 재부팅 재설치해도 똑같고 은행 갈아타기 딱 좋은 홍보효과네요 개 같은 우리은행 어플 덕분에 떠나렵니다
1381,2,앱 시작에 필요한 정보를 못 받았다고 접속 불가 지우고 새로 깔아도 접속 불가 휴대폰 껐다 켜도 접속 불가 왜이랍니까
1384,1,앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 확인 해달라는데 내가 우리은행을 10년 넘게 쓰고 있는데 이런 개 같은 경우는 처음 보는데 내가 내 통장 잔고도 확인 못하나요
1391,1,급하게 출금하려니까 에러 나고 안되면 어쩌라는 건지 새해부터 안되면 사용자한테 공지를 해주던가 아까운 데이터만 써가며 앱 삭제하고 설치하고만 했네 내 시간 내 돈 뭔 일이 있으면 공지를 제대로 해주세요 그래야 뭔 다른 대안을 찾을 거 아니에요 진짜 기분이
1392,1,앱 실행이 안됩니다 앱 시작에 필요한 정보를 받아오지 못했습니다 셀룰러나 와이파이 확인해달라고 하네요
1394,1,지금 먹통이에요 해결 좀 빨리해주세요
1396,1,갑자기 앱 시작에 필요한 정보를 받아오지 못한다며 안됩니다 와이파이 문제없습니다 공기계입니다 이제까지 사용에 문제없었습니다
1402,1,앱 시작에 필요한 정보 불러일으키지 못했다고 네트워크 확인하라고 뜨는데 다른 어플들은 잘 돼길래 지웠다가 다시 까는데도 안되네요 공인인증서 보안카드 다시 재설정해야 되는 거 감수하고 지웠다 깔았는데 이러면 어쩌자는 건지 이율 좋길래 적금 3개나 새로 시작했는데 어플이 이 지경이니 은행 신뢰가 뚝 떨어지네요
1403,1,앱 실행에 필요한 정보를 못 받았다면서 네트워크 확인하라는데 데이터로 해도 안되고 와이 파이로 해도 안되네요 다른 어플 든 은 잘만 되는데 뭐가 문제일까요
1404,1,무슨 앱 실행이 안돼요  앱 시작에 필요한 정보를 받아오지 못했다면서 지웠다 깔아도 똑같고 안 그래도 어플 말 많은데 실행까지 안되고 최악이네요 다른 은행으로 갈아타렵니다 난 이제
1406,3,앱 시작에 필요한 정보를 받아오지 못했으니 네트워크 연결을 확인하라 하고 T011 코드가 뜨면서 앱 구동이 안됩니다 유튜브나 다른 앱을 보면 네트워크 연결에는 이상이 없어 보이는데 말이죠 어찌해야 하나요
1409,2,업데이트 후에 실행에 필요한 정보를 얻어오지 못했습니다 Wi fi 확인하세요 T011 에러는 뭔가요 실행 안돼요
1410,1,오랫동안 사용했는데 업데이트할 때마다 오류 뜨고 이번엔 앱 시작에 필요한 정보를 받아오지 못했다고 뜨는데 다시 깔아도 실행이 안되네요 다른 은행으로 변경을 해야 될 듯
1412,1,앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 셀룰러 Wi Fi 상태를 확인 후 다시 시도해주세요 T011 계속 저렇게만 뜨고 접속이 안되는데요 오늘 송금해야 되는데 지우고 다시 깔아도 접속이 안됩니다 이거 빨리 해결 좀 해주세요
1413,1,업데이트 후 먹통 됨 앱 실행에 필요한 정보를 못 받았다네요
1414,1,아씨 오늘부터 이거 안 되네요 앱에 필요한 정보를 받아오지 못했단 문구만 뜨고 답답하네요
1416,2,앱 시작에 필요한 정보를 가져오지 못했습니다 셀룰러 네트워크 상태 확인하라고 뜨는데 T011 다른 은행 및 앱 어플은 잘 들어가지거든요
1422,1,앱 시작에 필요한 정보를 받아들이지 못했습니다 네트워크 셀룰러 Wi Fi 상태를 확인 후 다시 시도해주세요 T011 이 에러는 무슨 문제인가요 앱을 삭제하고 다시 깔아도 똑같고 은행 업무를 전혀 볼 수가 없네요
1423,1,갑자기 앱 시작에 필요한 정보를 얻지 못했다고 계속 나오는고야
1431,2,잘 사용하고 있었는데 갑자기 어플 키려고 하니 와이파이 셀룰러 확인을 하라며 앱이 켜지지 않네요 앱을 삭제했다가 다시 깔아봐도 열리지 않으니 사용을 못 하겠어요 빠르게 답변 부탁드립니다
1440,1,앱 시작에 필요한 정보를 받아오지 못했다면서 데이터 연결을 확인하라고 뜨고 오류코드 t011 실행이 안 되네요 삭제하고 재설치하고 재부팅도 해봤는데 왜 이러는지 모르겠어요 은행 어플이 이럴 수 있나요 진짜 화납니다
1444,1,앱을 오랜만에 시작하니 앱 시작에 필요한 정보를 받아오지 못했습니다 셀룰러 와이파이 상태를 확인 후 다시 시도해달라고 계속 떠서 지우고 재설치해도 저러네요 뭐가 문제인가요 와이파이다 켜져 있는데
1460,1,와이파이 데이터 다 연결되어있고 방금 전까지 잘 이용했는데 왜 갑자기 앱 시작에 필요한 정보가 없다며 네트워크 연결이 안 됐다고 뜨는 겁니까
1463,1,앱 실행하면 앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 상태를 확인 후 다시 시도해달라는 말이 뜹니다 T011 오류  실제 인터넷은 되는데 왜 이런 화면이 뜨면서 앱이 안되는 거죠
1465,1,계속 잘 쓰고 있었는데 안 되네요 업데이트 문제인지  앱 시작에 필요한 정보를 받지 못했다는데 확인 부탁드립니다
1467,1,접속 안됨 이체해야 하는데 빨리 해결해주세요
1478,1,앱 시작을 위한 필요한 정보를 가져오지 못했다고 네트워크를 확인해보라는데 앱 삭제하고 다시 깔고 5G 와이파이 아무리 해봐도 안되네요
1481,4,잘 쓰고 있었는데 갑자기 앱 시작에 필요한 정보를 불러오지 못했다며 네트워크를 점검하라고 하네요 T011 일시적 오류이면 다행이지만 앱을 지웠다 깔아도 같은 문제를 보여서 불안하네요 평일에 은행을 갈 여력도 없고 주거래 은행이라 금융 재산이 묶여 있는 상황입니다 일시적 문제가 아니라면 조속한 해결 부탁드립니다 참고로 다른 은행 어플들과 원터치 알림은 잘 실행되나 온 뱅킹과 위비 뱅크는 같은 사유로 실행이 안되네요
1483,2,어플이 안 들어가죠요 인터넷 다 잘 되는데 이 어플만 안 켜집니다 저 얼른 이체해야 하는데 해결 부탁드립니다
1486,1,앱 시작에 필요한 정보를 가져오지 못했다는군요 T001 잘 쓰다가 접속도 안되니 황당합니다
1492,3,앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 상태를 확인하고 다시 시도해 주세요 T011라고 오류가 뜨네요 어떻게 해결하나요
1495,2,저도 공인인증서 잘 쓰고 있었는데 갱신하기에서 보안카드로 들어갔는데 앱이 열리지 않고 앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 셀룰러 wi fi 상태를 확인 후 다시 시도해주세요 T011 만 계속 뜹니다
1499,3,앱 시작에 필요한 정보를 못 받았다는데 와파로도 안 들가 지고 데이터도 안들 가져요
1503,1,갑자기 앱 시작이 안됩니다 앱 시작에 필요한 정보를 받아오지 못했다면서 네트워크 연결되어 있는데 연결이 안 된다고 뜨네요 T011 주 거래로 쓰고 있는데 갑자기 이렇게 오류가 생기니 너무 불편합니다 지웠다가 깔아도 안되네요
1504,1,앱 시작에 필요한 정보를 못 찾는다는 게 먼 소리임 업데이트를 해도 똑같고 앱 운영 답답하네요
1513,1,앱 시작에 필요한 정보를 T011 이게 뭔가요 시작 실행이 안되는데요
1515,1,며칠 전까지만 해도 잘 사용하다가 오늘 들어가려 해보니 앱 시작에 필요한 정보를 받아오지 못했습니다 네트워크 셀룰러 wi fi 상태를 확인한 후 다시 시도해 주세요 T011라고 떠서 계속 재시도 하고 와이파이도 멀쩡한데 이러니 속 터지네요 뭐 삭제한 것도 없는데 이래요  해결 좀 속히 해주세요
1522,3,필요한 정보를 불러오지 못했다며 와이파이나 데이터 연결을 다시 보고 재시도하라는데 재설치하고 계속 시도해도 앱 실행이 안됩니다 왜 이러는 건가요
1525,2,잘 쓰다가 왜 앱 시작에 필요한 정보를 불러오지 못했다고 와이파이랑 셀룰러 상태 확인해달라 하는데 삭제하고 다시 다운로드해도 그러는데 왜 이러는 거죠
