,score,comment
1885,4,편리하고 좋아요 거래내역 문자도 받을 수 있으면 좋겠어요
1892,1,앱을 켜고 지문 로그인과 동시에 앱이 종료되는 현상이 반복적으로 발생하고 있습니다 문제 해결 부탁드립니다
1900,4,KB국민은행 스타뱅킹을 자주 이용하다 보니 지문인증 및 공인인증 4자리 통장 비밀번호 6자리 비밀번호 전화번호 인증 등 여러 번 확인하는데도 습관화되어 맹목적으로 본인의 실수로 모 증권회사에 1억 원을 오송 금하여 다시 되돌려 받는데 애를 쓴 적이 있습니다 코로나 바이러스 19로 인해 비대면 계좌 이체 실수가 빈번하다는 뉴스도 듣고 본인 실수도 해 봐서 아는데 KB국민은행 스타뱅킹을 이용하는 고객으로써 조금 더 많은 인증 단계 및 비밀번호를 추가하여 개인 통장에서 이체 시 본인처럼 실수를 줄일 수 있는 대책이 필요하다 생각합니다
1904,3,숫자 키패드를 좀 더 굴고 진하게 했으면 좋겠어요 글씨 색도 중요 부분은 진한 색으로 표시해주세요
1909,4,메인화면에서 스타샷이 아닌 예금계좌의 비밀번호 변경처리가 예금관리에서 두 번 클릭으로 찾을 수 있었으면 해요 귀여운 캐릭터로 처리 알림 있으면 좋겠네요
1912,4,은행 가지 않고 편하게 해서 좋은 것 같습니다 하지만 초기화면에서 로딩이 자주 오래 걸리는 점은 개선해야 할 것 같습니다
1920,3,두 가지만 고쳤으면 합니다 하나는 고치기 쉽지 않고 다른 하나는 쉽게 고칠 건데요 1 앱의 실행이 느립니다 이건 은행들 앱의 공통점인 것 같은데 희한하게 굼뜨고 답답한 느낌을 주네요 은행 앱 중 SC제일은행 앱을 제일 처음 사용했는데 느려서 한심하다 했지요 그런데 뒤에 신한은행 하나은행 KB국민은행 앱을 써보니 SC제일은행 앱은 오히려 빨랐네요  2 폰트 중 명조체 사용은 지양했으면 좋겠어요 이런 데 어울리지 않고 가독성도 오히려 떨어집니다 sans serif 계열 폰트를 쓰도록 바꾸세요
1922,1,정말 이상해요 어플 실행하면 속도도 느리고 계속 안되면서 에러 나오는데 못쓰겠으니 업데이트하던지 개선하기 바람
1936,4,주거래 은행이라 자주 사용하고 있습니다 타은행 포함 전 계좌 조회 및 이체도 돼서 편합니다 다만 국민은행 관련 어플이 너무 많아서 통합 어플로 만들어주셨으면 좋겠습니다
1944,4,국민은행을 이용하기 때문에 스타뱅킹 앱을 사용하고 있는데 전반적으로 괜찮게 만들어진 앱입니다 그럭저럭 편리한 면도 있고요 그런데 국민카드나 KB증권 같은 계열사 앱들도 통합하면 좋을 것 같아요
1949,4,어플 자체는 문제없는 듯해요 UI도 깔끔하고 딱히 은행을 가지 않아도 업무처리도 가능하고 편함 다만 아쉬운 점이 있는데 어플이 분산되어 있다는 점 대표적으로 알림 받으려면 따로 알림 어플을 깔아야 한다는 게 너무 불편하다 이런 것만 좀 개선해주면 완벽
1951,4,주거래은행이라서 계속 사용 중이에요 입금 알림 주는 스타 알림이 따로 있는데 계속 에러가 자주 나서 통합해주면 더 좋을 것 같아요
1960,4,주거래 은행으로 국민은행 앱 애용자에요 현재 앱이 이전 버전보다 사용자 편의나 가독성 측면에서 훨씬 좋아요 인증 방식이 간편해지면서 더 자주 쓰게 되는 것도 한몫했고요 별 하나 뺀 이유는 가입된 예적금 혹은 다른 금융상품의 현재까지 이율 혹은 이윤이 타은행처럼 바로 보이면 좋겠어요 지금은 각 상품 들어가서 예상 이율 거기다가 해지 날짜까지 달력을 넘겨서 선택해야 해서 번거로워요
1965,4,은행 앱 중에서는 인터페이스가 가장 편함 하지만 연금저축펀드 내 펀드 종류가 증권사 대비 수가 적어 선택 폭이 좁음 이건 시급히 개선해야 한다고 봄
1971,1,업데이트할 때마다 앱이 안 켜져서 매번 재설치해요 안정성 개선 좀 해주세요
1976,4,금융 어플의 중요한 부분 중 하나는 속도보다는 보안과 안전유지에 있을 것이다 이에 국내 금융 어플들처럼 터치 속도는 빠르게 작동되는 체감을 느끼기는 어렵지만 오픈뱅킹의 편리함이 계속 사용하게끔 한다 그럼에도 속도 문제와 초기 가입 시에 인증 문제는 조금 더 개선되어야 할 것이다
1977,1,가끔 들어갈 때마다 고스트 현상이 생겨요 개발자 고용해서 최적화 좀 해주세요
1984,4,주거래은행 앱으로 잘 쓰고 있습니다 큰 불편은 없고 다양한 로그인 방식에 직관적인 화면 구성도 만족스럽습니다 다만 가끔씩 이용 중인 화면이 종료되는 경우가 있습니다 특히 처음 로그인할 때 앱 꺼짐 현상이 한 번씩 발생합니다 그 부분 조치 부탁드립니다
1989,4,좀 더 직관적이면 좋겠어요 필요한 정보 찾는데 어려움이 있네요
2003,4,오랫동안 스타뱅킹을 편리하게 사용하고 있습니다 다만 메뉴가 많아져서 헷갈리는 부분도 있고 국민은행 관련 앱이 여러 개 있는데 통합하여 관리했면 좋겠네요
2015,4,대학 들어가자마자 첨 계좌 튼 은행 아직까지도 쓰고 있음 모바일 인증서 생기고 더 편해졌음 은행 어플 중에 나름 괜찮은 듯 어플이 가끔 느릴 때가 있는데 그거 좀 개선해주세요
2019,4,전체적으로 편리한 기능을 갖추고 있으나 투자 상품에 대한 정보를 보다 쉽게 이해할 수 있도록 개선되면 더욱 좋을 것 같네요
2034,4,KB 스타클럽 이용 시 접속자 수가 많아서인지 오전 10시 오픈 시간에 맞추어도 접속이 너무 느립니다 이용자 수가 많아지는 상황에 맞게 개선되었으면 합니다
2036,3,개선 요청을 해도 개선을 안 한다 못하는 건가
2042,2,입금을 받았으면 상대은행이나 계좌번호도 표시하게 해주세요
2043,4,전반적으로 편리하나 첫 화면에 계좌가 자동으로 나타나면 좋을 듯
2049,3,자주 쓰는 기능 거래내역 조회의 눈에 띄게 배치 혹은 강조됐으면 좋겠어요
2052,4,장점 1 로그인 방식이 마음에 듭니다 2 활용하기가 어렵지 않습니다 3 숫자나 표기 방식이 보기 명확합니다 개선점 1 로그인 속도와 페이지 이동이 빨랐으면 좋겠습니다 2 소액은 보안카드 없이 이동 가능했으면 좋겠습니다
2058,4,앱 메뉴가 개선되어서 좋네요 많이 사용하는 항목을 직관적으로 찾을 수 있어서 편합니다 앞으로도 꾸준히 개선 보완해주길 기대합니다
2071,4,너무 앱이 많아서 서로 통학돼있으면 좋겠습니다 그거 말고는 다 좋습니다
2076,1,돈 좀 번 다음에 서버에 투자 좀 해주세요 심심하면 오류 나서 튕깁니다
2093,4,잘 쓰고 있습니다 그러나 많은 국민은행 관련 어플들을 일일이 다운로드해야 하는 건 개선됐으면 좋겠네요 어느 정도는 통합됐으면 하는 마음입니다
2094,4,리브 리브 메이트 통합할 수는 없나요 주거래은행이라 쓰고 있기는 하나 여러 앱을 깔아야 해서 불편하기도 합니다 카카오뱅크처럼 계모임 할 때 모든 친구들이 다 볼 수 있는 계좌도 있었으면 좋겠어요 아니면 있는 건지 제가 못 찾는 건지 모르겠지만요
2097,1,앱이 일주일째 열리지도 않고 폰을 freezing 상태로 만들어 너무 불편합니다 그리고 한참 후에 앱이 반응하지 않는다고 메시지나 뜨고  제거하고 다시 깔아보는 중입니다 에러가 생기면 빨리 해결해줘야 하는 거 아닌가요
2100,4,처음엔 적응 시간이 필요했는데 지금은 이체를 비롯한 사용이 편리해요
2115,4,주거래 은행으로 잘 사용하고 있는데요 다만 개선될 점이 있다면 패턴으로 로그인 시에 가끔씩 튕겨져나가는 오류가 빈번하게 있어서 이거 외에는 편하게 사용하고 있어요
2123,4,로그인할 때 내가 설정한 방식이 바로 나왔으면 좋겠어요
2124,4,은행 업무를 보는데 편하다 그러나 앱 가동 속도가 느린 편으로 더 빠르게 가동되면 좋을 것이다 전체적으로 괜찮다
2125,4,아주 편하게 잘 되어 있는 것 같아요  하기도 편리하고 다른 사람들에게 추천해줘서 같이 쓰고 있어욥
2130,4,디자인 면에서는 깔끔하게 잘해놓으셨는데 속도 부분이 좀 더 개선되었으면 좋겠어요 편리하게 잘 이용할 것 같습니다
2136,3,잘 쓰고 있습니다 근데 다른 뱅크 앱보단 살짝 속도 면에서 느린 게 불만입니다 속도 개선이 필요해 보여요 그 외에는 만족합니다
2140,4,개선을 통해 쓰기 한결 나아진 것은 같은데 리브 메이트 같은 다른 앱들과도 통합되었으면 좋겠어요
2145,2,앱을 실행시킬 려 했는데 자꾸 튕깁니다 로그인을 하려 해도 화면이 껴졌다 꺼졌다를 반복하고 있습니다 국민은행 앱 쓰면서 이렇게 불편한 점은 없었는데 문제점이 무엇인지 답변해주세요
2154,1,아니 금융 인증서 필요해서 받으려고 하니깐 화면이 계속 점멸되면서 꺼졌다 켜졌다 반복하네요 어플 자체가 실행을 할 수가 없어요 최대한 빠른 업데이트 바랍니다
2157,2,업데이트 후에 접속 장애가 생김 빠르게 조치해주세요
2158,1,인증번호 로그인 화면 잘 쓰고 있는데 터치하기 힘들게 왜 이렇게 작게 바꿨나요 익숙해진 ui 자꾸 건들지 마세요 시스템이나 개선하세요 왜 자꾸 UI 건드려요 네
2159,1,어플이 검은 화면 흰 화면 번쩍이면서 깜빡거리기만 하구 켜지지가 않아요 확인 부탁드립니다
2164,3,인증서 비밀번호 입력 버튼의 크기를 크게 해주세요 최소한 쿼티만 하게는 해줘야죠
2167,3,오늘 어플 왜 이래요 어플 실행 시 화면 깜빡거리고 접속이 안되네요 지웠다 다시 깔았는데도 그래요 확인해주세요
2169,4,속도가 빨라서 좋아요 그런데 이벤트를 하게 되면 느려지더라고요 여러 명이 동시 접속해서 그런 것 같기는 한데 개선할 필요성이 있어 보여요
2174,4,주거래 앱이라 자주 사용하고 있습니다 사용상의 불편함은 없지만 다른 앱이랑 통합되어 하나로 사용하면 더 좋을 것 같네요
2176,4,KB 관련 앱이 너무 나누어져 있네요 여러 기능이 통합된 하나의 앱 부탁드려요
2180,4,느린 거만 개선하면 좋을 텐데요
2190,4,주거래은행이라 자주 사용합니다 관련 앱이 너무 많아 통합할 필요성이 느껴지는 것 말고 편의성 면에서 좋네요
2192,3,인증이 좀 더 간소화되었으면 합니다 나이 많은 어른들도 쉽게 쓸 수 있도록 개선되었으면 좋겠네요
2193,4,초기 앱은 너무 느리고 복잡한 메뉴 때문에 주로 PC 홈뱅킹을 사용하다 최근 들어 앱을 많이 사용하고 있어요 하지만 좀 더 직관적이고 간결한 메뉴체계와 빠른 처리가 가능한 미니멀하고 스마트한 앱으로 발전했으면 좋겠네요
2197,4,국민은행 관련 그룹사 이동이 편해요 빠른 이체 기능도 개선되어서 쓰기 편합니다 하지만 로열스타클럽이라지만 매월 주시는 쿠폰 혜택을 거의 받을 수가 없네요 매번 soldout이라서 좀 더 많은 혜택이 있었으면 좋겠습니다 그룹 사 중에 증권과 저축은행의 연동이 좀 불편합니다 이체하기가 좀 어렵네요
2202,1,인증서 비밀번호 입력 시 나오는 키패드 원래 크기로 해주세요 쪼매내서 입력하기 불편합니다 간편 인증이니 뭐니 그런 거 사용하게 만들기 위해 일부러 작게 줄인 겁니까 툭하면 먹통 되는 거 참고 쓰는데 이건 아닙니다
2204,4,KB국민은행 앱 자주 애용하고 있습니다 마이 메뉴 기능을 자주 사용하고 있고 스타 드림으로의 접근성이 불편한데 개선해 주셨으면 합니다
2205,4,주거래 은행 앱이라 매일 접속하고 자주 사용하고 있습니다 KB 모바일 인증서 사용하고 있어서 로그인이 간편하고 좋은데 앱이 통합되어 있지 않고 분리되어 있어 KB 관련 여러 앱을 설치하고 로그인해야 하는 점이 불편하니 개선 부탁드립니다
2210,4,이점보다는 나아진 것 같지만 아직 개선되어야 할 점이 많아 보입니다
2222,4,주거래 은행으로  스타뱅킹 앱  사용 중입니다 최근 인증 제도 변경으로 도입된 모바일 인증서를 사용 중인데 이전 공인인증서보다  훨씬 편리해져서   금융 업무가 한결 더  수월해졌네요 앞으로도 질 좋은 서비스 부탁드립니다
2223,4,필요한 것을 찾고 잘 실행하고 있어요 이벤트도 다양해서 좋아요
2226,4,조금 심플했으면 좋겠네요
2235,4,국민은행이 주거래 은행이기는 한데 앱 이용은 너무 불편해요 은행 앱과 카드 앱까지 너무 많은 것들이 나눠져 있고 최근엔 케이비 페이까지 너무 정신없어요 깔았다가 지운 앱도 몇 개 됩니다 스타뱅킹 내에서는 관리 기능이 나눠져 있어서 기능 찾기가 어려워요 자동이체 등록과 검색도 타행 당행 나눠져 있어 불편해요 그리고 스타샷은 이름을 봤을 때 뭔 기능인지 알 수가 없는 것 같아요 아이콘 디자인도 직관적이지 않아서 복권 관련 기능인가 싶기도 하고요 굳이 필요한 기능인가 싶네요 마이메뉴에 뱅킹 관리에 필요한 기능을 모아두는 게 어떨까 하네요
2237,4,대체적으로 만족하나 다른 분들이 느끼는 거처럼 국민 관련 앱들이 너무 많아서 폰 폴더 함게 국민이라는 폴더가 있을 정도예요 통합해서 관리가 된다면 불편한 없이 좋을 거 같아요
2238,4,로그인 방식 설정이 하단에 있어 좀 불편했고 타은행도 사용 중인데 주 거래가 국민인데 이체나 뭐나 쓰는 게 제일 번거로운 거 같아요 예전 버전인 줄 알고 찾아보기까지 로그인 방식 설정 등 사용하기 좀 더 단순하면 좋겠어요 찾을 거는 검색으로 찾으면 빠르고 어플 사용만 좀 더 간편해지면 좋을 거 같아요
2243,3,간편 로그인할 수 있어서 편해요 긍대 간편 로그인하면 이체가 안되네요 공인인증서 로그인하라고 뜨는데 간편 로그인해서 이체도 바로 할 수 있으면 좋겠어요 그리고 계좌번호 복사할 때 숫자만 복사되면 좋겠어요
2250,4,스타뱅킹 앱이 타 금융사보다 기능이 많은데 너무 많은 카테고리가 있어 처음 이용하는 사람들에겐 불편함을 줄 수도 있다고 봅니다 조금 더 심플한 화면으로 구성되면 더 좋을 거 같습니다
2254,4,이왕이면 앱들이 다 통합되었으면 좋겠고 이용하기 편리했으면 좋겠음 현재처럼 카테고리들이 사용에 편하게 구분되면 좋겠음 간편 로그인으로 사용이 편해서 좋음
2261,4,수시로 쓰고 있습니다 속도는 많이 좋아졌고 ui는 개선의 여지가 있겠지만 좋아진다는 느낌입니다 다만 아쉬운 점은 어플의 파편화랄까요 어플마다의 특화 기능을 중시한 선택이란 생각이 들지만 오프라인 온라인에서 광고하는 기능을 사용하려면 기능 하나에 어플 하나씩 설치해야 하나 생각이 든 적도 있네요 그래도 예전보다 피드백도 좋아지고 있으니 점점 나아지길 바라봅니다
2266,4,카드사 은행 증권보험 계열사마다 필요시 전부 다운로드가 필요해서 번거롭습니다 통합 앱 개발을 해주셨으면 합니다
2267,4,한눈에 모든 계좌 보기 좋아요 계좌이체하기도 편하고요 잘 쓰고 있어요 업데이트만 덜 자주 했으면 좋겠어요
2271,4,금융 인증서로 쉽게 인증되어 사용하기 편해요 하지만 가끔 앱이 느려지거나 멈추는 경우도 있어서 끄고 다시 들어가야 될 때가 있어서 불편했어요 그 부분만 개선되면 편리한 스타뱅킹이 될 것 같아요
2272,4,스타뱅킹 어플 자체의 편의성은 우수한 편이라고 생각됩니다 KB 인증서도 편리하고요 다만 다른 분들도 지적하시는 부분인데 어플이 분산되어 있는 데서 오는 불편이 있습니다 스타 알림의 알림을 보고 이체를 하려면 스타뱅킹으로 이동해야 하고 이때 다시 로그인을 해야 하는 것은 옥상가옥의 느낌이네요 많이 고민하시는 부분이겠지만 스타뱅킹에서 스타 알림의 푸시 기능도 할 수 있게 개선되면 사용이 편리할 것 같아요
2280,4,주거래은행이라 항상 편하게 사용 중이에요 처음 로그온 시 시간이 좀 걸리는 게 좀 불편하네요 전에는 스타 드림서비스를 한 번씩 받아서 좋았는데 전혀 못 받고 있어 아쉽네요 전처럼 서비스해줬으면 좋겠다는 생각을 해보네요
2291,4,타은행 앱을 먼저 사용하다가 은행 지점 방문할 일이 있어 갔다가 kb 스타뱅킹 설치해줘서 사용하게 됐는데 모든 계좌를 자동 조회해주셔서 잠자고 있는 휴면 통장을 찾아냈어요 오래 거래 안 하던 계좌에 꽤 많은 잔액을 발견해서 횡재한 기분이었어요 멀리 타은행 방문할 필요 없이 바로 kb 계좌로 이체해주시더라고요 지문 로그인도 편리하고 자주 거래하는 계좌로 빠른 이체도 되어 간편해요
2301,4,주거래은행이 kb여서 주로 사용합니다 단순 입출금만 이용하는 경우는 편리하지만 거래내역 조회 시 기간 설정 시 날짜를 입력하고 조회할 때 가끔 재 입력해야 할 때가 있고 송금 확인해야 할 때 좀 더 간단하게 들어가 볼 수 있었으면 좋겠습니다 그 외엔 만족하며 사용합니다
2303,3,주 거래로 사용하다 보니 처음에 불편했던 것들이 무뎌져서 익숙해졌지만 더 나은 kb 스타뱅킹이 되기 위해선 이체 시 타행의 경우 간단하면서 편리하지만 인증 절차가 복잡하여 불편합니다 인증 절차가 복잡한 건 안전성 때문일지도 모르지만 더 간편하면서 안전하고 편리했으면 좋겠어요 여러 계좌들을 한눈에 볼 수 있고 관리할 수는 건 편한 것 같아요 kb 관련 리브 메이트 리브 똑똑 스타 알림 등의 앱들이 많아 하나의 앱에서 관리할 수 있다면 휴대폰의 저장공간도 덜 차지하고 더 편리하지 않을까 싶어요 처음에는 관련 앱을 다 깔았지만 자주 이용하는 거 외엔 삭제하게 되네요 더 나은 kb 스타뱅킹이 되길
2305,3,잔액 증명서 발급 거래내역 증명서 발급 기능에 상세한 안내와 쉬운 설명이 첨부되면 좋겠네요 결국 콜센터에 물어봐서 해결했는데  일을 스마트하게 간소화 간편화하면 좋겠습니다  고객 제안 같은 거 앱 안에서 활성화되는 정책 있음 더 좋겠네요
2306,4,오랜만에 다시 이용하는데 많이 개선된 것 같아요 점점 개선되어 편리해지면 더 많이 이용할 것 같아요
2315,4,오랜 전부터 국민 뱅킹을 써왔는데 요즘 많이 개선돼서 쓰기 편한 것 같아요
2343,4,거래내역 조회가 화면에 뜨게 해주시면 좋아요
2349,4,여러 가지 기능 통합 필요 리브 포함
2368,4,쓰기 좋고 연동 빠름 근데 왜 이렇게 분화해놨는지 국민은행 어플만 한 바가지임  제발 통합해줘요
2371,4,오랫동안 사용한 1인입니다 점점 사용자 편의성이 높아지고 있어서 만족합니다 50대 들어서며 기억력이 급격히 떨어지는 저로서는 공인인증 비번도 기억하기 힘든데 지문 및 패턴 등 간편한 사용이 정말 좋네요 앞으로도 저 같은 중년 사용자를 배려한 항목 만들어주심 좋을 것 같습니다
2375,4,앱은 잘 쓰고 있어요 근데 앱 종류가 너무 많아요 한두 개로 통합해주세요
2381,3,처음에는 국민은행이 주거래 은행이었지만 앱이 너무 분리되어있고 이체할 때 모바일 인증서 아니라면 너무 불편합니다 모바일 인증서만 이체 편하고 다른 걸로 로그인 시 OTP 인증 필요 그리고 이체 화면이 너무 작고요 그래서 몇 년 전에 신한으로 옮겼는데 신한이 이체하기가 더 편하더군요 이체 화면 Hey young 화면도 눈에 딱 들어오고 모바일 OTP 발급 OTP 자동인증만 해놓으면 계좌 비밀번호만으로도 이체가 가능하죠 국민은 모바일 인증서로 대체하면 편리하지만 국민 전용이다 보니 타은행에서는 불필요로 하죠 물론 국민은행을 주 거래로 이용하시는 분들께는 편리합니다만 국민을 사용해보시다가 더 편리한 타은행들로 넘어온다면 오히려 넘어오실 분이 더 많다고 생각 드네요 국민에는 입출금 통지 알림 서비스 신청 × 평생계좌 신청 × 카드 조회 × 등 타사는 앱에서도 입출금 평생계좌 카드 조회 등 되는 편리함 요즘 인앱으로 가는 추세입니다
2382,4,예전보단 낫지만 좀 더 메뉴가 직관적이고 한눈에 들어오면 좋을 듯
2392,4,사용하기 편해서 아주 만족합니다  한가지 개선점을 적는다면 이체한 계좌번호랑 은행은 나중에 다시 확인할 수 있었으면 더 편리할듯합니다
2399,4,모바일 인증서로 간편하게 은행거래할 수 있어서 좋아요 다만 모바일 인증서 패턴 연결 시에 노란색 선을 안 보이도록 설정할 수 있게 개발 좀 해주세요 지문인식이 잘 안되는 폰이라 패턴으로 쓰고 있긴 한데 가끔 대중교통이나 사람 많은 곳에서 연결하기가 쪼끔 그렇네요 노란 선 안 보이도록 설정해주세요
2405,1,공동 인증서 때문에 어쩔 수 없이 쓰지 사실 토스보다 나은 게 아무것도 없음 일단 로그인 방식이 다양한 건 좋은 게 아니라 헷갈리고 불편한 거임 불필요하게 복잡한 인터페이스 앱 내에서의 동작 속도 송금 절차 등등 단 한 가지도 토스를 이기지 못함 토스 인증서가 구 공인인증서를 대체할 수준에 이르면 즉시 삭제할 예정
2416,4,은행 갈 필요 없이 편해요 장기 이용해 제도 가능해서 쉽게 했어요
2430,4,로그인 지문등록 후 사용할 때 인식이 잘 안 되는 경우가 많네요 사용 중에 버벅거리며 느려지는 경우도 꽤 있고요 개선 바랍니다 그래도 타은행 거래 시보다는 괜찮은 편이고요
2435,3,국민은행 앱 좀 통합해주세요 리브 메이트요
2444,3,다른 뱅킹 앱들에 비해 로그인 속도가 두 배 느린 점 특히 로그인 전 계좌 잔액 확인 서비스의 속도는 최악  서비스 리쿠들의 글자 크기가 작아 조잡해 보여 이런 점을 개선한다는 훨씬 사용하기 편해질듯합니다
2450,4,좋은 이벤트 자주 해주세요
2451,3,무엇보다 빠른 이체 계좌 등록 후 사용하는 기능이 있어서 편리하니 좋더라고요 한눈에 필요한 기능을 볼 수 있게 하단 바가 있는 것도 좋습니다 오랫동안 간편 비밀번호로 쉽고 편리하게 그리고 안전하게 잘 사용하고 있네요
2452,4,주거래 은행이라 몇 년째 사용하고 있어 크게 불편한 점은 없지만 이벤트 같은 메뉴가 밖으로 나와있으면 좋겠어요 스타 드림서비스는 하기 전날 알림 같은 게 오나요 제가 설정을 안 했는지 한 번도 받아보질 못했어요
2454,3,국민 관련 앱이 너무 많아서 좀 헷갈려요 좀 더 심플하게 정리해주세요
2455,3,케이비 카드 리브 온 왜 따로따로 만들어놨는지 한데 합쳐줬으면 좋겠음 각각 확인하러 다른 어플들 접속해야 되어서 불편함
2470,4,화사한 UI가 서비스 사용하는데 기분을 좋게 해줍니다 메뉴들이 많아서 서비스 사용이 어려울 것 같았는데 챗봇을 이용하니 예금 금리 등 필요한 정보를 빠르게 보여주어 좋네요
2484,4,구성이 다양해서 좋아요 지문인식으로 로그인하니 편리하고요 각종 이벤트 혜택 소식도 찾기 쉽고 다양한 금융상품 찾기도 쉽네요 그래도 뱅킹 서비스인만큼 첫 화면이 계좌 정보가 나오면 더 좋겠다는 생각도 드네요
2488,4,다양한 서비스 편의성에 만족합니다 앱이 좀 무거운듯하고 구동에 시간이 걸립니다 비대면으로 개설한 통장의 경우 인터넷뱅킹 신청은 영업점 방문으로 만 가능합니다 직원에게 확인 그런데 앱 오류 팝업은 휴면계좌라고 나옵니다 지점 전화번호 안내는 지점별로 등록되어있으나 어차피 고객센터로밖에 연결 안 됨 대표번호로 수정하는 게 좋을 듯 수정 부탁 수고하세요
2510,4,모바일앱 애용하는데 편하고 좋아요 좀 더 많은 이벤트가 있으면 좋겠어요
2516,3,아주 오래전부터 잘 사용하고 있습니다 간간이 새로운 페이지로 바뀌자 시면서 필요한 것도 더 들어가 있고 무엇보다 직접 은행에 나가지 않아도 적금은 다들 수 있어서 잘 사용하고 있어요
2522,3,앱 사용 중 다른 보안 프로그램 연동되는 것이 매우 불편 은행 자체 개선이 매우 필요 또한 신분증 촬영이 많은 시도를 해야 됨 어플이 다른 은행보다 불편한 것도 있음
2524,4,크게 불편한 점 없이 사용 중 다만 좀 더 세련된 디자인으로 바뀌었으면 좋겠다
2525,4,처음보다 쓰기가 더 편해진 건 있는 거 같아 이 홈으로 들어갔을 때 우리은행이나 신한 쏠처럼 내 계좌가 먼저 보이면 좋겠네요
2526,4,첫 화면에서 계좌 정보와 이벤트 이체 중심으로 확인하면 좋을 거 같아요
2527,4,즐겨 이용하는 앱인데 평소 간편송금만 이용했는데 최근 개선되고 다른 페이지를 보게 되고 리브 메이트와 연계되어서 많은 혜택과 지점 방문 없이 비대면으로 진행할 수 있도록 개선된 점들이 좋아요
2529,4,주거래 은행인데 앱이 많이 개선되어 쓰기 편합니다 예전에는 지문으로 로그인할 때 에러가 잘나서 인내심 테스트 많이 했었는데 최근에는 그런 문제 한 번도 안 겪었네요 ;;
2530,4,주로 사용하는 카드가 국민카드여서 거의 이체거래 위주로 사용하고 있습니다 딱히 불편한 점은 없고 간간이 이벤트 페이지 들어가서 스타벅스 커피 당첨되는 재미가 쏠쏠해요 근데 이벤트 페이지가 눈에 잘 보이는 곳에 위치해 있으면 좋겠어요
2532,3,kb 뱅킹 관련 앱은 하나로 통합하는 게 좋을 것 같다
2533,4,사업자용 공인인증서도 폰에 깔 수 있으면 좋겠어요 KB 인증서를 사용하니 스타뱅킹 로그인이 편해졌고 이체도 간편해져서 매우 편리합니다
2548,3,앱 실행 이후 로딩 시간 걸리는 게 조금 아쉬워요 빨리 접속했으면 좋겠는데 타 은행 앱에 비해 느린 것 같아요 이체 메뉴를 조금 더 찾기 쉽게 했으면 해요 다른 메뉴나 카테고리는 분류가 잘 되어 있어서 찾기 쉬운 점은 좋은 것 같아요 Pay 앱이 따로 있던데 다른 앱의 기능까지 통합하면 더 좋을 것 같습니다 앱의 디자인이나 색상은 훌륭한 것 같습니다
2551,3,앱이 개선되고 빨라져서 좋아요 빠른 이체는 정말 간편하고 너무 좋아요
2553,4,KB가 개인뿐 아니리 소속회사 줘 은행이라 거의 매일 사용합니다 기존에 불편한 사항들은 제안 드렸으며 많이 개선되어 잘 사용하고 있습니다 조금 더 고객이나 기업의 입장에서 어플 설계해주시면 좋겠습니다
2561,4,개선되고 좋아졌어요
2562,3,이벤트 안내나 다양한 기능들이 있어 편리하게 잘 쓰고 있습니다만 카드 앱 등 필요에 따라 같은 은행 사임에도 여러 앱을 사용해야 하는 것이 불편합니다
2564,4,변경되고 나서 앱이 예전보다 빨라진 느낌이지만 아직도 타 은행들 어플에 비해 로딩이 긴 편이라 조금 답답 계좌 거래 내용 확인할 때 바로 메모 쓸 수 있는 기능과 입금이체 상세내역을 바로 확인할 수 있음 참 좋겠음
2568,4,국민은행 처음 가입해서 사용한 건 얼마 안 되었는데 다른 계좌에서 돈 가져올 수 있는 거랑 수수료 없는 거랑 머니 쪼개기 같은 거 있어서 괜찮은 것 같아요 그런데 입출금 시에 알림이 바로바로 잘 떴으면 좋겠어요 신한은 바로 뜨던데 국민은행은 알림 어플이 좀 느리더라고요 안 뜰 때도 있고요
2577,4,급여이체를 20년 가까이 이용했다 대출 안내도 좋지만 오래 이용한 고객에게 특혜나 소극적인 고객에게 새해 금융상품이나 소식 이벤트를 카톡이나 문자로 좀 더 적극적으로 안내해주면 좋겠다
2584,4,예전에는 버퍼링도 심했는데 개선되고는 많이 좋아졌어 요로 그인 방법도 편해졌고요 다른 리뷰들처럼 빠른 이체 등록 편집이 번거로운 점 개선 부탁드리고 기업 개인 따로 앱을 깔아야 해서 불편한 점도 있습니다
2588,4,입출금 알림도 설정되어 있으면 좋겠어요
2589,4,잘 사용하고 있어요 편안한 색감으로 보기 좋아진 게 맘에 들지만 인증 시 본인 폰 확인 후 다른 절차 없이 바로 확인으로 처리되어 그냥 넘어가는데 조금은 불안한 듯한 생각이 가끔 들어요 솔직히 바로 넘어가니 편하긴 하지만 다른 사람이 몰래 사용하면 빨리 다른 절차 확인 없이 그냥 처리되면 어쩌나 하는 생각이 드네요;; 인증이 좀 더 안전하게 되었으면 좋겠고 이벤트가 좀 더 다양하게 많이 있었으면 좋겠어요
2607,4,수시로 업데이트를 하면서 꾸준히 개선되는 점이 보이네요 앞으로도 보안에 더욱 신경 써주시면 좋겠어요 주력은행 앱이다 보니 안심하고 쭉 사용하고 싶어요
2615,3,앱 통일 좀 해주세요
2616,4,공인인증서 로그인 오류가 가끔 발생합니다 그 외엔 불편 없이 잘 사용하고 있습니다 너무 많은 걸 첨가하시려 말고 지금처럼 유지를 잘해주세요 앱에 너무 많은 걸 하시는 건 안 좋은 것 같아요
