,score,comment
1296,4,지금도 많이 좋아지긴 했는데 화면이 좀 더 이쁘고 쉬웠으면 좋겠어요
1301,3,주거래 은행 잘 사용하고 있는데 타행 거래 otp 입력해야 해서 불편합니다 다른 은행은 다 없앴는데 농협은 좀 불편함이 있어도 개선이 늦는 편 이내요 
1307,4,예금계좌 만기일 한눈에 볼 수 있으면 좋겠어요 전에 있던 기능인데 이제는 계좌 정보를 들어가야 만기일 확인이 가능해요 다른 메뉴는 깔끔하고 사용하기 편해요
1309,4,편리합니다 다만 올인 뱅크도 있는데 이것까지 필요한지는 잘 모르겠네요 올인 뱅크는 CD 현금 인출 외에는 거의 안 씁니다 그리고 투자 관리 쪽은 아직 갈 길이 먼 것 같습니다
1318,4,이체할 때 한 화면에 정보기록하는 게 다 보이면 좋겠어요 다음 넘어가는 게 불편해요
1321,4,스마트뱅킹 저는 잘 쓰고 있어요 농협 보험도 같이 업무할 수 있게 통합하면 더 좋을 것 같아요
1334,4,잘 사용하고 있습니다 전 계좌조회화면에서 예금 펀드 대출 등 카테고리 선택하지 말고 한 화면에서 스크롤로 내려서 모든 계좌를 볼 수 있도록 하면 좋을 것 같습니다 예금 펀드 대출 등은 접을 수 있도록 하고요
1340,4,스마트뱅킹 꾸준히 잘 사용 중입니다 통장이월 발급만 은행에서 처리하는 중입니다 이월 발급도 기계로 할 수 있으면 좋겠네요
1346,4,전 불편함 없이 간편 인증으로 계속 잘 사용하고 있어요 그런데 콜 뱅킹도 있던데 같은 농협이면 하나로 통합했으면 좋겠어요
1347,4,대체적으로 사용이 간편하고 잘 사용하고 있습니다 거래내역이나 이체정보에 대한 메모 기능이 있었으면 좋겠습니다
1350,4,농협 모바일뱅킹 앱 매우 편리하고 은행 업무 보는데 도움이 많이 됩니다 다만 정말 어쩌다 한 번씩이지만 이체 업무가 에러 나서 한참 있다가 다시 시도하는 등 아직 개선이 필요한 점이 있어서 별 하나는 빼었습니다 앱 실행 에러 잡아주시고 앞으로도 발전하는 농협 모바일뱅킹을 기대해봅니다
1358,4,예전보다 점점 더 개선되고 있습니다 인터페이스가 편해졌어요
1365,4,쓸만합니다 근데 이체 시 좀 더 간소화가 되었으면 좋겠어요
1370,4,편리하게 사용하고 있어요 이체 끝에 사용 비번을 한 번 더 입력해서 더 꼼꼼하게 했으면 좋겠어요
1372,4,사용성이 좋습니다 보안 관련 신경 쓴 흔적이 보이네요 UI 개선만 추가되면 좋겠습니다
1373,4,사용은 잘하고 있지만 더 많은 혜택이 있었으면 좋겠습니다
1401,1,오류 때문에 급하게 이체해야 되는데 하지도 못하네요 어플 자체 문제인데 안되는 이유가 도대체 어떤 구체적인 이유를 말해줘야 하나요 답글 복붙하지말고 일 좀 하세요
1404,4,어플 잘 이용하고 있는데 자산 가입하는 게 간편하진 않은 것 같아요 여기저기 타고 가야 해서  배너를 좀 단순화하면 좋을 것 같네요
1419,3,모바일 OTP 인증 등 사용할 때 너무 복잡합니다 절차에 대한 안내는 더 자세하고 절차는 간편해졌으면 좋겠습니다
1423,4,특별히 불편한 점 없이 사용하고 있습니다 항상 더 나은 발전을 위해 노력해주시면 감사하겠습니다
1424,4,예전에 비해 디자인이 깔끔해졌네요 고심한 흔적인 보입니다 저는 주로 하는 행과 nh 최근에는 칼뱅을 주로 사용하는데요 UX는 조금 더 고민해주시면 좋을 것 같습니다
1456,4,새벽에 잠깐 이용 못하는 건 불편한데 대체적으로 앱 사용은 좋아요 다만 로그인 후 제 계좌 금액이 바로 보이는 건 싫어요 옆에 사람이 있으면 곁눈질로 볼 수 있어서 위치를 내리고 나 작게 보고 싶은데 메인화면 설정 메뉴에 금액은 안 보이게 하거나 작게 표시하는 기능 혹은 계좌를 아래로 내려버릴 수 있도록 하는 것도 추가되었으면 좋겠어요
1461,4,이체할 때 에러 메시지가 틀릴 때도 있습니다 정확한 에러 메시지 표시가 필요합니다
1466,4,딱히 불편한 점은 없으나 편의 기능이 더 있었으면 좋겠음
1470,4,보안카드를 대체할 스마트폰 인증수단이 활성화되면 더 좋을 것 같아요
1471,4,전반적으로 나쁘지 않은 거 같아요 부모님이 쓰시기엔 아직 어렵나 봐요 텔레뱅킹이 더 편하다 하시네요 좀 더 직관적이면 더 많은 연령층이 쓰기 좋을 거 같아요
1491,3,내 계좌번호 확인하기가 있었으면 좋겠어요 제가 못 찾는 거일 수도 있지만 뭐든 가입신청하려면 계좌번호를 적어야 하던데 계좌번호를 몰라서 스마트뱅킹 가입을 하려는 건데 첫 관문부터 막혔어요 차라리 다른 인증이 좋을 거 같아요
1493,1,뱅킹 앱을 잘 사용하고 있었는데 앱을 실행하면 반응 없이 어두운 화면만 지속되고 있네요 휴대폰을 완전히 껐다가 켜도 같은 현상이 발생됩니다 앱은 필요할 때 즉시 사용하기 위함인데 이렇게 사용할 수 없으니 짜증 나고 스트레스받네요
1496,4,계좌 조회와 이체 업무 처리가 편리합니다 자동이체 등록 대출 내역 확인 등은 조금 더 개선되었으면 좋겠습니다 대출업무 공휴일 시스템 점검 시 사전 안내가 없어서 고객센터 문의 후 해결했습니다
1504,2,스마트뱅킹을 제일은행 신한은행 농협 하나은행 기업은행 대구은행 우리은행 우체국 뱅킹을 쓰고 있는데 개인적으로는 제일은행이 제일 편함 참고해주세요
1506,3,이자 계산기 기능이 있으면 좋겠어요
1509,4,오랫동안 사용했는데 크게 불편함은 못 느끼고 사용하고 있습니다 다만 예적금 검색할 때 헤맨 적이 있었는데 금융상품이 한눈에 보기 쉽게 나왔으면 좋겠어요
1513,3,이제 좀 쉽게 로그인 되면 좋겠다 간단한 로그인 이체가 요즘 대세인 거 같아요
1514,3,딱히 불편한 점은 없지만 용이하지 않은 사용감 좀 더 메뉴별 접근을 쉽게 찾아갈 수 있는 방법에 대해 고민할 필요가 있어 보입니다
1516,4,편리하게 이용 중입니다 다만 메뉴 부분이 접근성이 떨어지는 것도 사실입니다 이 부분은 실 사용하는 여러 사람 입장의 의견 반영이 필요할 것으로 생각합니다
1520,4,기능이 많이 개선되었기 기대합니다 외환 거래 시 접속 불량이 많았었는데 문제가 해소되었는지 써봐야겠네요 전체적 화면구성은 많이 좋아졌네요
1522,3,잘 쓰고 있어요 잘 쓰는 기능을 크게 볼 수 있으면 좋겠네요 부모님이 안 보인다고 이체를 부탁하는 경우가 종종 있습니다 큰 글씨 이체 메뉴가 있긴 하지만 잘 쓰지 못하시더라고요
1525,3,일회용 비번 입력이 입출금 금액이나 다른 조건에 맞추어 간소화될 필요 있음
1526,4,공인인증서 없이 카카오 뱅킹처럼 비밀번호만으로 이체 가능했으면 좋겠습니다 그리고 메뉴들이 너무 많아서 간소화했으면 합니다
1539,4,보기 편한 편이에요 더 색감이 풍부해도 좋을 듯해요
1542,4,나쁘지 않은듯합니다 비밀번호 입력 시 송금 내용이 표시되면 좋겠네요
1546,4,다른 건 괜찮습니다 근데 타앱에 비해 속도가 너무 느리네요 디자인이나 필요 메뉴가 한눈에 보여 UI 적으로는 사용하기 좋습니다 속도만 좀 개선해주세요
1547,4,편리하지만 실시간 감시를 통해 철저한 보안 부탁드립니다
1549,4,이체 시 매번 인증서 비번 넣기가 번거롭네요 소액 이체는 인증서 말고 다른 방법으로 인증했으면 좋겠네요
1560,3,거래내역 조회 서비스를 편리하게 해줬으면 좋겠어요 입금계좌나 예금 주명으로도 조회가 가능했으면 좋겠습니다
1568,4,화면구성이 좀 더 간단했으면 좋겠습니다 사용하기에는 편리합니다
1571,3,필요할 때 잘 사용하고 있어요
1579,1,전성희 상담원 불친절함 느끼게 되어 업무처리 중단하였습니다 친절교육 개선을 요합니다
1585,4,메인화면에 전 계좌가 보이면 좋겠어요 농협 적금 가입한 계좌는 따로 찾아 들어가서 확인하는 게 불편합니다
1587,3,다른 앱에 비해 다소 무거운 느낌이에요 UI도 답답해서 개선 필요성이 있어 보여요 개인적으로 저축은행 웰컴 디지털 뱅크 앱이 UI가 젤 보기 편한 거 같은데 참고하심 좋을 거 같아요 앱 열자마자 한눈에 계좌 여러 개가 시원시원하게 딱 눈에 들어오는 것이 좋더라고요 예적금 이자 표시되는 부분도 좋고요
1588,4,매일 자정 정지 시간이 있는 게 불편하고 이체 입금 시 알림 기능이 있으면 좋겠네요
1589,4,잘 사용하고 있어요 거래내역 검색할 때 이름으로 찾아볼 수 있게 해주세요
1593,4,등록되어 있는 자주 사용하는 계좌를 바로 삭제할 수 있는 버튼이 있었으면 좋겠어요
1602,4,사용하면서 딱히 큰 문제는 없습니다 다만 농협 앱이 여러 가지로 분산된 느낌이 있습니다 콜 뱅킹도 합쳐서 사용하면 좋을 것 같아요
1614,4,한동안 공동 인증서에 문제가 있는지 안되다가 다시 되네요 오늘은 계속 오류 뜨던데 업데이트 때문에 그런 건가 봐요 앞으로도 편하게 사용할 수 있게 앱 개선 부탁드립니다
1618,4,앱이 좀 느리네요 이번에 주거래 은행으로 바꾸려고 하는데 콜 뱅크와 스마트뱅킹 두 개가 뭔 차인지도 잘 모르겠고 앱이 느리네요 어차피 주거래은행이니 사용해야죠 좀 더 많은 서비스 이벤트 정보 제공 부탁드립니다
1645,3,농협 모든 어플 통합 좀 해주세요
1647,1,솔직히 별 1개도 아까움방금 전에 비대면 계좌개설하는데 1시간 걸림 하아 뭔 놈의 신분증 인식을 그렇게나 못하고 난 비대면인데 왜 가입점을 입력해야 하며 이렇게 계좌개설 똥으로 해놓은 은행은 여기가 최고임 뭐 이용하란 거야 말란 거야 투자 땜에 계좌 필요해서 만드는 건데 화나서 핸드폰 던질뻔한 적이 한두 번이 아니었음
1652,4,은행에 가지 않고 통장 개설 후 이체 이용하고 있어서 좋습니다 다만 지문인증 로그인 기능도 있으면 좋겠어요
1660,4,다른 은행이 통합되어 사용하기 편리합니다 송금 수수료만 줄여주면 좋겠어요
1667,4,로딩하는데 약간 시간 걸림 간편 이체 필요
1671,3,nh 앱이 너무 많음 제발 통합 좀 시켜주면 좋겠다
1679,4,로딩 속도만 조금 개선되면 좋겠어요
1687,4,메인화면에서 본인이 즐겨 쓰는 메뉴 지정이 가능하면 좋겠어요 퇴직연금 확인하려면 버튼을 몇 번을 눌러야는 지 할 때마다 좀 짜증 나네요 돌아가기 누르면 또 첫 화면으로 돌아가 버리는 거도 귀찮아요
1691,4,사용자 시점에서 필요한 기능만 보여주고 좋아요
1693,4,농협 서비스 점검 시간만 좀 더 늦게 진행하면 좋겠음 그 외 기능들은 다 잘 쓰고 있음
1697,4,종종 오류가 발생하는데 개선되었으면 좋겠네요
1708,4,한눈에 보기 편한 건 농협 어플만 한 게 없습니다 하지만 느린 처리 속도 복잡한 금융상품 등등만 개선하면 좋을 거 같습니다
1733,1,주말부터 계속 무한 로딩인데 제발 어떻게 좀 해주세요 
1746,3,평소에 잘 되었었는데 오늘따라 로그인이 안 되네요  빠른 조치 부탁드립니다
1750,4,쉽고 편합니다 대표 계좌만 보이는 건 좋은데 옆으로 가기 말고 아래쪽으로 작게 잔액이랑 표기해서 한눈에 보였으면 좋겠어요
1756,4,이체할 때 송금 버튼이 잘 안 보여요 조금 위에 보이게 해주셨으면 좋겠습니다
1762,4,쉽고 빠르게 편리하게 사용할 수 있어서 좋아요❣️ 다만 한 번씩 이체를 완료하고 나면 뱅글뱅글 입금 중입니다라는 문구만 뜨고 완료 메시지가 안 뜨는 경우도 있어요 다시 확인해보면 이체 완료로 확인되긴 하는데 이 부분이 혹시 어플의 문제라면 개선 부탁드려요
1862,2,모바일뱅킹 가입하려면 주소 입력 버전이 오래되어서 신도로 주소지는 찾아내질 못하네요  주소 입력 업데이트 필요 절실합니다 인터넷 검색해서 구 주소 찾아서 입력해야 하는 등 여러 단계를 거치게 해서 불편합니다
1869,1,며칠 전부터 접속 자체가 안되는데 왜 그런 걸까요 삭제 후 다시 실행해도 그러네요 농협이 주거래 은행이라 많이 답답한데 해결 좀 해주세요
1884,1,앱 매인 화면 도달 시 일반 모드로 하면 계좌 잔액 등 일부가 보이 않아요 큰 글 모드는 보이는데 해결 부탁드립니다
1890,1,로그인하고 잔액조회를 확인해보니 아무것도 안 떠있고 다른 부분을 클릭해보니 바로 튕겨져버리네요 무슨 이런 경우가 다 있을까 핸드폰을 껐다 키면 괜찮겠지 했는데 여전히 오류네요 좀 확인해주세요
1894,1,업데이트하자마자 메인화면에 전 계좌 보기 누르면 앱 닫혀요 빨리 개선 좀
1926,2,잘 쓰고 있는데 농협 앱들 좀 하나로 통합했으면 좋겠음
1929,1,어플 오류는 언제 개선되나요 1월 초부터 저축성 업무처리 오류로 4월을 앞두고 있는 근 3개월간 변함이 없네요 채팅상담을 넣어도 모두 문의가 밀려 상담이 취소되어 다시 시도해달라 반복하고 강제로 답변 완료 시켜놓네요 이렇게 할 거면 이런 기능을 왜 넣은 건지 의문이 드네요 오류가 고쳐질 거란 생각으로 약 3개월을 기다렸는데 감감무소식입니다 정말 답답하네요
1932,1,호환성도 최악이고 시스템도 최악 비대면 계좌를 개설했는데 출금하려면 영업점을 오라고 출금 옵션이 있었다느니 하는데 비대면 계좌개설에 그런 옵션이 도대체 뭐 때문에 필요한지 어이가 없네 농협은 노 답은행임
1938,2,아니 이제껏 오류가 없었는데 한번 앱 튕김 현상이 생기더니 삭제하고 다운로드해도 오류가 생기네요 너무 불편해요 개선 부탁드립니다
1963,1,폰으로 급한 업무를 못 봐요 은행 어플이 어떻게 이럴 수가 있죠 제발 개선 좀 해주세요 제발 제발 제발 은행 어플 중에 제일 느리고 에러도 많이 뜨고 개 해 최악 아오 답답해죽어 정말
1969,1,계속 오류 떠서 알람도 안 오고 들어가지지도 않아요 왜 이런 거죠 해결 좀 빨리해주세요
1987,1,먼 뱅킹 어플이 접속도 안되고 돈 벌어서 뱃속 채우기 바쁘냐 개선 좀 해라
1992,1,오늘부터 계속 오류가 뜨면서 접속이 안되네요 이때까지는 잘 사용했는데 뭐가 문제인지 몰라요 지웠다가 다시 깔고 전원도 끝나가 컸는데 계속 안되네요 빠른 조치 부탁드립니다
2029,1,죄송합니다 네트워크 통신 중 오류가 발생하였습니다라는 팝업창이 뜨는데 리뷰를 보니 저만 그런 게 아니군요 관리자님 개선 요청드립니다
2059,1,좌우로 슬라이드 하면 상하로 화면이 움직이어서 짜증 나서 못쓰겠어요 그냥 예전처럼 상하로만 움직이게 해주세요 제발
2068,1,지웠다 재설치해도 로그인 화면에서 무한 로딩하는 것 좀 해결해주세요
2070,3,무슨 일이죠 오늘 계속 네트워크 통신 중 오류라고 뜨면서 앱 실행이 안되는데 급하게 이체할게 있어 타행 오픈 계좌 등록해 놓은 걸로 다행히 했네요 빠른 조치해주세요
2071,2,네트워크 문제라고 어플이 뜨질 않아 삭제했다 다시 설치해도 하루 만에 똑같은 현상 나타나네요 다른 분들도 이런 현상이 많은듯하니 빠른 개선해주시면 감사하겠습니다
2096,1,아니 로그인도 안 되고 나무 어플부터 그냥 농협 최악이네 손님한테 이체해줘야 되는데 시간 낭비가 진짜 구토 나온다
2136,1,그냥 농협 어플은 어휴 답 안 나오네요 아니 오늘은행 가서 다 만들어서 쓰려고 했더니 쓰지도 않는 계좌 매인에 뜨고 내가 쓰고 싶은 계좌 뜨지도 않고 이런 어플 왜 만들어요 다른 은행은 다 잘 되는데 농협은 도대체 머 해요 그냥이 은행 안 쓰는 게 답인 것 같네요 추가로 별점 1도 아까운 앱이네요 그냥 건성건성 시간 많아서 좋겠네요 안되면 영업점 방문하라고 나도 말하겠네요 그럴 거면 어플은 왜 쓰는 건지 궁금하네요 참신기하게
2137,1,아니 계속 렉 걸리고 로딩 중인데 다음 화면으로 넘어갈 생각을 안 하네요 개선 안 합니까
2139,1,타 은행 어플 안 써봄 무슨 이런 개 씹 쓰레기를 만들어 놈 진짜 농협 계좌 필요하대서 억지로 만드는데 짜증 나네 정부 24랑 똑같네 어플 느낌이 개발자 누구임
2146,1,아니 매번 12시 넘어가는 때에 이체할 일 생기면 1시간 이상을 기다려도 전산 어쩌고 때문에 못하는데 개선도 없고 너무 불편한 거 아닙니까 00시 30분 까지라며 문구 나오다가 지나면 지연 뜨면서 1시 넘도록 안되는데 장난합니까 매번 이러니까 은행 옮겨야겠네요
2162,1,네트워크 통신 중 오류 문제로 접속이 안되네요 얼마 전까진 잘 되다가 오늘 갤럭시 one ui 업데이트 이후로 안되는 건지 빠른 조치 부탁드립니다
2166,3,수고하십니다 다름이 아니라 앱을 종료 후 최근 사용한 앱을 확인하면 계좌와 잔액이 노출되는데 올인 뱅킹처럼 종료 후 계좌와 잔액이 표시되지 않게 처리를 해주세요
2171,1,스마트 뱅킹 가입하려고 설치 눌렀는데 계속 대기 중  아시는 분 부탁 좀
2173,2,공동 인증서 로그인 지문인증 로그인 방식 계좌번호 로그인 방식밖에 안돼서 불편해요 간편 로그인 방식에 안되게 막혀있어요 매번 확인할 때마다 계좌번호 계좌 비밀번호 생년월일 입력해야 돼서 불편해요 간편 로그인 방식으로 설정할 수 있으면 좋겠어요
2182,4,자기계 죄어 전체를 한눈으로 보고 판단할 수 있도록 부탁합니다
2193,1,와 계좌개설이 이렇게 어렵나요 피씨로는 개설 가능한 계좌가 없고 스마트폰으로는 입력한 정보가 잘못되었다고만 나오고 진행이 안되네요 주소랑 전화번호 다 제대로 썼는데 왜 틀렸다고 할까요 시스템 개선 좀 해주세요 애들 학교 비용 다 농협으로 하라는데 되어야 말이지
2198,1,얼마 전 휴대폰 갤럭시s21울트라 교체를 했는데요 간편 이체를 등록을 했는데 안됩니다 몇 번이고 등록을 해도 이체를 하면 안 되네요 otp로만 창이 뜹니다 만원 이체해도 otp 빈 번창이 나옵니다 해결 좀 해주세요 당연히 로그인 방식도 바꿔봤는데 안되니 물어보는 거지요 폰 바꾸기 전에도 간편 이체 썼었는데 안되니 문의한 거고
2199,1,안될 때가 엄청 많아서 불편 필요할 때 안되고 은행 업무시간 아닐 때 안되면 어쩌라는 거죠 오늘 같은 날 안되면 어쩌라고
2202,1,두 시간 가까이 이체가 안되고 있습니다 와 대책 없네요 진짜 상담 연결도 안 되고 이체 안돼서 지금 일을 못하고 있는데 진심 화가 나네요 갑자기 이러면 어쩌라는 건지 빨리빨리 해결을 해줘야지요 이게 말이 되나요 아 진짜 농협 대책 없네
2225,3,마이너스 통장은 이체가 안되게 되어 있네요 결국 다른 앱 설치해서 해결했어요 다른 앱들과 같이 마이너스 통장도 이체가 되면 좋겠어요
2246,1,중간에 멈추는 현상 좀 개선해주세요 5개 은행 스마트뱅킹 중 꼭 농협만 그렇네요
2264,3,12시 지나서도 앱 이용 가능하게 해주세요
2265,4,잘 사용하고 있는데 한 가지 제안은 뱅킹과 입출금 알림 앱을 구분해서 설치하지 않고 뱅킹 앱에서 입출금 알림 설정을 할 수 있으면 좋겠습니다 굳이 구분할 필요가 있는지 의문이더라고요
2288,3,포인트 충전이나 쓸 수 있는 혜택을 늘려주시면 좋을 거 같아요 ex 네이버 페이 교환
2315,3,장난하는 것도 아니고 입출금 될 때 알람도 설정하는 게 없고 좀 추가 좀 해주세요 올인 뱅크는 있지만 불편합니다 아 뭔 어플을 두 개를 만 터놔서 귀찮게 전 이 어플 쓸 거예요
2342,1,타 은행 어플 이용할 때 불편한 거 하나도 없었는데 오류도 많고 복잡한 것도 많은 쓰레기 어플 비대면 계좌 해지나 해줘라 농협 안 쓸라니까
2347,4,들어가면 로딩이 한참 걸리네요 수정 부탁드려요
2355,1,절대 NH는 안 쓸 겁니다 중요한 계약이 있어서 이체가 필요한데 로그인도 못 넘어가고 하루 종일 프로그레스 바만 빙글빙글 혹시나 해서 앱 삭제 후 재설치 해도 마찬가지 안녕히 계세요
2361,3,로그인 안 되는 거 해결해주세요 무한 로딩
2362,2,이거 제발 주거래 계좌는 입출금 알림이 나오게 해주셨으면 좋겠습니다
2371,2,잘 되다가 왜 잔액이 조회가 뜨죠 빠른 답변 부탁해요 ᆢ
2377,3,가입한 적이 없는데 계좌이체 편하게 하고 싶어서 깔았습니다 근데 제 통장 계좌와 비밀번호로 이미 가입된 아이디가 있다고 나와서 놀랐네요 아이디 확인해보니 처음 보는 아이디이고 고개 센터와 상담 어플 모두 연결 및 답변이 되지 않아 글 남깁니다 가입을 언제 한 건지 알 수 있나요 그리고 가입된 아이디 탈퇴하고 싶습니다 아이디 찾으려고 보니 보안카드가 필요하더라고요 그것도 없는데 제가 직접 가입했다는 게 이상하네요
2378,1,퇴직연금 관련 사용하기 정말 어렵게 만들어놨네요 오죽하면 행원들도 뭣같이 만들었다고 할 정도인데 개선 좀 바랍니다
2386,1,앱 설치하고 간편 로그인 설정하는데 마지막 otp 비번 6자리 설정하라는데 모든 숫자 다 눌러도 오류 뜹니다 생일 반복 등등 피해서 했는데도 오류 뜹니다 조치쯤 해주세요
2403,1,아무거나 클릭해도 꺼져 버려요 제발 앱 좀 제대로 수정해주세요
2404,1,앱 업데이트한 뒤로 접속하고 난 뒤 뒤로 가기 누르면 고객님 정보를 보호하기 위해 종료가 된다고 메시지가 뜨고 종료돼요 갑자기 왜 이런 건지 시정해주세요 핸드폰 자체를 껐다가 켜도 증상은 같아요
2408,1,아오 지금 며칠째 이체도 못하고 오류 개선의 의지가 없습니까 주거래통장 갈아탑니다
2434,2,주민등록증 선택에서 계속 튕기는데 어떻게 해야 되죠 남들은 인식을 못 한다고 하는데 저는 그냥 튕깁니다 해결 방법 좀 부탁드립니다
2438,1,가입조차 안되네요 개선 부탁드립니다 앱을 사용하고 싶어도 사용을 못 하고 있습니다 특히 카메라 접근 허용을 확인까지 했는데 계속 튕기네요 리뷰 보니 다른 문제도 많은 거 같은데  앱 개선 좀 해주세요
2459,1,진심 짜증 나네요 계좌이체하는 방법도 너무 번거롭고 고객센터에 전화 걸어서 상담사 통화도 어렵습니다 말하면 인식한다는데 인식이 잘 안되네요 그리고 정말 짜증 나는 거는 보안 인식 하나로 끝내주거나 해주실래요 주민등록증도 찍으라네요 정말 화나서 다음부터는 주거래은행 바꿉니다
2461,1,별 반 개도 아까워요 왜 안 도는지 영 개선할 기미도 안 보이고 은행을 바꿔야 되나 봐요
2462,1,와 대단하네요 전에 로그인해서 간편가입했는데 오류 많이 뜨고 이거 인식 문제가 있지마는 있어도 못 쓸 것 같네요 언제 개선될지 모르겠지만은 그냥 안 쓰고 맙니다 간편 가입만 3번 함
2463,1,신분증 인식 좀 개선해주세요 성질나서 못하겠어요 어두우면 초점이 안 잡히고 밝으면 홀로그램 때문에 안된다고 하고
2468,1,어제오늘 왜 이렇게 로딩이 심한가요 조 회고 이체고 안되네요 개선 좀 빨리해주세요
